,bert_score
1931,0.2905159330686965
1932,0.38935703166396096
1933,0.4489666175865816
1934,0.3897075581432234
1935,0.33356755897363183
1936,0.315518367063757
1937,0.2565102509200373
1938,0.3432668284576854
1939,0.28959924797928593
1940,0.2757148148019674
1941,0.23584579496398303
1942,0.27691358690171175
1943,0.2742760773098516
1944,0.2778153591628073
1945,0.26472711929050396
1946,0.27562515688002953
1947,0.2797572532499974
1948,0.2786510463550915
1949,0.37211255820720196
1950,0.32446523279982653
1951,0.5214918508167063
1952,0.32479630385471536
1953,0.37119663597139463
1954,0.5980780341115988
1955,0.3383839327431243
1956,0.6511727463374366
1957,0.7305458011491877
1958,0.6068985913849401
1959,0.7346838361383499
1960,0.6829114199753643
1961,0.6251617787417795
1962,0.7259307257225348
1963,0.7708224664267209
1964,0.6356668329306591
1965,0.34255731933858247
1966,0.24018721738761864
1967,0.7379490477069794
1968,0.44509021601466936
1969,0.6666681905943636
1970,0.6269897671926953
1971,0.3321520199377509
1972,0.44850058366376777
1973,0.3892820028691369
1974,0.4677606913175577
1975,0.729164127107109
1976,0.356097317166629
1977,0.2913622438537903
1978,0.4543729700883958
1979,0.7622821170883141
1980,0.6631343549821477
1981,0.25726656291475775
1982,0.23323401273253994
1983,0.23073084631400018
1984,0.4089721256118505
1985,0.22410936321003544
1986,0.648558416206567
1987,0.29909947869083087
1988,0.2571788665368603
1989,0.23763900681699054
1990,0.7214412734888798
1991,0.2344433168157262
1992,0.2712710885369162
1993,0.6115465521177155
1994,0.5059293945808031
1995,0.7637570468829111
1996,0.5434063031760854
1997,0.5370590620378393
1998,0.27839554583792414
1999,0.36576995962640785
2000,0.23396282886315464
2001,0.44163174275140554
2002,0.6285237424737492
2003,0.6294311422096814
2004,0.25058329925958545
2005,0.46858266559766715
2006,0.26514894132910527
2007,0.7529692890888477
2008,0.6565646581915114
2009,0.5494423052146625
2010,0.4993642039827428
2011,0.21853038179422662
2012,0.330518317184514
2013,0.6726074603790563
2014,0.2896746846542491
2015,0.6095247303138429
2016,0.7281958392742314
2017,0.6942226890383115
2018,0.3249055538169043
2019,0.29625844180088096
2020,0.22021485675817482
2021,0.6185943392965892
2022,0.7078463691116935
2023,0.2275537327257248
2024,0.31695451211998726
2025,0.3661165384626699
2026,0.3363244066084877
2027,0.2566954031037185
2028,0.7294806451108391
2029,0.3211663023553423
2030,0.5125903558922418
2031,0.35298910584635307
2032,0.26351718846129923
2033,0.6433887456496652
2034,0.50812116395578
2035,0.24970239858353507
2036,0.33075491346686914
2037,0.2825060073335686
2038,0.4031032775873335
2039,0.35983722237640636
2040,0.33660252048374506
2041,0.3402786251949597
2042,0.24539071920348907
2043,0.2649085695159123
2044,0.2805696782979541
2045,0.23217357760306018
2046,0.22118290748479463
2047,0.29466998052554255
2048,0.25023390466588186
2049,0.25134988609639525
2050,0.405684372172366
2051,0.7337264783941795
2052,0.3570373473017093
2053,0.22177881033949104
2054,0.3589319383933021
2055,0.305572140554309
2056,0.45716919617233753
2057,0.3287970728973414
2058,0.2774627656896966
2059,0.28650698907859967
2060,0.7912604082351206
2061,0.29602169462869526
2062,0.22082994145192777
2063,0.3759332773807212
2064,0.23170337494506463
2065,0.26735522692434877
2066,0.3782705049946476
2067,0.24138769423006737
2068,0.46733812794033974
2069,0.26583720823132817
2070,0.24836547870564232
2071,0.7220875964932072
2072,0.356981000416562
2073,0.23079342190606195
2074,0.30630451612727816
2075,0.2603710459911813
2076,0.47330219200114987
2077,0.2695701397434947
2078,0.30546240221274895
2079,0.2625408268263148
2080,0.28665177910626966
2081,0.2705522305438667
2082,0.6652871407510558
2083,0.3058232042821773
2084,0.5498428631983592
2085,0.3909586269189857
2086,0.351186138917056
2087,0.2829468239872285
2088,0.2725442336251629
2089,0.21386024766845382
2090,0.32900763445678943
2091,0.30866978690750824
2092,0.30681120987580074
2093,0.3163027150625562
2094,0.5197466996028649
2095,0.24505892706971774
2096,0.4598575401906114
2097,0.30425464984895123
2098,0.3698861332499152
2099,0.24516908703398288
2100,0.2576038448633361
2101,0.2599838056014696
2102,0.4112029554465343
2103,0.25285492010977323
2104,0.47806560790312574
2105,0.28467865997712744
2106,0.31000405350310406
2107,0.49539073602360706
2108,0.2925044642573044
2109,0.4040367154841187
2110,0.2555211759229536
2111,0.34887950059101175
2112,0.23718077509519536
2113,0.4891975391635123
2114,0.6913237154226264
2115,0.2582353996021906
2116,0.5292583926837062
2117,0.29304803859643924
2118,0.5051758885878199
2119,0.23656190411453268
2120,0.42726244425201354
2121,0.2736833221811193
2122,0.249585298671267
2123,0.2545648469150006
2124,0.6764254253592776
2125,0.6353026099556572
2126,0.3004086338726461
2127,0.6761073938469021
2128,0.5990048241371977
2129,0.6986615461069309
2130,0.6952883996577681
2131,0.3930631171901099
2132,0.6752977520570367
2133,0.6531099763756785
2134,0.6723432717546223
2135,0.5659795568883694
2136,0.4135705681336107
2137,0.31886276667566954
2138,0.34051490934931106
2139,0.2974557815031019
2140,0.5895937412595058
2141,0.5234962470021539
2142,0.4743568920737844
2143,0.6137185884885136
2144,0.7032535657398898
2145,0.34115195649132013
2146,0.32137001791702424
2147,0.6785110792248923
2148,0.22542441590905518
2149,0.628389085744022
2150,0.4588324198183991
2151,0.4585225445452606
2152,0.5647240674764868
2153,0.38959790064085836
2154,0.5916747687185961
2155,0.7022400430973537
2156,0.4915765500919494
2157,0.6894154965897259
2158,0.5401231117796884
2159,0.39441180119538843
2160,0.6843341260073178
2161,0.5731405998614293
2162,0.67140629211783
2163,0.6052286401686136
2164,0.7160652485061305
2165,0.7178487724231998
2166,0.749559893234423
2167,0.7104768871594606
2168,0.7635940068160186
2169,0.7514891269781103
2170,0.7373949107383275
2171,0.7286070989228699
2172,0.7250496876742618
2173,0.7088706983884642
2174,0.5775483916123323
2175,0.67242195067167
2176,0.7756438911351566
2177,0.7101659909441359
2178,0.409524070606812
2179,0.66676039298268
2180,0.7057943109695837
2181,0.7325308232863217
2182,0.7116238629670897
2183,0.6333512073814849
2184,0.728389437979069
2185,0.636608295504448
2186,0.7573211471783232
2187,0.7052769100665415
2188,0.5851411590855891
2189,0.7735117018125139
2190,0.6717672833906555
2191,0.7396726919530174
2192,0.7474948831162422
2193,0.6609721415382595
2194,0.697020817523318
2195,0.7355753918609466
2196,0.6876511004885426
2197,0.6565841630157065
2198,0.6957566123158727
2199,0.6721879332692556
2200,0.21360124296374786
2201,0.2659565716918849
2202,0.264140115844297
2203,0.2397065439643124
2204,0.36262822499260927
2205,0.25172293573090093
2206,0.5785408600826495
2207,0.6706157389368952
2208,0.2594027353518439
2209,0.39332197999619795
2210,0.2982449087198114
2211,0.31266626666180286
2212,0.43048180738370556
2213,0.296235983494185
2214,0.28406645607925984
2215,0.25039967058448853
2216,0.3068027862739472
2217,0.3825375106481628
2218,0.3062938768539697
2219,0.33773922697290387
2220,0.3712571938332985
2221,0.5618743387175824
2222,0.5328537899533463
2223,0.4208549890522564
2224,0.24056131584094861
2225,0.25163219539573173
2226,0.296576419100652
2227,0.23503308013556792
2228,0.25318581777591687
2229,0.2955615446529805
2230,0.2650785537164972
2231,0.25029963787783316
2232,0.28971503619586914
2233,0.31725503918069115
2234,0.2819642437046022
2235,0.3100173702530163
2236,0.46502221894069534
2237,0.31486755708632275
2238,0.27080379222611867
2239,0.31782887020500106
2240,0.248414554461415
2241,0.3668601539321735
2242,0.2530756941173116
2243,0.2033226146122355
2244,0.26131766383201704
2245,0.6490193154933724
2246,0.30359356886548905
2247,0.2733307214868574
2248,0.3054928879108104
2249,0.28728386080637974
2250,0.39947355102957366
2251,0.267784038512072
2252,0.34195166159440926
2253,0.3164255793202933
2254,0.2527610222973824
2255,0.5194688686771308
2256,0.3327213192953439
2257,0.6610737749581324
2258,0.2569676865250613
2259,0.24401162716484165
2260,0.35933727341931787
2261,0.3090728228648157
2262,0.23229670513566197
2263,0.2770355906508298
2264,0.29918177664176543
2265,0.24802718511648636
2266,0.7445883365415209
2267,0.26205319601971777
2268,0.606466669186872
2269,0.4848452361103468
2270,0.5076172321240838
2271,0.3374289303028024
2272,0.28615466786403276
2273,0.3008180676504056
2274,0.35150188121521053
2275,0.31302935055988373
2276,0.2199402462411883
2277,0.26099525463622797
2278,0.5180043677899473
2279,0.7115524944225952
2280,0.2956608000437711
2281,0.2606581212521432
2282,0.28268612608670207
2283,0.2132389435073291
2284,0.2535260564754921
2285,0.7261341131237351
2286,0.26229776557286416
2287,0.48257553142164333
2288,0.2506177928658721
2289,0.28297616152168603
2290,0.2633451790939979
2291,0.5039585384887172
2292,0.27316340670550043
2293,0.5187844440259243
2294,0.4890948127647706
2295,0.25277670200325364
2296,0.42837328474486913
2297,0.2642070099608692
2298,0.2088650214276754
2299,0.3885187773250522
2300,0.2237467503524712
2301,0.2523688789054178
2302,0.35172234280384107
2303,0.2788220021850797
2304,0.33011866299139775
2305,0.27354701417309873
2306,0.39384187976209645
2307,0.23502765125599198
2308,0.2278276120023847
2309,0.25145010387808614
2310,0.3838094165018089
2311,0.5406409724381936
2312,0.25290274572160576
2313,0.31739736124986995
2314,0.2899422923110227
2315,0.253527588267903
2316,0.25416597376350386
2317,0.3503769753400435
2318,0.6186351668818084
2319,0.260722173802008
2320,0.24735867083670066
2321,0.7242175186279697
2322,0.35491767456680584
2323,0.3910066526519179
2324,0.5150897152220657
2325,0.49040349685625884
2326,0.29681101333356913
2327,0.3156819029494543
2328,0.2651922090748762
2329,0.5540248118255235
2330,0.6892645988009961
2331,0.7363144120400963
2332,0.2347504540326602
2333,0.31798728292303624
2334,0.27752636994989943
2335,0.5199267843711621
2336,0.4908419857317544
2337,0.2404058298237004
2338,0.3968767312930714
2339,0.2871815805726109
2340,0.5496493984715612
2341,0.34912182857413626
2342,0.2856730345387339
2343,0.5729316275863996
2344,0.38045951373953557
2345,0.37172584869734043
2346,0.5959002340835003
2347,0.2453597271179068
2348,0.7359491727663395
2349,0.3716410216888318
2350,0.29109725398448444
2351,0.28337445265304195
2352,0.37172584869734043
2353,0.28427160691339565
2354,0.2795704108936391
2355,0.28626639521773434
2356,0.703375634991455
2357,0.21461690574297787
2358,0.24276023961325435
2359,0.5548472692362791
2360,0.4067511291861547
2361,0.6053238253430903
2362,0.6309880123873507
2363,0.5017840153387461
2364,0.5462594630167457
2365,0.3368546897823258
2366,0.2872705873920901
2367,0.7139281280678691
2368,0.34263261429819863
2369,0.25953559882311017
2370,0.2891677715902256
2371,0.37044550281128863
2372,0.3698036917012768
2373,0.7733219831982473
2374,0.76938810014318
2375,0.4290937659273295
2376,0.7501906041148226
2377,0.7573371465784513
2378,0.3132437078717944
2379,0.5959983565694884
2380,0.2733517628455824
2381,0.7134373052661214
2382,0.32786988225606484
2383,0.2945747567652407
2384,0.5604294128567002
2385,0.3050776212018438
2386,0.7773814015872598
2387,0.6914103280785662
2388,0.4293278984354515
2389,0.27949167252075635
2390,0.7700449641791726
2391,0.7611860810062918
2392,0.7684479204402771
2393,0.2412871874451322
2394,0.3420406245859966
2395,0.6875097763089488
2396,0.3169602471390627
2397,0.3401074593455287
2398,0.349691287914521
2399,0.7158982001512617
2400,0.49537285558854993
2401,0.5852915743537805
2402,0.6874306447259644
2403,0.49924395785603737
2404,0.6174679905708789
2405,0.5760353890918906
2406,0.27933198544840093
2407,0.7335315178351562
2408,0.363979877815956
2409,0.597032981465955
2410,0.7090027098097608
2411,0.7281569412280937
2412,0.3141799794524339
2413,0.25758287494312915
2414,0.646252826025796
2415,0.6724002793138346
2416,0.3714101043964053
2417,0.6507703613158334
2418,0.6865135105225033
2419,0.6505945324194014
2420,0.6074381075370419
2421,0.3612051781263931
2422,0.6941685362485597
2423,0.2634083572052742
2424,0.3851043275862861
2425,0.3118164621989526
2426,0.6839755834529788
2427,0.5571351526447034
2428,0.7018221584178905
2429,0.2987401644150222
2430,0.24661545506154042
2431,0.34813074437415303
2432,0.4600001252028642
2433,0.6007637242445207
2434,0.6819573245613457
2435,0.7340175121464242
2436,0.25228171047501263
2437,0.508921692962996
2438,0.7068223158569826
2439,0.7671663904306154
2440,0.6186970893386822
2441,0.7671663904306154
2442,0.7214203801524979
2443,0.7491367011768737
2444,0.6991575881214689
2445,0.6787041864726516
2446,0.7818390553972818
2447,0.7067876829122131
2448,0.6959029171247612
2449,0.7671663904306154
2450,0.7479259271282827
2451,0.6774581116124804
2452,0.7479259271282827
2453,0.7087985027685307
2454,0.7671663904306154
2455,0.6043351849431305
2456,0.7479259271282827
2457,0.4415473626200658
2458,0.7230857297708512
2459,0.7297328506170594
2460,0.5428879407867864
2461,0.7351996625731767
2462,0.6689089250141433
2463,0.7427843378251204
2464,0.6083411056668003
2465,0.7105494187777187
2466,0.7339303395341114
2467,0.6483267003064739
2468,0.7307712270496654
2469,0.6183536499533882
2470,0.6900681627041976
2471,0.7791278968542407
2472,0.5311645193829319
2473,0.5784974832381726
2474,0.7108499426308117
2475,0.6962944120835542
2476,0.3982956218069963
2477,0.7671663904306154
2478,0.45788963124030435
2479,0.2560800217988334
2480,0.3524943105403858
2481,0.3701876190481004
2482,0.3440293396793412
2483,0.32076205343155345
2484,0.3660303380733474
2485,0.2638643974187773
2486,0.3400482841942307
2487,0.20944820857366242
2488,0.4753018833254476
2489,0.36510936317286535
2490,0.2908371320967471
2491,0.41901129745003524
2492,0.24421432256483389
2493,0.5474268600484119
2494,0.29510977235033314
2495,0.29891332881305377
2496,0.275491259034673
2497,0.28618110396493723
2498,0.2661757516472982
2499,0.3454988706185242
2500,0.3715962985608573
2501,0.3152438530562768
2502,0.2651259833939372
2503,0.3135414432470044
2504,0.3825145610199895
2505,0.2745055790829959
2506,0.23318883825385686
2507,0.44967325959652465
2508,0.4590254598365024
2509,0.2983033403081983
2510,0.2400045116441297
2511,0.31239282774303523
2512,0.24578376511766514
2513,0.28237582453322313
2514,0.24830932203025968
2515,0.3254022288760313
2516,0.590263234766294
2517,0.24781398037502628
2518,0.28906496658645875
2519,0.29847347404181634
2520,0.27288902111676583
2521,0.2517635756210178
2522,0.432060300156369
2523,0.29433058382915006
2524,0.42464366673176734
2525,0.3220328191294937
2526,0.24145264203125655
2527,0.2730437328590074
2528,0.32914054485555366
2529,0.2807900647174704
2530,0.35119647420524747
2531,0.5435954630934124
2532,0.3097418680622292
2533,0.2264281021675766
2534,0.3808969490343395
2535,0.26712752389260325
2536,0.3125453686700492
2537,0.2981835426609255
2538,0.36086077455749804
2539,0.31309470114272003
2540,0.29232160844469113
2541,0.31725621225851797
2542,0.30083800151000173
2543,0.4012973394295665
2544,0.36981430567056417
2545,0.4780266120189237
2546,0.2887489293768269
2547,0.28626263301385835
2548,0.3339282039109063
2549,0.3291963279400788
2550,0.22018348148495778
2551,0.22243430266580813
2552,0.4209573081245185
2553,0.2432413354497573
2554,0.4945592279929324
2555,0.5014856027676512
2556,0.3807777125761365
2557,0.2936587812275889
2558,0.2965731267208275
2559,0.26168811625237925
2560,0.2546577869114241
2561,0.23732773072392938
2562,0.26891244034492023
2563,0.636360595163628
2564,0.5783742756750002
2565,0.2620510435546211
2566,0.26063236932575556
2567,0.2696945265317138
2568,0.2531549728730066
2569,0.6016044275336098
2570,0.2695183226012832
2571,0.3066153445956606
2572,0.358395793103399
2573,0.41158660490474885
2574,0.2220587202604974
2575,0.22870789083888635
2576,0.22659706550677344
2577,0.27629868717584455
2578,0.25102485162126487
2579,0.31708400633427025
2580,0.4279840479343412
2581,0.3008792358096001
2582,0.23542112213506913
2583,0.33329003135599994
2584,0.24967774637891016
2585,0.2088904890178503
2586,0.33455617278137695
2587,0.23427116535244724
2588,0.7229832589023796
2589,0.7367380868244601
2590,0.23542112213506913
2591,0.23542112213506913
2592,0.6159158527698704
2593,0.23542112213506913
2594,0.2505544714285335
2595,0.39087921825052996
2596,0.7501792192163155
2597,0.2927408396192911
2598,0.3002816594862347
2599,0.2483865528187767
2600,0.3137240541666833
2601,0.5445107549563918
2602,0.7855125721545365
2603,0.4392962114713079
2604,0.23542112213506913
2605,0.2888458888276061
2606,0.2779646357383279
2607,0.23542112213506913
2608,0.280988104548438
2609,0.39029338538041997
2610,0.692760527336629
2611,0.23542112213506913
2612,0.7039564051027332
2613,0.42593191497385047
2614,0.27466376635772427
2615,0.308156313020587
2616,0.32226124331893713
2617,0.4497663190546267
2618,0.38605472936687557
2619,0.2788486556555979
2620,0.21898699907253452
2621,0.6101355773172229
2622,0.37395662141080066
2623,0.25722682358360704
2624,0.7021493825274789
2625,0.2396307856032009
2626,0.37718653922900264
2627,0.6851473521525818
2628,0.26308859924130806
2629,0.5796123961509717
2630,0.28407244258552566
2631,0.33639329952256825
2632,0.27259526145839075
2633,0.3096365304302777
2634,0.26003145899216473
2635,0.3540520187302256
2636,0.27646516838944246
2637,0.44691165903105157
2638,0.25907350376415905
2639,0.36038349305111045
2640,0.2767218359120968
2641,0.23832230356275463
2642,0.2929256498597217
2643,0.6656243394499597
2644,0.48578426575407907
2645,0.39692545475725105
2646,0.23032595200397754
2647,0.6204689585162565
2648,0.388755534876025
2649,0.3450373496930345
2650,0.39009506804130745
2651,0.23270734396604587
2652,0.3198174750744932
2653,0.3294775233982736
2654,0.7040913402895391
2655,0.23270734396604587
2656,0.30473864232338993
2657,0.24408765924787926
2658,0.5911676057565297
2659,0.23201030133841635
2660,0.26588581234791786
2661,0.3798302770152189
2662,0.5740385586559066
2663,0.21677693598060194
2664,0.5412792075874939
2665,0.36749205417415093
2666,0.23032595200397754
2667,0.2755968731502517
2668,0.23480883073242892
2669,0.28127384341980777
2670,0.26388178370536475
2671,0.23919133094300507
2672,0.5574632081261773
2673,0.5537012799835447
2674,0.23270734396604587
2675,0.3760294293951097
2676,0.5057357297772569
2677,0.32332363941916153
2678,0.2891776961684497
2679,0.23032595200397754
2680,0.3511174280701258
2681,0.24699086747086335
2682,0.3310604634099912
2683,0.30320130912869003
2684,0.32353407076018953
2685,0.3334024182308342
2686,0.5388294581512191
2687,0.5143954840215812
2688,0.5536602151912733
2689,0.31578136461261963
2690,0.29843521539641665
2691,0.45875007120175537
2692,0.4572788595218804
2693,0.29042880240944957
2694,0.2932574337915712
2695,0.44518253125421997
2696,0.5683531603724744
2697,0.2624790973159759
2698,0.3232522234489066
2699,0.32875132762673714
2700,0.31638634045347735
2701,0.3292138293621323
2702,0.30040387666353585
2703,0.6124687648539082
2704,0.48219024325044463
2705,0.34763168170998415
2706,0.34101772272861064
2707,0.3735357632577535
2708,0.31015295857951763
2709,0.715991698563206
2710,0.32946919245317347
2711,0.7383495050426166
2712,0.3282859730221708
2713,0.33516124978600265
2714,0.24195211981421938
2715,0.31497683258075726
2716,0.6073953050473098
2717,0.44381910106030176
2718,0.5002159328111777
2719,0.7397454975502006
2720,0.7179325984906738
2721,0.6884528052869786
2722,0.7835523682140471
2723,0.6343820707394963
2724,0.732246762288855
2725,0.5645733863212129
2726,0.7475401813102733
2727,0.2416146066197553
2728,0.7478518284595431
2729,0.2656760945809414
2730,0.239563775624412
2731,0.2948029073149569
2732,0.27894162640879827
2733,0.2425684323206899
2734,0.3023422684690235
2735,0.3821756834035308
2736,0.7786758272821397
2737,0.4989542676679
2738,0.32584347822075127
2739,0.6892381415600368
2740,0.3113394536912085
2741,0.26973920789227085
2742,0.3441726344574276
2743,0.30305633781351904
2744,0.7694746429914681
2745,0.38553108448526
2746,0.5066107282327571
2747,0.5617172787146042
2748,0.5196949120080194
2749,0.6767764011825272
2750,0.4108450681678276
2751,0.6692713637630401
2752,0.6460516346033469
2753,0.6581464458046599
2754,0.4463721231145147
2755,0.6806175100500256
2756,0.30902782176957155
2757,0.5913761702024283
2758,0.6348670398502686
2759,0.5703520327090332
2760,0.6430262431849477
2761,0.6615846558378674
2762,0.665899059916116
2763,0.3190706004806113
2764,0.543156131002221
2765,0.4537315866441916
2766,0.3256712610350311
2767,0.7026813812640196
2768,0.671335178216024
2769,0.3224229514188804
2770,0.5969349783988005
2771,0.6131692046469238
2772,0.6222280833608516
2773,0.5149351711201025
2774,0.6646497704971024
2775,0.651362086168217
2776,0.5313303220390354
2777,0.6181779122215414
2778,0.37278454867418764
2779,0.7223982012537554
2780,0.3224331108629642
2781,0.28671207579968516
2782,0.6607327192336587
2783,0.4079233318366497
2784,0.21850949936805703
2785,0.6332731392996516
2786,0.24245841320662892
2787,0.3948069153598981
2788,0.658478313213054
2789,0.37507263655056994
2790,0.36678562133529935
2791,0.5797830449624689
2792,0.2520608470235337
2793,0.38563275728000634
2794,0.46800039463971393
2795,0.6821044074976058
2796,0.7373984864349792
2797,0.5718690505506732
2798,0.779597766393367
2799,0.6458062673205215
2800,0.2499707736336066
2801,0.24048816134079304
2802,0.28712735550503093
2803,0.2814447577893294
2804,0.5313555328230859
2805,0.40128579985157825
2806,0.36104641599310533
2807,0.4256828370546481
2808,0.46508310593792335
2809,0.34771621500284033
2810,0.26611783926380445
2811,0.5651755842762418
2812,0.6572994146855357
2813,0.2434103638758789
2814,0.63597234013906
2815,0.32429255767544063
2816,0.7275519430649904
2817,0.643885718354886
2818,0.6601660419686337
2819,0.684796685429694
2820,0.6926933754067777
2821,0.2623485211648902
2822,0.7514962769185694
2823,0.5142300778797491
2824,0.5383135377994185
2825,0.36538349789757946
2826,0.6820043205671159
2827,0.7467521160557539
2828,0.7514962769185694
2829,0.5402319569499099
2830,0.609856296105416
2831,0.6031896294387493
2832,0.5631896294387494
2833,0.6031896294387493
2834,0.389337752318973
2835,0.737275108684667
2836,0.6182158384740737
2837,0.6858619742893088
2838,0.36274719775412223
2839,0.7689368995094948
2840,0.3021414665752348
2841,0.7275519430649904
2842,0.4776833809380278
2843,0.49208317748040703
2844,0.6089554075892298
2845,0.598181963191349
2846,0.4886389521389323
2847,0.4768016480040308
2848,0.6095885616029403
2849,0.3390289477362515
2850,0.630143298468364
2851,0.47125706620857094
2852,0.6386060660686936
2853,0.6826507783368447
2854,0.6835248528766869
2855,0.6804487732561503
2856,0.6241264694806192
2857,0.6944363922833565
2858,0.6341018467835452
2859,0.6758732750841472
2860,0.6798533012659638
2861,0.6170265928976166
2862,0.6875298115305791
2863,0.7415582533240445
2864,0.583841415297677
2865,0.24632028368676928
2866,0.23855683107614106
2867,0.7080734818193972
2868,0.5627440194809503
2869,0.6897280372978312
2870,0.7264396406969467
2871,0.2866246753099672
2872,0.4663544553107156
2873,0.3299651255549126
2874,0.37730690493352903
2875,0.5445223526191589
2876,0.5918025393604464
2877,0.4793581130131702
2878,0.7016897112495047
2879,0.6844461538831432
2880,0.6103076436269734
2881,0.46682941473140466
2882,0.6175924709692877
2883,0.7089926593697188
2884,0.6463328238329955
2885,0.28471845216965636
2886,0.25205755738666635
2887,0.2759001548029077
2888,0.34362870896296227
2889,0.3182029316492324
2890,0.22461152716950342
2891,0.26445747437404565
2892,0.28601400661725307
2893,0.2760364674196187
2894,0.23487361568151463
2895,0.2677149927509529
2896,0.25841485520462815
2897,0.29010224456087935
2898,0.22573674722033427
2899,0.2287092634426477
2900,0.2945340570858697
2901,0.24665293180678294
2902,0.257542617048224
2903,0.2735454944012769
2904,0.24279786417803467
2905,0.3354142003336395
2906,0.23976584395896783
2907,0.23626641110786192
2908,0.3030031850105913
2909,0.3424686245246458
2910,0.25052132614651845
2911,0.2687689361679694
2912,0.2706930040943686
2913,0.2886840520804406
2914,0.2822774471487734
2915,0.6522359879721015
2916,0.3309554638364737
2917,0.24451895205415455
2918,0.2698897238950102
2919,0.2637119606607936
2920,0.3148515533032625
2921,0.5228677301754103
2922,0.6986464381633238
2923,0.4981653414063896
2924,0.2513823954086442
2925,0.35902724725718466
2926,0.39983021623800485
2927,0.21439114630367645
2928,0.27572247419602214
2929,0.2272628049376751
2930,0.7572155994472162
2931,0.7653953240497513
2932,0.3502783501677901
2933,0.29568592589205434
2934,0.2982832845185482
2935,0.7350265750420304
2936,0.2413244238182246
2937,0.5049563105665902
2938,0.24568268140227909
2939,0.29402892874916986
2940,0.587167621000279
2941,0.4560012136580581
2942,0.31745103238361894
2943,0.24276575137582804
2944,0.513567322562543
2945,0.7099643396875834
2946,0.5531650355596086
2947,0.6206141654580767
2948,0.25680174956998014
2949,0.28634843652248226
2950,0.7883350457960246
2951,0.2546668640538014
2952,0.7584869934047365
2953,0.24211080506853117
2954,0.28043085563606585
2955,0.3197184028967747
2956,0.23586548875768978
2957,0.23139165708568726
2958,0.2479583925460785
2959,0.28426846652831117
2960,0.5422785853878909
2961,0.5098679213886532
2962,0.5126243683808086
2963,0.27383366908237894
2964,0.22532332634966773
2965,0.5322882762782684
2966,0.26177394034853635
2967,0.31700357224321396
2968,0.40986037070132486
2969,0.35578009578825504
2970,0.4144236370407747
2971,0.23888006957016863
2972,0.2588523919885281
2973,0.264903765690928
2974,0.6370903000404117
2975,0.5799761284472652
2976,0.4368285119446205
2977,0.5110558607688707
2978,0.2850478244306561
2979,0.35495931831049965
2980,0.21580928211071884
2981,0.2631027869794429
2982,0.3493440790485141
2983,0.22704680735798108
2984,0.2551484022455971
2985,0.24501178951158553
2986,0.35251051413621276
2987,0.34506545156203605
2988,0.2590436952555617
2989,0.2450006567056766
2990,0.26450435565516595
2991,0.3849760613234505
2992,0.7401319815360102
2993,0.6462949963525645
2994,0.7423648004575729
2995,0.6273624492130679
2996,0.768681398151692
2997,0.5772453102336268
2998,0.5494264575758749
2999,0.5966425055483999
3000,0.705839198879838
3001,0.34229309820507786
3002,0.2513869634679987
3003,0.4253058903656671
3004,0.6020011104119838
3005,0.5334685915854396
3006,0.7480906959246061
3007,0.5052751262772622
3008,0.6544448231830784
3009,0.2536261369231383
3010,0.6285060623732807
3011,0.2503016486964681
3012,0.29486248130553816
3013,0.29647822828518106
3014,0.7164130024352822
3015,0.63669884585645
3016,0.6063809590987168
3017,0.36286617119061687
3018,0.4942009585980441
3019,0.28100206487516244
3020,0.7258093698226167
3021,0.4705931932143157
3022,0.25626856075450644
3023,0.5806705501020436
3024,0.22574681175431577
3025,0.7722888251924122
3026,0.27293551447357683
3027,0.6919836096131935
3028,0.7451959029887927
3029,0.706919358163358
3030,0.6407240837126082
3031,0.25310457288933136
3032,0.5626310285290905
3033,0.6568788237762195
3034,0.36338705409827127
3035,0.6842150084527183
3036,0.5079084645694124
3037,0.754322064994353
3038,0.7445630585125926
3039,0.6805313898929037
3040,0.7262797156954306
3041,0.7085106058579378
3042,0.6985460566899949
3043,0.25202539814339026
3044,0.6479225239095818
3045,0.33157756911925984
3046,0.7331871784597938
3047,0.6761910946859697
3048,0.5280438633201076
3049,0.7115868061964145
3050,0.7180354432088437
3051,0.6251806499305144
3052,0.31471390998813703
3053,0.6647923351302492
3054,0.3747712031893021
3055,0.2782903556000825
3056,0.4963538871353309
3057,0.47381005467993226
3058,0.2894380809095543
3059,0.5531363838665831
3060,0.31178744358486127
3061,0.6957545318159752
3062,0.45490302480219985
3063,0.39436163985833106
3064,0.6784961816982725
3065,0.6118031370230688
3066,0.23875494769924605
3067,0.28129811331307264
3068,0.2613419256673034
3069,0.24534453981025894
3070,0.25546234212466634
3071,0.23497894282222848
3072,0.3609228959846381
3073,0.303013136411544
3074,0.2604481455973876
3075,0.25938304321480726
3076,0.26047084336969545
3077,0.25922922166276885
3078,0.2832948646822746
3079,0.23812339852015266
3080,0.32108357300268386
3081,0.26723394089657343
3082,0.253640842201117
3083,0.26159107031489637
3084,0.24506792706011488
3085,0.23210415677207638
3086,0.2838162288177975
3087,0.2784709416842703
3088,0.22681203605685757
3089,0.2413180425718032
3090,0.25566167939147755
3091,0.27488282147110404
3092,0.3105401124342615
3093,0.2823579164425424
3094,0.38848359803570115
3095,0.23990620458611395
3096,0.2867749748076677
3097,0.2499998561197915
3098,0.28368584281153997
3099,0.5958804606706863
3100,0.25285072054189284
3101,0.32388626935123604
3102,0.34929782448059427
