,w2v_net
1670,0.03446716
1671,0.0856657
1672,0.16618618
1673,0.42793384
1674,0.1221503
1675,0.09468743
1676,0.15118155
1677,0.062050372
1678,0.05747369
1679,0.04903367
1680,0.013664454
1681,0.09977433
1682,0.11621401
1683,0.043301314
1684,0.051445305
1685,0.04623604
1686,0.18565199
1687,0.045386225
1688,0.054038823
1689,0.14327478
1690,0.14502218
1691,0.21325028
1692,0.05982989
1693,0.93934584
1694,0.073913515
1695,0.097632945
1696,0.07680744
1697,0.20170239
1698,0.13283631
1699,0.79670966
1700,0.042756915
1701,0.59157366
1702,0.11220381
1703,0.8636304
1704,0.7252988
1705,0.32261705
1706,0.1782136
1707,0.11160633
1708,0.08456078
1709,0.08539909
1710,0.98683995
1711,0.8897315
1712,0.9733903
1713,0.84404546
1714,0.9417672
1715,0.42747933
1716,0.89558274
1717,0.37067217
1718,0.10766223
1719,0.9884876
1720,0.333524
1721,0.7693895
1722,0.1994287
1723,0.3202213
1724,0.14903575
1725,0.7252988
1726,0.9037309
1727,0.17315498
1728,0.9128511
1729,0.36518905
1730,0.95265955
1731,0.28519422
1732,0.34689772
1733,0.9884876
1734,0.66914713
1735,0.9009919
1736,0.894295
1737,0.8406004
1738,0.26765227
1739,0.9608762
1740,0.52592546
1741,0.8387338
1742,0.8342241
1743,0.8811331
1744,0.8193991
1745,0.8760056
1746,0.78845775
1747,0.22282735
1748,0.9608762
1749,0.96689266
1750,0.9608762
1751,0.88890773
1752,0.1682603
1753,0.24104577
1754,0.24104577
1755,0.51137954
1756,0.94597566
1757,0.58292115
1758,0.53118163
1759,0.1919899
1760,0.3132198
1761,0.9572133
1762,0.4456007
1763,0.8071941
1764,0.9058062
1765,0.19380733
1766,0.9320046
1767,0.94751793
1768,0.8066703
1769,0.4063972
1770,0.7494
1771,0.8515966
1772,0.8844967
1773,0.9572133
1774,0.9572133
1775,0.65040934
1776,0.21234903
1777,0.24059299
1778,0.26680708
1779,0.18075156
1780,0.15186962
1781,0.18001151
1782,0.16053385
1783,0.14988568
1784,0.5750185
1785,0.08523649
1786,0.5193267
1787,0.899814
1788,0.29773647
1789,0.26680708
1790,0.7486425
1791,0.54296994
1792,0.95299315
1793,0.15302855
1794,0.27872276
1795,0.8817915
1796,0.30641508
1797,0.071450084
1798,0.7831367
1799,0.10667485
1800,0.15595186
1801,0.9773018
1802,0.044319898
1803,0.13792557
1804,0.29598802
1805,0.97837067
1806,0.3193797
1807,0.59311044
1808,0.9539585
1809,0.31129596
1810,0.20629063
1811,0.1389992
1812,0.8241223
1813,0.890908
1814,0.1153028
1815,0.7588583
1816,0.8892455
1817,0.17380202
1818,0.8590785
1819,0.9189195
1820,0.6458655
1821,0.90911794
1822,0.23265731
1823,0.7256033
1824,0.30892795
1825,0.26636365
1826,0.018236786
1827,0.95392585
1828,0.609548
1829,0.9859574
1830,0.9279074
1831,0.50213647
1832,0.66807973
1833,0.6521482
1834,0.9480977
1835,0.40517497
1836,0.14834043
1837,0.25861582
1838,0.6840652
1839,0.25485712
1840,0.7654637
1841,0.97189105
1842,0.86527824
1843,0.6131591
1844,0.8290306
1845,0.033080548
1846,0.12939239
1847,0.09349352
1848,0.05977136
1849,0.08041406
1850,0.016263664
1851,0.057648093
1852,0.110862166
1853,0.10480091
1854,0.0047715902
1855,0.03604433
1856,0.0077695847
1857,0.04441768
1858,0.035243243
1859,0.0047715902
1860,0.0153794885
1861,0.13422048
1862,0.04524246
1863,0.109926224
1864,0.049749374
1865,0.075077266
1866,0.03817025
1867,0.11620951
1868,0.014296323
1869,0.015172392
1870,0.06407258
1871,0.0064476132
1872,0.083317906
1873,0.0047715902
1874,0.037673324
1875,0.0047715902
1876,0.0712952
1877,0.028519213
1878,0.042540938
1879,0.045119315
1880,0.03410223
1881,0.028665155
1882,0.0095644
1883,0.1852501
1884,0.12658966
1885,0.01797831
1886,0.0095644
1887,0.11118254
1888,0.15550852
1889,0.08155236
1890,0.012855113
1891,0.5483109
1892,0.09803146
1893,0.13350168
1894,0.078216046
1895,0.11118254
1896,0.06753698
1897,0.05366206
1898,0.07882005
1899,0.17118159
1900,0.033972353
1901,0.12858501
1902,0.11118254
1903,0.45692137
1904,0.17118159
1905,0.27178812
1906,0.070191234
1907,0.13876966
1908,0.16153172
1909,0.03032291
1910,0.12595594
1911,0.106083035
1912,0.12052959
1913,0.16579726
1914,0.9231664
1915,0.16579726
1916,0.28940153
1917,0.13814756
1918,0.48294476
1919,0.89565223
1920,0.15462187
1921,0.11376566
1922,0.3440042
1923,0.16189957
1924,0.34529725
1925,0.14094958
1926,0.1888029
1927,0.089332074
1928,0.54919195
1929,0.65719295
1930,0.34261
1931,0.19961652
1932,0.07102704
1933,0.20982951
1934,0.16309407
1935,0.09190804
1936,0.37719628
1937,0.1330953
1938,0.07658234
1939,0.3005691
1940,0.49749312
1941,0.32487473
1942,0.13204318
1943,0.34148327
1944,0.1365669
1945,0.14346227
1946,0.17665863
1947,0.14971504
1948,0.25663838
1949,0.30726707
1950,0.3617855
1951,0.16136676
1952,0.13295075
1953,0.1769954
1954,0.84025395
1955,0.56665516
1956,0.80729175
1957,0.6160801
1958,0.36173344
1959,0.9725709
1960,0.46758178
1961,0.6511564
1962,0.8353227
1963,0.98135686
1964,0.21243316
1965,0.24881446
1966,0.26380074
1967,0.6160801
1968,0.7007821
1969,0.83994794
1970,0.30943033
1971,0.48633474
1972,0.33462766
1973,0.29523855
1974,0.3914511
1975,0.851572
1976,0.13966238
1977,0.11761105
1978,0.24643576
1979,0.96548367
1980,0.95724607
1981,0.17595947
1982,0.24297842
1983,0.47542995
1984,0.51311743
1985,0.066599846
1986,0.87058234
1987,0.17479348
1988,0.20957047
1989,0.29228693
1990,0.84125006
1991,0.30429113
1992,0.49260965
1993,0.3349862
1994,0.3626387
1995,0.99273443
1996,0.11777645
1997,0.16957715
1998,0.11083695
1999,0.17443848
2000,0.22273898
2001,0.23118424
2002,0.48109758
2003,0.7985412
2004,0.10852674
2005,0.8045401
2006,0.15223745
2007,0.94045365
2008,0.62890685
2009,0.21031642
2010,0.6735405
2011,0.14166328
2012,0.067854375
2013,0.9211419
2014,0.11617944
2015,0.51561946
2016,0.98403054
2017,0.2488237
2018,0.16612598
2019,0.18043783
2020,0.3329091
2021,0.5110184
2022,0.52468044
2023,0.100427866
2024,0.11826044
2025,0.34695983
2026,0.08475608
2027,0.12762684
2028,0.9444878
2029,0.12762684
2030,0.17176756
2031,0.21377426
2032,0.21250632
2033,0.6547545
2034,0.19285506
2035,0.095388085
2036,0.39470878
2037,0.14410847
2038,0.53851503
2039,0.11878574
2040,0.095388085
2041,0.15001646
2042,0.022478491
2043,0.12762684
2044,0.17873245
2045,0.095388085
2046,0.083272666
2047,0.26353067
2048,0.07473537
2049,0.21796441
2050,0.4337298
2051,0.9836986
2052,0.098851144
2053,0.3931362
2054,0.15036747
2055,0.21981335
2056,0.53245103
2057,0.23920712
2058,0.12462136
2059,0.06115526
2060,0.98866856
2061,0.09772462
2062,0.11639768
2063,0.253486
2064,0.09982857
2065,0.09302455
2066,0.7584511
2067,0.08580902
2068,0.13709974
2069,0.16986713
2070,0.11112133
2071,0.9572767
2072,0.2268934
2073,0.08266646
2074,0.20625457
2075,0.08011696
2076,0.23602352
2077,0.11153877
2078,0.1134924
2079,0.20894906
2080,0.18667912
2081,0.07694194
2082,0.9424646
2083,0.1486355
2084,0.32362399
2085,0.25300843
2086,0.5839968
2087,0.037348628
2088,0.13946357
2089,0.07800248
2090,0.052294344
2091,0.18947077
2092,0.03285575
2093,0.38424563
2094,0.68017304
2095,0.04251191
2096,0.7102134
2097,0.20112407
2098,0.3446366
2099,0.07309356
2100,0.06053251
2101,0.06629515
2102,0.18496296
2103,0.10848695
2104,0.09547293
2105,0.1077916
2106,0.27666116
2107,0.9728721
2108,0.25138217
2109,0.57981926
2110,0.27666116
2111,0.47823334
2112,0.080361545
2113,0.58688074
2114,0.52442527
2115,0.025126368
2116,0.66887665
2117,0.18128014
2118,0.65435845
2119,0.08923113
2120,0.5236982
2121,0.17485654
2122,0.09752458
2123,0.28353286
2124,0.8863821
2125,0.7716811
2126,0.33858746
2127,0.8765462
2128,0.34088182
2129,0.8807362
2130,0.8616257
2131,0.48491395
2132,0.86083883
2133,0.59119564
2134,0.7716811
2135,0.5042922
2136,0.8535665
2137,0.47505948
2138,0.9161509
2139,0.15684184
2140,0.59895504
2141,0.9874965
2142,0.7314155
2143,0.7838783
2144,0.5549459
2145,0.9874965
2146,0.17256919
2147,0.9662882
2148,0.24950325
2149,0.9002315
2150,0.5156752
2151,0.59690034
2152,0.6251814
2153,0.6522832
2154,0.916686
2155,0.98961544
2156,0.59690034
2157,0.9750088
2158,0.6227697
2159,0.24836954
2160,0.88513863
2161,0.44448835
2162,0.78888476
2163,0.93965745
2164,0.94428533
2165,0.95534885
2166,0.97419804
2167,0.9122101
2168,0.95534885
2169,0.9603529
2170,0.95534885
2171,0.60672015
2172,0.88333994
2173,0.88333994
2174,0.8884268
2175,0.95534885
2176,0.94728184
2177,0.95391047
2178,0.912474
2179,0.63126725
2180,0.9662411
2181,0.95391047
2182,0.95534885
2183,0.8599599
2184,0.97043186
2185,0.89525926
2186,0.90566266
2187,0.9497731
2188,0.82364094
2189,0.9603529
2190,0.9628402
2191,0.9371103
2192,0.9218385
2193,0.94813895
2194,0.9086411
2195,0.9260927
2196,0.9741143
2197,0.92287207
2198,0.8562901
2199,0.7792325
2200,0.16035953
2201,0.2120499
2202,0.13581395
2203,0.044781923
2204,0.36984912
2205,0.095832676
2206,0.9011769
2207,0.49499625
2208,0.14928606
2209,0.53565615
2210,0.28735852
2211,0.23016936
2212,0.3043529
2213,0.656004
2214,0.26285383
2215,0.13862863
2216,0.11047712
2217,0.18197301
2218,0.120007604
2219,0.13388598
2220,0.25958124
2221,0.5983153
2222,0.7541084
2223,0.33433503
2224,0.056942225
2225,0.14990923
2226,0.33475658
2227,0.09302187
2228,0.03767395
2229,0.1501733
2230,0.07183844
2231,0.09467366
2232,0.06343207
2233,0.026339114
2234,0.10606611
2235,0.08271927
2236,0.08475673
2237,0.1550763
2238,0.06238696
2239,0.12144631
2240,0.08987576
2241,0.31106287
2242,0.18299374
2243,0.11944088
2244,0.13830829
2245,0.95543706
2246,0.2089473
2247,0.19623843
2248,0.16611937
2249,0.17870685
2250,0.16656262
2251,0.24623987
2252,0.17201447
2253,0.16656262
2254,0.17142111
2255,0.3117463
2256,0.24028015
2257,0.9367372
2258,0.20297185
2259,0.16183561
2260,0.17599288
2261,0.31306946
2262,0.08991814
2263,0.17321616
2264,0.14799985
2265,0.13066775
2266,0.9632386
2267,0.12637216
2268,0.7421759
2269,0.15560639
2270,0.8017982
2271,0.76631546
2272,0.36055088
2273,0.13978624
2274,0.75477415
2275,0.12481403
2276,0.09465003
2277,0.16423166
2278,0.8017982
2279,0.8017982
2280,0.29424116
2281,0.05081448
2282,0.085537106
2283,0.04348573
2284,0.060021818
2285,0.9219226
2286,0.21273339
2287,0.49288258
2288,0.071897954
2289,0.15340039
2290,0.08541733
2291,0.6154072
2292,0.07407114
2293,0.44869876
2294,0.7769732
2295,0.06635067
2296,0.72386897
2297,0.45634532
2298,0.07559404
2299,0.12688962
2300,0.065748334
2301,0.17708346
2302,0.73814034
2303,0.15247494
2304,0.15727144
2305,0.049671054
2306,0.13266468
2307,0.12406087
2308,0.20136952
2309,0.16222686
2310,0.17294785
2311,0.39707008
2312,0.10255638
2313,0.29139084
2314,0.13639632
2315,0.100015014
2316,0.24668217
2317,0.29139084
2318,0.87264544
2319,0.33943847
2320,0.23590264
2321,0.9430671
2322,0.22170132
2323,0.29139084
2324,0.19166705
2325,0.8472149
2326,0.05409065
2327,0.35048953
2328,0.12842625
2329,0.7967582
2330,0.9038752
2331,0.86805266
2332,0.14158422
2333,0.098976076
2334,0.095348865
2335,0.48287472
2336,0.63061744
2337,0.20775816
2338,0.43369985
2339,0.418028
2340,0.54508436
2341,0.7110365
2342,0.1297178
2343,0.39876693
2344,0.23634669
2345,0.57359695
2346,0.18668222
2347,0.34708804
2348,0.78824854
2349,0.093624026
2350,0.20018291
2351,0.20384943
2352,0.57359695
2353,0.23179686
2354,0.11756402
2355,0.13542876
2356,0.8752958
2357,0.21016553
2358,0.09664342
2359,0.85453427
2360,0.73605156
2361,0.9144771
2362,0.8958819
2363,0.7661208
2364,0.29434
2365,0.162599
2366,0.25220266
2367,0.9457723
2368,0.31319427
2369,0.25220266
2370,0.1564404
2371,0.1512213
2372,0.29425555
2373,0.97378886
2374,0.90729773
2375,0.25220266
2376,0.9935274
2377,0.97378886
2378,0.15949735
2379,0.419321
2380,0.25220266
2381,0.975143
2382,0.25220266
2383,0.07730159
2384,0.8774852
2385,0.15501541
2386,0.97378886
2387,0.86213434
2388,0.25897855
2389,0.18188226
2390,0.97506946
2391,0.9935274
2392,0.99220705
2393,0.19681281
2394,0.25220266
2395,0.9100427
2396,0.11605498
2397,0.15011391
2398,0.1665141
2399,0.9457723
2400,0.36209953
2401,0.77457356
2402,0.89429975
2403,0.7847724
2404,0.37558123
2405,0.55499816
2406,0.23154387
2407,0.8928486
2408,0.3939402
2409,0.7054006
2410,0.95290506
2411,0.86314315
2412,0.23717886
2413,0.06800768
2414,0.8797822
2415,0.8945114
2416,0.58279693
2417,0.68555534
2418,0.7361523
2419,0.54837394
2420,0.88162434
2421,0.21264222
2422,0.71186817
2423,0.10497832
2424,0.25871015
2425,0.21691892
2426,0.9618636
2427,0.65101063
2428,0.7372808
2429,0.14378393
2430,0.17621729
2431,0.11864558
2432,0.915287
2433,0.37467933
2434,0.6569055
2435,0.97586393
2436,0.2859397
2437,0.80884796
2438,0.9600798
2439,0.9568387
2440,0.9251653
2441,0.9568387
2442,0.9138726
2443,0.95429945
2444,0.9519119
2445,0.9170089
2446,0.9568387
2447,0.92717516
2448,0.8466619
2449,0.9568387
2450,0.9595841
2451,0.91903406
2452,0.9595841
2453,0.8845717
2454,0.9568387
2455,0.70634484
2456,0.9595841
2457,0.23508361
2458,0.90092164
2459,0.93820614
2460,0.8438349
2461,0.9661263
2462,0.67698467
2463,0.99076205
2464,0.74907905
2465,0.9565792
2466,0.93820614
2467,0.99076205
2468,0.9661263
2469,0.78451467
2470,0.90092164
2471,0.97539294
2472,0.55839884
2473,0.6628169
2474,0.85703003
2475,0.8466619
2476,0.64355206
2477,0.9568387
2478,0.49293107
2479,0.34320828
2480,0.13201672
2481,0.11291838
2482,0.3357367
2483,0.10202631
2484,0.39846644
2485,0.11479774
2486,0.5830231
2487,0.056423068
2488,0.2997708
2489,0.086179346
2490,0.33907443
2491,0.3758231
2492,0.018452883
2493,0.22818625
2494,0.031864136
2495,0.09541494
2496,0.061293304
2497,0.09542376
2498,0.03234622
2499,0.22818625
2500,0.32602715
2501,0.27935618
2502,0.09730977
2503,0.11068618
2504,0.1434721
2505,0.08057934
2506,0.050229937
2507,0.33493587
2508,0.058863223
2509,0.10526252
2510,0.12719679
2511,0.11803046
2512,0.1347324
2513,0.061576873
2514,0.19100142
2515,0.19390082
2516,0.55481976
2517,0.047560334
2518,0.15514559
2519,0.21564797
2520,0.118219644
2521,0.088879496
2522,0.14127162
2523,0.03134963
2524,0.18564326
2525,0.4300076
2526,0.09654206
2527,0.10424635
2528,0.051738948
2529,0.11721626
2530,0.53206086
2531,0.32880744
2532,0.09622133
2533,0.0852308
2534,0.33028167
2535,0.23674792
2536,0.13285592
2537,0.06283569
2538,0.2119351
2539,0.050289214
2540,0.20327371
2541,0.1111446
2542,0.07575813
2543,0.56639725
2544,0.02752459
2545,0.655632
2546,0.085483134
2547,0.134065
2548,0.038280427
2549,0.1864937
2550,0.03881669
2551,0.26315746
2552,0.16301557
2553,0.07565057
2554,0.22321737
2555,0.079717845
2556,0.07949203
2557,0.04386583
2558,0.027817369
2559,0.09071341
2560,0.065098226
2561,0.22655037
2562,0.05653861
2563,0.26011539
2564,0.28568286
2565,0.041381717
2566,0.10468313
2567,0.039731205
2568,0.18106884
2569,0.30015224
2570,0.049000114
2571,0.045274287
2572,0.28843272
2573,0.2951266
2574,0.13359985
2575,0.10771561
2576,0.013926417
2577,0.16737121
2578,0.1585139
2579,0.07960197
2580,0.45803717
2581,0.34474754
2582,0.54117894
2583,0.37603283
2584,0.11792344
2585,0.12402579
2586,0.18267757
2587,0.14875558
2588,0.96617115
2589,0.9717797
2590,0.54117894
2591,0.54117894
2592,0.73359084
2593,0.54117894
2594,0.3757119
2595,0.336716
2596,0.97987324
2597,0.57951057
2598,0.17604804
2599,0.18773192
2600,0.19509128
2601,0.68516546
2602,0.9717797
2603,0.5366523
2604,0.54117894
2605,0.09897563
2606,0.0536004
2607,0.54117894
2608,0.066357344
2609,0.27055678
2610,0.7845254
2611,0.54117894
2612,0.7822267
2613,0.59007126
2614,0.37384343
2615,0.17944345
2616,0.13161296
2617,0.57742053
2618,0.37266952
2619,0.22355452
2620,0.13682213
2621,0.7914424
2622,0.35449207
2623,0.16869107
2624,0.5861194
2625,0.30663738
2626,0.28716296
2627,0.8724891
2628,0.28764448
2629,0.4449834
2630,0.37384343
2631,0.08356404
2632,0.09288782
2633,0.1571134
2634,0.37384343
2635,0.5207789
2636,0.063099325
2637,0.19942504
2638,0.2783926
2639,0.061073035
2640,0.7355174
2641,0.049946904
2642,0.13041994
2643,0.6257485
2644,0.43781248
2645,0.2609734
2646,0.21184275
2647,0.9235416
2648,0.35071942
2649,0.35071942
2650,0.33998793
2651,0.21184275
2652,0.19298565
2653,0.1622307
2654,0.8744918
2655,0.21184275
2656,0.37140384
2657,0.11067808
2658,0.6043032
2659,0.12461507
2660,0.37140384
2661,0.37140384
2662,0.8561454
2663,0.036642313
2664,0.87572247
2665,0.37140384
2666,0.21184275
2667,0.085724115
2668,0.1622307
2669,0.4484958
2670,0.1264447
2671,0.19231036
2672,0.17297846
2673,0.5850323
2674,0.21184275
2675,0.32431805
2676,0.26250485
2677,0.13920635
2678,0.33198884
2679,0.21184275
2680,0.23107532
2681,0.08179927
2682,0.07547715
2683,0.11286864
2684,0.2401906
2685,0.2401906
2686,0.2401906
2687,0.15178469
2688,0.12948504
2689,0.28015637
2690,0.17984024
2691,0.15794837
2692,0.2401906
2693,0.20425364
2694,0.11286864
2695,0.17693499
2696,0.61214316
2697,0.24862245
2698,0.2401906
2699,0.06036961
2700,0.17693499
2701,0.09533751
2702,0.046451658
2703,0.47590753
2704,0.104359895
2705,0.09533751
2706,0.081750244
2707,0.104359895
2708,0.116055936
2709,0.85794854
2710,0.104359895
2711,0.96191734
2712,0.12526551
2713,0.2401906
2714,0.17049354
2715,0.35749394
2716,0.6221546
2717,0.35534537
2718,0.5967805
2719,0.95952034
2720,0.77546585
2721,0.8677161
2722,0.93933713
2723,0.6221546
2724,0.93933713
2725,0.6221546
2726,0.93933713
2727,0.01837334
2728,0.93933713
2729,0.090737075
2730,0.18382233
2731,0.32789475
2732,0.12948859
2733,0.108187586
2734,0.84181756
2735,0.32060844
2736,0.95842946
2737,0.52824116
2738,0.1801695
2739,0.9507358
2740,0.833164
2741,0.20227247
2742,0.20626202
2743,0.2840056
2744,0.93933713
2745,0.82003444
2746,0.1406636
2747,0.49560142
2748,0.8583126
2749,0.85005605
2750,0.13718855
2751,0.8309845
2752,0.85005605
2753,0.85005605
2754,0.9158156
2755,0.8994955
2756,0.34353232
2757,0.85005605
2758,0.90852916
2759,0.85005605
2760,0.96981007
2761,0.8779358
2762,0.85005605
2763,0.5867886
2764,0.6004801
2765,0.63190895
2766,0.48521292
2767,0.85005605
2768,0.87011284
2769,0.32240063
2770,0.85005605
2771,0.85005605
2772,0.95494246
2773,0.7837354
2774,0.65965384
2775,0.85005605
2776,0.5444213
2777,0.8962856
2778,0.47614482
2779,0.86622596
2780,0.27231777
2781,0.24183735
2782,0.8291637
2783,0.4765246
2784,0.10351986
2785,0.8972842
2786,0.15721503
2787,0.7112343
2788,0.8332509
2789,0.7568068
2790,0.5448085
2791,0.8418026
2792,0.11113116
2793,0.5534091
2794,0.44135562
2795,0.3724408
2796,0.92700887
2797,0.5718941
2798,0.9674078
2799,0.8108083
2800,0.45094296
2801,0.34998748
2802,0.40728852
2803,0.10934642
2804,0.5056672
2805,0.27281362
2806,0.14359069
2807,0.16122574
2808,0.62410986
2809,0.16596594
2810,0.12008804
2811,0.9453581
2812,0.9318203
2813,0.14618796
2814,0.838381
2815,0.3458178
2816,0.9772711
2817,0.86273146
2818,0.8033474
2819,0.9858004
2820,0.9750457
2821,0.36175305
2822,0.9450221
2823,0.49327317
2824,0.24038672
2825,0.16843411
2826,0.9213296
2827,0.9897531
2828,0.9450221
2829,0.9203765
2830,0.8033474
2831,0.8033474
2832,0.8033474
2833,0.8033474
2834,0.54064846
2835,0.99025327
2836,0.49327317
2837,0.9772711
2838,0.8126424
2839,0.9219846
2840,0.29837146
2841,0.9772711
2842,0.89959407
2843,0.92402935
2844,0.8638824
2845,0.9750457
2846,0.49327317
2847,0.13559735
2848,0.7558256
2849,0.79955864
2850,0.8546566
2851,0.5479535
2852,0.88353336
2853,0.98369825
2854,0.98369825
2855,0.83572817
2856,0.9344391
2857,0.98369825
2858,0.88985693
2859,0.70683146
2860,0.919979
2861,0.56413406
2862,0.8655685
2863,0.85045385
2864,0.41357502
2865,0.47547016
2866,0.14391637
2867,0.8845018
2868,0.67348874
2869,0.91395867
2870,0.6248424
2871,0.26914364
2872,0.8173458
2873,0.39540297
2874,0.38937
2875,0.58499336
2876,0.96041083
2877,0.89108616
2878,0.358818
2879,0.92569005
2880,0.9080863
2881,0.5459747
2882,0.52111185
2883,0.9754386
2884,0.9522021
2885,0.19209489
2886,0.16615906
2887,0.1569215
2888,0.24402103
2889,0.21458721
2890,0.048540205
2891,0.15509284
2892,0.07614246
2893,0.08387712
2894,0.06056899
2895,0.06980404
2896,0.12170547
2897,0.0597319
2898,0.082143545
2899,0.05513823
2900,0.42208454
2901,0.03694716
2902,0.079977065
2903,0.25937438
2904,0.041553944
2905,0.082143545
2906,0.037962794
2907,0.05039522
2908,0.20056984
2909,0.18958548
2910,0.18310872
2911,0.063245624
2912,0.094453484
2913,0.085207134
2914,0.07841501
2915,0.8171329
2916,0.27587807
2917,0.042601436
2918,0.076789975
2919,0.060357302
2920,0.21049115
2921,0.12904775
2922,0.97485036
2923,0.29888195
2924,0.2020385
2925,0.6316308
2926,0.10521358
2927,0.15238473
2928,0.3010059
2929,0.022240996
2930,0.97679013
2931,0.97485036
2932,0.3495946
2933,0.34747195
2934,0.6316308
2935,0.9730121
2936,0.10734379
2937,0.43384215
2938,0.15770856
2939,0.13854286
2940,0.15021566
2941,0.15375543
2942,0.07490668
2943,0.046263874
2944,0.7403783
2945,0.86344373
2946,0.09660995
2947,0.7768163
2948,0.08078563
2949,0.17687213
2950,0.97485036
2951,0.1096513
2952,0.9734041
2953,0.32734662
2954,0.11765677
2955,0.13864377
2956,0.05580336
2957,0.024607629
2958,0.12108129
2959,0.12108129
2960,0.66667247
2961,0.31514174
2962,0.47209224
2963,0.14785865
2964,0.074270874
2965,0.10319394
2966,0.12108129
2967,0.25277883
2968,0.18600842
2969,0.09364265
2970,0.114478946
2971,0.14778876
2972,0.14871597
2973,0.10108292
2974,0.87277144
2975,0.5110758
2976,0.5894062
2977,0.35812777
2978,0.1468637
2979,0.20891291
2980,0.1480827
2981,0.12108129
2982,0.7107233
2983,0.04602465
2984,0.053393096
2985,0.27498436
2986,0.55077684
2987,0.31589878
2988,0.19059944
2989,0.087011755
2990,0.16378587
2991,0.5183076
2992,0.9307811
2993,0.6003501
2994,0.90253437
2995,0.94046557
2996,0.9608161
2997,0.4485331
2998,0.6003501
2999,0.83278066
3000,0.698651
3001,0.5221596
3002,0.23419997
3003,0.4696603
3004,0.3757248
3005,0.5357008
3006,0.94007033
3007,0.5038132
3008,0.9855894
3009,0.18854517
3010,0.6615346
3011,0.15091658
3012,0.066547334
3013,0.25725886
3014,0.9052657
3015,0.897164
3016,0.6277412
3017,0.30736697
3018,0.5368628
3019,0.7824007
3020,0.907934
3021,0.4165678
3022,0.18854517
3023,0.5426932
3024,0.31313232
3025,0.9608161
3026,0.18854517
3027,0.8869201
3028,0.98849654
3029,0.76607704
3030,0.5789919
3031,0.06280038
3032,0.7670356
3033,0.9019695
3034,0.44708067
3035,0.9055362
3036,0.7519605
3037,0.9209861
3038,0.9931488
3039,0.87480175
3040,0.93465453
3041,0.9393531
3042,0.7669953
3043,0.2915956
3044,0.93178654
3045,0.21743518
3046,0.9838996
3047,0.9194176
3048,0.5229549
3049,0.9522381
3050,0.94577444
3051,0.7590226
3052,0.5068854
3053,0.90731186
3054,0.8944289
3055,0.121563464
3056,0.594561
3057,0.73505044
3058,0.9613426
3059,0.5543794
3060,0.9613426
3061,0.962837
3062,0.6215405
3063,0.22734857
3064,0.85913086
3065,0.9021653
3066,0.041802198
3067,0.07312554
3068,0.0708054
3069,0.13496098
3070,0.104875594
3071,0.06447032
3072,0.16246542
3073,0.07197583
3074,0.044564813
3075,0.056126237
3076,0.06550747
3077,0.27807575
3078,0.2852046
3079,0.128176
3080,0.07414478
3081,0.04845786
3082,0.14514977
3083,0.22327578
3084,0.17362213
3085,0.104293436
3086,0.07711887
3087,0.33388865
3088,0.059193462
3089,0.07692495
3090,0.065972835
3091,0.07192537
3092,0.1817565
3093,0.07192537
3094,0.32513297
3095,0.7225086
3096,0.22573921
3097,0.07931617
3098,0.11821416
3099,0.89415145
3100,0.14561087
3101,0.21920541
3102,0.2345567
3103,0.26267442
3104,0.09766868
3105,0.26411372
3106,0.38936138
3107,0.29253486
3108,0.5705695
3109,0.7999855
3110,0.21706778
3111,0.34571305
3112,0.2699541
3113,0.12757695
3114,0.20761308
3115,0.1250667
3116,0.8773912
3117,0.1726132
3118,0.105689555
3119,0.13563818
3120,0.11504939
3121,0.21441215
3122,0.16132444
3123,0.19154558
3124,0.82637113
3125,0.12255752
3126,0.5790424
3127,0.14456537
3128,0.10351533
3129,0.08387962
3130,0.14618698
3131,0.86749697
3132,0.3790465
3133,0.27376813
3134,0.42980945
3135,0.62703496
3136,0.27376813
3137,0.14672756
3138,0.08075306
3139,0.06653747
3140,0.80255175
3141,0.19212115
3142,0.55380505
3143,0.9307333
3144,0.46490824
3145,0.23882872
3146,0.10198477
3147,0.1586729
3148,0.91078734
3149,0.42031062
3150,0.29165512
3151,0.1784387
3152,0.920745
3153,0.24297696
3154,0.15355194
3155,0.6508824
3156,0.23691067
3157,0.27604616
3158,0.81875795
3159,0.66150326
3160,0.7839193
3161,0.109528184
3162,0.62879884
3163,0.21388271
3164,0.910846
3165,0.2631393
3166,0.069125265
3167,0.48717365
3168,0.5406007
3169,0.050314516
3170,0.53356624
3171,0.5097584
3172,0.1222218
3173,0.8566028
3174,0.43752858
3175,0.12021744
3176,0.06952056
3177,0.95603395
3178,0.86385053
3179,0.3932629
3180,0.08817667
3181,0.23004216
3182,0.8016274
3183,0.88957703
3184,0.2176556
3185,0.061152726
3186,0.6844904
3187,0.16036627
3188,0.5044379
3189,0.117387
3190,0.5672839
3191,0.37250972
3192,0.4104582
3193,0.4333007
3194,0.6975011
3195,0.95046145
3196,0.79186237
3197,0.14943159
3198,0.52949315
3199,0.9295043
3200,0.61537087
3201,0.8500696
3202,0.6534405
3203,0.68343425
3204,0.11171052
3205,0.73952806
3206,0.64341325
3207,0.11493993
3208,0.34683496
3209,0.38256872
3210,0.26105914
3211,0.447358
3212,0.19134304
3213,0.07827559
3214,0.44547766
3215,0.3014589
3216,0.4942859
3217,0.4492059
3218,0.2869013
3219,0.06430009
3220,0.9158095
3221,0.27905238
3222,0.52872694
3223,0.14193213
3224,0.74894655
3225,0.2654078
3226,0.6960916
3227,0.10012445
