,elmo_net
1669,0.10199854
1670,0.1098268
1671,0.3303187
1672,0.104170054
1673,0.44141582
1674,0.017749548
1675,0.08303341
1676,0.18948689
1677,0.108855486
1678,0.026849627
1679,0.052111924
1680,0.10312036
1681,0.08643469
1682,0.124146044
1683,0.06625855
1684,0.041457295
1685,0.056023896
1686,0.11007637
1687,0.102828234
1688,0.06592351
1689,0.062909156
1690,0.07851192
1691,0.315895
1692,0.053882867
1693,0.980819
1694,0.053947
1695,0.15147123
1696,0.08118132
1697,0.18472332
1698,0.037032127
1699,0.80544996
1700,0.14799726
1701,0.74982715
1702,0.026742905
1703,0.96231997
1704,0.72112733
1705,0.13308394
1706,0.106701285
1707,0.15061581
1708,0.01622811
1709,0.03930071
1710,0.9997256
1711,0.74175394
1712,0.9837784
1713,0.893046
1714,0.99788904
1715,0.079877675
1716,0.99203867
1717,0.26624367
1718,0.2908158
1719,0.9997444
1720,0.29196107
1721,0.9139464
1722,0.05011502
1723,0.019777894
1724,0.17502996
1725,0.72112733
1726,0.94216704
1727,0.15574777
1728,0.99240696
1729,0.18886966
1730,0.9759733
1731,0.20811886
1732,0.6852461
1733,0.99954975
1734,0.2599336
1735,0.99041617
1736,0.87019205
1737,0.8220873
1738,0.14003435
1739,0.9981638
1740,0.5837717
1741,0.9255357
1742,0.9263352
1743,0.9369974
1744,0.7317358
1745,0.9380293
1746,0.7935699
1747,0.37861878
1748,0.9978509
1749,0.9522108
1750,0.99800736
1751,0.993225
1752,0.02129507
1753,0.18476292
1754,0.20029294
1755,0.66136044
1756,0.8531911
1757,0.76321447
1758,0.78674996
1759,0.17717269
1760,0.61973345
1761,0.97682756
1762,0.8780482
1763,0.8369125
1764,0.95131594
1765,0.13308212
1766,0.9790725
1767,0.9973422
1768,0.9649484
1769,0.33488774
1770,0.7026614
1771,0.9877134
1772,0.6887373
1773,0.9908998
1774,0.98602474
1775,0.8878025
1776,0.21183941
1777,0.05727774
1778,0.10991904
1779,0.15957662
1780,0.09533408
1781,0.085662514
1782,0.2598986
1783,0.08981371
1784,0.13887396
1785,0.10619113
1786,0.53241384
1787,0.8534095
1788,0.20981479
1789,0.20587361
1790,0.32375914
1791,0.079223275
1792,0.99727464
1793,0.04273519
1794,0.28689215
1795,0.57992685
1796,0.32980534
1797,0.03390357
1798,0.28707954
1799,0.11385736
1800,0.051385134
1801,0.95247537
1802,0.087697476
1803,0.25163558
1804,0.14674029
1805,0.9113525
1806,0.066278845
1807,0.40204185
1808,0.97988725
1809,0.16056514
1810,0.3513488
1811,0.13234946
1812,0.9948535
1813,0.98312145
1814,0.042925656
1815,0.90139556
1816,0.9909036
1817,0.18220147
1818,0.95964396
1819,0.9786493
1820,0.19063538
1821,0.98015153
1822,0.044334292
1823,0.41612422
1824,0.08877781
1825,0.32650548
1826,0.13202399
1827,0.93698156
1828,0.18251228
1829,0.9998057
1830,0.9928806
1831,0.41888267
1832,0.9786272
1833,0.94869554
1834,0.9985104
1835,0.07349324
1836,0.057475418
1837,0.19435382
1838,0.2880479
1839,0.034856647
1840,0.535345
1841,0.9758674
1842,0.9702761
1843,0.50604826
1844,0.7007313
1845,0.023878843
1846,0.28161433
1847,0.1342228
1848,0.17481351
1849,0.094673365
1850,0.08535129
1851,0.2100718
1852,0.16618243
1853,0.13086185
1854,0.1755614
1855,0.10851583
1856,0.018710881
1857,0.073046595
1858,0.04170817
1859,0.11992544
1860,0.03156936
1861,0.13566315
1862,0.05270365
1863,0.09153342
1864,0.06586364
1865,0.10030034
1866,0.14012301
1867,0.20651194
1868,0.06863716
1869,0.091264576
1870,0.07418394
1871,0.1496568
1872,0.1075556
1873,0.4450332
1874,0.024532408
1875,0.13060614
1876,0.12591773
1877,0.104700804
1878,0.017335504
1879,0.14781874
1880,0.011004746
1881,0.11660823
1882,0.09807697
1883,0.118658364
1884,0.10513538
1885,0.06939632
1886,0.10850343
1887,0.07435745
1888,0.10523358
1889,0.049734324
1890,0.039233327
1891,0.70857966
1892,0.094186634
1893,0.029113948
1894,0.16972563
1895,0.056488633
1896,0.17938873
1897,0.038527757
1898,0.088560134
1899,0.1027818
1900,0.031128913
1901,0.19858167
1902,0.06803995
1903,0.33991128
1904,0.11208126
1905,0.23511565
1906,0.07321301
1907,0.07485339
1908,0.099395275
1909,0.012778312
1910,0.06379786
1911,0.0627898
1912,0.007151276
1913,0.23825192
1914,0.9723865
1915,0.10579166
1916,0.09896615
1917,0.1389952
1918,0.35364047
1919,0.84998983
1920,0.09197131
1921,0.10174766
1922,0.1267268
1923,0.1027025
1924,0.06500882
1925,0.08412966
1926,0.051829338
1927,0.074924886
1928,0.116188586
1929,0.24311918
1930,0.19398162
1931,0.1438137
1932,0.09494713
1933,0.22565645
1934,0.13910842
1935,0.08546826
1936,0.12403008
1937,0.17302158
1938,0.077508986
1939,0.03886223
1940,0.22025204
1941,0.07371187
1942,0.010107636
1943,0.0947254
1944,0.054365456
1945,0.102288276
1946,0.05816108
1947,0.15289602
1948,0.15354043
1949,0.15434483
1950,0.4288442
1951,0.30017972
1952,0.028468758
1953,0.5572949
1954,0.9338399
1955,0.246925
1956,0.6573648
1957,0.70112294
1958,0.6278901
1959,0.9999728
1960,0.67825806
1961,0.67109543
1962,0.9789808
1963,0.999777
1964,0.6344155
1965,0.25182477
1966,0.41855976
1967,0.76282895
1968,0.63442683
1969,0.77025044
1970,0.60901654
1971,0.60444474
1972,0.279935
1973,0.23984167
1974,0.6780348
1975,0.9329313
1976,0.20769292
1977,0.141612
1978,0.113503575
1979,0.9979831
1980,0.9964541
1981,0.33827272
1982,0.08835074
1983,0.065126926
1984,0.3147999
1985,0.03281811
1986,0.83878803
1987,0.17987731
1988,0.18910268
1989,0.12968597
1990,0.72020483
1991,0.16500717
1992,0.113175124
1993,0.13701907
1994,0.15073484
1995,0.9836265
1996,0.08389172
1997,0.34549534
1998,0.18910962
1999,0.38900304
2000,0.3511696
2001,0.3513744
2002,0.25059405
2003,0.41677725
2004,0.07207051
2005,0.6441497
2006,0.21807182
2007,0.90350974
2008,0.91996235
2009,0.47818068
2010,0.29181576
2011,0.15913576
2012,0.16238633
2013,0.89746743
2014,0.089133054
2015,0.51070035
2016,0.9965915
2017,0.21883792
2018,0.14770079
2019,0.2005727
2020,0.082277834
2021,0.18715999
2022,0.40667787
2023,0.12992078
2024,0.23993844
2025,0.19358447
2026,0.24453348
2027,0.060916305
2028,0.84789693
2029,0.073994994
2030,0.06586665
2031,0.09770608
2032,0.3511618
2033,0.37531716
2034,0.21185866
2035,0.10855782
2036,0.45478863
2037,0.07592255
2038,0.23133826
2039,0.13461643
2040,0.08370784
2041,0.15774444
2042,0.033863008
2043,0.058208317
2044,0.13870585
2045,0.12398079
2046,0.09296036
2047,0.51801306
2048,0.14825296
2049,0.34282815
2050,0.21172428
2051,0.99111086
2052,0.05151218
2053,0.32522058
2054,0.20244372
2055,0.15325323
2056,0.38473535
2057,0.23725614
2058,0.15819442
2059,0.040813476
2060,0.99975896
2061,0.2959168
2062,0.13045985
2063,0.25628036
2064,0.084365666
2065,0.069869846
2066,0.3323806
2067,0.07017669
2068,0.16829461
2069,0.29832205
2070,0.069627196
2071,0.9771708
2072,0.3412894
2073,0.08693719
2074,0.22301218
2075,0.017680585
2076,0.30024981
2077,0.053575933
2078,0.05567324
2079,0.24364653
2080,0.10090107
2081,0.050085276
2082,0.9816879
2083,0.09204593
2084,0.4459443
2085,0.10968819
2086,0.1874314
2087,0.18284798
2088,0.07132822
2089,0.014113188
2090,0.034556955
2091,0.26814318
2092,0.072639436
2093,0.22797677
2094,0.82325995
2095,0.056619674
2096,0.21593744
2097,0.15511477
2098,0.23569822
2099,0.055629075
2100,0.085876346
2101,0.05172345
2102,0.12573653
2103,0.08769718
2104,0.22324678
2105,0.14702117
2106,0.24436611
2107,0.5094134
2108,0.13781893
2109,0.5888668
2110,0.106949836
2111,0.2130504
2112,0.06104985
2113,0.48818538
2114,0.41595483
2115,0.028931767
2116,0.9010634
2117,0.21933416
2118,0.57283217
2119,0.08448422
2120,0.54132223
2121,0.65967023
2122,0.080982774
2123,0.09243348
2124,0.8619195
2125,0.95194876
2126,0.4331075
2127,0.88611174
2128,0.38906837
2129,0.88793075
2130,0.95575094
2131,0.13630417
2132,0.7770293
2133,0.64160156
2134,0.9506669
2135,0.4496007
2136,0.9252484
2137,0.21587539
2138,0.7255487
2139,0.05447182
2140,0.50825477
2141,0.47538838
2142,0.4777992
2143,0.4467424
2144,0.9275388
2145,0.4446356
2146,0.08167216
2147,0.7130599
2148,0.10735667
2149,0.82746184
2150,0.1938659
2151,0.32519203
2152,0.74325556
2153,0.5737341
2154,0.8327285
2155,0.97183776
2156,0.39496735
2157,0.9382977
2158,0.4165619
2159,0.171199
2160,0.9003519
2161,0.4151408
2162,0.65088785
2163,0.9790045
2164,0.9995394
2165,0.95791125
2166,0.9988
2167,0.5258564
2168,0.9709245
2169,0.99938834
2170,0.98176885
2171,0.37913233
2172,0.7368245
2173,0.6129446
2174,0.9319633
2175,0.9456953
2176,0.7744955
2177,0.89762545
2178,0.9730822
2179,0.51173615
2180,0.9718784
2181,0.9766051
2182,0.9669889
2183,0.7958294
2184,0.98442125
2185,0.53820884
2186,0.93979657
2187,0.9889086
2188,0.933004
2189,0.9996376
2190,0.5610278
2191,0.9899266
2192,0.9894818
2193,0.9903138
2194,0.9795008
2195,0.7792929
2196,0.9393059
2197,0.93706983
2198,0.8624641
2199,0.6787504
2200,0.030236185
2201,0.21392202
2202,0.14185774
2203,0.033904523
2204,0.21037614
2205,0.04687184
2206,0.78280103
2207,0.7578349
2208,0.08641946
2209,0.36685336
2210,0.15590814
2211,0.07831013
2212,0.43814114
2213,0.45933053
2214,0.021980077
2215,0.03380215
2216,0.10480037
2217,0.083589345
2218,0.1715779
2219,0.08067328
2220,0.44019917
2221,0.30044213
2222,0.36750284
2223,0.109143645
2224,0.054971218
2225,0.072362036
2226,0.20019129
2227,0.039141387
2228,0.11361605
2229,0.08760378
2230,0.016723007
2231,0.1577746
2232,0.084032476
2233,0.010983169
2234,0.09353337
2235,0.05524695
2236,0.075726
2237,0.09939277
2238,0.06744546
2239,0.33359268
2240,0.057576716
2241,0.051439285
2242,0.14324272
2243,0.04951349
2244,0.02268517
2245,0.9772458
2246,0.041279346
2247,0.091106355
2248,0.031352818
2249,0.04731673
2250,0.13279817
2251,0.04182762
2252,0.060192317
2253,0.07984766
2254,0.2348828
2255,0.32002902
2256,0.0417912
2257,0.9989372
2258,0.027561992
2259,0.039013803
2260,0.034405142
2261,0.14582297
2262,0.074025035
2263,0.02637589
2264,0.022539884
2265,0.01609248
2266,0.9562112
2267,0.007821709
2268,0.2975002
2269,0.23444152
2270,0.16658294
2271,0.07735014
2272,0.039516687
2273,0.13651603
2274,0.19336602
2275,0.1888941
2276,0.07221237
2277,0.17951426
2278,0.18693405
2279,0.29267758
2280,0.07823315
2281,0.034282655
2282,0.07551643
2283,0.06705344
2284,0.12742117
2285,0.9712197
2286,0.086744785
2287,0.4547307
2288,0.044352055
2289,0.011370689
2290,0.07693297
2291,0.9144986
2292,0.057083458
2293,0.10400283
2294,0.048585504
2295,0.1327258
2296,0.6352143
2297,0.108362496
2298,0.13922349
2299,0.11864078
2300,0.010263056
2301,0.12672043
2302,0.6395798
2303,0.07743126
2304,0.203102
2305,0.014395505
2306,0.08676043
2307,0.05030787
2308,0.13951722
2309,0.075692594
2310,0.0561437
2311,0.14911234
2312,0.104735345
2313,0.10901496
2314,0.05909881
2315,0.057064384
2316,0.09463695
2317,0.09265587
2318,0.8863542
2319,0.107611954
2320,0.044903427
2321,0.960426
2322,0.11427632
2323,0.09411296
2324,0.18126774
2325,0.6667756
2326,0.11671743
2327,0.31013095
2328,0.02388686
2329,0.69392896
2330,0.9251313
2331,0.96053135
2332,0.07034427
2333,0.10786879
2334,0.15620077
2335,0.10813731
2336,0.40010014
2337,0.041332006
2338,0.18986422
2339,0.16365707
2340,0.8649503
2341,0.6847493
2342,0.13634121
2343,0.66849273
2344,0.47580755
2345,0.44644192
2346,0.29151556
2347,0.19621822
2348,0.97871625
2349,0.32329866
2350,0.08922458
2351,0.033712506
2352,0.44644192
2353,0.16928977
2354,0.16743839
2355,0.21148321
2356,0.90571177
2357,0.23196602
2358,0.09082705
2359,0.8635704
2360,0.39699632
2361,0.99246407
2362,0.90299726
2363,0.2882633
2364,0.29406446
2365,0.08568528
2366,0.10657933
2367,0.99734783
2368,0.15844542
2369,0.15634468
2370,0.073459566
2371,0.08739552
2372,0.4512235
2373,0.9996817
2374,0.9984679
2375,0.19845685
2376,0.99998116
2377,0.99871933
2378,0.28848612
2379,0.3942153
2380,0.21260038
2381,0.99561185
2382,0.11486161
2383,0.015558213
2384,0.22055295
2385,0.23031366
2386,0.99981606
2387,0.8801812
2388,0.118888974
2389,0.12743059
2390,0.9927911
2391,0.9999914
2392,0.9892523
2393,0.11426869
2394,0.11539486
2395,0.9839262
2396,0.20990613
2397,0.16245228
2398,0.11063516
2399,0.9966834
2400,0.33003336
2401,0.6877937
2402,0.9016193
2403,0.46135226
2404,0.32169878
2405,0.69272965
2406,0.10737136
2407,0.7809804
2408,0.21642706
2409,0.65749466
2410,0.99509895
2411,0.771634
2412,0.119472474
2413,0.032136917
2414,0.66971356
2415,0.9375379
2416,0.38979134
2417,0.5232782
2418,0.8539251
2419,0.42910802
2420,0.52469057
2421,0.17944512
2422,0.7090642
2423,0.053887904
2424,0.32390976
2425,0.10490546
2426,0.99896294
2427,0.7294789
2428,0.8578017
2429,0.20209253
2430,0.13704902
2431,0.16506386
2432,0.1002588
2433,0.7661941
2434,0.45046875
2435,0.9817263
2436,0.120900065
2437,0.59664303
2438,0.7024862
2439,0.9772775
2440,0.96730375
2441,0.9772775
2442,0.937371
2443,0.9755628
2444,0.99503374
2445,0.9437957
2446,0.98817515
2447,0.748131
2448,0.572101
2449,0.9772775
2450,0.9998713
2451,0.9904595
2452,0.9998713
2453,0.8124064
2454,0.9772775
2455,0.80420566
2456,0.9998713
2457,0.34006342
2458,0.96814907
2459,0.9587623
2460,0.8625174
2461,0.9723906
2462,0.8524569
2463,0.99753296
2464,0.63215524
2465,0.9201346
2466,0.9857828
2467,0.99698997
2468,0.9715449
2469,0.9736708
2470,0.9655535
2471,0.99752283
2472,0.9671272
2473,0.8631197
2474,0.8159733
2475,0.5609216
2476,0.44227546
2477,0.9772775
2478,0.40781844
2479,0.15349689
2480,0.059258997
2481,0.17390805
2482,0.1914005
2483,0.17061362
2484,0.26766258
2485,0.037491858
2486,0.30292934
2487,0.058450878
2488,0.4209677
2489,0.107592076
2490,0.3420615
2491,0.33054847
2492,0.04285413
2493,0.08232328
2494,0.032176882
2495,0.1387789
2496,0.07021186
2497,0.1707533
2498,0.03225258
2499,0.082234025
2500,0.13047493
2501,0.24970165
2502,0.2032685
2503,0.2562896
2504,0.25235558
2505,0.093265384
2506,0.019755304
2507,0.21420425
2508,0.027565151
2509,0.12865809
2510,0.02968213
2511,0.06803006
2512,0.13169533
2513,0.06539124
2514,0.12256491
2515,0.067795396
2516,0.24096632
2517,0.0016439855
2518,0.16946915
2519,0.024478763
2520,0.21247408
2521,0.051812857
2522,0.10309994
2523,0.029777288
2524,0.07726458
2525,0.35191232
2526,0.021422774
2527,0.06357053
2528,0.051378727
2529,0.09688014
2530,0.2696975
2531,0.08751008
2532,0.047658533
2533,0.03978303
2534,0.35553664
2535,0.12697902
2536,0.3340164
2537,0.049714416
2538,0.44726622
2539,0.02703005
2540,0.017005473
2541,0.10461074
2542,0.059381843
2543,0.25909567
2544,0.083069205
2545,0.27031702
2546,0.07897201
2547,0.16870162
2548,0.02900073
2549,0.2937715
2550,0.09082389
2551,0.06353262
2552,0.0604375
2553,0.094490826
2554,0.55593604
2555,0.19539112
2556,0.1339995
2557,0.13235939
2558,0.07065165
2559,0.117581904
2560,0.04116109
2561,0.12931198
2562,0.06904191
2563,0.34609377
2564,0.47684693
2565,0.07172635
2566,0.017085493
2567,0.12109846
2568,0.096254796
2569,0.17446214
2570,0.0959599
2571,0.04575491
2572,0.28038183
2573,0.64313483
2574,0.11551535
2575,0.14152342
2576,0.03337562
2577,0.060133904
2578,0.043733716
2579,0.117700875
2580,0.5206397
2581,0.022755355
2582,0.07002458
2583,0.41976878
2584,0.107773006
2585,0.014407963
2586,0.1684868
2587,0.051270127
2588,0.99430656
2589,0.99995667
2590,0.07002458
2591,0.07002458
2592,0.38475445
2593,0.07002458
2594,0.40773505
2595,0.29558027
2596,0.9997425
2597,0.07576892
2598,0.06727591
2599,0.04918638
2600,0.05446118
2601,0.90914834
2602,0.9999968
2603,0.6974318
2604,0.054108232
2605,0.015910417
2606,0.05970362
2607,0.054108232
2608,0.004920602
2609,0.4659491
2610,0.99859536
2611,0.054108232
2612,0.5663126
2613,0.30922627
2614,0.106018275
2615,0.1961804
2616,0.055162936
2617,0.32641983
2618,0.29018506
2619,0.13334152
2620,0.075988024
2621,0.734538
2622,0.34529054
2623,0.047715575
2624,0.6136079
2625,0.2105828
2626,0.29400218
2627,0.9741905
2628,0.22700167
2629,0.7364555
2630,0.10636386
2631,0.24890518
2632,0.26227707
2633,0.17562237
2634,0.08308852
2635,0.18243799
2636,0.045678377
2637,0.55226874
2638,0.3661704
2639,0.04743269
2640,0.24972796
2641,0.009956062
2642,0.07750195
2643,0.96776736
2644,0.502584
2645,0.07061225
2646,0.20612329
2647,0.9969567
2648,0.41610834
2649,0.52037174
2650,0.037308455
2651,0.1477986
2652,0.19813696
2653,0.30223867
2654,0.82296973
2655,0.1477986
2656,0.2725922
2657,0.22150934
2658,0.99007726
2659,0.0617072
2660,0.29060787
2661,0.24992532
2662,0.8002291
2663,0.023520052
2664,0.9986599
2665,0.38771755
2666,0.20612329
2667,0.09962422
2668,0.24555758
2669,0.5402917
2670,0.04617378
2671,0.25251922
2672,0.10278919
2673,0.19281754
2674,0.1477986
2675,0.54020226
2676,0.84210634
2677,0.07404417
2678,0.27742806
2679,0.20612329
2680,0.7433375
2681,0.017677158
2682,0.33856255
2683,0.458754
2684,0.36301234
2685,0.26539594
2686,0.279324
2687,0.17548928
2688,0.43909943
2689,0.26216516
2690,0.13050431
2691,0.44529134
2692,0.45515686
2693,0.3864711
2694,0.2877437
2695,0.6043058
2696,0.43315142
2697,0.0481264
2698,0.29532063
2699,0.0066427886
2700,0.41768628
2701,0.1286254
2702,0.07465896
2703,0.40666038
2704,0.12597832
2705,0.14136437
2706,0.3460586
2707,0.12631029
2708,0.19918698
2709,0.98419476
2710,0.11659631
2711,0.9905783
2712,0.19808236
2713,0.31022286
2714,0.15092474
2715,0.11388439
2716,0.42972487
2717,0.12728459
2718,0.57428175
2719,0.99929357
2720,0.9874077
2721,0.9710838
2722,0.9995389
2723,0.4210311
2724,0.99869585
2725,0.43537477
2726,0.99915004
2727,0.09783465
2728,0.99936515
2729,0.027535468
2730,0.09794971
2731,0.19222459
2732,0.061035693
2733,0.07571119
2734,0.123012036
2735,0.061642975
2736,0.9986706
2737,0.21378464
2738,0.1424393
2739,0.98068535
2740,0.4775358
2741,0.07618624
2742,0.1277377
2743,0.04338914
2744,0.99854386
2745,0.36149657
2746,0.14090213
2747,0.5497504
2748,0.6343964
2749,0.99968684
2750,0.1174224
2751,0.8293414
2752,0.9998947
2753,0.9997606
2754,0.86612755
2755,0.9988187
2756,0.18199113
2757,0.9998269
2758,0.8518644
2759,0.99979156
2760,0.9983591
2761,0.99977595
2762,0.99982023
2763,0.44739586
2764,0.33950272
2765,0.44083613
2766,0.4313773
2767,0.9998804
2768,0.9619961
2769,0.15209258
2770,0.9997591
2771,0.99982035
2772,0.92183435
2773,0.6364527
2774,0.23442024
2775,0.99980545
2776,0.8389939
2777,0.94093716
2778,0.57173365
2779,0.97109234
2780,0.12765655
2781,0.06521815
2782,0.758885
2783,0.45386714
2784,0.07204428
2785,0.38067913
2786,0.09350744
2787,0.790515
2788,0.49620095
2789,0.6204605
2790,0.44039586
2791,0.6479341
2792,0.15561393
2793,0.34754542
2794,0.7359873
2795,0.306345
2796,0.96006155
2797,0.85641646
2798,0.99913156
2799,0.5737308
2800,0.35912186
2801,0.5165586
2802,0.33469
2803,0.19463828
2804,0.36038315
2805,0.13117844
2806,0.3232628
2807,0.15645081
2808,0.33180296
2809,0.07134923
2810,0.062320203
2811,0.9694234
2812,0.9522021
2813,0.07559684
2814,0.6754628
2815,0.13402197
2816,0.99500895
2817,0.46340013
2818,0.923069
2819,0.92926294
2820,0.6955924
2821,0.17183799
2822,0.8573518
2823,0.81110334
2824,0.3978283
2825,0.09435856
2826,0.94380325
2827,0.9903664
2828,0.8573518
2829,0.7063407
2830,0.9099238
2831,0.9099238
2832,0.9099238
2833,0.9099238
2834,0.2698657
2835,0.9994029
2836,0.77611184
2837,0.99147123
2838,0.48205686
2839,0.989895
2840,0.028832614
2841,0.99500895
2842,0.77579105
2843,0.9301995
2844,0.87643903
2845,0.80650854
2846,0.7896641
2847,0.05664283
2848,0.66703796
2849,0.370521
2850,0.816938
2851,0.2577296
2852,0.984457
2853,0.9285759
2854,0.9089067
2855,0.64140767
2856,0.9893788
2857,0.826243
2858,0.89312595
2859,0.82964456
2860,0.7384337
2861,0.7026918
2862,0.7776585
2863,0.10033554
2864,0.24840012
2865,0.3105179
2866,0.16745493
2867,0.95290995
2868,0.7411813
2869,0.8779925
2870,0.42339838
2871,0.16946474
2872,0.66551906
2873,0.36561257
2874,0.3758844
2875,0.25327575
2876,0.9991133
2877,0.9588936
2878,0.4173886
2879,0.98518884
2880,0.68257076
2881,0.27772564
2882,0.38542998
2883,0.9694425
2884,0.98721254
2885,0.13399902
2886,0.19368368
2887,0.22491735
2888,0.13754189
2889,0.2245616
2890,0.013366759
2891,0.11086616
2892,0.16956699
2893,0.1521577
2894,0.119411916
2895,0.028180808
2896,0.079823524
2897,0.027543157
2898,0.11647087
2899,0.04522288
2900,0.3546887
2901,0.013338476
2902,0.05515778
2903,0.10278028
2904,0.08883566
2905,0.067778975
2906,0.016761124
2907,0.059666485
2908,0.03778082
2909,0.19562215
2910,0.023567528
2911,0.090647995
2912,0.030855328
2913,0.051110804
2914,0.20906898
2915,0.8430457
2916,0.10803881
2917,0.026759207
2918,0.03754711
2919,0.022515714
2920,0.019097567
2921,0.20355716
2922,0.9951502
2923,0.22412804
2924,0.12274942
2925,0.34385586
2926,0.21680954
2927,0.020414054
2928,0.10418859
2929,0.02878514
2930,0.9974786
2931,0.9622327
2932,0.25127864
2933,0.08417559
2934,0.30254796
2935,0.9871862
2936,0.027510285
2937,0.3148222
2938,0.026539266
2939,0.076631516
2940,0.43143708
2941,0.24553728
2942,0.05611655
2943,0.017971933
2944,0.39843166
2945,0.9554782
2946,0.09511265
2947,0.9248993
2948,0.01977542
2949,0.11258626
2950,0.9939767
2951,0.041113406
2952,0.9955056
2953,0.20754054
2954,0.04048547
2955,0.13062811
2956,0.124381036
2957,0.110583365
2958,0.09596476
2959,0.122852415
2960,0.38303578
2961,0.4197689
2962,0.6807867
2963,0.10638547
2964,0.10822815
2965,0.23732498
2966,0.08756691
2967,0.09250975
2968,0.1489082
2969,0.084885746
2970,0.13963118
2971,0.0994212
2972,0.22522315
2973,0.06447971
2974,0.9523244
2975,0.53973407
2976,0.15631604
2977,0.45405138
2978,0.06267646
2979,0.112415165
2980,0.06156239
2981,0.14205551
2982,0.25598562
2983,0.13451204
2984,0.0912168
2985,0.12786564
2986,0.5899154
2987,0.54148996
2988,0.22543737
2989,0.07774699
2990,0.092659384
2991,0.15979922
2992,0.9881383
2993,0.5138967
2994,0.7793741
2995,0.7501774
2996,0.9967669
2997,0.21679085
2998,0.6304028
2999,0.4203939
3000,0.799161
3001,0.19985893
3002,0.22778866
3003,0.1998938
3004,0.17189464
3005,0.28453743
3006,0.9530138
3007,0.30691212
3008,0.82595754
3009,0.08452195
3010,0.7027359
3011,0.0626317
3012,0.04961145
3013,0.20907012
3014,0.95644355
3015,0.8010373
3016,0.81914914
3017,0.058068335
3018,0.78595316
3019,0.08616498
3020,0.9301218
3021,0.41682014
3022,0.09780547
3023,0.50148356
3024,0.20965177
3025,0.99956024
3026,0.13322431
3027,0.8486893
3028,0.99999595
3029,0.8805181
3030,0.6723522
3031,0.046758503
3032,0.8914601
3033,0.7623359
3034,0.2042712
3035,0.9989445
3036,0.6607798
3037,0.61890525
3038,0.9999419
3039,0.7963119
3040,0.7384691
3041,0.6309495
3042,0.38353685
3043,0.1415382
3044,0.92633855
3045,0.14714584
3046,0.999251
3047,0.9961709
3048,0.45279247
3049,0.77903813
3050,0.92322946
3051,0.7944684
3052,0.118543535
3053,0.46737006
3054,0.85717237
3055,0.05186394
3056,0.17969272
3057,0.13889936
3058,0.7680663
3059,0.6375518
3060,0.7680663
3061,0.9991369
3062,0.5626878
3063,0.3381261
3064,0.8430406
3065,0.8090193
3066,0.02711761
3067,0.21480522
3068,0.07023561
3069,0.11129132
3070,0.10460517
3071,0.063495636
3072,0.3095712
3073,0.10541844
3074,0.12534705
3075,0.06985438
3076,0.122909814
3077,0.21264401
3078,0.26804298
3079,0.08653864
3080,0.056544453
3081,0.08850041
3082,0.10353044
3083,0.022640616
3084,0.23092753
3085,0.032387972
3086,0.015991211
3087,0.071258634
3088,0.08313766
3089,0.15467581
3090,0.129017
3091,0.19600463
3092,0.057827473
3093,0.15293437
3094,0.29029334
3095,0.34594792
3096,0.2846151
3097,0.055828214
3098,0.094202906
3099,0.9491379
3100,0.055681676
3101,0.11813015
3102,0.20037445
3103,0.18502173
3104,0.26690322
3105,0.21491024
3106,0.1630725
3107,0.111462
3108,0.68960047
3109,0.89406025
3110,0.23032063
3111,0.22728401
3112,0.4005676
3113,0.18324497
3114,0.15888035
3115,0.0069064796
3116,0.48498887
3117,0.19822326
3118,0.022503555
3119,0.08137542
3120,0.07191214
3121,0.23019296
3122,0.06382093
3123,0.64808846
3124,0.96355176
3125,0.033414036
3126,0.5934216
3127,0.1766679
3128,0.0765073
3129,0.06009394
3130,0.035192877
3131,0.98354894
3132,0.18331632
3133,0.3204815
3134,0.41646403
3135,0.5536135
3136,0.24949723
3137,0.29117438
3138,0.013588518
3139,0.13591427
3140,0.36501232
3141,0.104756296
3142,0.3296372
3143,0.93896836
3144,0.08333585
3145,0.16587883
3146,0.040034056
3147,0.046591222
3148,0.9990437
3149,0.8406329
3150,0.3098965
3151,0.22178143
3152,0.8533222
3153,0.14471528
3154,0.05985406
3155,0.28973684
3156,0.39000896
3157,0.06630829
3158,0.70048547
3159,0.18718243
3160,0.7782911
3161,0.08748931
3162,0.7282003
3163,0.22315562
3164,0.7835635
3165,0.31573075
3166,0.13036513
3167,0.09919116
3168,0.18644804
3169,0.06782994
3170,0.1448265
3171,0.39032525
3172,0.2250781
3173,0.9565296
3174,0.27105582
3175,0.027392298
3176,0.14226446
3177,0.9781493
3178,0.7085122
3179,0.10033661
3180,0.035641402
3181,0.08816633
3182,0.8902421
3183,0.59361434
3184,0.32567346
3185,0.20612973
3186,0.4888985
3187,0.08744207
3188,0.26481053
3189,0.3773443
3190,0.34633288
3191,0.18658662
3192,0.24103633
3193,0.3372292
3194,0.6166042
3195,0.99838614
3196,0.8505683
3197,0.1008212
3198,0.31784305
3199,0.906149
3200,0.32333863
3201,0.9917384
3202,0.26571584
3203,0.42013866
3204,0.20256117
3205,0.6067138
3206,0.37728292
3207,0.017805755
3208,0.08388677
3209,0.40131274
3210,0.5297126
3211,0.19492236
3212,0.020924807
3213,0.0042396784
3214,0.038274825
3215,0.41051292
3216,0.064263165
3217,0.21141708
3218,0.010968655
3219,0.04526952
3220,0.9948079
3221,0.24802968
3222,0.44421113
3223,0.025898308
3224,0.76604795
3225,0.020439684
3226,0.4830412
