tp_datos_id,tfidf_net_bi
2358,0.3816355
2359,0.21405903
2361,0.29435647
2362,0.4996908
2363,0.05767393
2364,0.5691032
2366,0.22830752
2367,0.33856332
2368,0.54017645
2370,0.8180262
2372,0.18929437
2373,0.17880261
2374,0.40977398
2375,0.48201033
2376,0.16714221
2377,0.7286124
2379,0.2410829
2382,0.53485155
2385,0.2410829
2386,0.118784755
2387,0.2652666
2388,0.30438846
2389,0.20515355
2390,0.32125032
2391,0.1597305
2394,0.11762959
2395,0.15818435
2396,0.20915452
2397,0.531735
2398,0.34455237
2399,0.20142323
2400,0.2410829
2402,0.25063616
2406,0.10426384
2408,0.028065443
2409,0.025359452
2410,0.06395915
2412,0.08321339
2413,0.28640288
2414,0.2796253
2415,0.1598115
2416,0.27049458
2417,0.20093209
2418,0.04171288
2419,0.23036826
2420,0.1204277
2421,0.018883318
2422,0.0060046613
2423,0.22343865
2425,0.027291864
2427,0.20008948
2428,0.10830414
2429,0.2350938
2430,0.030827075
2432,0.44329518
2435,0.022856772
2437,0.11681032
2438,0.24163145
2440,0.36720634
2441,0.20432952
2442,0.14489213
2443,0.81273353
2445,0.120945364
2446,0.26851445
2451,0.1260522
2452,0.18337119
2453,0.051715285
2454,0.27103603
2455,0.34979105
2456,0.27868006
2457,0.055703253
2458,0.65386415
2459,0.5894411
2460,0.27348632
2462,0.47128445
2463,0.36409023
2464,0.08095536
2465,0.30696395
2466,0.972125
2467,0.7512778
2468,0.9481857
2470,0.9766546
2471,0.758886
2475,0.61617726
2476,0.9334641
2478,0.46158007
2479,0.34473372
2480,0.99373245
2482,0.2235865
2483,0.6087233
2485,0.26542613
2486,0.69022757
2487,0.23320043
2488,0.5894411
2489,0.89148915
2490,0.14222011
2491,0.6549772
2492,0.2461617
2493,0.91765714
2494,0.43318468
2496,0.6031849
2497,0.99373245
2498,0.654248
2499,0.7606921
2500,0.97079384
2501,0.29470453
2502,0.13237515
2504,0.99814785
2505,0.40849772
2506,0.7596724
2507,0.8248608
2508,0.8559284
2510,0.7688009
2512,0.8661232
2513,0.6961866
2514,0.32843703
2515,0.99814785
2516,0.98411226
2517,0.99814785
2519,0.9146869
2520,0.21265036
2521,0.34274405
2523,0.34274405
2524,0.40065852
2527,0.666397
2528,0.8601805
2530,0.40065855
2531,0.3217122
2532,0.4521404
2534,0.9984716
2535,0.6120103
2536,0.6658497
2537,0.7946054
2538,0.123471946
2539,0.9990185
2540,0.79083645
2541,0.95390916
2542,0.23597199
2543,0.79857314
2544,0.72740537
2545,0.90130246
2546,0.9984716
2547,0.998382
2548,0.69336736
2550,0.3123545
2552,0.22482944
2553,0.24290493
2554,0.29369086
2555,0.27434337
2556,0.29935354
2557,0.2468541
2559,0.30108303
2560,0.5903464
2561,0.12458226
2564,0.65103686
2565,0.8923535
2566,0.27541518
2568,0.24194884
2569,0.59328514
2570,0.6999754
2571,0.98662865
2572,0.15817621
2573,0.18169996
2575,0.5478098
2576,0.23182371
2579,0.2979947
2582,0.6678936
2585,0.24453664
2587,0.44310313
2588,0.9258598
2590,0.16429478
2591,0.25841424
2592,0.3661651
2593,0.8016728
2594,0.29403812
2597,0.6868747
2598,0.97951305
2599,0.58729166
2602,0.52788734
2603,0.70187616
2604,0.787434
2605,0.9952806
2606,0.014676154
2608,0.99627066
2609,0.99813926
2611,0.20112854
2612,0.9396105
2614,0.99806976
2616,0.3127323
2617,0.9979774
2619,0.2122316
2621,0.61733687
2622,0.081152976
2624,0.19235441
2625,0.67875344
2627,0.9130936
2628,0.37810385
2629,0.9185462
2631,0.99817336
2632,0.145883
2633,0.7519419
2635,0.4311167
2637,0.94412816
2640,0.2517919
2641,0.07107425
2642,0.13548374
2643,0.12660491
2644,0.1065492
2645,0.50532794
2647,0.83559716
2648,0.99796605
2649,0.42409366
2651,0.7621472
2655,0.03221616
2656,0.20174271
2657,0.060509652
2658,0.065813154
2659,0.08586198
2660,0.19175327
2661,0.078184605
2663,0.06812841
2664,0.24098563
2666,0.2243182
2667,0.07895714
2668,0.025018215
2670,0.17161855
2671,0.40065852
2672,0.22431824
2673,0.17973024
2675,0.22720668
2676,0.20557499
2677,0.023695648
2679,0.09236804
2680,0.11141449
2682,0.23343447
2683,0.11490241
2684,0.27881497
2687,0.21322581
2688,0.22551337
2689,0.11023778
2691,0.19834882
2692,0.22431824
2693,0.062016487
2694,0.22431824
2695,0.31481892
2696,0.08148295
2698,0.024091423
2700,0.25977522
2701,0.022508025
2702,0.10028684
2703,0.09940454
2706,0.18959737
2707,0.18796852
2708,0.111637205
2709,0.16961148
2711,0.29775503
2714,0.091569275
2715,0.16387326
2719,0.12724099
2720,0.43595666
2723,0.14936054
2724,0.14959064
2725,0.061363548
2726,0.29775503
2727,0.029833317
2728,0.25433472
2729,0.07170892
2730,0.3175836
2731,0.019611746
2732,0.114213794
2733,0.29775503
2734,0.46390682
2736,0.3175836
2739,0.24285084
2740,0.2225183
2741,0.028439224
2743,0.050222605
2744,0.014487565
2748,0.43824232
2749,0.083545
2752,0.13835293
2753,0.21553558
2755,0.75633615
2756,0.21460658
2757,0.19020572
2758,0.23278758
2759,0.10102555
2760,0.6760579
2761,0.16197976
2763,0.16662538
2765,0.052511364
2766,0.19982243
2767,0.36419427
2768,0.07276431
2769,0.085938305
2770,0.32026327
2771,0.06668034
2773,0.40308636
2774,0.19832227
2777,0.096782595
2778,0.0778476
2780,0.27828702
2782,0.11690211
2783,0.17374638
2784,0.16647053
2785,0.07142085
2786,0.06008929
2787,0.35874817
2788,0.26225555
2792,0.36419427
2793,0.022078574
2794,0.06927952
2795,0.045375377
2796,0.15255082
2797,0.15188688
2799,0.084017605
2801,0.42209446
2802,0.07320207
2803,0.6307925
2807,0.38502014
2808,0.27084678
2811,0.10231611
2813,0.5723275
2815,0.27434665
2817,0.64232177
2819,0.647405
2820,0.5611974
2821,0.9928307
2822,0.64928997
2825,0.6588031
2826,0.8610859
2827,0.99487877
2828,0.36184213
2829,0.3287717
2830,0.62381744
2831,0.647405
2832,0.73491263
2833,0.47166717
2835,0.44253564
2836,0.39598238
2838,0.4519971
2839,0.5026798
2841,0.51077497
2842,0.8282001
2843,0.08145884
2844,0.48236042
2846,0.29177934
2849,0.8911505
2851,0.9974653
2852,0.28960887
2853,0.122380316
2854,0.2284936
2855,0.3190819
2856,0.20887512
2857,0.76360315
2858,0.40065852
2860,0.24116161
2861,0.35131422
2863,0.7898251
2864,0.105763376
2865,0.3421434
2866,0.5809613
2867,0.13862282
2869,0.9492568
2870,0.10981518
2871,0.24136981
2872,0.60549015
2873,0.07411152
2875,0.2575667
2877,0.06112355
2878,0.5511146
2879,0.4693101
2880,0.083937705
2881,0.6050932
2882,0.21747345
2883,0.88716215
2884,0.57573116
2885,0.6769942
2886,0.17245665
2887,0.19950107
2888,0.11072567
2889,0.9450734
2890,0.2655397
2891,0.37668216
2893,0.93295807
2895,0.2155585
2896,0.11384675
2898,0.11222765
2899,0.10367203
2900,0.40065852
2902,0.2945549
2905,0.18337402
2907,0.22253168
2908,0.45411038
2909,0.286672
2910,0.097203225
2911,0.9646654
2912,0.097203225
2913,0.2921078
2915,0.20197108
2916,0.23408389
2917,0.39100102
2920,0.4051379
2921,0.26281634
2922,0.37787405
2924,0.30068958
2925,0.5307944
2927,0.10965681
2929,0.26281634
2931,0.28108516
2932,0.19758752
2933,0.097203225
2934,0.254085
2935,0.26281634
2936,0.2663598
2937,0.40980786
2939,0.037134647
2941,0.14834443
2942,0.62818277
2943,0.95970654
2944,0.083804846
2945,0.15984169
2946,0.26520693
2947,0.30559462
2948,0.20478404
2950,0.08539805
2952,0.33633608
2953,0.19612402
2954,0.97378695
2955,0.17927277
2956,0.10780239
2957,0.6429952
2959,0.3674164
2960,0.1520099
2963,0.27554554
2965,0.21103087
2969,0.15836862
2970,0.23619527
2971,0.490258
2973,0.9949503
2974,0.16990465
2975,0.23316461
2976,0.24235857
2980,0.11757174
2982,0.61715114
2983,0.07297343
2984,0.11668262
2987,0.1419926
2988,0.49291041
2990,0.18944547
2991,0.97843456
2992,0.088015586
2993,0.84170246
2995,0.29981455
2998,0.35714465
3000,0.1623719
3001,0.19886842
3003,0.05729562
3004,0.04897189
3005,0.26821697
3006,0.17684191
3009,0.1898489
3010,0.57952094
3011,0.014693677
3012,0.2267552
3013,0.3137319
3014,0.2010076
3015,0.18404835
3016,0.051611066
3018,0.07791045
3019,0.39337683
3021,0.15123665
3022,0.36382025
3023,0.11822167
3025,0.22466081
3026,0.62545526
3027,0.28887135
3029,0.31854466
3030,0.22466081
3034,0.3047293
3036,0.32139316
3037,0.32014942
3038,0.5172761
3039,0.16062525
3042,0.30050108
3043,0.27709687
3044,0.63816524
3045,0.2917331
3047,0.45743835
3048,0.65767616
3049,0.23968485
3051,0.21926466
3052,0.91762984
3053,0.77172256
3054,0.3984808
3055,0.4634275
3056,0.4358004
3057,0.5909512
3058,0.547381
3059,0.4020055
3060,0.7510051
3061,0.51992524
3062,0.77172256
3064,0.4920837
3066,0.6972054
3068,0.51887256
3070,0.7469023
3071,0.25794435
3072,0.53014493
3073,0.8534038
3074,0.33704555
3075,0.6984639
3077,0.7395041
3079,0.8534038
3080,0.21187341
3082,0.96867776
3083,0.14864835
3084,0.5425623
3085,0.2774195
3086,0.59115124
3089,0.793982
3090,0.7312825
3091,0.60018
3092,0.9896871
3093,0.59115124
3095,0.8639358
3097,0.65054
3099,0.60049117
3100,0.94400334
3101,0.44300395
3102,0.50900114
3104,0.9991993
3105,0.98668134
3106,0.99980646
3107,0.9963175
3108,0.99430203
3109,0.99980646
3111,0.9983258
3112,0.99980646
3114,0.71749353
3115,0.9557123
3116,0.9557123
3117,0.98887676
3118,0.99980646
3119,0.9980961
3120,0.99914145
3122,0.9982078
3123,0.9527444
3124,0.99449456
3125,0.99914145
3126,0.99980646
3130,0.99824107
3131,0.99963856
3132,0.9982898
3133,0.99965847
3134,0.9982712
3136,0.99673235
3137,0.9983258
3138,0.99873316
3139,0.9949921
3140,0.9978993
3141,0.9994528
3142,0.99898005
3144,0.99788785
3145,0.9975877
3147,0.99977696
3150,0.9996034
3152,0.9884807
3153,0.15204439
3154,0.08889723
3155,0.21134317
3157,0.15008429
3158,0.18034533
3159,0.15921158
3161,0.556791
3162,0.21424079
3163,0.06534305
3165,0.53292954
3166,0.23611787
3167,0.16970718
3168,0.40065852
3170,0.2138009
3171,0.2312983
3172,0.19456533
3173,0.22172281
3174,0.18224263
3175,0.21536759
3176,0.23729312
3177,0.4586665
3179,0.5608218
3180,0.26855782
3181,0.31026882
3182,0.26291445
3183,0.23160997
3184,0.67221665
3185,0.18901145
3186,0.04189527
3188,0.1790967
3189,0.079678744
3190,0.17683911
3191,0.07973054
3192,0.05511251
3193,0.17412728
3195,0.22638696
3196,0.16790554
3197,0.41713014
3198,0.18193138
3199,0.19044587
3200,0.104688555
3201,0.25906384
3205,0.16405287
3210,0.17488593
3211,0.06395367
3212,0.5379948
3216,0.06164369
3217,0.3324412
3218,0.10109258
3219,0.06368637
3221,0.13330439
3222,0.06250775
3225,0.1689685
3227,0.13330439
3229,0.29502335
3231,0.2951774
3235,0.06418991
3236,0.8652518
3237,0.113241136
3239,0.0589121
3240,0.0664556
3241,0.44348967
3242,0.106933385
3243,0.11048776
3244,0.0899131
3245,0.33058506
3248,0.60545677
3249,0.27484244
3252,0.18088606
3253,0.23984566
3255,0.34950396
3256,0.40835184
3259,0.17607734
3260,0.10034463
3262,0.48048556
3263,0.03102696
3264,0.112094164
3265,0.05927944
3266,0.34950393
3270,0.34950393
3274,0.25683117
3275,0.08608353
3276,0.04950741
3277,0.20113596
3278,0.14016613
3280,0.96005654
3281,0.1935957
3282,0.25535256
3283,0.05750376
3284,0.2243661
3285,0.072348356
3286,0.27255392
3287,0.1904982
3288,0.25095952
3289,0.49811357
3292,0.20773488
3295,0.09363097
3296,0.10816863
3297,0.07358912
3299,0.11462358
3300,0.13298437
3301,0.20508602
3302,0.30432296
3303,0.2878924
3304,0.07426885
3308,0.21966869
3309,0.26634926
3311,0.0320037
3312,0.14200187
3317,0.39840192
3318,0.17421106
3319,0.4305326
3320,0.1443739
3322,0.33404413
3323,0.24868363
3324,0.10810411
3328,0.28095517
3329,0.33404413
3334,0.81306934
3335,0.14206612
3336,0.18489209
3337,0.977849
3338,0.27014595
3339,0.33404413
3340,0.2815494
3341,0.53259397
3342,0.14118752
3345,0.33767068
3346,0.08826658
3347,0.73904055
3351,0.9554509
3355,0.8088063
3356,0.09024361
3357,0.25448707
3359,0.45360318
3361,0.19767022
3362,0.5562491
3363,0.39246577
3364,0.5963018
3365,0.26357687
3367,0.7487594
3368,0.8245028
3369,0.5198951
3370,0.73240906
3372,0.40065852
3373,0.48230454
3376,0.55344695
3377,0.2287555
3379,0.6767249
3380,0.26112723
3381,0.3828303
3383,0.5457839
3387,0.48230454
3388,0.55674505
3389,0.40777218
3390,0.28866848
3391,0.8123441
3393,0.34279335
3394,0.21579221
3395,0.33218762
3396,0.5941026
3397,0.47902012
3398,0.6492494
3400,0.29709494
3401,0.56978464
3402,0.41867974
3403,0.38700643
3404,0.84498924
3405,0.01690358
3406,0.38700646
3408,0.10107207
3410,0.34829828
3411,0.33196855
3412,0.9984145
3413,0.825173
3414,0.38700646
3415,0.98252517
3417,0.9984145
3418,0.32228607
3419,0.8247497
3421,0.38700646
3423,0.8861011
3425,0.38700646
3428,0.12159008
3429,0.6043258
3430,0.33664995
3431,0.9984145
3432,0.99401385
3433,0.6995897
3435,0.39074454
3436,0.98760855
3437,0.98252517
3439,0.95860565
3440,0.32234666
3445,0.38700646
3446,0.9361259
3447,0.15178001
3448,0.19436207
3450,0.4218592
3451,0.84857297
3452,0.44966525
3455,0.81494653
3459,0.3074685
3460,0.5424783
3462,0.56073755
3463,0.662048
3464,0.40864858
3465,0.90530163
3466,0.42657644
3468,0.5951407
3469,0.9204935
3470,0.94787645
3471,0.43075567
3472,0.08266562
3473,0.9463866
3474,0.9233011
3475,0.5312956
3476,0.36915314
3477,0.93446827
3478,0.5354053
3480,0.5588342
3481,0.51715124
3482,0.65456796
3483,0.5409068
3484,0.5879488
3485,0.19921535
3486,0.9866239
3487,0.6362604
3489,0.8947877
3490,0.10120869
3492,0.17849478
3493,0.3145975
3494,0.37570933
3495,0.48243964
3497,0.8804194
3498,0.9721791
3499,0.17925036
3500,0.6903274
3501,0.9232078
3503,0.99972785
3504,0.94468033
3505,0.99972785
3506,0.6199246
3508,0.9996809
3509,0.99566805
3510,0.9996178
3512,0.99962556
3513,0.8516592
3514,0.6589034
3517,0.99972785
3518,0.99945045
3519,0.9994182
3520,0.99945045
3521,0.8823454
3522,0.99972785
3523,0.9014189
3524,0.99945045
3525,0.36391938
3526,0.7374766
3527,0.9903912
3528,0.88088936
3529,0.99467134
3530,0.878119
3531,0.99872947
3532,0.68510437
3533,0.99273294
3534,0.9903912
3535,0.9987294
3536,0.99467134
3537,0.93289053
3540,0.7275372
3542,0.97920907
3543,0.85840327
3544,0.89299285
3548,0.9550868
3549,0.6589034
3550,0.6837581
3552,0.99972785
3554,0.24513432
3555,0.3956985
3557,0.23430684
3560,0.3074559
3565,0.44672048
3566,0.33033636
3567,0.6470319
3568,0.12796453
3569,0.5767351
3570,0.047988236
3572,0.40352082
3573,0.3269965
3575,0.44365928
3578,0.6424147
3581,0.07563737
3582,0.43701658
3583,0.1489546
3584,0.2259514
3585,0.40065852
3587,0.34008357
3588,0.15227705
3589,0.43701658
3591,0.2506507
3592,0.31597883
3593,0.29692012
3594,0.48945543
3595,0.26068947
3596,0.07416955
3597,0.10469818
3598,0.7943679
3602,0.31647736
3603,0.022606313
3604,0.010261476
3607,0.026288837
3608,0.043037713
3609,0.013753027
3610,0.12614381
3611,0.13060346
3613,0.18836722
3617,0.034754276
3618,0.019879013
3619,0.1188955
3621,0.09390661
3623,0.085823625
3625,0.056943357
3626,0.17973706
3627,0.20432502
3628,0.20478496
3629,0.13441312
3631,0.014868349
3632,0.03543082
3633,0.03178987
3634,0.19075194
3635,0.3046928
3636,0.108962595
3637,0.011283904
3638,0.26446533
3639,0.112820685
3640,0.15651608
3641,0.007889688
3642,0.13824293
3643,0.012034923
3645,0.010720074
3646,0.077444404
3647,0.07787526
3648,0.43273094
3650,0.40065852
3652,0.3060419
3653,0.33185226
3655,0.041693747
3656,0.31298494
3657,0.030569047
3658,0.11033049
3659,0.30296272
3660,0.23036528
3661,0.20394969
3662,0.28282297
3663,0.4465471
3664,0.22594517
3666,0.12494859
3667,0.2076523
3669,0.25508034
3670,0.27056545
3674,0.6028203
3675,0.18443272
3676,0.5108017
3679,0.36894333
3680,0.0057241023
3681,0.119576275
3682,0.05273345
3683,0.17718545
3684,0.5722212
3685,0.40065852
3686,0.21458185
3689,0.26044002
3690,0.6042896
3691,0.21080509
3692,0.40065852
3694,0.19380888
3695,0.30060506
3696,0.18346977
3697,0.2499528
3700,0.8018433
3702,0.40065852
3704,0.23348793
3705,0.12975481
3708,0.18762377
3710,0.1928457
3712,0.40065852
3713,0.11476064
3715,0.9693396
3717,0.9860396
3718,0.23348793
3719,0.23348793
3721,0.73725724
3722,0.23348793
3723,0.23199302
3724,0.48221755
3725,0.98520434
3726,0.088843524
3727,0.45823002
3729,0.23984593
3730,0.25935188
3735,0.82475185
3736,0.9860396
3737,0.65731305
3738,0.23348793
3739,0.14758384
3741,0.10213184
3742,0.23348793
3743,0.411794
3744,0.22665244
3745,0.7255814
3747,0.23348793
3748,0.6223643
3750,0.38211787
3752,0.36009172
3753,0.17853591
3754,0.45362297
3756,0.41560128
3758,0.30550295
3759,0.3445195
3760,0.048915148
3761,0.67717654
3763,0.40065855
3764,0.117097884
3765,0.7185166
3766,0.3074485
3768,0.4780107
3770,0.9576409
3771,0.13065866
3772,0.43006784
3773,0.36009172
3774,0.12993956
3775,0.2586372
3776,0.45516664
3777,0.36009172
3778,0.19639674
3780,0.39250565
3785,0.33101004
3786,0.47216606
3787,0.061773658
3788,0.39351928
3789,0.25063822
3793,0.3913029
3795,0.7863884
3796,0.03900081
3797,0.09976825
3798,0.028224677
3800,0.94756436
3802,0.31701872
3803,0.321849
3805,0.03427002
3806,0.028224677
3807,0.20174518
3810,0.32814515
3812,0.5413422
3814,0.028224677
3815,0.16651136
3816,0.33310992
3819,0.58437896
3820,0.080703616
3821,0.16651136
3822,0.16651136
3824,0.49216336
3825,0.23521811
3826,0.58143926
3827,0.16651136
3828,0.028224677
3829,0.18273798
3830,0.32814515
3831,0.3019427
3832,0.1767636
3833,0.38295332
3834,0.19665238
3835,0.2330985
3836,0.028224677
3837,0.321849
3838,0.5829193
3839,0.05768019
3840,0.2918409
3841,0.028224677
3842,0.4117289
3845,0.07889959
3848,0.40065852
3849,0.40065852
3850,0.40065852
3851,0.40065852
3853,0.40065855
3855,0.40065855
3857,0.2509301
3858,0.16441101
3859,0.5608124
3860,0.40065852
3861,0.40065852
3862,0.40065852
3864,0.40065852
3866,0.40065852
3868,0.5764999
3869,0.2312158
3870,0.40065852
3873,0.13777798
3874,0.40065852
3875,0.40065852
3876,0.047252893
3877,0.8666061
3879,0.4637292
3887,0.40065852
3888,0.40065852
3889,0.4637292
3892,0.40065852
3893,0.979918
3894,0.4637292
3895,0.99731994
3896,0.40065852
3897,0.40065852
3899,0.16752991
3900,0.17807284
3901,0.7618954
3903,0.2886327
3904,0.41314372
3905,0.9993125
3906,0.98518276
3907,0.99864876
3908,0.9998559
3911,0.7618954
3913,0.9998559
3914,0.7618954
3916,0.9998559
3917,0.1310986
3919,0.9998559
3921,0.15163377
3922,0.1941331
3923,0.121849865
3924,0.12986532
3926,0.2193372
3927,0.40065852
3932,0.28678882
3933,0.9995425
3935,0.32357192
3936,0.13818797
3937,0.99834996
3938,0.40058678
3940,0.22083914
3944,0.08176711
3945,0.3867122
3947,0.9998559
3948,0.20366055
3949,0.13687104
3950,0.3460296
3951,0.44982484
3952,0.99974704
3953,0.26998094
3954,0.9206892
3955,0.99974704
3956,0.99974704
3957,0.7772752
3958,0.9993157
3959,0.11754578
3960,0.99974704
3961,0.9970119
3962,0.99974704
3964,0.9291052
3967,0.99957216
3968,0.99974704
3969,0.41929513
3970,0.52548504
3973,0.5875106
3975,0.17520252
3977,0.99974704
3979,0.67836195
3980,0.32759428
3982,0.99974704
3983,0.99974704
3984,0.92659485
3989,0.56292945
3990,0.5036072
3992,0.99974704
3993,0.9342449
3994,0.8567159
3995,0.6008586
3996,0.8230702
3997,0.3604138
3998,0.46476096
4000,0.9034879
4003,0.4777105
4005,0.064906865
4006,0.9081663
4008,0.113667935
4010,0.7261367
4011,0.8669218
4012,0.48980814
4014,0.42902473
4017,0.5609044
4018,0.014852464
4019,0.5316745
4020,0.41515228
4021,0.16672641
4022,0.79865813
4024,0.8264848
4025,0.8548441
4026,0.6049235
4027,0.31632245
4028,0.37609705
4029,0.22805652
4030,0.10637358
4032,0.8503438
4033,0.33635944
4034,0.33896762
4038,0.25744334
4039,0.27840453
4041,0.7740519
4042,0.050616175
4043,0.6958336
4044,0.7158273
4045,0.26199523
4046,0.8604873
4047,0.15144336
4049,0.83922565
4050,0.70968676
4051,0.65704346
4052,0.8030375
4054,0.9136982
4055,0.09810373
4057,0.84804857
4058,0.57474744
4060,0.62509376
4061,0.4689447
4062,0.71944666
4063,0.9746747
4064,0.84804857
4065,0.81682247
4068,0.6456788
4072,0.6456788
4076,0.6456788
4077,0.6456788
4078,0.33491933
4079,0.9426916
4080,0.57474744
4081,0.85681546
4083,0.56876737
4084,0.7188824
4085,0.33818924
4086,0.83922565
4087,0.9570645
4088,0.9177413
4089,0.7805805
4091,0.9136982
4092,0.57474744
4093,0.26870686
4094,0.724363
4095,0.22056907
4096,0.9075565
4097,0.3855152
4098,0.9588361
4100,0.98267525
4101,0.9733439
4103,0.7841524
4104,0.9537227
4105,0.98267525
4107,0.6694044
4108,0.7770554
4111,0.8720773
4112,0.81635416
4113,0.93864983
4114,0.9029521
4116,0.4697457
4117,0.14680633
4119,0.5373283
4121,0.6262569
4122,0.9137051
4123,0.59228295
4124,0.85588765
4127,0.637263
4128,0.75101954
4129,0.26114792
4131,0.260148
4132,0.4062399
4133,0.93487936
4135,0.9018457
4138,0.930416
4139,0.85749125
4140,0.5665714
4141,0.48877287
4142,0.8227377
4143,0.84147084
4145,0.9537227
4146,0.45883515
4147,0.24667025
4149,0.13213709
4150,0.29236102
4152,0.19731355
4153,0.013741672
4154,0.11760715
4156,0.05268851
4157,0.1280306
4158,0.12315211
4159,0.09090254
4160,0.07723287
4161,0.049343735
4163,0.12315795
4164,0.025972664
4166,0.20183972
4167,0.042807758
4168,0.022957385
4170,0.0960547
4171,0.0870356
4172,0.12315795
4173,0.28271818
4175,0.3228889
4176,0.49745256
4177,0.06721148
4178,0.055972487
4180,0.07918605
4181,0.06737432
4182,0.057353318
4183,0.022315413
4184,0.7931368
4189,0.26357973
4191,0.04758367
4197,0.09481388
4198,0.074013144
4199,0.060908854
4200,0.24091136
4201,0.9961202
4202,0.53198713
4203,0.32929087
4204,0.38340494
4205,0.22869739
4206,0.128678
4209,0.2864458
4210,0.057219654
4211,0.9983323
4212,0.99586105
4213,0.44441232
4214,0.06890106
4216,0.38340494
4218,0.98972225
4219,0.30453965
4220,0.5109516
4221,0.26876542
4224,0.23424405
4225,0.5312204
4227,0.17714742
4230,0.10340217
4232,0.020924538
4233,0.3804838
4235,0.96300864
4237,0.2892027
4238,0.7872338
4239,0.058290064
4240,0.26903093
4241,0.9961202
4242,0.20422173
4243,0.9933511
4244,0.40065852
4245,0.2809599
4246,0.21436062
4247,0.17708907
4248,0.29418412
4250,0.14306778
4251,0.14306778
4252,0.25912008
4253,0.35495484
4255,0.5650904
4256,0.20071211
4257,0.022637218
4260,0.40065852
4261,0.14306778
4262,0.49794048
4264,0.40065852
4265,0.16993964
4266,0.5372956
4268,0.12484765
4269,0.30233824
4270,0.056886256
4271,0.87227434
4272,0.3831327
4273,0.32907623
4274,0.58908933
4275,0.2564711
4276,0.43118167
4279,0.1621449
4281,0.14306778
4282,0.7341551
4284,0.61101586
4288,0.101905316
4289,0.31631362
4292,0.9416442
4293,0.19694453
4295,0.31182733
4296,0.0743916
4297,0.27985626
4298,0.66125613
4299,0.9593299
4300,0.8455067
4301,0.8890734
4303,0.8852688
4304,0.80029076
4305,0.5984223
4306,0.8455067
4307,0.76822615
4309,0.82487464
4312,0.69050384
4313,0.21123901
4314,0.88019586
4317,0.62646663
4318,0.78421974
4320,0.9528216
4321,0.59977275
4322,0.97100425
4323,0.44343176
4324,0.307428
4325,0.4424354
4326,0.37487933
4327,0.66965455
4328,0.78053594
4329,0.8412394
4330,0.77242833
4332,0.87284803
4333,0.79721594
4334,0.66548467
4335,0.9301512
4336,0.56291616
4337,0.44343176
4341,0.32267964
4342,0.8302886
4343,0.80029076
4345,0.44343176
4348,0.93946016
4349,0.98875725
4350,0.65000945
4351,0.80005014
4352,0.19781652
4353,0.9368528
4354,0.9258535
4355,0.29030293
4356,0.49469203
4357,0.94395304
4358,0.8939998
4359,0.91014516
4361,0.7444144
4362,0.9728154
4363,0.96608907
4365,0.8567407
4366,0.56389
4368,0.5643599
4372,0.7621567
4373,0.98699725
4374,0.8494408
4375,0.7679575
4376,0.87588763
4377,0.869676
4378,0.63448876
4379,0.5835592
4381,0.7796668
4382,0.87813
4383,0.23952314
4384,0.88402486
4385,0.86856455
4387,0.92155087
4388,0.37467793
4391,0.92155087
4392,0.99496937
4393,0.82062703
4395,0.17014277
4396,0.97485095
4397,0.57183313
4398,0.28161347
4401,0.040442467
4402,0.08757123
4403,0.04657978
4405,0.027566344
4406,0.055633366
4407,0.15835169
4408,0.06862822
4410,0.03532049
4411,0.16058534
4412,0.035283446
4413,0.13148522
4415,0.06762609
4416,0.01737824
4421,0.029435962
4423,0.06174168
4424,0.04477915
4425,0.0750573
4426,0.016750276
4427,0.039579034
4428,0.02386871
4430,0.08249009
4432,0.023890436
4435,0.06482524
4436,0.11834517
4437,0.11232218
4438,0.13733298
4440,0.11232218
4441,0.19918206
4442,0.25462115
4444,0.07345304
4445,0.05597812
4448,0.15226543
4449,0.5958699
4450,0.11922872
4451,0.19708374
4452,0.037276357
4454,0.2080378
4455,0.130862
4456,0.40065852
4457,0.41185397
4458,0.28931412
4459,0.8692397
4463,0.5300076
4464,0.3186959
4465,0.09963918
4466,0.36473382
4468,0.189217
4470,0.27679366
4471,0.04195422
4472,0.73499197
4476,0.1275613
4478,0.117340624
4479,0.24548244
4480,0.06632224
4482,0.32561284
4486,0.17008612
4487,0.39289206
4488,0.70831704
4489,0.13219601
4490,0.5367435
4491,0.56556416
4492,0.31874657
4493,0.13370135
4494,0.31792563
4496,0.50242823
4498,0.49335283
4499,0.20876554
4503,0.7447271
4504,0.73817784
4507,0.20876554
4508,0.40065852
4509,0.40065852
4511,0.1340703
4514,0.4415782
4515,0.094136715
4516,0.37244296
4517,0.75387526
4518,0.2876035
4519,0.40065852
4520,0.28332442
4521,0.2202172
4522,0.96032745
4523,0.74527764
4524,0.40065852
4525,0.16700384
4526,0.776368
4527,0.23613307
4528,0.11660737
4529,0.42771995
4530,0.34697786
4531,0.09096384
4533,0.5459562
4534,0.6479886
4537,0.6454829
4538,0.027881324
4539,0.44406372
4541,0.30845737
4542,0.53378934
4543,0.4172427
4544,0.18428412
4546,0.3706547
4547,0.36031234
4548,0.65591663
4549,0.33915502
4550,0.5534464
4551,0.36309403
4553,0.98943496
4556,0.50418943
4557,0.045903057
4561,0.35115686
4562,0.99763596
4563,0.9852923
4564,0.4138318
4565,0.111314714
4567,0.25693995
4568,0.85485005
4569,0.988613
4571,0.6668941
4573,0.45112115
4575,0.37723687
4576,0.3069541
4577,0.43851346
