,elmo_net
1669,0.11996302
1670,0.05721453
1671,0.35790414
1672,0.052797377
1673,0.35106784
1674,0.013796389
1675,0.05252567
1676,0.16273165
1677,0.11025599
1678,0.023619056
1679,0.03378153
1680,0.0562627
1681,0.12232378
1682,0.09580761
1683,0.044701755
1684,0.045566767
1685,0.029535025
1686,0.07886413
1687,0.06916413
1688,0.052995145
1689,0.040935546
1690,0.035311222
1691,0.3847756
1692,0.029795498
1693,0.91052526
1694,0.057398796
1695,0.16867256
1696,0.036821574
1697,0.10156402
1698,0.027616888
1699,0.6252986
1700,0.21607372
1701,0.63270986
1702,0.017673701
1703,0.89350444
1704,0.8158165
1705,0.15080225
1706,0.0638012
1707,0.09841615
1708,0.03557366
1709,0.03310561
1710,0.99952435
1711,0.50769424
1712,0.9803139
1713,0.6830623
1714,0.99739337
1715,0.08435923
1716,0.99467194
1717,0.34871107
1718,0.4731887
1719,0.99939936
1720,0.39679548
1721,0.73249316
1722,0.07774511
1723,0.013544112
1724,0.13288674
1725,0.8158165
1726,0.9186457
1727,0.08602756
1728,0.9815463
1729,0.27344006
1730,0.96067595
1731,0.07813856
1732,0.6781133
1733,0.99897057
1734,0.21767431
1735,0.9943585
1736,0.7903942
1737,0.77283067
1738,0.19720745
1739,0.9976884
1740,0.44448435
1741,0.95803595
1742,0.91781145
1743,0.92753434
1744,0.835657
1745,0.9599621
1746,0.88428843
1747,0.34168267
1748,0.9977221
1749,0.95299804
1750,0.9971702
1751,0.9987234
1752,0.052790046
1753,0.23898855
1754,0.21412557
1755,0.7488649
1756,0.8521021
1757,0.8318335
1758,0.760065
1759,0.20326912
1760,0.8139844
1761,0.97094905
1762,0.91024065
1763,0.8301158
1764,0.97604394
1765,0.1685994
1766,0.982746
1767,0.9972569
1768,0.9819497
1769,0.38571352
1770,0.7624001
1771,0.99359834
1772,0.7901726
1773,0.9886839
1774,0.98306626
1775,0.9402977
1776,0.1776827
1777,0.05897212
1778,0.08461884
1779,0.18489394
1780,0.0889267
1781,0.09041712
1782,0.27835387
1783,0.096826136
1784,0.11197108
1785,0.076904744
1786,0.5565387
1787,0.88396287
1788,0.31491357
1789,0.18993267
1790,0.31936765
1791,0.06472421
1792,0.9996503
1793,0.032993227
1794,0.26024324
1795,0.5365603
1796,0.2950336
1797,0.040713787
1798,0.20453146
1799,0.1882545
1800,0.056284964
1801,0.95288485
1802,0.08265197
1803,0.27038044
1804,0.12934428
1805,0.82245636
1806,0.049406797
1807,0.40879792
1808,0.9744995
1809,0.17798576
1810,0.2918951
1811,0.079580635
1812,0.9948766
1813,0.94966066
1814,0.101508826
1815,0.80305004
1816,0.98885334
1817,0.086648315
1818,0.94676626
1819,0.9554713
1820,0.12958315
1821,0.97878337
1822,0.021072268
1823,0.34458786
1824,0.07771987
1825,0.28522158
1826,0.13301882
1827,0.8482883
1828,0.18867609
1829,0.99971646
1830,0.9857172
1831,0.28184846
1832,0.97894406
1833,0.4494722
1834,0.9941352
1835,0.04553777
1836,0.021143615
1837,0.1754305
1838,0.13179201
1839,0.038072675
1840,0.46737543
1841,0.96365714
1842,0.93573815
1843,0.63413954
1844,0.6635472
1845,0.013013303
1846,0.21775728
1847,0.11480275
1848,0.09079227
1849,0.07443431
1850,0.06599286
1851,0.20843947
1852,0.16024694
1853,0.08293724
1854,0.16075289
1855,0.057996422
1856,0.014190227
1857,0.049910575
1858,0.045315444
1859,0.112282544
1860,0.02320996
1861,0.12468898
1862,0.05022663
1863,0.09367189
1864,0.06713319
1865,0.15893775
1866,0.121919304
1867,0.16614377
1868,0.05298683
1869,0.07954118
1870,0.10100955
1871,0.13149652
1872,0.097860605
1873,0.42425162
1874,0.01985526
1875,0.10625464
1876,0.116415024
1877,0.0937303
1878,0.025009423
1879,0.11289275
1880,0.00966391
1881,0.13282332
1882,0.043290555
1883,0.07937938
1884,0.055419147
1885,0.042764604
1886,0.06628424
1887,0.055811673
1888,0.060473174
1889,0.03938669
1890,0.03170818
1891,0.58592373
1892,0.16527519
1893,0.027855128
1894,0.10474399
1895,0.03393528
1896,0.09513676
1897,0.032587945
1898,0.05751431
1899,0.16902477
1900,0.017378747
1901,0.116229534
1902,0.04056406
1903,0.5444145
1904,0.1443027
1905,0.17484626
1906,0.051497817
1907,0.065353066
1908,0.07976231
1909,0.0072470605
1910,0.032951772
1911,0.062280297
1912,0.009965479
1913,0.17515928
1914,0.96766126
1915,0.0879142
1916,0.066153854
1917,0.24607095
1918,0.24761859
1919,0.6981615
1920,0.07306519
1921,0.08039388
1922,0.10774198
1923,0.059392154
1924,0.106010586
1925,0.07441753
1926,0.035422057
1927,0.06705123
1928,0.09105089
1929,0.11439419
1930,0.11686605
1931,0.100571245
1932,0.07421306
1933,0.29524857
1934,0.15041855
1935,0.09689328
1936,0.09313634
1937,0.104958534
1938,0.071938545
1939,0.10797873
1940,0.12721375
1941,0.11108026
1942,0.021591097
1943,0.10461444
1944,0.038845837
1945,0.09911999
1946,0.07341114
1947,0.10151562
1948,0.13159552
1949,0.12282306
1950,0.5550265
1951,0.16393614
1952,0.038817257
1953,0.5419492
1954,0.93942523
1955,0.36222523
1956,0.7179854
1957,0.70164806
1958,0.68577754
1959,0.9999967
1960,0.63235193
1961,0.6919259
1962,0.97708726
1963,0.9999622
1964,0.6534894
1965,0.2759831
1966,0.2829829
1967,0.77901304
1968,0.5614999
1969,0.76702464
1970,0.49798495
1971,0.77034503
1972,0.23158067
1973,0.29550567
1974,0.8428831
1975,0.99151385
1976,0.18911532
1977,0.11484134
1978,0.1511209
1979,0.9976104
1980,0.99767745
1981,0.31731272
1982,0.08096394
1983,0.054180235
1984,0.42765766
1985,0.03049177
1986,0.88972056
1987,0.23831663
1988,0.23346865
1989,0.11993024
1990,0.8660337
1991,0.09799898
1992,0.08952898
1993,0.22743905
1994,0.15489051
1995,0.991253
1996,0.07607579
1997,0.2852115
1998,0.16195545
1999,0.3526249
2000,0.37318477
2001,0.38198465
2002,0.34701458
2003,0.51496565
2004,0.110058606
2005,0.66701555
2006,0.20200151
2007,0.85700047
2008,0.8053683
2009,0.56334877
2010,0.2231729
2011,0.15613836
2012,0.21971035
2013,0.90863025
2014,0.09348318
2015,0.51304275
2016,0.9990858
2017,0.34578454
2018,0.22868776
2019,0.122784436
2020,0.08550221
2021,0.15854383
2022,0.41408864
2023,0.114218354
2024,0.21121275
2025,0.14042297
2026,0.20589629
2027,0.07802734
2028,0.94598657
2029,0.07209435
2030,0.045594692
2031,0.06372246
2032,0.21101123
2033,0.2866838
2034,0.2225466
2035,0.08181584
2036,0.45217168
2037,0.08751479
2038,0.5597574
2039,0.092564344
2040,0.057555735
2041,0.15703708
2042,0.020036578
2043,0.070572734
2044,0.09915459
2045,0.09010875
2046,0.077382654
2047,0.52085185
2048,0.1247614
2049,0.27622527
2050,0.17336842
2051,0.9984715
2052,0.05995834
2053,0.24645299
2054,0.14116377
2055,0.14195028
2056,0.4612857
2057,0.19797781
2058,0.13710609
2059,0.028800517
2060,0.9997407
2061,0.30126065
2062,0.13799194
2063,0.19538343
2064,0.0694783
2065,0.04892999
2066,0.29296213
2067,0.062289774
2068,0.3038314
2069,0.19307968
2070,0.09319666
2071,0.96562135
2072,0.2059137
2073,0.07769847
2074,0.16001147
2075,0.018021882
2076,0.28805217
2077,0.048267007
2078,0.07909292
2079,0.16550905
2080,0.06813532
2081,0.035428017
2082,0.9701573
2083,0.06482771
2084,0.30593872
2085,0.09924114
2086,0.10493788
2087,0.11696941
2088,0.07174969
2089,0.015258044
2090,0.06066209
2091,0.21566385
2092,0.061632633
2093,0.17468515
2094,0.69972336
2095,0.035952568
2096,0.16992071
2097,0.06903741
2098,0.13768947
2099,0.03986588
2100,0.15475911
2101,0.08587229
2102,0.17490017
2103,0.078051835
2104,0.13611072
2105,0.14456123
2106,0.21126026
2107,0.41574568
2108,0.084611416
2109,0.46878892
2110,0.10527742
2111,0.17812258
2112,0.059953123
2113,0.40934637
2114,0.36117846
2115,0.02785945
2116,0.89461577
2117,0.1672715
2118,0.6781851
2119,0.098154336
2120,0.62727994
2121,0.45332026
2122,0.07519376
2123,0.054572403
2124,0.8769004
2125,0.9540092
2126,0.40117416
2127,0.8825669
2128,0.39864722
2129,0.84682
2130,0.9165056
2131,0.4534782
2132,0.92466104
2133,0.78941095
2134,0.93485284
2135,0.41255987
2136,0.9492059
2137,0.31511116
2138,0.5548757
2139,0.052277327
2140,0.7579509
2141,0.46140468
2142,0.42567655
2143,0.5435521
2144,0.9196588
2145,0.38132715
2146,0.06978679
2147,0.3962472
2148,0.16689414
2149,0.7965361
2150,0.37427717
2151,0.74075055
2152,0.87669265
2153,0.5923726
2154,0.83427924
2155,0.9071247
2156,0.7736578
2157,0.94213545
2158,0.71608293
2159,0.26458442
2160,0.97773945
2161,0.43447265
2162,0.7435924
2163,0.9894872
2164,0.99964416
2165,0.9664298
2166,0.9990487
2167,0.41612875
2168,0.9725853
2169,0.9995311
2170,0.979798
2171,0.5342145
2172,0.8206597
2173,0.6875025
2174,0.94747174
2175,0.9428016
2176,0.8796145
2177,0.9406085
2178,0.9870034
2179,0.45673725
2180,0.9605995
2181,0.98876154
2182,0.9627968
2183,0.8558794
2184,0.9876766
2185,0.3534215
2186,0.9378309
2187,0.98060715
2188,0.93937904
2189,0.99970424
2190,0.5914728
2191,0.99411345
2192,0.9977355
2193,0.9927231
2194,0.97578096
2195,0.92898136
2196,0.92407334
2197,0.9452322
2198,0.88419056
2199,0.68471175
2200,0.020702899
2201,0.14069554
2202,0.053665817
2203,0.030227453
2204,0.12533733
2205,0.067617655
2206,0.89695466
2207,0.66090035
2208,0.10401636
2209,0.4384856
2210,0.19227993
2211,0.03127882
2212,0.31271577
2213,0.37220073
2214,0.019081295
2215,0.029369712
2216,0.21572709
2217,0.11435673
2218,0.09609428
2219,0.0756945
2220,0.448606
2221,0.47966775
2222,0.46587047
2223,0.08808711
2224,0.06555
2225,0.051324427
2226,0.16098008
2227,0.059320122
2228,0.05275321
2229,0.076949835
2230,0.023012549
2231,0.12985465
2232,0.061204225
2233,0.010371327
2234,0.08972126
2235,0.041290343
2236,0.049945027
2237,0.093775064
2238,0.1064924
2239,0.2491579
2240,0.043539166
2241,0.13181618
2242,0.09352738
2243,0.02896449
2244,0.017025292
2245,0.97170746
2246,0.04119107
2247,0.16699299
2248,0.03755796
2249,0.039324224
2250,0.065824956
2251,0.030850708
2252,0.020166159
2253,0.0396083
2254,0.122180164
2255,0.27823168
2256,0.031460464
2257,0.9956211
2258,0.03394568
2259,0.03982663
2260,0.03534642
2261,0.26831895
2262,0.0658969
2263,0.03498155
2264,0.030504614
2265,0.0138399005
2266,0.95850253
2267,0.010198921
2268,0.29242718
2269,0.1564078
2270,0.14610931
2271,0.08285135
2272,0.068011165
2273,0.12385449
2274,0.37435108
2275,0.15536407
2276,0.08023441
2277,0.14772308
2278,0.17190781
2279,0.18866768
2280,0.16946408
2281,0.025705397
2282,0.05512619
2283,0.06186843
2284,0.08109611
2285,0.94320047
2286,0.10659692
2287,0.45456815
2288,0.038754404
2289,0.006886363
2290,0.043938607
2291,0.84025836
2292,0.040539593
2293,0.0630146
2294,0.055202574
2295,0.12663087
2296,0.30746698
2297,0.1004518
2298,0.070354104
2299,0.073675394
2300,0.00799185
2301,0.13023296
2302,0.3673795
2303,0.03842637
2304,0.10327941
2305,0.013229102
2306,0.0758127
2307,0.039102525
2308,0.117420435
2309,0.056914896
2310,0.06449115
2311,0.084534675
2312,0.055151075
2313,0.12490144
2314,0.028514773
2315,0.03042218
2316,0.07545087
2317,0.10558534
2318,0.82374644
2319,0.054333866
2320,0.05219972
2321,0.9574147
2322,0.046244174
2323,0.115793526
2324,0.09425753
2325,0.6845294
2326,0.044626355
2327,0.21690452
2328,0.043174356
2329,0.6255394
2330,0.96799123
2331,0.9547752
2332,0.043809503
2333,0.120752126
2334,0.10116345
2335,0.15566605
2336,0.59089994
2337,0.08381948
2338,0.31045327
2339,0.14566368
2340,0.9562489
2341,0.8216291
2342,0.0844529
2343,0.76830447
2344,0.23220786
2345,0.18369898
2346,0.34485468
2347,0.11617619
2348,0.9643651
2349,0.21365556
2350,0.09995535
2351,0.022848427
2352,0.18369898
2353,0.14275259
2354,0.22149083
2355,0.20881662
2356,0.87322646
2357,0.2324439
2358,0.09618008
2359,0.7046588
2360,0.6049078
2361,0.965942
2362,0.84211195
2363,0.2784157
2364,0.38070455
2365,0.036596477
2366,0.0665113
2367,0.99355006
2368,0.124166876
2369,0.10309625
2370,0.06335685
2371,0.017957032
2372,0.385141
2373,0.99944836
2374,0.997392
2375,0.13180432
2376,0.99991745
2377,0.99674916
2378,0.23699746
2379,0.35265407
2380,0.14727777
2381,0.9929866
2382,0.062392086
2383,0.024124622
2384,0.08474329
2385,0.096399575
2386,0.9996048
2387,0.74830794
2388,0.12857535
2389,0.06638673
2390,0.98793876
2391,0.999957
2392,0.97927225
2393,0.05993244
2394,0.07459149
2395,0.95394075
2396,0.15633774
2397,0.07085386
2398,0.059724152
2399,0.9922589
2400,0.26917478
2401,0.6868521
2402,0.8727087
2403,0.49934304
2404,0.20713261
2405,0.7689152
2406,0.08410472
2407,0.5415373
2408,0.22586283
2409,0.5353312
2410,0.98754776
2411,0.48827717
2412,0.091759026
2413,0.018450707
2414,0.4159782
2415,0.829028
2416,0.330648
2417,0.425717
2418,0.54246384
2419,0.28804424
2420,0.3762094
2421,0.17715538
2422,0.6687785
2423,0.035890877
2424,0.24102181
2425,0.068764925
2426,0.9962119
2427,0.61261225
2428,0.8191177
2429,0.14902383
2430,0.097771555
2431,0.12005532
2432,0.07539067
2433,0.66070986
2434,0.34502637
2435,0.94708
2436,0.101855665
2437,0.7104887
2438,0.47241843
2439,0.97933996
2440,0.939631
2441,0.97933996
2442,0.9425386
2443,0.98112905
2444,0.99450433
2445,0.946851
2446,0.99039805
2447,0.47723803
2448,0.620153
2449,0.97933996
2450,0.9998845
2451,0.9891706
2452,0.9998845
2453,0.69439226
2454,0.97933996
2455,0.7360384
2456,0.9998845
2457,0.203637
2458,0.9635173
2459,0.94727576
2460,0.8248303
2461,0.9572102
2462,0.8430948
2463,0.9925284
2464,0.6054597
2465,0.90119374
2466,0.98461515
2467,0.99005944
2468,0.9607192
2469,0.9580358
2470,0.95627147
2471,0.99676263
2472,0.9418226
2473,0.88222086
2474,0.7045727
2475,0.62167084
2476,0.44455642
2477,0.97933996
2478,0.3218083
2479,0.06317255
2480,0.066380024
2481,0.3393657
2482,0.1611847
2483,0.21821585
2484,0.21591741
2485,0.04304847
2486,0.15084276
2487,0.035625666
2488,0.47724676
2489,0.07089633
2490,0.20346701
2491,0.27832264
2492,0.06150058
2493,0.07746011
2494,0.023957253
2495,0.102397025
2496,0.047324806
2497,0.14899644
2498,0.021295875
2499,0.06775734
2500,0.14613023
2501,0.191984
2502,0.18896213
2503,0.17685327
2504,0.25119215
2505,0.09754443
2506,0.025534898
2507,0.22062409
2508,0.022786021
2509,0.13106099
2510,0.023569822
2511,0.1014182
2512,0.13213551
2513,0.17162558
2514,0.095383406
2515,0.085228354
2516,0.3095262
2517,0.0013413131
2518,0.11901501
2519,0.027495384
2520,0.104141444
2521,0.048862517
2522,0.096818626
2523,0.033114046
2524,0.061202228
2525,0.2658617
2526,0.014419138
2527,0.13576263
2528,0.037484795
2529,0.10762176
2530,0.3765642
2531,0.10954371
2532,0.057245404
2533,0.049050003
2534,0.44391567
2535,0.09635055
2536,0.38939905
2537,0.035092294
2538,0.40730265
2539,0.023861408
2540,0.058956504
2541,0.069173396
2542,0.030344367
2543,0.16398984
2544,0.045028985
2545,0.17809486
2546,0.0809319
2547,0.074373335
2548,0.012958288
2549,0.1402249
2550,0.18938392
2551,0.041201502
2552,0.08935037
2553,0.054543257
2554,0.5148201
2555,0.17108557
2556,0.13884869
2557,0.08134848
2558,0.03883618
2559,0.10538286
2560,0.023787051
2561,0.072037876
2562,0.040242016
2563,0.33097523
2564,0.7143123
2565,0.10893762
2566,0.021920681
2567,0.079456866
2568,0.060771286
2569,0.12072739
2570,0.058734924
2571,0.033532858
2572,0.2843933
2573,0.67140627
2574,0.08058083
2575,0.11694446
2576,0.021734297
2577,0.06997162
2578,0.023730576
2579,0.081634015
2580,0.3886795
2581,0.022845685
2582,0.17268115
2583,0.5421021
2584,0.11529061
2585,0.011216998
2586,0.11634019
2587,0.06235701
2588,0.9960847
2589,0.99998164
2590,0.17268115
2591,0.17268115
2592,0.21131963
2593,0.17268115
2594,0.36002976
2595,0.2519095
2596,0.99979943
2597,0.035278678
2598,0.09080449
2599,0.030757695
2600,0.031151533
2601,0.8998797
2602,0.99999857
2603,0.7267025
2604,0.16121963
2605,0.021440506
2606,0.04921326
2607,0.16121963
2608,0.00322178
2609,0.2649028
2610,0.9986596
2611,0.16121963
2612,0.6374722
2613,0.2578245
2614,0.060931265
2615,0.15688673
2616,0.075196296
2617,0.25270343
2618,0.3502357
2619,0.11981776
2620,0.03975591
2621,0.44098786
2622,0.24697417
2623,0.039884448
2624,0.6161654
2625,0.24003422
2626,0.20023233
2627,0.9691966
2628,0.27482128
2629,0.6086329
2630,0.062253952
2631,0.13120842
2632,0.18548083
2633,0.12683874
2634,0.044052124
2635,0.18676177
2636,0.036741197
2637,0.3082818
2638,0.19715151
2639,0.036423832
2640,0.44969243
2641,0.012807548
2642,0.048128128
2643,0.9327615
2644,0.22847223
2645,0.05489278
2646,0.08949676
2647,0.9802855
2648,0.35638607
2649,0.36885977
2650,0.044430196
2651,0.050270766
2652,0.10444865
2653,0.18747091
2654,0.67477995
2655,0.050270766
2656,0.1707251
2657,0.15208948
2658,0.9720345
2659,0.029868245
2660,0.16238528
2661,0.2891308
2662,0.6784145
2663,0.026702315
2664,0.99439585
2665,0.30744404
2666,0.08949676
2667,0.06647265
2668,0.1562807
2669,0.31117272
2670,0.032058418
2671,0.1751726
2672,0.04877317
2673,0.17157581
2674,0.050270766
2675,0.41401237
2676,0.89804757
2677,0.043439865
2678,0.20792267
2679,0.08949676
2680,0.75205845
2681,0.022859126
2682,0.5094206
2683,0.5991469
2684,0.43683752
2685,0.37730932
2686,0.37526748
2687,0.17083043
2688,0.45370406
2689,0.14965165
2690,0.20214343
2691,0.5200583
2692,0.6547095
2693,0.38663775
2694,0.4498252
2695,0.5757636
2696,0.32273617
2697,0.12786889
2698,0.42094767
2699,0.042986542
2700,0.45977563
2701,0.21565944
2702,0.058653474
2703,0.43698096
2704,0.12897769
2705,0.21440321
2706,0.53117126
2707,0.13266832
2708,0.25273
2709,0.95602965
2710,0.09874442
2711,0.9861171
2712,0.3214983
2713,0.39276218
2714,0.123506755
2715,0.09435287
2716,0.543607
2717,0.11612269
2718,0.62965643
2719,0.9991306
2720,0.98418146
2721,0.96318054
2722,0.9996139
2723,0.59129596
2724,0.99873114
2725,0.59831697
2726,0.9993658
2727,0.08012262
2728,0.99944484
2729,0.018742234
2730,0.06398389
2731,0.24774978
2732,0.049152493
2733,0.034259677
2734,0.06493825
2735,0.03698644
2736,0.99921757
2737,0.22626993
2738,0.1219534
2739,0.9716771
2740,0.3228887
2741,0.05002868
2742,0.08278018
2743,0.06606153
2744,0.9987557
2745,0.22769955
2746,0.15917107
2747,0.68639106
2748,0.6200613
2749,0.9997676
2750,0.113538384
2751,0.7723628
2752,0.9998486
2753,0.999751
2754,0.8764581
2755,0.9982176
2756,0.13979265
2757,0.9998753
2758,0.8934853
2759,0.9997896
2760,0.9993473
2761,0.99966085
2762,0.99985874
2763,0.8736125
2764,0.48206377
2765,0.23785692
2766,0.34434277
2767,0.999886
2768,0.9674176
2769,0.13279545
2770,0.99976677
2771,0.9998436
2772,0.95150346
2773,0.89606607
2774,0.58129144
2775,0.9998722
2776,0.8608469
2777,0.9759737
2778,0.4284352
2779,0.99855983
2780,0.09839046
2781,0.029659212
2782,0.8346052
2783,0.330325
2784,0.031980008
2785,0.5056806
2786,0.05516839
2787,0.71916515
2788,0.67943335
2789,0.51005405
2790,0.2614967
2791,0.5825781
2792,0.10014567
2793,0.38208622
2794,0.76830304
2795,0.2645184
2796,0.8704004
2797,0.80000806
2798,0.99978113
2799,0.82984084
2800,0.21972659
2801,0.42992786
2802,0.18735954
2803,0.16730106
2804,0.5955634
2805,0.0985128
2806,0.23215276
2807,0.1488871
2808,0.53309286
2809,0.10411206
2810,0.027074218
2811,0.9316344
2812,0.8314339
2813,0.02401799
2814,0.8026329
2815,0.11616409
2816,0.9922429
2817,0.4079176
2818,0.88887167
2819,0.9066063
2820,0.7003147
2821,0.17506436
2822,0.87951905
2823,0.46444798
2824,0.44838095
2825,0.07399157
2826,0.9377592
2827,0.9848307
2828,0.87951905
2829,0.7185069
2830,0.8600031
2831,0.8600031
2832,0.8600031
2833,0.8600031
2834,0.21372858
2835,0.9994103
2836,0.39824185
2837,0.9857135
2838,0.5156944
2839,0.98973674
2840,0.028881341
2841,0.9922429
2842,0.75204784
2843,0.93021524
2844,0.8733036
2845,0.7636012
2846,0.45419315
2847,0.034942925
2848,0.56911063
2849,0.28624034
2850,0.8449081
2851,0.24960369
2852,0.99264956
2853,0.93873435
2854,0.91972923
2855,0.8177583
2856,0.9990283
2857,0.87638664
2858,0.8727044
2859,0.865193
2860,0.7966424
2861,0.7618165
2862,0.8723732
2863,0.41741115
2864,0.19639805
2865,0.321995
2866,0.19114205
2867,0.9839523
2868,0.774454
2869,0.90949976
2870,0.5700227
2871,0.13377076
2872,0.5087907
2873,0.44470298
2874,0.32461423
2875,0.28055578
2876,0.9997608
2877,0.9374304
2878,0.39260668
2879,0.9937995
2880,0.61064684
2881,0.21595597
2882,0.35345352
2883,0.9807128
2884,0.99856484
2885,0.08959627
2886,0.12953532
2887,0.115861386
2888,0.090271324
2889,0.17880213
2890,0.017912835
2891,0.084703594
2892,0.097709864
2893,0.088142395
2894,0.10977861
2895,0.017721683
2896,0.06068769
2897,0.020993322
2898,0.08687216
2899,0.04275459
2900,0.2317504
2901,0.012829006
2902,0.03747937
2903,0.11977932
2904,0.055083126
2905,0.04366964
2906,0.01148051
2907,0.03285402
2908,0.02211091
2909,0.1187422
2910,0.012562096
2911,0.123743415
2912,0.03226599
2913,0.035279006
2914,0.11742988
2915,0.90655017
2916,0.10243067
2917,0.015916735
2918,0.034628958
2919,0.025009543
2920,0.033312112
2921,0.12415767
2922,0.9860083
2923,0.21030849
2924,0.056199968
2925,0.3156621
2926,0.12964284
2927,0.028937101
2928,0.12602094
2929,0.01821801
2930,0.9929147
2931,0.9083644
2932,0.4070372
2933,0.046248138
2934,0.26509833
2935,0.97979283
2936,0.0273678
2937,0.16976538
2938,0.023130566
2939,0.074768424
2940,0.32854342
2941,0.28576702
2942,0.037708998
2943,0.020898879
2944,0.27275604
2945,0.9439945
2946,0.08768293
2947,0.92134404
2948,0.016786307
2949,0.067353696
2950,0.9873191
2951,0.030724883
2952,0.9963642
2953,0.09027398
2954,0.049343973
2955,0.1429101
2956,0.075912654
2957,0.06722191
2958,0.12745267
2959,0.15251759
2960,0.5101598
2961,0.4507156
2962,0.83521366
2963,0.06739423
2964,0.13052443
2965,0.15959296
2966,0.17947072
2967,0.10499552
2968,0.13595167
2969,0.06434658
2970,0.110586286
2971,0.10293794
2972,0.37120783
2973,0.04891023
2974,0.92085016
2975,0.51134425
2976,0.2310771
2977,0.56873494
2978,0.07884881
2979,0.2836758
2980,0.024924785
2981,0.21374735
2982,0.36571097
2983,0.099758804
2984,0.09669188
2985,0.1477203
2986,0.4096811
2987,0.44953087
2988,0.27261937
2989,0.086598665
2990,0.097583205
2991,0.23295727
2992,0.9911209
2993,0.5652056
2994,0.8284017
2995,0.7860475
2996,0.9996135
2997,0.26331002
2998,0.66010356
2999,0.29780132
3000,0.6756165
3001,0.19261327
3002,0.18848047
3003,0.22993678
3004,0.08859825
3005,0.07055682
3006,0.9889903
3007,0.25816548
3008,0.7840796
3009,0.063438386
3010,0.41285348
3011,0.075998425
3012,0.034083873
3013,0.26796526
3014,0.9920251
3015,0.737524
3016,0.9550093
3017,0.04220605
3018,0.843435
3019,0.11409715
3020,0.95644635
3021,0.50384104
3022,0.091676086
3023,0.5619716
3024,0.07250512
3025,0.9999487
3026,0.16417581
3027,0.8827225
3028,0.9999995
3029,0.9345502
3030,0.7400674
3031,0.021505266
3032,0.9556944
3033,0.9112862
3034,0.15732217
3035,0.9989152
3036,0.82335967
3037,0.8082031
3038,0.9999815
3039,0.85343695
3040,0.88827574
3041,0.69176763
3042,0.5623331
3043,0.14751166
3044,0.909402
3045,0.2073079
3046,0.9997093
3047,0.99570316
3048,0.5131259
3049,0.87318957
3050,0.9455358
3051,0.9051311
3052,0.19235039
3053,0.54383266
3054,0.76978683
3055,0.03702146
3056,0.39910823
3057,0.2620539
3058,0.64163893
3059,0.6646672
3060,0.64163893
3061,0.9996331
3062,0.545817
3063,0.20432144
3064,0.89869195
3065,0.73184043
3066,0.02097091
3067,0.18672517
3068,0.045239
3069,0.079393685
3070,0.13905576
3071,0.06710681
3072,0.14369142
3073,0.12129882
3074,0.067831755
3075,0.038496614
3076,0.120797545
3077,0.15029499
3078,0.17134362
3079,0.11723167
3080,0.03981039
3081,0.06721166
3082,0.07854682
3083,0.016391069
3084,0.252234
3085,0.030269682
3086,0.015601397
3087,0.04657638
3088,0.099642545
3089,0.122238696
3090,0.09260768
3091,0.25612342
3092,0.06826627
3093,0.18359569
3094,0.28218508
3095,0.25432518
3096,0.23640788
3097,0.058640927
3098,0.11037812
3099,0.9094064
3100,0.05310151
3101,0.097090065
3102,0.14613265
3103,0.15467373
3104,0.33418727
3105,0.13284233
3106,0.12698472
3107,0.12120566
3108,0.6539237
3109,0.78294766
3110,0.24916953
3111,0.2035951
3112,0.52833825
3113,0.18196404
3114,0.18994603
3115,0.007304281
3116,0.3289662
3117,0.2312131
3118,0.035998344
3119,0.11088741
3120,0.045957208
3121,0.23135617
3122,0.07601267
3123,0.45114422
3124,0.93657386
3125,0.02292502
3126,0.66921985
3127,0.18953371
3128,0.07203674
3129,0.04704076
3130,0.040169507
3131,0.96151173
3132,0.32745194
3133,0.45446572
3134,0.49245477
3135,0.59162354
3136,0.26416868
3137,0.15705007
3138,0.027783364
3139,0.07873514
3140,0.5677449
3141,0.16428033
3142,0.59078395
3143,0.9022451
3144,0.2979163
3145,0.3035204
3146,0.090338886
3147,0.088926524
3148,0.99879205
3149,0.79209745
3150,0.21190196
3151,0.20990974
3152,0.7998944
3153,0.32074085
3154,0.093322754
3155,0.681336
3156,0.34244797
3157,0.2553544
3158,0.49819207
3159,0.3767874
3160,0.9184316
3161,0.0821161
3162,0.782275
3163,0.16681579
3164,0.95248437
3165,0.38840467
3166,0.0812259
3167,0.25734556
3168,0.19659323
3169,0.09125152
3170,0.3677901
3171,0.43055385
3172,0.17443404
3173,0.9917915
3174,0.38193047
3175,0.06958458
3176,0.18306288
3177,0.99046355
3178,0.8169539
3179,0.21309283
3180,0.06364384
3181,0.15152538
3182,0.9718596
3183,0.73656
3184,0.24538785
3185,0.20569208
3186,0.44186118
3187,0.08054888
3188,0.5200558
3189,0.36634684
3190,0.47547394
3191,0.29879934
3192,0.2637714
3193,0.43458697
3194,0.7183943
3195,0.99983203
3196,0.77889633
3197,0.17545441
3198,0.44096708
3199,0.9637109
3200,0.5749717
3201,0.99801743
3202,0.26633775
3203,0.6152022
3204,0.2429151
3205,0.6439639
3206,0.31834885
3207,0.10292646
3208,0.15549257
3209,0.63872004
3210,0.7128542
3211,0.37543774
3212,0.100384
3213,0.018385768
3214,0.20194387
3215,0.71322006
3216,0.14148578
3217,0.3124683
3218,0.08837941
3219,0.069812566
3220,0.99824464
3221,0.32777366
3222,0.6170445
3223,0.096904874
3224,0.86348903
3225,0.14405671
3226,0.52982676
