,glove_net
1669,0.18921453
1670,0.1881187
1671,0.1960248
1672,0.16468596
1673,0.35095596
1674,0.2770824
1675,0.30494362
1676,0.34892857
1677,0.10710457
1678,0.18832389
1679,0.04456523
1680,0.17494345
1681,0.0639289
1682,0.07912946
1683,0.06889227
1684,0.13568243
1685,0.074638635
1686,0.36650395
1687,0.07540026
1688,0.08883479
1689,0.3285156
1690,0.19050103
1691,0.40547207
1692,0.117025375
1693,0.97742295
1694,0.0751847
1695,0.0937106
1696,0.20620936
1697,0.28760093
1698,0.2292814
1699,0.8687823
1700,0.06750196
1701,0.5406457
1702,0.21261775
1703,0.9860883
1704,0.81576
1705,0.05704665
1706,0.40692252
1707,0.3688826
1708,0.19707376
1709,0.035481602
1710,0.9925705
1711,0.91184086
1712,0.9782522
1713,0.6070645
1714,0.97664356
1715,0.45215267
1716,0.9929633
1717,0.303404
1718,0.19745615
1719,0.9967653
1720,0.42242372
1721,0.7741164
1722,0.13877037
1723,0.33801708
1724,0.36212552
1725,0.81576
1726,0.92428756
1727,0.27521947
1728,0.9217855
1729,0.27230364
1730,0.9856638
1731,0.16191563
1732,0.68010354
1733,0.9967653
1734,0.51223654
1735,0.7815651
1736,0.86222374
1737,0.95007384
1738,0.23491034
1739,0.97747636
1740,0.45011726
1741,0.978938
1742,0.99133253
1743,0.9705767
1744,0.97185624
1745,0.9891082
1746,0.882721
1747,0.38716477
1748,0.97747636
1749,0.9627091
1750,0.97747636
1751,0.9791142
1752,0.23466289
1753,0.34419686
1754,0.34419686
1755,0.53736085
1756,0.94661677
1757,0.5521364
1758,0.5253156
1759,0.3559622
1760,0.22337246
1761,0.9768448
1762,0.30422217
1763,0.66285026
1764,0.9424042
1765,0.31636012
1766,0.9918978
1767,0.99316204
1768,0.9935466
1769,0.34217703
1770,0.94114935
1771,0.92020226
1772,0.9973099
1773,0.9768448
1774,0.9768448
1775,0.5369586
1776,0.4494724
1777,0.30323637
1778,0.38167292
1779,0.28783494
1780,0.20223108
1781,0.24018532
1782,0.14505881
1783,0.35950363
1784,0.42198056
1785,0.20652926
1786,0.7895074
1787,0.8417492
1788,0.23343971
1789,0.38167292
1790,0.62515014
1791,0.4954635
1792,0.9996795
1793,0.29930452
1794,0.29560244
1795,0.69943124
1796,0.32077825
1797,0.029919326
1798,0.5277788
1799,0.33959973
1800,0.16568258
1801,0.98612523
1802,0.053484857
1803,0.2763641
1804,0.25500256
1805,0.957242
1806,0.5048958
1807,0.57009524
1808,0.99393964
1809,0.5483546
1810,0.4476934
1811,0.2950288
1812,0.8038635
1813,0.8274424
1814,0.1614978
1815,0.8269397
1816,0.94899166
1817,0.21832821
1818,0.840754
1819,0.95395553
1820,0.55520284
1821,0.8944028
1822,0.2536607
1823,0.67602926
1824,0.3982536
1825,0.27975124
1826,0.34481287
1827,0.85977054
1828,0.4405928
1829,0.9655274
1830,0.94316894
1831,0.23107925
1832,0.7470834
1833,0.38641542
1834,0.9731941
1835,0.2827532
1836,0.10502565
1837,0.29604954
1838,0.5745262
1839,0.18476924
1840,0.48301914
1841,0.98490864
1842,0.9266138
1843,0.44099483
1844,0.9046527
1845,0.080859005
1846,0.3392059
1847,0.3189547
1848,0.2947842
1849,0.204357
1850,0.32417184
1851,0.37841463
1852,0.26810834
1853,0.3092609
1854,0.26217982
1855,0.3328804
1856,0.018502027
1857,0.3079803
1858,0.11933291
1859,0.26217982
1860,0.20586854
1861,0.08815572
1862,0.0844332
1863,0.13113588
1864,0.066097915
1865,0.17615
1866,0.092327
1867,0.26319337
1868,0.3170913
1869,0.17316961
1870,0.19811833
1871,0.16865629
1872,0.21367672
1873,0.26217982
1874,0.29865646
1875,0.26217982
1876,0.22479957
1877,0.21116751
1878,0.031231523
1879,0.3867173
1880,0.05178657
1881,0.068493485
1882,0.39615393
1883,0.28792945
1884,0.33156508
1885,0.3468538
1886,0.39615393
1887,0.21566722
1888,0.44070992
1889,0.32559708
1890,0.37390816
1891,0.57830536
1892,0.054011345
1893,0.18869784
1894,0.16093478
1895,0.21566722
1896,0.14463463
1897,0.22407094
1898,0.20499709
1899,0.124062896
1900,0.25458127
1901,0.32090557
1902,0.21566722
1903,0.5344839
1904,0.124062896
1905,0.38394272
1906,0.29436642
1907,0.11445418
1908,0.3198468
1909,0.0019794703
1910,0.38978517
1911,0.34405816
1912,0.14817464
1913,0.27582276
1914,0.99565566
1915,0.27582276
1916,0.42222005
1917,0.09037709
1918,0.48680973
1919,0.9939865
1920,0.147872
1921,0.27919838
1922,0.4298677
1923,0.5222466
1924,0.27333894
1925,0.2668062
1926,0.21410492
1927,0.26104665
1928,0.42563045
1929,0.46469817
1930,0.25075233
1931,0.29222327
1932,0.47244152
1933,0.31749758
1934,0.19292581
1935,0.16248009
1936,0.3606481
1937,0.23992252
1938,0.25190455
1939,0.13274074
1940,0.20195112
1941,0.25208414
1942,0.04189071
1943,0.36802572
1944,0.32316667
1945,0.21325707
1946,0.29634124
1947,0.19448096
1948,0.25433186
1949,0.23306978
1950,0.4175622
1951,0.27338254
1952,0.08770245
1953,0.2379413
1954,0.810314
1955,0.042949677
1956,0.6016951
1957,0.6017905
1958,0.55856586
1959,0.99902755
1960,0.3129906
1961,0.50915027
1962,0.80185914
1963,0.9994373
1964,0.3080845
1965,0.29555857
1966,0.28498584
1967,0.6017905
1968,0.28608283
1969,0.673152
1970,0.23822254
1971,0.26747376
1972,0.29750818
1973,0.24856511
1974,0.28983727
1975,0.88936156
1976,0.1806817
1977,0.30994222
1978,0.38223836
1979,0.9914886
1980,0.96749586
1981,0.169357
1982,0.24097848
1983,0.48545283
1984,0.45268753
1985,0.0038250089
1986,0.9063965
1987,0.31350166
1988,0.31595185
1989,0.46642965
1990,0.98965585
1991,0.38743213
1992,0.34174663
1993,0.4685332
1994,0.30086997
1995,0.980765
1996,0.19902343
1997,0.3426453
1998,0.080951005
1999,0.15069205
2000,0.24561018
2001,0.3881237
2002,0.4477581
2003,0.64731956
2004,0.16906255
2005,0.54223007
2006,0.3468094
2007,0.98241675
2008,0.83030343
2009,0.28851902
2010,0.6760131
2011,0.2336553
2012,0.03497541
2013,0.934425
2014,0.23220831
2015,0.4403208
2016,0.9990946
2017,0.4894884
2018,0.34185895
2019,0.2874338
2020,0.40441614
2021,0.42999512
2022,0.44362548
2023,0.10997859
2024,0.19391662
2025,0.41158912
2026,0.20560613
2027,0.21120438
2028,0.96484864
2029,0.21120438
2030,0.33288962
2031,0.23438346
2032,0.25459847
2033,0.4186411
2034,0.32725492
2035,0.29820937
2036,0.4131738
2037,0.28099808
2038,0.70949584
2039,0.45825028
2040,0.29820937
2041,0.1531674
2042,0.045794845
2043,0.21120438
2044,0.35279644
2045,0.29820937
2046,0.23000577
2047,0.5677612
2048,0.18158609
2049,0.3858445
2050,0.3833209
2051,0.96698
2052,0.119778246
2053,0.38827938
2054,0.3094994
2055,0.3576824
2056,0.36352152
2057,0.1473588
2058,0.29686642
2059,0.24794924
2060,0.99547046
2061,0.13949725
2062,0.18101639
2063,0.531632
2064,0.11165786
2065,0.15065208
2066,0.59525317
2067,0.19765195
2068,0.12686417
2069,0.27702838
2070,0.23445547
2071,0.99666035
2072,0.15581957
2073,0.25844598
2074,0.34534967
2075,0.09051013
2076,0.18180445
2077,0.09398094
2078,0.23771071
2079,0.37428063
2080,0.3946044
2081,0.07251492
2082,0.8608409
2083,0.19949892
2084,0.34462398
2085,0.3907684
2086,0.5180411
2087,0.18364117
2088,0.17032549
2089,0.054961503
2090,0.033043265
2091,0.50511503
2092,0.19995707
2093,0.33301514
2094,0.7196595
2095,0.01877591
2096,0.5288996
2097,0.27226913
2098,0.38823426
2099,0.29177833
2100,0.07641816
2101,0.022305518
2102,0.5278389
2103,0.15169519
2104,0.20503935
2105,0.45356932
2106,0.42307812
2107,0.74109405
2108,0.39168218
2109,0.5912146
2110,0.42307812
2111,0.66573024
2112,0.252298
2113,0.6303705
2114,0.54583716
2115,0.25835532
2116,0.5145316
2117,0.1452845
2118,0.8073199
2119,0.27944154
2120,0.64651036
2121,0.4098914
2122,0.33660877
2123,0.509934
2124,0.8679782
2125,0.9707484
2126,0.42292154
2127,0.79738176
2128,0.26498187
2129,0.9150245
2130,0.86029017
2131,0.28438866
2132,0.9303072
2133,0.61606497
2134,0.9707484
2135,0.7578447
2136,0.75809515
2137,0.48604304
2138,0.8629775
2139,0.31824973
2140,0.5872236
2141,0.7943827
2142,0.6683502
2143,0.7189285
2144,0.55411834
2145,0.7943827
2146,0.21238276
2147,0.9869382
2148,0.20409027
2149,0.57754636
2150,0.46488366
2151,0.61302215
2152,0.4562008
2153,0.5851912
2154,0.93185306
2155,0.99851745
2156,0.61302215
2157,0.96005607
2158,0.74621624
2159,0.29126254
2160,0.96164554
2161,0.65804744
2162,0.6162897
2163,0.9847748
2164,0.978049
2165,0.991139
2166,0.9706855
2167,0.9121758
2168,0.991139
2169,0.99217904
2170,0.991139
2171,0.78123164
2172,0.89956284
2173,0.89956284
2174,0.96742964
2175,0.991139
2176,0.9958576
2177,0.9858637
2178,0.9970881
2179,0.8843143
2180,0.9847592
2181,0.9858637
2182,0.991139
2183,0.9655179
2184,0.99169385
2185,0.88535905
2186,0.9874258
2187,0.9657654
2188,0.95981616
2189,0.99217904
2190,0.99731755
2191,0.9797629
2192,0.9981886
2193,0.99820256
2194,0.9710635
2195,0.9930308
2196,0.96810496
2197,0.997458
2198,0.9851886
2199,0.8712826
2200,0.15212062
2201,0.37002236
2202,0.27130836
2203,0.028311282
2204,0.6619964
2205,0.050070405
2206,0.8129813
2207,0.48724836
2208,0.41352528
2209,0.48814613
2210,0.40163007
2211,0.33266658
2212,0.587488
2213,0.40283948
2214,0.35472408
2215,0.17606986
2216,0.076220274
2217,0.24407041
2218,0.32878113
2219,0.32478976
2220,0.30596885
2221,0.58037376
2222,0.69161844
2223,0.30143586
2224,0.0754565
2225,0.15031707
2226,0.19633263
2227,0.08982971
2228,0.16650361
2229,0.268986
2230,0.067977786
2231,0.13205034
2232,0.057340562
2233,0.033467025
2234,0.061451733
2235,0.17133227
2236,0.08123392
2237,0.26914635
2238,0.18881801
2239,0.13765544
2240,0.08471075
2241,0.26938272
2242,0.26702815
2243,0.1967786
2244,0.20209095
2245,0.8420214
2246,0.16080967
2247,0.07097751
2248,0.20568454
2249,0.2796855
2250,0.25585407
2251,0.28114015
2252,0.176943
2253,0.25585407
2254,0.3422113
2255,0.6408797
2256,0.2727774
2257,0.9861212
2258,0.22763163
2259,0.1730017
2260,0.18435964
2261,0.60805863
2262,0.18492913
2263,0.15913925
2264,0.10957256
2265,0.09526119
2266,0.94859457
2267,0.1808702
2268,0.47311312
2269,0.21823692
2270,0.6959605
2271,0.6765352
2272,0.21622166
2273,0.3561812
2274,0.8188007
2275,0.101202846
2276,0.14516616
2277,0.527262
2278,0.6959605
2279,0.6959605
2280,0.22677276
2281,0.1842252
2282,0.046141446
2283,0.20258987
2284,0.22507685
2285,0.9194796
2286,0.14806953
2287,0.49954358
2288,0.19085348
2289,0.18200779
2290,0.17805657
2291,0.5755878
2292,0.31590718
2293,0.5338121
2294,0.7787192
2295,0.0023648143
2296,0.47849366
2297,0.55888885
2298,0.0942176
2299,0.22903898
2300,0.025014728
2301,0.19722003
2302,0.5379348
2303,0.19044748
2304,0.4264583
2305,0.11447847
2306,0.04672277
2307,0.15482351
2308,0.07122001
2309,0.20675388
2310,0.22619185
2311,0.37790343
2312,0.18691987
2313,0.3056397
2314,0.23071316
2315,0.3072973
2316,0.39135295
2317,0.3056397
2318,0.93892354
2319,0.3419811
2320,0.28237912
2321,0.99116135
2322,0.37958568
2323,0.3056397
2324,0.22320354
2325,0.7014078
2326,0.21335849
2327,0.3937015
2328,0.22331712
2329,0.7014426
2330,0.9125294
2331,0.859835
2332,0.24414724
2333,0.11581251
2334,0.34227258
2335,0.45929778
2336,0.7422723
2337,0.30428767
2338,0.63102585
2339,0.38214356
2340,0.73939645
2341,0.74459255
2342,0.13308948
2343,0.54277235
2344,0.31464526
2345,0.78737265
2346,0.33157855
2347,0.45331585
2348,0.937587
2349,0.15079135
2350,0.21942481
2351,0.2749188
2352,0.78737265
2353,0.51582855
2354,0.31498975
2355,0.086016774
2356,0.7917851
2357,0.21025124
2358,0.2906595
2359,0.87717205
2360,0.741429
2361,0.9643737
2362,0.94357157
2363,0.52099085
2364,0.5163006
2365,0.2709211
2366,0.37257624
2367,0.8443595
2368,0.20181182
2369,0.37257624
2370,0.094411224
2371,0.092201024
2372,0.39572263
2373,0.98507303
2374,0.86553615
2375,0.37257624
2376,0.99724686
2377,0.98507303
2378,0.27692717
2379,0.7149767
2380,0.37257624
2381,0.94769365
2382,0.37257624
2383,0.1947976
2384,0.45934382
2385,0.3204555
2386,0.98507303
2387,0.6911669
2388,0.4678375
2389,0.21835592
2390,0.9622443
2391,0.99724686
2392,0.92648077
2393,0.32366598
2394,0.37257624
2395,0.89215183
2396,0.32445592
2397,0.1988667
2398,0.18621397
2399,0.8443595
2400,0.40196022
2401,0.5414371
2402,0.7891848
2403,0.57471204
2404,0.3811688
2405,0.2041013
2406,0.38114342
2407,0.78530926
2408,0.46414518
2409,0.44440803
2410,0.97520953
2411,0.7146536
2412,0.16316655
2413,0.21642253
2414,0.65170383
2415,0.8507453
2416,0.38869137
2417,0.3634935
2418,0.5940634
2419,0.735463
2420,0.65326476
2421,0.31045237
2422,0.589471
2423,0.2927968
2424,0.22547287
2425,0.23995307
2426,0.96615887
2427,0.54908836
2428,0.64431006
2429,0.2032024
2430,0.22428301
2431,0.49697256
2432,0.5176961
2433,0.48784742
2434,0.51853544
2435,0.9875558
2436,0.34500474
2437,0.44088522
2438,0.6948569
2439,0.8209383
2440,0.9126445
2441,0.8209383
2442,0.8593788
2443,0.8974813
2444,0.78330404
2445,0.7386427
2446,0.8209383
2447,0.94502676
2448,0.90129703
2449,0.8209383
2450,0.97550595
2451,0.7856454
2452,0.97550595
2453,0.87823766
2454,0.8209383
2455,0.5937563
2456,0.97550595
2457,0.27960455
2458,0.813209
2459,0.67149085
2460,0.65183055
2461,0.7471874
2462,0.841509
2463,0.9630935
2464,0.91544884
2465,0.8426156
2466,0.67149085
2467,0.9630935
2468,0.7471874
2469,0.8645506
2470,0.813209
2471,0.92793363
2472,0.38909987
2473,0.79081416
2474,0.5765288
2475,0.90129703
2476,0.84732556
2477,0.8209383
2478,0.34434342
2479,0.11294153
2480,0.19398478
2481,0.16138405
2482,0.43376565
2483,0.502992
2484,0.30292833
2485,0.09645581
2486,0.36878628
2487,0.069774926
2488,0.4491923
2489,0.30358285
2490,0.41583058
2491,0.4541692
2492,0.04691118
2493,0.08106801
2494,0.044181824
2495,0.18768606
2496,0.37697488
2497,0.22226715
2498,0.03755644
2499,0.08106801
2500,0.37328398
2501,0.5797012
2502,0.17540628
2503,0.45217544
2504,0.21052176
2505,0.20599738
2506,0.0776265
2507,0.5519466
2508,0.09625816
2509,0.14126503
2510,0.2350693
2511,0.06158364
2512,0.2270112
2513,0.26053
2514,0.31885225
2515,0.10438439
2516,0.29695296
2517,0.037216008
2518,0.28886387
2519,0.26295698
2520,0.17937839
2521,0.05186525
2522,0.14074984
2523,0.051419646
2524,0.20193315
2525,0.21586153
2526,0.09873873
2527,0.03115794
2528,0.09917948
2529,0.23660183
2530,0.31818885
2531,0.28269327
2532,0.12065068
2533,0.03857088
2534,0.3258869
2535,0.41199154
2536,0.05950296
2537,0.30310312
2538,0.14636058
2539,0.059900403
2540,0.09260064
2541,0.08257237
2542,0.15302539
2543,0.5055849
2544,0.13826427
2545,0.74027836
2546,0.29746383
2547,0.36423454
2548,0.028447151
2549,0.11779159
2550,0.011737347
2551,0.087430626
2552,0.20595932
2553,0.11113912
2554,0.15105972
2555,0.26603067
2556,0.03786066
2557,0.24442366
2558,0.04423797
2559,0.35443845
2560,0.19301546
2561,0.2616185
2562,0.031033427
2563,0.32149148
2564,0.3450224
2565,0.024019152
2566,0.2198998
2567,0.25796834
2568,0.17415443
2569,0.4326123
2570,0.3243361
2571,0.19417256
2572,0.1195882
2573,0.20063841
2574,0.26227888
2575,0.3204819
2576,0.1917178
2577,0.31887323
2578,0.16217276
2579,0.13281327
2580,0.54358
2581,0.4206238
2582,0.64964217
2583,0.5019996
2584,0.22513148
2585,0.4107036
2586,0.38625336
2587,0.08098981
2588,0.8752992
2589,0.9675753
2590,0.64964217
2591,0.64964217
2592,0.60352355
2593,0.64964217
2594,0.35405612
2595,0.33602965
2596,0.96795404
2597,0.4332624
2598,0.13303459
2599,0.28084394
2600,0.28579658
2601,0.4561721
2602,0.9675753
2603,0.37588125
2604,0.64964217
2605,0.050583214
2606,0.048470527
2607,0.64964217
2608,0.17403197
2609,0.39412653
2610,0.62978435
2611,0.64964217
2612,0.6692224
2613,0.44828072
2614,0.5408294
2615,0.43466488
2616,0.34169418
2617,0.7093583
2618,0.6050383
2619,0.27711046
2620,0.35253498
2621,0.8414709
2622,0.6110794
2623,0.2710935
2624,0.90557015
2625,0.49561182
2626,0.58410925
2627,0.74091154
2628,0.38488895
2629,0.3093285
2630,0.5408294
2631,0.35689613
2632,0.24625328
2633,0.4234399
2634,0.5408294
2635,0.5133917
2636,0.21668711
2637,0.32337517
2638,0.37964976
2639,0.27596772
2640,0.912645
2641,0.010840684
2642,0.45388797
2643,0.6948651
2644,0.32876915
2645,0.40142614
2646,0.25789595
2647,0.8619801
2648,0.3812717
2649,0.38127166
2650,0.38682023
2651,0.25789595
2652,0.47086328
2653,0.31600714
2654,0.85489774
2655,0.25789595
2656,0.3242057
2657,0.115137815
2658,0.68692607
2659,0.30314398
2660,0.3242057
2661,0.3242057
2662,0.56290877
2663,0.05621648
2664,0.8893434
2665,0.3242057
2666,0.25789595
2667,0.08629972
2668,0.31600714
2669,0.2966338
2670,0.3232725
2671,0.30348492
2672,0.2460779
2673,0.4223519
2674,0.25789595
2675,0.3379767
2676,0.32052884
2677,0.14106622
2678,0.42906094
2679,0.25789595
2680,0.273587
2681,0.06638023
2682,0.15797552
2683,0.24833825
2684,0.32811302
2685,0.32811302
2686,0.32811302
2687,0.22098851
2688,0.22460216
2689,0.31535402
2690,0.17125559
2691,0.13208222
2692,0.32811302
2693,0.30563134
2694,0.24833825
2695,0.21179792
2696,0.501666
2697,0.26849627
2698,0.32811302
2699,0.058784336
2700,0.21179792
2701,0.057259828
2702,0.12970042
2703,0.5205269
2704,0.26102334
2705,0.057259828
2706,0.082683116
2707,0.26102334
2708,0.21002391
2709,0.85296756
2710,0.26102334
2711,0.8718269
2712,0.1414733
2713,0.32811302
2714,0.2206366
2715,0.2272217
2716,0.60576725
2717,0.15955222
2718,0.29162627
2719,0.98146343
2720,0.8692881
2721,0.8401654
2722,0.9732506
2723,0.60576725
2724,0.9732506
2725,0.60576725
2726,0.9732506
2727,0.28906003
2728,0.9732506
2729,0.13483801
2730,0.2485008
2731,0.16329563
2732,0.19506222
2733,0.20985487
2734,0.5786323
2735,0.347668
2736,0.98234266
2737,0.47484413
2738,0.20144647
2739,0.768565
2740,0.6340503
2741,0.31226695
2742,0.20475036
2743,0.19148564
2744,0.9732506
2745,0.6898138
2746,0.13626799
2747,0.3876081
2748,0.5867321
2749,0.9274055
2750,0.27248508
2751,0.75237846
2752,0.9274055
2753,0.9274055
2754,0.66701
2755,0.9063798
2756,0.23985398
2757,0.9274055
2758,0.9148263
2759,0.9274055
2760,0.9494222
2761,0.9247627
2762,0.9274055
2763,0.5227946
2764,0.48272276
2765,0.7492646
2766,0.474061
2767,0.9274055
2768,0.90697634
2769,0.28474146
2770,0.9274055
2771,0.9274055
2772,0.69124806
2773,0.5673421
2774,0.5626641
2775,0.9274055
2776,0.6373209
2777,0.7751801
2778,0.54113245
2779,0.92012286
2780,0.4732892
2781,0.2679307
2782,0.6184422
2783,0.4706549
2784,0.2788763
2785,0.58843935
2786,0.38679925
2787,0.7470094
2788,0.9099274
2789,0.5197199
2790,0.5057775
2791,0.71679723
2792,0.13490123
2793,0.2203018
2794,0.4943791
2795,0.48161435
2796,0.97373736
2797,0.85922086
2798,0.94566846
2799,0.7604989
2800,0.471892
2801,0.53176475
2802,0.4315284
2803,0.17834973
2804,0.82875824
2805,0.40793085
2806,0.08821577
2807,0.21798444
2808,0.5939421
2809,0.24644512
2810,0.094387054
2811,0.9711865
2812,0.9569139
2813,0.36730498
2814,0.8161394
2815,0.13192162
2816,0.9916011
2817,0.7345324
2818,0.8813483
2819,0.9894015
2820,0.91619116
2821,0.33465627
2822,0.9925307
2823,0.4544763
2824,0.38015044
2825,0.3046487
2826,0.93994194
2827,0.9723115
2828,0.9925307
2829,0.8675266
2830,0.8813483
2831,0.8813483
2832,0.8813483
2833,0.8813483
2834,0.66553706
2835,0.98907816
2836,0.4544763
2837,0.9916011
2838,0.8119586
2839,0.9613165
2840,0.46462247
2841,0.9916011
2842,0.86502475
2843,0.96809095
2844,0.7543024
2845,0.91619116
2846,0.4544763
2847,0.26504728
2848,0.6209274
2849,0.6191758
2850,0.74215883
2851,0.63288057
2852,0.909935
2853,0.888344
2854,0.888344
2855,0.7820463
2856,0.95225155
2857,0.888344
2858,0.80200964
2859,0.88683057
2860,0.67049795
2861,0.6140559
2862,0.857946
2863,0.99236226
2864,0.27921498
2865,0.32368746
2866,0.28577286
2867,0.87587583
2868,0.5890791
2869,0.8123272
2870,0.4291552
2871,0.37731755
2872,0.476654
2873,0.47916263
2874,0.3294211
2875,0.46781453
2876,0.9395027
2877,0.9027488
2878,0.4738259
2879,0.9678312
2880,0.52035296
2881,0.36757505
2882,0.38796178
2883,0.9226949
2884,0.95152307
2885,0.30369455
2886,0.32792374
2887,0.23758191
2888,0.32596248
2889,0.25637126
2890,0.20142287
2891,0.37854278
2892,0.08768031
2893,0.23454386
2894,0.2948255
2895,0.18515465
2896,0.36129153
2897,0.15771797
2898,0.1858871
2899,0.2459681
2900,0.3015592
2901,0.22344816
2902,0.24668366
2903,0.16969314
2904,0.27077192
2905,0.1858871
2906,0.21361503
2907,0.15954608
2908,0.11083689
2909,0.312704
2910,0.21613806
2911,0.15119779
2912,0.18325901
2913,0.11205819
2914,0.06348738
2915,0.8928113
2916,0.36806333
2917,0.16150177
2918,0.14082295
2919,0.078344494
2920,0.07968131
2921,0.38504797
2922,0.9886328
2923,0.4095816
2924,0.2922805
2925,0.47048193
2926,0.32476214
2927,0.22369218
2928,0.20977056
2929,0.0248141
2930,0.99581826
2931,0.9886328
2932,0.4176191
2933,0.3565045
2934,0.47048193
2935,0.963143
2936,0.21310195
2937,0.3787252
2938,0.13724741
2939,0.3404895
2940,0.25695306
2941,0.17306584
2942,0.23571712
2943,0.104765415
2944,0.30377036
2945,0.9550777
2946,0.26066804
2947,0.6238343
2948,0.040365815
2949,0.21564087
2950,0.9886328
2951,0.2684428
2952,0.99310935
2953,0.37515134
2954,0.14535013
2955,0.17979798
2956,0.018936098
2957,0.15995488
2958,0.27249956
2959,0.27249956
2960,0.47896808
2961,0.43938184
2962,0.6075242
2963,0.32651383
2964,0.22516024
2965,0.3536811
2966,0.27249956
2967,0.19107878
2968,0.30978587
2969,0.28115237
2970,0.17617348
2971,0.18938309
2972,0.23729113
2973,0.13179219
2974,0.7888699
2975,0.52975094
2976,0.38713476
2977,0.24711823
2978,0.1439513
2979,0.22246388
2980,0.2042925
2981,0.27249956
2982,0.46882015
2983,0.20992333
2984,0.10148713
2985,0.30213124
2986,0.45616862
2987,0.2488465
2988,0.27590618
2989,0.13712773
2990,0.19651484
2991,0.6634371
2992,0.96099114
2993,0.49369833
2994,0.8761637
2995,0.94061244
2996,0.995911
2997,0.3402719
2998,0.49369833
2999,0.5796722
3000,0.77545965
3001,0.55850464
3002,0.24640611
3003,0.5295766
3004,0.386523
3005,0.53502184
3006,0.92227
3007,0.35813624
3008,0.7669145
3009,0.096328914
3010,0.41935438
3011,0.014019161
3012,0.1323007
3013,0.4330071
3014,0.916556
3015,0.7463243
3016,0.46092504
3017,0.220819
3018,0.4308489
3019,0.50244564
3020,0.87466526
3021,0.3146163
3022,0.096328914
3023,0.49972558
3024,0.3978527
3025,0.995911
3026,0.096328914
3027,0.9476683
3028,0.998719
3029,0.53824824
3030,0.7800362
3031,0.24308726
3032,0.88483
3033,0.9510306
3034,0.5119533
3035,0.7480885
3036,0.9139175
3037,0.97562027
3038,0.99580604
3039,0.9329195
3040,0.95980215
3041,0.93932563
3042,0.7869017
3043,0.32839814
3044,0.9082109
3045,0.5137503
3046,0.99884
3047,0.94880694
3048,0.30765074
3049,0.9713539
3050,0.9573784
3051,0.48500568
3052,0.54186577
3053,0.7728997
3054,0.7586052
3055,0.27246678
3056,0.6460713
3057,0.9007016
3058,0.79742426
3059,0.6187626
3060,0.79742426
3061,0.97915757
3062,0.38165623
3063,0.20951504
3064,0.8097439
3065,0.77358246
3066,0.09083134
3067,0.31631237
3068,0.028878927
3069,0.21939453
3070,0.19115362
3071,0.020618618
3072,0.22515494
3073,0.16782284
3074,0.2950248
3075,0.3250726
3076,0.24822497
3077,0.3816276
3078,0.35043353
3079,0.117782146
3080,0.16062444
3081,0.07418439
3082,0.32831517
3083,0.24828714
3084,0.0754109
3085,0.15024152
3086,0.22329539
3087,0.3946476
3088,0.12560719
3089,0.27523512
3090,0.29250115
3091,0.054719836
3092,0.21478963
3093,0.054719836
3094,0.2524836
3095,0.439041
3096,0.25824317
3097,0.0925045
3098,0.12596378
3099,0.7302986
3100,0.05797738
3101,0.3844052
3102,0.14470571
3103,0.2737897
3104,0.15654469
3105,0.3113866
3106,0.53719896
3107,0.3244714
3108,0.45754465
3109,0.85671735
3110,0.23081344
3111,0.2363264
3112,0.1098156
3113,0.14030966
3114,0.32451847
3115,0.0865179
3116,0.8472494
3117,0.07616511
3118,0.0907985
3119,0.2065253
3120,0.1542601
3121,0.10445917
3122,0.102657646
3123,0.38630465
3124,0.7819731
3125,0.30376798
3126,0.53925765
3127,0.15050465
3128,0.07521713
3129,0.07348037
3130,0.15055627
3131,0.6101707
3132,0.5783458
3133,0.1712833
3134,0.37212807
3135,0.7464474
3136,0.1712833
3137,0.5001604
3138,0.20655519
3139,0.20962372
3140,0.72213185
3141,0.34418535
3142,0.58085686
3143,0.95686066
3144,0.797675
3145,0.6057673
3146,0.08922225
3147,0.18171796
3148,0.9923275
3149,0.59162
3150,0.3457417
3151,0.30197328
3152,0.8963928
3153,0.21826771
3154,0.14028499
3155,0.4672751
3156,0.6399147
3157,0.22496313
3158,0.5759857
3159,0.6355625
3160,0.9382578
3161,0.0961577
3162,0.78163767
3163,0.290312
3164,0.85349035
3165,0.36881292
3166,0.31096393
3167,0.33098507
3168,0.44561404
3169,0.245628
3170,0.72811294
3171,0.39339888
3172,0.39602822
3173,0.6735686
3174,0.49544132
3175,0.10684341
3176,0.32014096
3177,0.98877
3178,0.7054595
3179,0.26164156
3180,0.19439867
3181,0.523059
3182,0.8741857
3183,0.8404199
3184,0.52187103
3185,0.208024
3186,0.60331506
3187,0.1478903
3188,0.56762743
3189,0.21930307
3190,0.47616142
3191,0.30518305
3192,0.3512398
3193,0.36350384
3194,0.69329405
3195,0.9954204
3196,0.88619846
3197,0.08908036
3198,0.50505614
3199,0.81523824
3200,0.716516
3201,0.8456216
3202,0.733365
3203,0.61585855
3204,0.35504228
3205,0.58121336
3206,0.557582
3207,0.08913508
3208,0.48979685
3209,0.5645935
3210,0.3229421
3211,0.5234812
3212,0.20232362
3213,0.18432087
3214,0.35293636
3215,0.4936485
3216,0.74713844
3217,0.5945788
3218,0.51018333
3219,0.09697473
3220,0.98017013
3221,0.54480445
3222,0.7784784
3223,0.28979748
3224,0.7337158
3225,0.54885215
3226,0.7376379
3227,0.10011616
3228,0.66914546
3229,0.36962974
3230,0.64399016
3231,0.15754676
