,w2v_net
1670,0.0588893
1671,0.47648913
1672,0.14019525
1673,0.54446864
1674,0.11879006
1675,0.12620252
1676,0.28250837
1677,0.3334304
1678,0.043943733
1679,0.06392619
1680,0.15375462
1681,0.0638406
1682,0.2239804
1683,0.052485317
1684,0.121026814
1685,0.15082255
1686,0.51563996
1687,0.12023613
1688,0.035623938
1689,0.3465401
1690,0.601377
1691,0.35074914
1692,0.03851059
1693,0.857932
1694,0.09595424
1695,0.31231824
1696,0.30254096
1697,0.36563247
1698,0.13401783
1699,0.6566459
1700,0.046817154
1701,0.31999248
1702,0.059284985
1703,0.72583985
1704,0.70246774
1705,0.10741016
1706,0.32394028
1707,0.14207813
1708,0.053720355
1709,0.14723513
1710,0.93125856
1711,0.84178317
1712,0.8249032
1713,0.77501255
1714,0.9010749
1715,0.23384252
1716,0.9211546
1717,0.3131908
1718,0.11953783
1719,0.92246675
1720,0.3466686
1721,0.8358753
1722,0.11109212
1723,0.12265712
1724,0.1470401
1725,0.70246774
1726,0.79594094
1727,0.13922426
1728,0.85508513
1729,0.18396083
1730,0.9235765
1731,0.37558794
1732,0.38532192
1733,0.92246675
1734,0.5422958
1735,0.8594476
1736,0.80929446
1737,0.6484464
1738,0.46879828
1739,0.89840263
1740,0.5567316
1741,0.87039727
1742,0.8126144
1743,0.7674099
1744,0.83882326
1745,0.9197635
1746,0.85489964
1747,0.6362765
1748,0.89840263
1749,0.9269637
1750,0.89840263
1751,0.94345033
1752,0.4559704
1753,0.5538322
1754,0.5538322
1755,0.6544144
1756,0.8809465
1757,0.7657709
1758,0.78068864
1759,0.28658015
1760,0.5210623
1761,0.8967248
1762,0.88026917
1763,0.6778091
1764,0.75328994
1765,0.27632648
1766,0.9225679
1767,0.927206
1768,0.8865545
1769,0.4217828
1770,0.89265066
1771,0.9171456
1772,0.8814002
1773,0.9089085
1774,0.9133143
1775,0.9245617
1776,0.4624793
1777,0.16682822
1778,0.48057982
1779,0.5245648
1780,0.24988526
1781,0.12778658
1782,0.3426556
1783,0.31626427
1784,0.14258438
1785,0.4211768
1786,0.8256568
1787,0.9410085
1788,0.52939075
1789,0.7865323
1790,0.5124658
1791,0.67583966
1792,0.9154464
1793,0.29320478
1794,0.29653475
1795,0.6728321
1796,0.44659582
1797,0.08537254
1798,0.8781074
1799,0.13047531
1800,0.17163682
1801,0.9133711
1802,0.18988729
1803,0.5357323
1804,0.44513062
1805,0.9027668
1806,0.35881412
1807,0.773546
1808,0.8937868
1809,0.20548442
1810,0.506674
1811,0.09880611
1812,0.93590987
1813,0.8579158
1814,0.2846194
1815,0.84405553
1816,0.8727883
1817,0.32093447
1818,0.9299371
1819,0.8565166
1820,0.633744
1821,0.859337
1822,0.40280825
1823,0.5482065
1824,0.60626626
1825,0.34806615
1826,0.5073704
1827,0.9655469
1828,0.49450642
1829,0.9578333
1830,0.87858754
1831,0.20808133
1832,0.6305112
1833,0.7073975
1834,0.85746765
1835,0.72701573
1836,0.20082268
1837,0.3254528
1838,0.7093516
1839,0.115247965
1840,0.77380466
1841,0.9591572
1842,0.88027334
1843,0.33991492
1844,0.6912631
1845,0.120018035
1846,0.55477726
1847,0.1511217
1848,0.08816862
1849,0.11937359
1850,0.44977602
1851,0.06515819
1852,0.30026478
1853,0.20798779
1854,0.2339854
1855,0.21031556
1856,0.012142211
1857,0.07607585
1858,0.06842747
1859,0.14907154
1860,0.05045247
1861,0.11641398
1862,0.036139965
1863,0.20374689
1864,0.049965173
1865,0.08074969
1866,0.0710516
1867,0.06390086
1868,0.07738218
1869,0.064676195
1870,0.06833741
1871,0.037558675
1872,0.11628997
1873,0.27854496
1874,0.28783846
1875,0.48686105
1876,0.20216012
1877,0.042202592
1878,0.096358
1879,0.33774817
1880,0.012260407
1881,0.059642524
1882,0.047521412
1883,0.059385538
1884,0.09394732
1885,0.016080946
1886,0.027373642
1887,0.11174095
1888,0.17993343
1889,0.01602459
1890,0.060381234
1891,0.7526021
1892,0.10575834
1893,0.047896802
1894,0.09305239
1895,0.075024456
1896,0.07140249
1897,0.064178824
1898,0.048641473
1899,0.6045289
1900,0.030756027
1901,0.13024437
1902,0.06936014
1903,0.39916927
1904,0.6348637
1905,0.476591
1906,0.39670727
1907,0.1397714
1908,0.090856165
1909,0.040106356
1910,0.11098635
1911,0.0657835
1912,0.073475
1913,0.15791598
1914,0.88250625
1915,0.09264675
1916,0.19325837
1917,0.25160748
1918,0.23617521
1919,0.7524067
1920,0.1615614
1921,0.07840493
1922,0.166399
1923,0.5715395
1924,0.19523135
1925,0.25561368
1926,0.1332241
1927,0.12369034
1928,0.058266282
1929,0.45644552
1930,0.17729878
1931,0.28593475
1932,0.099042
1933,0.08232242
1934,0.13120857
1935,0.09431115
1936,0.3050243
1937,0.14320865
1938,0.15831289
1939,0.25217068
1940,0.22521305
1941,0.19523135
1942,0.09776601
1943,0.24934018
1944,0.12235391
1945,0.21030605
1946,0.31634873
1947,0.10654026
1948,0.497583
1949,0.5601744
1950,0.43885517
1951,0.26932234
1952,0.36286813
1953,0.51926315
1954,0.74930966
1955,0.563097
1956,0.7465027
1957,0.77407146
1958,0.6557648
1959,0.92728806
1960,0.7448487
1961,0.58313155
1962,0.82989615
1963,0.9250729
1964,0.49727362
1965,0.37190667
1966,0.23274773
1967,0.8080641
1968,0.29813868
1969,0.88633716
1970,0.6011238
1971,0.48453295
1972,0.26501402
1973,0.23877653
1974,0.6024446
1975,0.80463076
1976,0.7526701
1977,0.39209974
1978,0.33298957
1979,0.91199267
1980,0.93998206
1981,0.3172912
1982,0.09462476
1983,0.3204761
1984,0.46942383
1985,0.07232618
1986,0.84065753
1987,0.15367672
1988,0.3590281
1989,0.04109806
1990,0.8797898
1991,0.1410566
1992,0.33849746
1993,0.45316762
1994,0.19889182
1995,0.92598104
1996,0.06261027
1997,0.21834931
1998,0.1335555
1999,0.21942881
2000,0.12342575
2001,0.40900433
2002,0.5191911
2003,0.786095
2004,0.117774546
2005,0.54685766
2006,0.25836325
2007,0.8780229
2008,0.6965686
2009,0.49580193
2010,0.36352113
2011,0.1500136
2012,0.1702247
2013,0.76638365
2014,0.16814041
2015,0.36726743
2016,0.9240388
2017,0.53757316
2018,0.39618468
2019,0.061153978
2020,0.0780513
2021,0.4412178
2022,0.4589578
2023,0.12940401
2024,0.20745623
2025,0.5942471
2026,0.42092067
2027,0.06948173
2028,0.88554955
2029,0.088445276
2030,0.1372765
2031,0.3367222
2032,0.3385535
2033,0.55048037
2034,0.55600834
2035,0.07913607
2036,0.4738315
2037,0.28346992
2038,0.6192279
2039,0.14280319
2040,0.07913607
2041,0.16730073
2042,0.06781638
2043,0.06752616
2044,0.25310558
2045,0.07913607
2046,0.058322996
2047,0.2891336
2048,0.25005743
2049,0.22228196
2050,0.3672985
2051,0.93186575
2052,0.10392937
2053,0.34627607
2054,0.33600307
2055,0.22823015
2056,0.6847981
2057,0.1410271
2058,0.20392507
2059,0.085276216
2060,0.96543694
2061,0.20033461
2062,0.07211238
2063,0.24586445
2064,0.18075901
2065,0.07619184
2066,0.7000818
2067,0.09316766
2068,0.22606587
2069,0.17533961
2070,0.08025205
2071,0.9164964
2072,0.36900377
2073,0.0464139
2074,0.24570283
2075,0.18300629
2076,0.3093015
2077,0.12661779
2078,0.28235555
2079,0.34260336
2080,0.522836
2081,0.13439554
2082,0.87911224
2083,0.27791548
2084,0.41175276
2085,0.57140994
2086,0.54742235
2087,0.052032262
2088,0.5109832
2089,0.088213086
2090,0.06319627
2091,0.3024869
2092,0.01568821
2093,0.42339674
2094,0.8110157
2095,0.09775865
2096,0.4157408
2097,0.20387855
2098,0.51119107
2099,0.18894368
2100,0.13434437
2101,0.14808372
2102,0.53824395
2103,0.047587246
2104,0.3456065
2105,0.11309484
2106,0.29642993
2107,0.945054
2108,0.34896058
2109,0.6581336
2110,0.29642993
2111,0.46381024
2112,0.11388072
2113,0.694592
2114,0.6410875
2115,0.33148807
2116,0.8660499
2117,0.16649103
2118,0.73062086
2119,0.45963943
2120,0.6621169
2121,0.6040671
2122,0.101807624
2123,0.38353556
2124,0.7804524
2125,0.61270696
2126,0.41927725
2127,0.83708453
2128,0.43454075
2129,0.65688056
2130,0.89766085
2131,0.27258766
2132,0.63365203
2133,0.3475768
2134,0.61270696
2135,0.5912065
2136,0.76323986
2137,0.61925733
2138,0.8329365
2139,0.1431857
2140,0.5969939
2141,0.7936621
2142,0.41981813
2143,0.52082676
2144,0.8464471
2145,0.7936621
2146,0.14956564
2147,0.8668077
2148,0.18699056
2149,0.7793392
2150,0.3749414
2151,0.5355156
2152,0.39603025
2153,0.56394637
2154,0.61980724
2155,0.93517214
2156,0.5355156
2157,0.8651572
2158,0.5468908
2159,0.2666917
2160,0.5698644
2161,0.55555665
2162,0.7842846
2163,0.85994256
2164,0.9271268
2165,0.88349664
2166,0.89802665
2167,0.87134445
2168,0.8608836
2169,0.9260951
2170,0.88349664
2171,0.6360529
2172,0.75730217
2173,0.7442808
2174,0.7410277
2175,0.8120401
2176,0.8851135
2177,0.8785891
2178,0.8567945
2179,0.5899513
2180,0.8879242
2181,0.8754446
2182,0.88349664
2183,0.8469242
2184,0.9233018
2185,0.782588
2186,0.76448065
2187,0.8536309
2188,0.82881045
2189,0.92832905
2190,0.87974095
2191,0.90213805
2192,0.8922696
2193,0.8775079
2194,0.86176556
2195,0.8708524
2196,0.89654434
2197,0.8148496
2198,0.5657173
2199,0.8246253
2200,0.12968192
2201,0.18462801
2202,0.13223743
2203,0.04657811
2204,0.3084194
2205,0.05081299
2206,0.7147468
2207,0.78402805
2208,0.07376942
2209,0.43416542
2210,0.34535712
2211,0.23304883
2212,0.6102588
2213,0.41695154
2214,0.18970656
2215,0.17469373
2216,0.10745838
2217,0.10982087
2218,0.11818713
2219,0.16856009
2220,0.285842
2221,0.6106225
2222,0.48469824
2223,0.14098892
2224,0.10825172
2225,0.1628322
2226,0.31635025
2227,0.064727664
2228,0.054663926
2229,0.20520973
2230,0.079692096
2231,0.10911271
2232,0.09642407
2233,0.048015684
2234,0.1528919
2235,0.10284898
2236,0.0663667
2237,0.04890871
2238,0.27595454
2239,0.1535323
2240,0.15872312
2241,0.3058455
2242,0.16498691
2243,0.12005028
2244,0.12760144
2245,0.84482175
2246,0.13234726
2247,0.19249272
2248,0.15852788
2249,0.11677998
2250,0.14275059
2251,0.15297371
2252,0.17676714
2253,0.15592852
2254,0.103857785
2255,0.24668819
2256,0.15297371
2257,0.9355499
2258,0.15397123
2259,0.13601536
2260,0.12564895
2261,0.4321649
2262,0.12837139
2263,0.123985946
2264,0.16666049
2265,0.06542781
2266,0.8144736
2267,0.2728698
2268,0.6227203
2269,0.4010257
2270,0.76942754
2271,0.767538
2272,0.36156273
2273,0.09509581
2274,0.7641882
2275,0.16795954
2276,0.124518365
2277,0.042083114
2278,0.6833548
2279,0.76942754
2280,0.1466496
2281,0.15121868
2282,0.080245346
2283,0.051734626
2284,0.12939882
2285,0.8752465
2286,0.1527271
2287,0.62497365
2288,0.08814773
2289,0.20053199
2290,0.098971635
2291,0.7357453
2292,0.09770319
2293,0.45594108
2294,0.68615764
2295,0.054626316
2296,0.32100305
2297,0.19654253
2298,0.1251449
2299,0.087127715
2300,0.047874957
2301,0.10964072
2302,0.4421974
2303,0.09590483
2304,0.09781918
2305,0.041019797
2306,0.07774216
2307,0.088519156
2308,0.10598084
2309,0.15628928
2310,0.06292832
2311,0.3924753
2312,0.1191791
2313,0.2265771
2314,0.069046944
2315,0.04840505
2316,0.28428662
2317,0.2382575
2318,0.88421464
2319,0.10592455
2320,0.19552791
2321,0.91618085
2322,0.14095452
2323,0.2514361
2324,0.11993584
2325,0.6272083
2326,0.077394485
2327,0.48412818
2328,0.10155186
2329,0.7894907
2330,0.86954343
2331,0.8885933
2332,0.11939111
2333,0.28232133
2334,0.3559854
2335,0.42682117
2336,0.499328
2337,0.24865574
2338,0.6888468
2339,0.29838884
2340,0.8503425
2341,0.49487606
2342,0.10142657
2343,0.5296859
2344,0.6043257
2345,0.6624967
2346,0.49334005
2347,0.21929693
2348,0.7803493
2349,0.060466766
2350,0.19456956
2351,0.2315979
2352,0.6624967
2353,0.13502187
2354,0.04934451
2355,0.2074579
2356,0.8319694
2357,0.33009636
2358,0.26992744
2359,0.77752775
2360,0.8204129
2361,0.84330213
2362,0.7940723
2363,0.45038113
2364,0.3086766
2365,0.06735706
2366,0.3530087
2367,0.92261827
2368,0.28763074
2369,0.3530087
2370,0.11522642
2371,0.22567275
2372,0.58285916
2373,0.93995595
2374,0.9100541
2375,0.3530087
2376,0.95312726
2377,0.9320724
2378,0.19622296
2379,0.6694671
2380,0.3530087
2381,0.9213858
2382,0.3530087
2383,0.093583405
2384,0.9267945
2385,0.36158437
2386,0.9335022
2387,0.50100285
2388,0.5575932
2389,0.40032643
2390,0.90017384
2391,0.94829226
2392,0.9541645
2393,0.5278726
2394,0.3530087
2395,0.8158336
2396,0.07677278
2397,0.17800954
2398,0.15084153
2399,0.8948978
2400,0.31181723
2401,0.5274589
2402,0.75726515
2403,0.66248137
2404,0.34521744
2405,0.52185607
2406,0.1852909
2407,0.848105
2408,0.44497913
2409,0.5942366
2410,0.88709724
2411,0.7804365
2412,0.36183846
2413,0.074239045
2414,0.75224286
2415,0.89239407
2416,0.80905324
2417,0.44566268
2418,0.7131427
2419,0.51252687
2420,0.7185647
2421,0.17369986
2422,0.7875904
2423,0.22884133
2424,0.26201016
2425,0.16152245
2426,0.86897755
2427,0.3615114
2428,0.7222793
2429,0.07004726
2430,0.042291522
2431,0.23373863
2432,0.8322122
2433,0.49928835
2434,0.83864254
2435,0.83422256
2436,0.17999277
2437,0.7540071
2438,0.8730905
2439,0.9017118
2440,0.8084899
2441,0.9017118
2442,0.8697041
2443,0.897962
2444,0.9405993
2445,0.9017118
2446,0.9015487
2447,0.8684734
2448,0.87295425
2449,0.9017118
2450,0.8937713
2451,0.9060718
2452,0.8937713
2453,0.8080929
2454,0.9017118
2455,0.7177427
2456,0.8937713
2457,0.1753434
2458,0.9546584
2459,0.88706124
2460,0.81248224
2461,0.9273034
2462,0.8465313
2463,0.92520416
2464,0.7811688
2465,0.9253295
2466,0.88706124
2467,0.9164109
2468,0.9273034
2469,0.74151945
2470,0.9523518
2471,0.9320176
2472,0.4587214
2473,0.75277114
2474,0.82208794
2475,0.87295425
2476,0.5804762
2477,0.9017118
2478,0.5104982
2479,0.36430255
2480,0.10748246
2481,0.10415265
2482,0.26829904
2483,0.16724908
2484,0.1614765
2485,0.08155078
2486,0.45569482
2487,0.055197626
2488,0.47822425
2489,0.11917329
2490,0.41012186
2491,0.57997787
2492,0.103915334
2493,0.50375473
2494,0.038022548
2495,0.18901622
2496,0.13845104
2497,0.08163118
2498,0.038022548
2499,0.64390355
2500,0.35899848
2501,0.44404992
2502,0.29037493
2503,0.13665384
2504,0.18217933
2505,0.1893
2506,0.06282747
2507,0.5125251
2508,0.10142219
2509,0.15597785
2510,0.17771053
2511,0.11495966
2512,0.25196105
2513,0.17327586
2514,0.17469853
2515,0.22678745
2516,0.2761121
2517,0.02930805
2518,0.3067044
2519,0.0997546
2520,0.16578758
2521,0.17008543
2522,0.22598836
2523,0.03946802
2524,0.19782895
2525,0.59892774
2526,0.23301634
2527,0.08171135
2528,0.16260442
2529,0.39889023
2530,0.4251907
2531,0.45760402
2532,0.16337049
2533,0.08238596
2534,0.5001677
2535,0.26826054
2536,0.20277458
2537,0.11854881
2538,0.24744728
2539,0.09508714
2540,0.15402529
2541,0.15327513
2542,0.43843204
2543,0.7720152
2544,0.033718437
2545,0.4944224
2546,0.16354081
2547,0.14447081
2548,0.112035334
2549,0.4158057
2550,0.07490131
2551,0.2369048
2552,0.12838313
2553,0.14637345
2554,0.071303934
2555,0.206507
2556,0.07553968
2557,0.06324965
2558,0.09873015
2559,0.2894327
2560,0.24643919
2561,0.13656157
2562,0.06273162
2563,0.49752912
2564,0.22667173
2565,0.102478534
2566,0.05602628
2567,0.056971163
2568,0.33947206
2569,0.2693951
2570,0.58265316
2571,0.0874846
2572,0.15353233
2573,0.45697778
2574,0.2077631
2575,0.09916547
2576,0.010749608
2577,0.14411163
2578,0.18287945
2579,0.06643012
2580,0.19940853
2581,0.23048061
2582,0.45682672
2583,0.35054106
2584,0.05934879
2585,0.112930536
2586,0.24762139
2587,0.07750073
2588,0.89035547
2589,0.90140975
2590,0.45682672
2591,0.45682672
2592,0.8173531
2593,0.45682672
2594,0.22094414
2595,0.2122016
2596,0.89910114
2597,0.1752148
2598,0.12692118
2599,0.104403675
2600,0.13917708
2601,0.68924946
2602,0.90140975
2603,0.6383034
2604,0.45682672
2605,0.04476309
2606,0.18393075
2607,0.45682672
2608,0.05916658
2609,0.14704487
2610,0.9133762
2611,0.45682672
2612,0.72444135
2613,0.69341046
2614,0.37095854
2615,0.3247282
2616,0.11768794
2617,0.6206734
2618,0.48851338
2619,0.18790987
2620,0.23561558
2621,0.902014
2622,0.73922706
2623,0.5244812
2624,0.7333456
2625,0.5213919
2626,0.53547806
2627,0.86083794
2628,0.31882256
2629,0.5799056
2630,0.37095854
2631,0.19381964
2632,0.16474622
2633,0.34438723
2634,0.38044536
2635,0.17055869
2636,0.09834176
2637,0.35356942
2638,0.5863085
2639,0.123230755
2640,0.2901038
2641,0.09771824
2642,0.096645355
2643,0.8287132
2644,0.38292414
2645,0.24045068
2646,0.13440481
2647,0.8609656
2648,0.33185267
2649,0.3856703
2650,0.2715674
2651,0.13440481
2652,0.3922528
2653,0.3955223
2654,0.7943679
2655,0.13440481
2656,0.5473084
2657,0.15663701
2658,0.6043545
2659,0.094341785
2660,0.5064051
2661,0.53512883
2662,0.51464874
2663,0.010057062
2664,0.92796475
2665,0.58129317
2666,0.13440481
2667,0.109752566
2668,0.45749035
2669,0.48858786
2670,0.15019917
2671,0.25223497
2672,0.6892344
2673,0.28147146
2674,0.13440481
2675,0.16953248
2676,0.41568574
2677,0.22114196
2678,0.32423174
2679,0.13440481
2680,0.24721113
2681,0.071448416
2682,0.32649475
2683,0.5181314
2684,0.44185254
2685,0.44185254
2686,0.44185254
2687,0.5205544
2688,0.32923675
2689,0.46687162
2690,0.36004487
2691,0.3864868
2692,0.44046876
2693,0.3704079
2694,0.5205544
2695,0.44504
2696,0.5482264
2697,0.47739217
2698,0.3857473
2699,0.10649896
2700,0.5165535
2701,0.38103116
2702,0.06576306
2703,0.5448223
2704,0.37878674
2705,0.3280155
2706,0.31935108
2707,0.35886675
2708,0.5205544
2709,0.8414435
2710,0.29313684
2711,0.87953836
2712,0.334187
2713,0.44185254
2714,0.19926918
2715,0.06786209
2716,0.30684525
2717,0.35927734
2718,0.22975865
2719,0.9462168
2720,0.84437287
2721,0.961354
2722,0.9521831
2723,0.30684525
2724,0.9500288
2725,0.30684525
2726,0.9431217
2727,0.026731014
2728,0.9521831
2729,0.06618214
2730,0.37932298
2731,0.49174142
2732,0.094124526
2733,0.24623007
2734,0.41388267
2735,0.086376905
2736,0.9467937
2737,0.14397755
2738,0.20975313
2739,0.95740426
2740,0.6028569
2741,0.5236503
2742,0.06832096
2743,0.13882697
2744,0.94670117
2745,0.7212116
2746,0.2041173
2747,0.42772743
2748,0.38419363
2749,0.8903448
2750,0.27397096
2751,0.84578097
2752,0.9088744
2753,0.9062103
2754,0.5073639
2755,0.91606927
2756,0.42619333
2757,0.9112719
2758,0.7703773
2759,0.9062103
2760,0.9510606
2761,0.90933204
2762,0.8954695
2763,0.6865355
2764,0.41785714
2765,0.8451322
2766,0.44524205
2767,0.8926773
2768,0.9157576
2769,0.31969476
2770,0.90290135
2771,0.9062103
2772,0.8157979
2773,0.8321989
2774,0.47795856
2775,0.9062103
2776,0.7923292
2777,0.7504569
2778,0.62931323
2779,0.8219652
2780,0.60024
2781,0.3054875
2782,0.8228855
2783,0.43863156
2784,0.13972256
2785,0.84650564
2786,0.074011296
2787,0.57321525
2788,0.8786576
2789,0.17345038
2790,0.42083853
2791,0.68678737
2792,0.07922211
2793,0.30361027
2794,0.4848307
2795,0.7910347
2796,0.88282824
2797,0.74109685
2798,0.8902881
2799,0.8261249
2800,0.70494974
2801,0.24130785
2802,0.6957506
2803,0.2758989
2804,0.5580456
2805,0.61799777
2806,0.12413588
2807,0.1513949
2808,0.67790765
2809,0.14273822
2810,0.17034933
2811,0.9311274
2812,0.92289245
2813,0.11778432
2814,0.8859556
2815,0.1939092
2816,0.87967825
2817,0.8078871
2818,0.7080244
2819,0.9139354
2820,0.7293628
2821,0.20277259
2822,0.898309
2823,0.39155737
2824,0.49776947
2825,0.20528296
2826,0.5326232
2827,0.94415414
2828,0.898309
2829,0.8936461
2830,0.7272075
2831,0.7272075
2832,0.7272075
2833,0.7272075
2834,0.32462144
2835,0.9041865
2836,0.5125909
2837,0.87967825
2838,0.5459137
2839,0.61606497
2840,0.116749555
2841,0.87967825
2842,0.92280227
2843,0.86242974
2844,0.8538553
2845,0.66240996
2846,0.48412928
2847,0.07860583
2848,0.48001522
2849,0.25105676
2850,0.7314476
2851,0.46074256
2852,0.6148822
2853,0.90815616
2854,0.8890923
2855,0.8684444
2856,0.8806063
2857,0.87892216
2858,0.8486873
2859,0.6326521
2860,0.95395404
2861,0.47045404
2862,0.8426795
2863,0.844972
2864,0.53025657
2865,0.2812621
2866,0.13943091
2867,0.6826528
2868,0.585791
2869,0.8432652
2870,0.262651
2871,0.14385116
2872,0.5299974
2873,0.51103246
2874,0.37860638
2875,0.64990866
2876,0.7920147
2877,0.8068427
2878,0.84128463
2879,0.90131885
2880,0.64234483
2881,0.30125615
2882,0.3554446
2883,0.96122813
2884,0.8678387
2885,0.21781066
2886,0.08729589
2887,0.24597552
2888,0.17903674
2889,0.21239552
2890,0.09042376
2891,0.17951202
2892,0.17818439
2893,0.23872551
2894,0.058566988
2895,0.3273024
2896,0.09618792
2897,0.102366656
2898,0.10079044
2899,0.054188013
2900,0.39596385
2901,0.04190868
2902,0.1390329
2903,0.10214463
2904,0.075721145
2905,0.10079044
2906,0.09197107
2907,0.0619888
2908,0.32785928
2909,0.18689221
2910,0.08252612
2911,0.1389918
2912,0.15580878
2913,0.09539878
2914,0.14417633
2915,0.67038965
2916,0.24904546
2917,0.089901745
2918,0.07804054
2919,0.039023757
2920,0.20647189
2921,0.044840813
2922,0.9354309
2923,0.12627614
2924,0.07057631
2925,0.52296376
2926,0.6344244
2927,0.11187807
2928,0.33296365
2929,0.036254197
2930,0.91715336
2931,0.91565365
2932,0.17988428
2933,0.1800935
2934,0.57083946
2935,0.93167853
2936,0.11245614
2937,0.35827088
2938,0.10981986
2939,0.10597795
2940,0.10796642
2941,0.19103134
2942,0.041572005
2943,0.050209433
2944,0.47763795
2945,0.69205755
2946,0.10395369
2947,0.54036105
2948,0.04261467
2949,0.1726132
2950,0.9354309
2951,0.15877464
2952,0.88339007
2953,0.075721145
2954,0.09479827
2955,0.06908801
2956,0.042479962
2957,0.048440486
2958,0.2402584
2959,0.23484397
2960,0.4318852
2961,0.525128
2962,0.5572972
2963,0.27458262
2964,0.08586246
2965,0.06084183
2966,0.30604827
2967,0.3671543
2968,0.08511886
2969,0.058566988
2970,0.5299069
2971,0.17418489
2972,0.37590098
2973,0.10776326
2974,0.5240225
2975,0.57982475
2976,0.44282144
2977,0.40569168
2978,0.12920985
2979,0.2895941
2980,0.06577867
2981,0.26087618
2982,0.40834004
2983,0.080457896
2984,0.048098713
2985,0.37291145
2986,0.53060764
2987,0.30124557
2988,0.2958837
2989,0.13458583
2990,0.32773298
2991,0.58901644
2992,0.8958992
2993,0.45897737
2994,0.9438058
2995,0.8261273
2996,0.8943269
2997,0.6507542
2998,0.45897737
2999,0.8652916
3000,0.82956433
3001,0.53852963
3002,0.32506108
3003,0.41098574
3004,0.56820077
3005,0.36836886
3006,0.92727554
3007,0.67110085
3008,0.87234676
3009,0.17507017
3010,0.54796034
3011,0.1075975
3012,0.16834849
3013,0.58965766
3014,0.8689399
3015,0.85851216
3016,0.87150764
3017,0.21414334
3018,0.6458286
3019,0.49448428
3020,0.8714232
3021,0.5412284
3022,0.12062991
3023,0.557884
3024,0.4728802
3025,0.8927911
3026,0.09549326
3027,0.8748076
3028,0.9382806
3029,0.83958256
3030,0.6735689
3031,0.078843355
3032,0.66143024
3033,0.84998614
3034,0.46923512
3035,0.8620933
3036,0.92482877
3037,0.87384486
3038,0.9481056
3039,0.78953826
3040,0.75189424
3041,0.9502214
3042,0.7370547
3043,0.099603295
3044,0.8249717
3045,0.74879676
3046,0.9495243
3047,0.6147736
3048,0.38639957
3049,0.8633486
3050,0.8838991
3051,0.8644755
3052,0.581113
3053,0.89308333
3054,0.91217065
3055,0.13032505
3056,0.63652134
3057,0.7986705
3058,0.9019364
3059,0.245834
3060,0.9019364
3061,0.9576791
3062,0.46670452
3063,0.20369044
3064,0.8697845
3065,0.8555065
3066,0.044787347
3067,0.039676487
3068,0.105241925
3069,0.092506826
3070,0.06403297
3071,0.047655493
3072,0.0979363
3073,0.07063115
3074,0.024032861
3075,0.083274156
3076,0.06505364
3077,0.32367992
3078,0.34900492
3079,0.098012954
3080,0.04023245
3081,0.072035104
3082,0.07502425
3083,0.15693623
3084,0.11311734
3085,0.052065372
3086,0.053365737
3087,0.2719797
3088,0.028665334
3089,0.06194547
3090,0.23797047
3091,0.09052464
3092,0.19331151
3093,0.109119534
3094,0.1799269
3095,0.3001891
3096,0.30439976
3097,0.19448751
3098,0.07199556
3099,0.8694252
3100,0.10294837
3101,0.07059947
3102,0.21127817
3103,0.19144684
3104,0.29069945
3105,0.29812366
3106,0.09053406
3107,0.13962722
3108,0.15407094
3109,0.8418056
3110,0.13228455
3111,0.0912146
3112,0.13564858
3113,0.09071547
3114,0.25045085
3115,0.09528464
3116,0.45044363
3117,0.19384554
3118,0.10757187
3119,0.15394515
3120,0.24225926
3121,0.111839175
3122,0.082476944
3123,0.10351285
3124,0.8310449
3125,0.14598629
3126,0.52722704
3127,0.23169273
3128,0.1608617
3129,0.053319544
3130,0.096963525
3131,0.74265087
3132,0.5592072
3133,0.45038235
3134,0.6282515
3135,0.6015884
3136,0.3977909
3137,0.27765256
3138,0.15209046
3139,0.09933552
3140,0.8668406
3141,0.20002726
3142,0.7556783
3143,0.8977488
3144,0.47068566
3145,0.36308724
3146,0.14377016
3147,0.25910425
3148,0.91591096
3149,0.7981224
3150,0.6717033
3151,0.10326141
3152,0.3163668
3153,0.45281345
3154,0.11307868
3155,0.57961917
3156,0.2213212
3157,0.3539888
3158,0.8784164
3159,0.5311157
3160,0.66463107
3161,0.13129869
3162,0.8348497
3163,0.12565342
3164,0.7746775
3165,0.12619868
3166,0.15878755
3167,0.547035
3168,0.5410986
3169,0.21098295
3170,0.7724674
3171,0.52516466
3172,0.31503105
3173,0.8882042
3174,0.62902033
3175,0.050561965
3176,0.38697332
3177,0.8801968
3178,0.8714849
3179,0.6116507
3180,0.26188782
3181,0.49687818
3182,0.79803914
3183,0.85652983
3184,0.24446207
3185,0.20446914
3186,0.49623787
3187,0.14910701
3188,0.635766
3189,0.32560247
3190,0.59025854
3191,0.58040327
3192,0.20564717
3193,0.6385797
3194,0.72755706
3195,0.86638945
3196,0.8615831
3197,0.48829448
3198,0.44924796
3199,0.8931991
3200,0.5436251
3201,0.9166032
3202,0.6427147
3203,0.6383476
3204,0.15241387
3205,0.536435
3206,0.68433356
3207,0.22371483
3208,0.41251254
3209,0.6053233
3210,0.7432352
3211,0.6893332
3212,0.44339693
3213,0.26514894
3214,0.4485989
3215,0.46667778
3216,0.4195278
3217,0.5071783
3218,0.48081505
3219,0.12491825
3220,0.91329134
3221,0.4109535
3222,0.7193104
3223,0.39428705
3224,0.76074874
3225,0.4335608
3226,0.7360321
3227,0.115151614
3228,0.6350585
