,glove_net
1671,0.5522071
1672,0.21457523
1673,0.5999334
1674,0.23956206
1675,0.2125782
1676,0.385307
1677,0.14680502
1678,0.21756491
1679,0.063595474
1680,0.24191341
1681,0.06443462
1682,0.081858546
1683,0.026711106
1684,0.17570102
1685,0.13476008
1686,0.43937334
1687,0.08286467
1688,0.056506395
1689,0.06640887
1690,0.28762838
1691,0.648241
1692,0.16313511
1693,0.94598854
1694,0.1510815
1695,0.05164212
1696,0.15453064
1697,0.40896547
1698,0.25452274
1699,0.7646905
1700,0.13151708
1701,0.3822987
1702,0.27667785
1703,0.89087045
1704,0.68106186
1705,0.08249408
1706,0.2481972
1707,0.5283825
1708,0.040600777
1709,0.02380076
1710,0.95921075
1711,0.8924035
1712,0.8843392
1713,0.6873463
1714,0.909204
1715,0.1769478
1716,0.9681813
1717,0.22768545
1718,0.21769413
1719,0.99047756
1720,0.40417916
1721,0.71275884
1722,0.14828408
1723,0.20568472
1724,0.14370078
1725,0.68106186
1726,0.88099855
1727,0.11120501
1728,0.90134585
1729,0.14339015
1730,0.98076034
1731,0.33573884
1732,0.43531153
1733,0.99047756
1734,0.39244026
1735,0.7321636
1736,0.65557545
1737,0.88595605
1738,0.28495634
1739,0.9506215
1740,0.5911162
1741,0.9382895
1742,0.9500512
1743,0.95163655
1744,0.8942614
1745,0.99154127
1746,0.9219435
1747,0.5323662
1748,0.9506215
1749,0.96106416
1750,0.9506215
1751,0.95768654
1752,0.30825257
1753,0.49970257
1754,0.5602329
1755,0.78780127
1756,0.9417405
1757,0.8677319
1758,0.8872993
1759,0.49842277
1760,0.38381806
1761,0.904688
1762,0.883168
1763,0.76925385
1764,0.9497764
1765,0.159388
1766,0.98535836
1767,0.96779346
1768,0.9421684
1769,0.3671441
1770,0.8168447
1771,0.9747865
1772,0.9646567
1773,0.89261293
1774,0.9258562
1775,0.912189
1776,0.50313777
1777,0.3927028
1778,0.58523047
1779,0.5132556
1780,0.3934543
1781,0.28407204
1782,0.16199404
1783,0.25468928
1784,0.38929468
1785,0.48639658
1786,0.85408497
1787,0.8422799
1788,0.28791612
1789,0.67106926
1790,0.66677374
1791,0.47088477
1792,0.99329484
1793,0.46433142
1794,0.3155097
1795,0.50239044
1796,0.33115232
1797,0.14178175
1798,0.5217552
1799,0.21722507
1800,0.2764085
1801,0.7942556
1802,0.06769106
1803,0.27699018
1804,0.14209005
1805,0.921949
1806,0.5129814
1807,0.6101629
1808,0.9827724
1809,0.3798338
1810,0.35648373
1811,0.29461747
1812,0.9117357
1813,0.96167815
1814,0.15642124
1815,0.9673802
1816,0.970527
1817,0.30111283
1818,0.9366991
1819,0.97191596
1820,0.5673636
1821,0.95122814
1822,0.3610406
1823,0.52232444
1824,0.46459973
1825,0.5054528
1826,0.83112335
1827,0.85816306
1828,0.678577
1829,0.98706675
1830,0.9563056
1831,0.37018484
1832,0.76282436
1833,0.66637546
1834,0.8975491
1835,0.4367923
1836,0.23540658
1837,0.6587828
1838,0.6114194
1839,0.21813658
1840,0.49107605
1841,0.9746623
1842,0.94592404
1843,0.31348056
1844,0.86821353
1845,0.14717847
1846,0.30307162
1847,0.1950185
1848,0.20451382
1849,0.16746268
1850,0.48596656
1851,0.38487425
1852,0.22719872
1853,0.23344484
1854,0.3737766
1855,0.31123322
1856,0.046324432
1857,0.116465
1858,0.057198405
1859,0.15486759
1860,0.11767706
1861,0.06275156
1862,0.23764479
1863,0.23610035
1864,0.08907762
1865,0.0889025
1866,0.08053687
1867,0.24397355
1868,0.10358435
1869,0.23074642
1870,0.14610541
1871,0.06484583
1872,0.23020566
1873,0.41573426
1874,0.39960536
1875,0.4763905
1876,0.29619044
1877,0.057177633
1878,0.25715977
1879,0.44749212
1880,0.14860147
1881,0.1336065
1882,0.3041401
1883,0.28386202
1884,0.2712667
1885,0.102534264
1886,0.24810547
1887,0.18071648
1888,0.32309812
1889,0.22994488
1890,0.053037733
1891,0.70669866
1892,0.045271665
1893,0.2875376
1894,0.12328246
1895,0.091270834
1896,0.03558296
1897,0.23433673
1898,0.122125655
1899,0.32555413
1900,0.21488151
1901,0.2744193
1902,0.08467391
1903,0.5533853
1904,0.3979404
1905,0.40151766
1906,0.168443
1907,0.15452042
1908,0.10111764
1909,0.00073602796
1910,0.22076166
1911,0.47612163
1912,0.036311775
1913,0.4802369
1914,0.9600296
1915,0.3373134
1916,0.43705037
1917,0.11261886
1918,0.5409162
1919,0.9687408
1920,0.14827394
1921,0.3207627
1922,0.35063204
1923,0.42587548
1924,0.058521062
1925,0.48059472
1926,0.33370382
1927,0.2629567
1928,0.3535642
1929,0.457504
1930,0.3137942
1931,0.3513036
1932,0.52630514
1933,0.18327063
1934,0.26709616
1935,0.33249325
1936,0.3522529
1937,0.2730719
1938,0.25976288
1939,0.08352566
1940,0.17824134
1941,0.058521032
1942,0.020983815
1943,0.24538559
1944,0.3961815
1945,0.3753885
1946,0.4147271
1947,0.10052425
1948,0.42308223
1949,0.6446834
1950,0.39212704
1951,0.15136054
1952,0.1428904
1953,0.21326143
1954,0.8743806
1955,0.04310265
1956,0.5615088
1957,0.9329524
1958,0.4655006
1959,0.98867387
1960,0.34059948
1961,0.61013716
1962,0.69857067
1963,0.9837215
1964,0.5039171
1965,0.1750068
1966,0.5092921
1967,0.9486058
1968,0.3388907
1969,0.79412496
1970,0.53547275
1971,0.6627306
1972,0.44727874
1973,0.0665026
1974,0.70249534
1975,0.7029708
1976,0.5895983
1977,0.36037993
1978,0.4198986
1979,0.98896784
1980,0.9526757
1981,0.0982686
1982,0.29452416
1983,0.45147943
1984,0.46363112
1985,0.030885398
1986,0.9036844
1987,0.42853937
1988,0.3098089
1989,0.3227644
1990,0.873618
1991,0.34090155
1992,0.45574772
1993,0.44802168
1994,0.44684002
1995,0.9215716
1996,0.31794798
1997,0.36975637
1998,0.20844588
1999,0.25081414
2000,0.18175396
2001,0.63646823
2002,0.5186944
2003,0.54510325
2004,0.10501072
2005,0.6582372
2006,0.35095096
2007,0.82427895
2008,0.779968
2009,0.4554227
2010,0.50494766
2011,0.21076143
2012,0.2897263
2013,0.74736845
2014,0.3307596
2015,0.50478125
2016,0.9798552
2017,0.43242514
2018,0.50480187
2019,0.3299621
2020,0.28878427
2021,0.49392566
2022,0.3397316
2023,0.11342743
2024,0.20963344
2025,0.48360014
2026,0.3254395
2027,0.2794066
2028,0.9374062
2029,0.24507305
2030,0.41507667
2031,0.3814143
2032,0.3725199
2033,0.5288841
2034,0.5502576
2035,0.26050308
2036,0.35932407
2037,0.2794967
2038,0.7584132
2039,0.4517096
2040,0.26050308
2041,0.2820741
2042,0.18985277
2043,0.23343712
2044,0.33560717
2045,0.26050308
2046,0.16282687
2047,0.62347996
2048,0.1487768
2049,0.28899816
2050,0.5062059
2051,0.93661857
2052,0.16430241
2053,0.4727504
2054,0.23679262
2055,0.6313394
2056,0.52789015
2057,0.13201326
2058,0.3534372
2059,0.12541556
2060,0.9980494
2061,0.10424653
2062,0.10413027
2063,0.23108914
2064,0.10724804
2065,0.2787851
2066,0.4961851
2067,0.17502478
2068,0.12193179
2069,0.1070261
2070,0.14027223
2071,0.9843972
2072,0.44014403
2073,0.08984169
2074,0.15013447
2075,0.033363402
2076,0.2129547
2077,0.04093781
2078,0.3939638
2079,0.24126378
2080,0.2631079
2081,0.02511558
2082,0.86947644
2083,0.13637155
2084,0.4700349
2085,0.4273543
2086,0.49904346
2087,0.14365369
2088,0.13654923
2089,0.16274738
2090,0.14016515
2091,0.6656138
2092,0.12505487
2093,0.43398997
2094,0.5792191
2095,0.033523023
2096,0.5553003
2097,0.23522824
2098,0.75542927
2099,0.4673403
2100,0.1786842
2101,0.23684135
2102,0.49790287
2103,0.2026726
2104,0.26868546
2105,0.43896103
2106,0.63580483
2107,0.6868562
2108,0.48803538
2109,0.61763924
2110,0.63580483
2111,0.68425244
2112,0.45355844
2113,0.8324642
2114,0.4730831
2115,0.41574514
2116,0.8322859
2117,0.25489038
2118,0.55607647
2119,0.59115916
2120,0.52352
2121,0.66590995
2122,0.3675862
2123,0.57040507
2124,0.8948355
2125,0.6665896
2126,0.300295
2127,0.7161924
2128,0.51331997
2129,0.8558486
2130,0.6997495
2131,0.17808613
2132,0.96112895
2133,0.5555005
2134,0.6665896
2135,0.7516493
2136,0.7121857
2137,0.7633964
2138,0.71072626
2139,0.10414049
2140,0.57798356
2141,0.6539199
2142,0.6003921
2143,0.6736817
2144,0.65138215
2145,0.6539199
2146,0.2184473
2147,0.9476907
2148,0.03667593
2149,0.52900124
2150,0.61138445
2151,0.6761466
2152,0.6035958
2153,0.47529376
2154,0.68316567
2155,0.99817276
2156,0.6761466
2157,0.87598884
2158,0.65899575
2159,0.3789536
2160,0.838376
2161,0.6287678
2162,0.862584
2163,0.957566
2164,0.98168933
2165,0.9768156
2166,0.96530926
2167,0.7910017
2168,0.97325885
2169,0.9877821
2170,0.9768156
2171,0.8760098
2172,0.8804741
2173,0.8564575
2174,0.9560824
2175,0.9681617
2176,0.9270568
2177,0.91079485
2178,0.99034715
2179,0.9612656
2180,0.96657467
2181,0.93242
2182,0.9768156
2183,0.97330725
2184,0.959679
2185,0.8786993
2186,0.96081877
2187,0.95068955
2188,0.84504175
2189,0.9877917
2190,0.9724747
2191,0.9790597
2192,0.93037
2193,0.98756444
2194,0.9656074
2195,0.897619
2196,0.8928683
2197,0.9903691
2198,0.956784
2199,0.87578076
2200,0.29294837
2201,0.33281064
2202,0.30056104
2203,0.022907794
2204,0.49399576
2205,0.05363232
2206,0.61933017
2207,0.47549003
2208,0.17697561
2209,0.4360215
2210,0.5401682
2211,0.35053784
2212,0.45980778
2213,0.43009913
2214,0.23412284
2215,0.2159721
2216,0.055822164
2217,0.27033216
2218,0.21132502
2219,0.22257242
2220,0.67017996
2221,0.4507261
2222,0.48745677
2223,0.28392106
2224,0.122106254
2225,0.23274273
2226,0.19766349
2227,0.17495093
2228,0.18609771
2229,0.29702878
2230,0.035702735
2231,0.062169462
2232,0.105020285
2233,0.027197063
2234,0.021056592
2235,0.10380021
2236,0.24071991
2237,0.13166505
2238,0.09360883
2239,0.13825077
2240,0.20705262
2241,0.35261512
2242,0.23211098
2243,0.24919313
2244,0.21889356
2245,0.73615533
2246,0.14700004
2247,0.046199203
2248,0.16393709
2249,0.23896322
2250,0.10951087
2251,0.18419483
2252,0.29331195
2253,0.1976487
2254,0.21329755
2255,0.27350593
2256,0.18419483
2257,0.9621705
2258,0.1856938
2259,0.19181663
2260,0.20782933
2261,0.3155434
2262,0.15081394
2263,0.14405534
2264,0.17523098
2265,0.033010215
2266,0.76533914
2267,0.24198186
2268,0.77454484
2269,0.25846905
2270,0.8143535
2271,0.90287626
2272,0.6185901
2273,0.4229166
2274,0.52316916
2275,0.35498405
2276,0.3351711
2277,0.3472522
2278,0.75830865
2279,0.8143535
2280,0.31945896
2281,0.18778741
2282,0.44931847
2283,0.3081771
2284,0.4278499
2285,0.91711587
2286,0.40867704
2287,0.78027976
2288,0.104516655
2289,0.4160769
2290,0.4829546
2291,0.49685264
2292,0.4232722
2293,0.53145653
2294,0.79483366
2295,0.27349603
2296,0.5979842
2297,0.4142865
2298,0.13282862
2299,0.10321167
2300,0.040576518
2301,0.11269584
2302,0.5456354
2303,0.25616416
2304,0.38135296
2305,0.054985106
2306,0.38645792
2307,0.30129087
2308,0.13592297
2309,0.3622117
2310,0.20023817
2311,0.29852802
2312,0.27047116
2313,0.48941678
2314,0.3743992
2315,0.16704744
2316,0.3797708
2317,0.45004395
2318,0.9451697
2319,0.34488147
2320,0.4461157
2321,0.97708154
2322,0.19694015
2323,0.46590003
2324,0.2955181
2325,0.6797098
2326,0.3804614
2327,0.5848897
2328,0.22451785
2329,0.7922739
2330,0.6875361
2331,0.7229514
2332,0.22722036
2333,0.1620926
2334,0.5362621
2335,0.51547277
2336,0.55858785
2337,0.44624683
2338,0.6676716
2339,0.42627618
2340,0.6572282
2341,0.769216
2342,0.2676953
2343,0.590313
2344,0.4202543
2345,0.7228951
2346,0.36779445
2347,0.5100284
2348,0.9061222
2349,0.34195822
2350,0.30101186
2351,0.40866107
2352,0.7228951
2353,0.3583169
2354,0.22470003
2355,0.18583497
2356,0.8647865
2357,0.15227032
2358,0.40302533
2359,0.69028926
2360,0.8487302
2361,0.8601998
2362,0.8778498
2363,0.53773457
2364,0.46906412
2365,0.41377482
2366,0.44583035
2367,0.824953
2368,0.54076636
2369,0.44583035
2370,0.13480186
2371,0.35362017
2372,0.5201553
2373,0.9700217
2374,0.9310454
2375,0.44583035
2376,0.9878386
2377,0.9724845
2378,0.2950611
2379,0.72992676
2380,0.44583035
2381,0.8780681
2382,0.44583035
2383,0.34543112
2384,0.6110201
2385,0.3592092
2386,0.96923196
2387,0.7405317
2388,0.46868926
2389,0.6566707
2390,0.9387617
2391,0.98649
2392,0.9532787
2393,0.41186634
2394,0.44583035
2395,0.77422625
2396,0.08804622
2397,0.26327094
2398,0.07920173
2399,0.8746704
2400,0.5997174
2401,0.48548934
2402,0.75643015
2403,0.7923156
2404,0.39631486
2405,0.56940806
2406,0.3725605
2407,0.7520858
2408,0.762957
2409,0.4133224
2410,0.95343375
2411,0.66892684
2412,0.15757754
2413,0.027413636
2414,0.6236808
2415,0.865618
2416,0.6146333
2417,0.8588637
2418,0.43680316
2419,0.5268875
2420,0.67069125
2421,0.12853897
2422,0.5509223
2423,0.32362783
2424,0.22163433
2425,0.15938663
2426,0.8826329
2427,0.6044696
2428,0.6554172
2429,0.24541041
2430,0.14482868
2431,0.44784972
2432,0.62953174
2433,0.3411675
2434,0.58306867
2435,0.9714254
2436,0.29396927
2437,0.77456343
2438,0.58690125
2439,0.8017468
2440,0.80371785
2441,0.8017468
2442,0.7965089
2443,0.81276405
2444,0.8170742
2445,0.7519475
2446,0.7463266
2447,0.9021992
2448,0.8147646
2449,0.8017468
2450,0.91545075
2451,0.8716569
2452,0.91545075
2453,0.56419504
2454,0.8017468
2455,0.9645853
2456,0.91545075
2457,0.34780085
2458,0.7211097
2459,0.8444059
2460,0.7772737
2461,0.8455165
2462,0.67133427
2463,0.9319794
2464,0.76261747
2465,0.8717856
2466,0.8444059
2467,0.9430605
2468,0.8455165
2469,0.79231924
2470,0.74591875
2471,0.8364941
2472,0.50622386
2473,0.50694937
2474,0.78196347
2475,0.8147646
2476,0.6483574
2477,0.8017468
2478,0.39876997
2479,0.11754504
2480,0.14893031
2481,0.17312488
2482,0.19752988
2483,0.4699877
2484,0.2859644
2485,0.074054
2486,0.45853752
2487,0.08427292
2488,0.4114926
2489,0.072034895
2490,0.24898928
2491,0.41296923
2492,0.078976214
2493,0.47005144
2494,0.011682242
2495,0.09442088
2496,0.27034575
2497,0.12997317
2498,0.011682242
2499,0.49357247
2500,0.13683647
2501,0.15763721
2502,0.17783031
2503,0.114893645
2504,0.29231578
2505,0.15078944
2506,0.17221314
2507,0.64109254
2508,0.057112515
2509,0.022911906
2510,0.11398715
2511,0.07231289
2512,0.16553035
2513,0.059263706
2514,0.28870752
2515,0.2602689
2516,0.4776538
2517,0.008339822
2518,0.18393141
2519,0.24945384
2520,0.44140375
2521,0.10994503
2522,0.13207936
2523,0.012522608
2524,0.14193654
2525,0.6132777
2526,0.114883274
2527,0.07517168
2528,0.32646948
2529,0.09480539
2530,0.5872508
2531,0.15608168
2532,0.35824686
2533,0.06605911
2534,0.294717
2535,0.18667287
2536,0.23158383
2537,0.10300243
2538,0.16287518
2539,0.09652257
2540,0.014024794
2541,0.3377337
2542,0.24712196
2543,0.388145
2544,0.18079364
2545,0.3569107
2546,0.24568242
2547,0.3716213
2548,0.012966126
2549,0.34862188
2550,0.087613404
2551,0.117076814
2552,0.06522784
2553,0.08459431
2554,0.20242244
2555,0.5375761
2556,0.008277774
2557,0.1482606
2558,0.086886406
2559,0.41811326
2560,0.3402121
2561,0.3977258
2562,0.10180202
2563,0.23915878
2564,0.59848857
2565,0.12506619
2566,0.18111959
2567,0.2569152
2568,0.170955
2569,0.43734282
2570,0.36479586
2571,0.14673719
2572,0.21826383
2573,0.21393111
2574,0.16839164
2575,0.27061182
2576,0.17474651
2577,0.106509626
2578,0.17222267
2579,0.0653362
2580,0.20741996
2581,0.11429137
2582,0.43402815
2583,0.3627815
2584,0.0849708
2585,0.1541521
2586,0.13755107
2587,0.2065416
2588,0.96709925
2589,0.9590385
2590,0.43402815
2591,0.43402815
2592,0.549724
2593,0.43402815
2594,0.34531435
2595,0.28950006
2596,0.957834
2597,0.3481846
2598,0.1481032
2599,0.31152928
2600,0.18300217
2601,0.8721516
2602,0.9590385
2603,0.3692965
2604,0.43402815
2605,0.019406885
2606,0.03498584
2607,0.43402815
2608,0.04387909
2609,0.1323221
2610,0.74043965
2611,0.43402815
2612,0.6218324
2613,0.6833968
2614,0.43004382
2615,0.3475856
2616,0.20228234
2617,0.53825474
2618,0.5104853
2619,0.09079817
2620,0.22178838
2621,0.8653127
2622,0.5495247
2623,0.3453108
2624,0.92363316
2625,0.27814764
2626,0.48202124
2627,0.72657776
2628,0.38581502
2629,0.29371327
2630,0.43004382
2631,0.26964438
2632,0.37336987
2633,0.5795218
2634,0.3693084
2635,0.38897017
2636,0.14696589
2637,0.42678857
2638,0.4402112
2639,0.3575693
2640,0.6121818
2641,0.09540209
2642,0.32140276
2643,0.6467114
2644,0.38562918
2645,0.22372994
2646,0.34755313
2647,0.848047
2648,0.43622345
2649,0.55873275
2650,0.28639102
2651,0.34755313
2652,0.41102076
2653,0.40487856
2654,0.856205
2655,0.34755313
2656,0.7134316
2657,0.21016231
2658,0.49866894
2659,0.17960805
2660,0.67125654
2661,0.6331488
2662,0.59351456
2663,0.21318743
2664,0.9203763
2665,0.51084936
2666,0.34755313
2667,0.073767364
2668,0.43321568
2669,0.359067
2670,0.2860638
2671,0.51026803
2672,0.5593073
2673,0.2781919
2674,0.34755313
2675,0.39025027
2676,0.52938646
2677,0.15407872
2678,0.4702188
2679,0.34755313
2680,0.27336946
2681,0.12043527
2682,0.17652556
2683,0.41397446
2684,0.37860096
2685,0.37860096
2686,0.37860096
2687,0.4025737
2688,0.3548421
2689,0.63225055
2690,0.329465
2691,0.20461547
2692,0.35725552
2693,0.43122387
2694,0.3260554
2695,0.1511176
2696,0.43409052
2697,0.48582345
2698,0.40798673
2699,0.030021787
2700,0.13633472
2701,0.11093056
2702,0.11813828
2703,0.67830837
2704,0.322555
2705,0.10513681
2706,0.18122286
2707,0.31700587
2708,0.47910663
2709,0.9333703
2710,0.30713326
2711,0.9483433
2712,0.18379802
2713,0.37860096
2714,0.27664533
2715,0.12896383
2716,0.69124293
2717,0.1840097
2718,0.33341774
2719,0.9708492
2720,0.9455211
2721,0.9400287
2722,0.9772117
2723,0.69124293
2724,0.9808606
2725,0.69124293
2726,0.984689
2727,0.2046377
2728,0.9772117
2729,0.088555664
2730,0.22601452
2731,0.3062572
2732,0.17045268
2733,0.19969663
2734,0.5047077
2735,0.31967372
2736,0.97666895
2737,0.4482458
2738,0.38948783
2739,0.92972255
2740,0.508783
2741,0.35213274
2742,0.21474022
2743,0.15211889
2744,0.98399645
2745,0.6170678
2746,0.16553694
2747,0.42723247
2748,0.53016984
2749,0.9231515
2750,0.16811973
2751,0.629069
2752,0.9297904
2753,0.93515325
2754,0.4502975
2755,0.9469955
2756,0.19536307
2757,0.9494816
2758,0.9894973
2759,0.93515325
2760,0.9290718
2761,0.91721016
2762,0.9250762
2763,0.6475591
2764,0.30208957
2765,0.6465426
2766,0.45375162
2767,0.9248863
2768,0.7245911
2769,0.26926842
2770,0.8915925
2771,0.93141156
2772,0.8740144
2773,0.80437815
2774,0.52733386
2775,0.93515325
2776,0.59727997
2777,0.7304745
2778,0.46128583
2779,0.87684715
2780,0.36854225
2781,0.4499086
2782,0.6686587
2783,0.4496124
2784,0.17602897
2785,0.9153998
2786,0.14527193
2787,0.49065733
2788,0.8389615
2789,0.47040933
2790,0.5976519
2791,0.5435123
2792,0.1672259
2793,0.6441197
2794,0.36561245
2795,0.3672607
2796,0.93502
2797,0.9077543
2798,0.7661992
2799,0.6969995
2800,0.5098795
2801,0.42523825
2802,0.523023
2803,0.32427976
2804,0.6014663
2805,0.4936288
2806,0.0962072
2807,0.19403443
2808,0.59338206
2809,0.16218966
2810,0.16436774
2811,0.93086326
2812,0.9585885
2813,0.25829354
2814,0.7519909
2815,0.23660538
2816,0.9896332
2817,0.87979895
2818,0.61100894
2819,0.9696169
2820,0.90915036
2821,0.31811512
2822,0.9736881
2823,0.1732868
2824,0.6657053
2825,0.22880775
2826,0.73633933
2827,0.93862104
2828,0.9736881
2829,0.8485489
2830,0.76475835
2831,0.76475835
2832,0.76475835
2833,0.76475835
2834,0.40247852
2835,0.9662254
2836,0.6432541
2837,0.98988676
2838,0.657892
2839,0.88256025
2840,0.35340312
2841,0.9896332
2842,0.9670925
2843,0.92171264
2844,0.8396652
2845,0.9256313
2846,0.2370264
2847,0.046627373
2848,0.8534126
2849,0.30154407
2850,0.8478469
2851,0.75633967
2852,0.7389671
2853,0.67029524
2854,0.7484189
2855,0.7500266
2856,0.8106108
2857,0.71999675
2858,0.62189436
2859,0.5911113
2860,0.68144596
2861,0.65479887
2862,0.7089505
2863,0.77904475
2864,0.54757756
2865,0.35244018
2866,0.34300107
2867,0.65073293
2868,0.5308908
2869,0.6863182
2870,0.43995157
2871,0.35242307
2872,0.4830822
2873,0.39465034
2874,0.4201401
2875,0.7200147
2876,0.7715385
2877,0.7079138
2878,0.75821245
2879,0.9123068
2880,0.54167837
2881,0.50254005
2882,0.54555845
2883,0.89131033
2884,0.85213774
2885,0.3523563
2886,0.3441182
2887,0.2773506
2888,0.26418662
2889,0.32649416
2890,0.25320277
2891,0.13438708
2892,0.18380785
2893,0.31217486
2894,0.23392794
2895,0.31582063
2896,0.5139849
2897,0.2546052
2898,0.23832363
2899,0.25839192
2900,0.39593035
2901,0.13442779
2902,0.1673913
2903,0.21874031
2904,0.28422314
2905,0.23832363
2906,0.05253756
2907,0.26323944
2908,0.10289204
2909,0.27811864
2910,0.13573876
2911,0.15143016
2912,0.09061682
2913,0.2575235
2914,0.08682999
2915,0.7845396
2916,0.51246643
2917,0.07525352
2918,0.17439675
2919,0.029428065
2920,0.041065425
2921,0.23265871
2922,0.91556656
2923,0.2700051
2924,0.12920228
2925,0.39544976
2926,0.3460371
2927,0.02423352
2928,0.3509886
2929,0.047252893
2930,0.920366
2931,0.9520118
2932,0.29087645
2933,0.20846519
2934,0.40758607
2935,0.9639281
2936,0.1281254
2937,0.34778965
2938,0.046478182
2939,0.22579318
2940,0.21012661
2941,0.06582126
2942,0.08640826
2943,0.1352081
2944,0.20100814
2945,0.8064697
2946,0.2716722
2947,0.549923
2948,0.02982688
2949,0.22962072
2950,0.91556656
2951,0.21001643
2952,0.96016175
2953,0.28422314
2954,0.14316848
2955,0.15792996
2956,0.090983
2957,0.119490325
2958,0.2889544
2959,0.26870573
2960,0.35322624
2961,0.2599151
2962,0.4197593
2963,0.20712146
2964,0.08085209
2965,0.18863171
2966,0.2340785
2967,0.24081272
2968,0.45736167
2969,0.23392794
2970,0.36571336
2971,0.37455064
2972,0.42578113
2973,0.19766587
2974,0.39203006
2975,0.80234426
2976,0.3960889
2977,0.3400993
2978,0.17029932
2979,0.5554592
2980,0.19391501
2981,0.27051753
2982,0.46930692
2983,0.032567024
2984,0.008840501
2985,0.34798834
2986,0.2801557
2987,0.41927755
2988,0.2429344
2989,0.22724271
2990,0.20693931
2991,0.4205977
2992,0.90551144
2993,0.49930593
2994,0.779668
2995,0.8600025
2996,0.8346151
2997,0.7056008
2998,0.49930593
2999,0.61077887
3000,0.6172978
3001,0.43522772
3002,0.30403948
3003,0.53414387
3004,0.4619212
3005,0.11626315
3006,0.909521
3007,0.6008979
3008,0.55084246
3009,0.22996342
3010,0.47795177
3011,0.05827567
3012,0.31361446
3013,0.4601225
3014,0.87980574
3015,0.6859947
3016,0.808047
3017,0.38749227
3018,0.48678175
3019,0.48748484
3020,0.7252528
3021,0.44063288
3022,0.1964893
3023,0.39863542
3024,0.34452108
3025,0.8740903
3026,0.20165586
3027,0.86764216
3028,0.99409753
3029,0.8029746
3030,0.56928426
3031,0.15185776
3032,0.8958941
3033,0.91955733
3034,0.37731853
3035,0.7676798
3036,0.999311
3037,0.9553879
3038,0.9880941
3039,0.7347956
3040,0.79294014
3041,0.8722315
3042,0.7189012
3043,0.2871337
3044,0.90456164
3045,0.8085931
3046,0.99839586
3047,0.77878606
3048,0.45052144
3049,0.9708955
3050,0.9348841
3051,0.71168244
3052,0.86223614
3053,0.8107357
3054,0.7448938
3055,0.15897518
3056,0.4684155
3057,0.7337103
3058,0.697979
3059,0.62969565
3060,0.697979
3061,0.9840771
3062,0.51275736
3063,0.23308754
3064,0.7961211
3065,0.71694595
3066,0.1876202
3067,0.03839138
3068,0.07220575
3069,0.28783125
3070,0.065446794
3071,0.07051623
3072,0.058964014
3073,0.02307561
3074,0.12554258
3075,0.19068119
3076,0.18026581
3077,0.26750857
3078,0.34209222
3079,0.17524004
3080,0.09516159
3081,0.044088125
3082,0.24738565
3083,0.15577933
3084,0.1364485
3085,0.18720779
3086,0.1564469
3087,0.45120233
3088,0.02663061
3089,0.08664292
3090,0.2410348
3091,0.21595743
3092,0.13207936
3093,0.1311346
3094,0.3703506
3095,0.33126572
3096,0.23604092
3097,0.10660231
3098,0.06107679
3099,0.64788026
3100,0.07943052
3101,0.15015912
3102,0.24759442
3103,0.2168574
3104,0.25289854
3105,0.2962587
3106,0.08908644
3107,0.35910562
3108,0.19954538
3109,0.7630822
3110,0.19280535
3111,0.12025377
3112,0.1699189
3113,0.07265642
3114,0.33912164
3115,0.08104101
3116,0.43243697
3117,0.096383244
3118,0.018092364
3119,0.15755579
3120,0.20580682
3121,0.06952718
3122,0.028257221
3123,0.21047944
3124,0.5712148
3125,0.24532309
3126,0.31313613
3127,0.28095356
3128,0.023557603
3129,0.081998706
3130,0.051711798
3131,0.4346481
3132,0.46381125
3133,0.3279914
3134,0.32101646
3135,0.68127644
3136,0.34543952
3137,0.53731406
3138,0.31593254
3139,0.20759425
3140,0.92821354
3141,0.36234754
3142,0.81344783
3143,0.95986116
3144,0.5785355
3145,0.6875587
3146,0.26573938
3147,0.13823608
3148,0.95516527
3149,0.7869277
3150,0.3512261
3151,0.33798078
3152,0.8404866
3153,0.3545568
3154,0.19443306
3155,0.5301549
3156,0.5463717
3157,0.22930908
3158,0.58499485
3159,0.50613797
3160,0.7246769
3161,0.0635744
3162,0.84569025
3163,0.21647057
3164,0.85322493
3165,0.33271003
3166,0.24404323
3167,0.63541144
3168,0.687317
3169,0.28251073
3170,0.5520247
3171,0.57285565
3172,0.37812734
3173,0.8099576
3174,0.67113566
3175,0.07812619
3176,0.2565366
3177,0.95803684
3178,0.57362175
3179,0.37929356
3180,0.3321264
3181,0.38661858
3182,0.8230225
3183,0.694074
3184,0.5410707
3185,0.15983924
3186,0.48791522
3187,0.43971407
3188,0.61843014
3189,0.43566123
3190,0.4954811
3191,0.38653597
3192,0.15399408
3193,0.529333
3194,0.7412847
3195,0.9721472
3196,0.8315738
3197,0.045354694
3198,0.56904805
3199,0.7367988
3200,0.7792442
3201,0.80769914
3202,0.62886894
3203,0.67202276
3204,0.16199297
3205,0.56875265
3206,0.594641
3207,0.2445865
3208,0.3834862
3209,0.81944394
3210,0.33595374
3211,0.58971757
3212,0.248959
3213,0.18456647
3214,0.7764888
3215,0.26233828
3216,0.50164914
3217,0.50591
3218,0.20899218
3219,0.10445219
3220,0.9486172
3221,0.5747199
3222,0.76941633
3223,0.19908148
3224,0.6654191
3225,0.2565332
3226,0.6111597
3227,0.1427863
3228,0.28258845
3229,0.50523645
3230,0.33221442
3231,0.17086318
