tp_datos_id,tfidf_net
2358,0.41379434
2359,0.16484556
2361,0.31595773
2362,0.37235165
2363,0.04546556
2364,0.50195926
2366,0.18220606
2367,0.45636398
2368,0.51812387
2370,0.72246575
2372,0.0898166
2373,0.13074896
2374,0.39911002
2375,0.40674973
2376,0.118083894
2377,0.8258771
2379,0.21214893
2382,0.34727514
2385,0.21214893
2386,0.054031014
2387,0.22067502
2388,0.3207472
2389,0.1406334
2390,0.21245918
2391,0.1236296
2394,0.09300277
2395,0.14242741
2396,0.15989023
2397,0.43444926
2398,0.5931027
2399,0.15114662
2400,0.21214893
2402,0.24155071
2406,0.08492318
2408,0.04502493
2409,0.031855643
2410,0.03925398
2412,0.06200257
2413,0.2688504
2414,0.23850644
2415,0.19642705
2416,0.1674453
2417,0.10433042
2418,0.052290946
2419,0.13912672
2420,0.085469365
2421,0.019271106
2422,0.011314273
2423,0.1527049
2425,0.023949295
2427,0.1495299
2428,0.043290824
2429,0.112736285
2430,0.023631006
2432,0.47405133
2435,0.013302356
2437,0.08996388
2438,0.26205063
2440,0.43760645
2441,0.20103255
2442,0.11872405
2443,0.7842555
2445,0.0887073
2446,0.18616825
2451,0.03337434
2452,0.22264403
2453,0.034794807
2454,0.33892965
2455,0.26664132
2456,0.28340814
2457,0.06767255
2458,0.66406083
2459,0.4717105
2460,0.27630484
2462,0.39400017
2463,0.33961904
2464,0.13705015
2465,0.18028998
2466,0.9163954
2467,0.73196137
2468,0.9219099
2470,0.90185285
2471,0.8100996
2475,0.34317794
2476,0.81385016
2478,0.32070485
2479,0.28114748
2480,0.9621146
2482,0.18280011
2483,0.45326903
2485,0.09206352
2486,0.60430056
2487,0.21516159
2488,0.4717105
2489,0.90160793
2490,0.096194744
2491,0.6889416
2492,0.20345142
2493,0.88418305
2494,0.30505764
2496,0.51801574
2497,0.9621146
2498,0.59593576
2499,0.8178472
2500,0.953956
2501,0.34001273
2502,0.15484786
2504,0.99658513
2505,0.32877272
2506,0.8656487
2507,0.917936
2508,0.9335413
2510,0.90925765
2512,0.9153958
2513,0.6044482
2514,0.041217804
2515,0.99658513
2516,0.95530516
2517,0.99658513
2519,0.8754076
2520,0.11029458
2521,0.067617774
2523,0.067617774
2524,0.5072704
2527,0.69362754
2528,0.7444978
2530,0.43142533
2531,0.11367622
2532,0.37415627
2534,0.9906059
2535,0.6514761
2536,0.72135866
2537,0.82090604
2538,0.12917894
2539,0.9968378
2540,0.8545332
2541,0.8565638
2542,0.18196598
2543,0.85302985
2544,0.7600435
2545,0.80947125
2546,0.9906059
2547,0.9904765
2548,0.7109879
2550,0.06964591
2552,0.1923671
2553,0.20981517
2554,0.2882756
2555,0.0953874
2556,0.1902701
2557,0.30509144
2559,0.29720926
2560,0.4852645
2561,0.057160765
2564,0.34779
2565,0.90784454
2566,0.38388085
2568,0.20598766
2569,0.53205884
2570,0.5113244
2571,0.9618615
2572,0.20241058
2573,0.089196384
2575,0.46104705
2576,0.2973544
2579,0.20054656
2582,0.5086276
2585,0.16031912
2587,0.31948304
2588,0.8597479
2590,0.11694369
2591,0.23658171
2592,0.41808885
2593,0.8454847
2594,0.19283584
2597,0.7430761
2598,0.9698386
2599,0.4195684
2602,0.27161095
2603,0.46184695
2604,0.7562295
2605,0.9851031
2606,0.01344192
2608,0.9872769
2609,0.99295986
2611,0.16560453
2612,0.8925313
2614,0.9927734
2616,0.18061715
2617,0.99364495
2619,0.07746115
2621,0.46342227
2622,0.077536196
2624,0.14378819
2625,0.57219803
2627,0.9184722
2628,0.38978916
2629,0.8606849
2631,0.99374574
2632,0.15329471
2633,0.71456414
2635,0.24585643
2637,0.9178294
2640,0.23961726
2641,0.06239906
2642,0.13537994
2643,0.109594285
2644,0.06788498
2645,0.31201917
2647,0.8290619
2648,0.9933773
2649,0.38752785
2651,0.6361186
2655,0.02355504
2656,0.20790586
2657,0.06322265
2658,0.051714778
2659,0.038498133
2660,0.19912148
2661,0.03697115
2663,0.109954566
2664,0.2133039
2666,0.16915137
2667,0.046778202
2668,0.027833253
2670,0.12692225
2671,0.37579143
2672,0.1691514
2673,0.09986618
2675,0.23295271
2676,0.118370235
2677,0.024498552
2679,0.054052263
2680,0.0753614
2682,0.2095533
2683,0.1069895
2684,0.24237064
2687,0.090151876
2688,0.097763926
2689,0.1158945
2691,0.14473554
2692,0.1691514
2693,0.056861192
2694,0.1691514
2695,0.35155222
2696,0.05330223
2698,0.037172496
2700,0.19484758
2701,0.016741276
2702,0.106233686
2703,0.13161987
2706,0.1835177
2707,0.2061486
2708,0.105504096
2709,0.10884616
2711,0.22791171
2714,0.081721514
2715,0.19088918
2719,0.09431255
2720,0.47530976
2723,0.16338804
2724,0.08118501
2725,0.08853969
2726,0.22791168
2727,0.037433267
2728,0.19220597
2729,0.093161374
2730,0.32623217
2731,0.0325841
2732,0.1549843
2733,0.22791168
2734,0.3187614
2736,0.32623217
2739,0.13544708
2740,0.23842934
2741,0.03583145
2743,0.031961292
2744,0.012483895
2748,0.17193046
2749,0.0699459
2752,0.15262783
2753,0.060792804
2755,0.71716624
2756,0.06291148
2757,0.121299356
2758,0.119167
2759,0.17823076
2760,0.72101045
2761,0.15880334
2763,0.09308821
2765,0.039450407
2766,0.15324268
2767,0.35250366
2768,0.0482527
2769,0.073105186
2770,0.18958524
2771,0.123232394
2773,0.3392881
2774,0.16996422
2777,0.061425954
2778,0.054256648
2780,0.25198603
2782,0.12667462
2783,0.07112363
2784,0.1629012
2785,0.060795665
2786,0.04436496
2787,0.3480424
2788,0.15106317
2792,0.35250366
2793,0.029604465
2794,0.033929795
2795,0.058328718
2796,0.13700807
2797,0.07982221
2799,0.053732395
2801,0.2547257
2802,0.13542542
2803,0.5078632
2807,0.33259898
2808,0.3417437
2811,0.05047518
2813,0.35081565
2815,0.27323645
2817,0.6417557
2819,0.9231392
2820,0.43527478
2821,0.96996343
2822,0.64769125
2825,0.6246757
2826,0.69556457
2827,0.99057245
2828,0.26220387
2829,0.15562242
2830,0.50359464
2831,0.9231392
2832,0.5825418
2833,0.70384157
2835,0.5598739
2836,0.41701376
2838,0.282355
2839,0.250358
2841,0.55068773
2842,0.78037876
2843,0.09563881
2844,0.26486772
2846,0.20585006
2849,0.8846613
2851,0.98144877
2852,0.1464678
2853,0.10514638
2854,0.16037944
2855,0.17957646
2856,0.047811
2857,0.78981876
2858,0.46436828
2860,0.11446425
2861,0.19090945
2863,0.79469246
2864,0.11223897
2865,0.36969304
2866,0.40026543
2867,0.031649232
2869,0.95010716
2870,0.14139432
2871,0.21949545
2872,0.53502214
2873,0.050371885
2875,0.23814133
2877,0.06523746
2878,0.7160969
2879,0.41446173
2880,0.041175187
2881,0.5735509
2882,0.33365846
2883,0.85948527
2884,0.47484997
2885,0.5775233
2886,0.26989973
2887,0.20912325
2888,0.107418865
2889,0.8673625
2890,0.2092736
2891,0.5361313
2893,0.96038544
2895,0.4576272
2896,0.13180774
2898,0.12574261
2899,0.19388524
2900,0.4692646
2902,0.3216764
2905,0.08066732
2907,0.16310477
2908,0.21999946
2909,0.19105569
2910,0.051244825
2911,0.9478078
2912,0.051244825
2913,0.22109535
2915,0.0415563
2916,0.14152807
2917,0.34263173
2920,0.29591292
2921,0.18885267
2922,0.31118068
2924,0.25610086
2925,0.27781978
2927,0.06821364
2929,0.18885267
2931,0.1339243
2932,0.110502124
2933,0.051244825
2934,0.15310842
2935,0.18885267
2936,0.19168895
2937,0.1681908
2939,0.041887283
2941,0.07420105
2942,0.4304468
2943,0.95569175
2944,0.070509374
2945,0.07316783
2946,0.11528689
2947,0.22566
2948,0.17854738
2950,0.094004214
2952,0.087111264
2953,0.1412352
2954,0.95054424
2955,0.11349937
2956,0.11781219
2957,0.47181892
2959,0.1575352
2960,0.06334975
2963,0.17185515
2965,0.10492766
2969,0.15277049
2970,0.15918306
2971,0.16697979
2973,0.9759532
2974,0.050864607
2975,0.1849088
2976,0.24945217
2980,0.07940966
2982,0.7272482
2983,0.033305705
2984,0.09725165
2987,0.14886075
2988,0.32613814
2990,0.06698251
2991,0.9767802
2992,0.12410933
2993,0.7895602
2995,0.3321966
2998,0.24282321
3000,0.21464115
3001,0.15853956
3003,0.02472651
3004,0.025630742
3005,0.29644328
3006,0.11335161
3009,0.086241245
3010,0.69174296
3011,0.016288817
3012,0.16578126
3013,0.23582369
3014,0.15818405
3015,0.14618275
3016,0.036260843
3018,0.02392608
3019,0.32796162
3021,0.09085956
3022,0.29767102
3023,0.13556659
3025,0.27828848
3026,0.5095758
3027,0.21631062
3029,0.32341316
3030,0.27828848
3034,0.34345227
3036,0.20758396
3037,0.32410008
3038,0.50114566
3039,0.12391448
3042,0.2985289
3043,0.09158364
3044,0.49561757
3045,0.24897036
3047,0.2783152
3048,0.6319317
3049,0.18164098
3051,0.18354967
3052,0.8102653
3053,0.5834126
3054,0.29516733
3055,0.41055328
3056,0.5056772
3057,0.6333424
3058,0.38064533
3059,0.24952373
3060,0.7150094
3061,0.3928164
3062,0.5834126
3064,0.4075425
3066,0.666806
3068,0.33352262
3070,0.59562105
3071,0.10977936
3072,0.44207165
3073,0.7123445
3074,0.15266868
3075,0.5985406
3077,0.6040953
3079,0.7123445
3080,0.16244245
3082,0.9094372
3083,0.13079628
3084,0.5992993
3085,0.25275463
3086,0.48823828
3089,0.56761
3090,0.63905275
3091,0.46449652
3092,0.98008907
3093,0.48823828
3095,0.8413094
3097,0.75101805
3099,0.47582653
3100,0.86293375
3101,0.37054896
3102,0.46352565
3104,0.99600464
3105,0.92928684
3106,0.99886155
3107,0.98434037
3108,0.9746311
3109,0.99886155
3111,0.98284554
3112,0.99886155
3114,0.77631027
3115,0.84115756
3116,0.84115756
3117,0.97306097
3118,0.99886155
3119,0.99274355
3120,0.98836535
3122,0.99422795
3123,0.9595424
3124,0.98311436
3125,0.98836535
3126,0.99886155
3130,0.99148715
3131,0.9965776
3132,0.99010134
3133,0.99857587
3134,0.9927703
3136,0.9826524
3137,0.98284554
3138,0.9927792
3139,0.97521377
3140,0.9912992
3141,0.99847937
3142,0.9922036
3144,0.9926057
3145,0.9865351
3147,0.99904776
3150,0.99846673
3152,0.92961395
3153,0.078502655
3154,0.073948115
3155,0.14400676
3157,0.1060715
3158,0.21900082
3159,0.04869011
3161,0.4247351
3162,0.38997975
3163,0.061786085
3165,0.48525852
3166,0.12318212
3167,0.06954941
3168,0.37579143
3170,0.20782125
3171,0.10495931
3172,0.1816133
3173,0.11022103
3174,0.123750865
3175,0.15829617
3176,0.12910947
3177,0.45499995
3179,0.29739732
3180,0.24949801
3181,0.18067205
3182,0.16546124
3183,0.21900126
3184,0.6294673
3185,0.13470191
3186,0.018481284
3188,0.21793613
3189,0.061322033
3190,0.10511151
3191,0.070097566
3192,0.028092474
3193,0.15821981
3195,0.03876567
3196,0.10236749
3197,0.352103
3198,0.11647928
3199,0.17685694
3200,0.102502406
3201,0.11733562
3205,0.15195441
3210,0.08518827
3211,0.0039770603
3212,0.89281553
3216,0.004618287
3217,0.16991094
3218,0.005329728
3219,0.008919746
3221,0.06872612
3222,0.0027676225
3225,0.07187149
3227,0.06872612
3229,0.15713161
3231,0.33632296
3235,0.003014326
3236,0.77670836
3237,0.003813386
3239,0.002615869
3240,0.0051863194
3241,0.20672971
3242,0.049248964
3243,0.0043419003
3244,0.0061762035
3245,0.22860411
3248,0.9197325
3249,0.23758379
3252,0.22798088
3253,0.25086343
3255,0.36892992
3256,0.4248124
3259,0.1616748
3260,0.07788569
3262,0.39576975
3263,0.023232609
3264,0.05411029
3265,0.1649361
3266,0.36892998
3270,0.36892998
3274,0.27669835
3275,0.07082972
3276,0.035137832
3277,0.20689306
3278,0.18804082
3280,0.9351747
3281,0.13137591
3282,0.120226264
3283,0.09357238
3284,0.11580899
3285,0.043628633
3286,0.35742545
3287,0.14000916
3288,0.35288867
3289,0.47967154
3292,0.19535261
3295,0.037539095
3296,0.08191654
3297,0.05052069
3299,0.08436319
3300,0.08339828
3301,0.13343492
3302,0.1774714
3303,0.2634623
3304,0.07594818
3308,0.12300748
3309,0.12178296
3311,0.027810037
3312,0.09976682
3317,0.35509068
3318,0.17229208
3319,0.40512747
3320,0.12230256
3322,0.33333397
3323,0.16370857
3324,0.0818114
3328,0.2662717
3329,0.33333397
3334,0.8798953
3335,0.04994446
3336,0.20706779
3337,0.95780385
3338,0.15866548
3339,0.33333397
3340,0.3737255
3341,0.5772903
3342,0.14870733
3345,0.22793862
3346,0.09671101
3347,0.5850925
3351,0.9358827
3355,0.88249743
3356,0.04728046
3357,0.18581146
3359,0.38115704
3361,0.059126228
3362,0.35764906
3363,0.3209564
3364,0.53169703
3365,0.1428706
3367,0.82008547
3368,0.65221685
3369,0.44585076
3370,0.5441555
3372,0.37579143
3373,0.4827617
3376,0.56767046
3377,0.13028663
3379,0.72623265
3380,0.15230015
3381,0.16518283
3383,0.2525782
3387,0.4827617
3388,0.3548947
3389,0.27976018
3390,0.22409219
3391,0.84151906
3393,0.31677857
3394,0.20886561
3395,0.23637202
3396,0.43117628
3397,0.46753445
3398,0.45600247
3400,0.36688858
3401,0.5284355
3402,0.29023373
3403,0.22415245
3404,0.9304283
3405,0.031440675
3406,0.22415245
3408,0.041005135
3410,0.31066477
3411,0.26488635
3412,0.99509543
3413,0.93275833
3414,0.22415245
3415,0.92604864
3417,0.99509543
3418,0.23726586
3419,0.80956364
3421,0.22415245
3423,0.8025694
3425,0.22415245
3428,0.04021743
3429,0.44065097
3430,0.20955345
3431,0.99509543
3432,0.9671115
3433,0.4256354
3435,0.27453026
3436,0.9676715
3437,0.92604864
3439,0.94599664
3440,0.18337277
3445,0.22415245
3446,0.9150414
3447,0.07615033
3448,0.16538033
3450,0.30437118
3451,0.9238421
3452,0.48801824
3455,0.84687984
3459,0.3454844
3460,0.45057562
3462,0.63445973
3463,0.58440506
3464,0.21946841
3465,0.8207073
3466,0.34082556
3468,0.5023528
3469,0.86101663
3470,0.911139
3471,0.40003854
3472,0.02924949
3473,0.91629255
3474,0.84623766
3475,0.3637287
3476,0.33453488
3477,0.86642087
3478,0.6120736
3480,0.67335665
3481,0.2996397
3482,0.48829466
3483,0.44968605
3484,0.43015954
3485,0.13226154
3486,0.9525335
3487,0.751313
3489,0.85004914
3490,0.10004413
3492,0.09315789
3493,0.15825936
3494,0.42038602
3495,0.32515594
3497,0.7588198
3498,0.9530134
3499,0.15160325
3500,0.713387
3501,0.8602911
3503,0.99723315
3504,0.94292104
3505,0.99723315
3506,0.49930552
3508,0.9972112
3509,0.9810436
3510,0.99668384
3512,0.9971281
3513,0.74211246
3514,0.6244867
3517,0.99723315
3518,0.9984522
3519,0.99481463
3520,0.9984522
3521,0.74960774
3522,0.99723315
3523,0.8004259
3524,0.9984522
3525,0.26046956
3526,0.7306429
3527,0.9794646
3528,0.7668199
3529,0.9888994
3530,0.8201641
3531,0.99111
3532,0.51703054
3533,0.99010247
3534,0.9794646
3535,0.99111
3536,0.9888994
3537,0.90589535
3540,0.75040895
3542,0.9021585
3543,0.84501964
3544,0.7626265
3548,0.8829193
3549,0.6244867
3550,0.5408676
3552,0.99723315
3554,0.18785205
3555,0.22177863
3557,0.09339175
3560,0.30585128
3565,0.28777605
3566,0.13493082
3567,0.41016722
3568,0.054160893
3569,0.27120742
3570,0.032278627
3572,0.27741367
3573,0.1523161
3575,0.27792525
3578,0.40029234
3581,0.088205695
3582,0.37596464
3583,0.13563335
3584,0.11493474
3585,0.16054672
3587,0.19209465
3588,0.13748667
3589,0.37596464
3591,0.25848693
3592,0.16803238
3593,0.18126526
3594,0.35038167
3595,0.2622242
3596,0.033796906
3597,0.07305354
3598,0.6377742
3602,0.35975528
3603,0.02831012
3604,0.023905605
3607,0.04906997
3608,0.024669826
3609,0.016934007
3610,0.09949738
3611,0.11725524
3613,0.20122987
3617,0.037333876
3618,0.027243733
3619,0.1446473
3621,0.1106168
3623,0.0858804
3625,0.057427138
3626,0.14854497
3627,0.19247106
3628,0.1505988
3629,0.0711579
3631,0.028577894
3632,0.036581486
3633,0.030186504
3634,0.17786044
3635,0.384615
3636,0.12933603
3637,0.0122343
3638,0.20342276
3639,0.1227141
3640,0.11344716
3641,0.011982024
3642,0.10640231
3643,0.03219989
3645,0.014422327
3646,0.07829818
3647,0.07525262
3648,0.41377527
3650,0.34229514
3652,0.27788574
3653,0.18152252
3655,0.037495583
3656,0.16208166
3657,0.02994281
3658,0.07674056
3659,0.18481487
3660,0.15938959
3661,0.114082545
3662,0.216104
3663,0.34241575
3664,0.18175447
3666,0.12965012
3667,0.093848914
3669,0.09670225
3670,0.21409369
3674,0.2464872
3675,0.12157315
3676,0.34789568
3679,0.32680005
3680,0.0110658705
3681,0.092862695
3682,0.0334619
3683,0.19154322
3684,0.52738863
3685,0.22908804
3686,0.14974764
3689,0.13611981
3690,0.48947763
3691,0.13043717
3692,0.32568353
3694,0.17435703
3695,0.17897308
3696,0.123327255
3697,0.17075837
3700,0.4757225
3702,0.30235347
3704,0.03581682
3705,0.06986877
3708,0.07420641
3710,0.16242892
3712,0.20367205
3713,0.08968124
3715,0.97672623
3717,0.9907027
3718,0.03581682
3719,0.03581682
3721,0.60775805
3722,0.03581682
3723,0.12694854
3724,0.3946454
3725,0.9921686
3726,0.031042337
3727,0.25610393
3729,0.1413283
3730,0.13749826
3735,0.84748113
3736,0.9907027
3737,0.7153686
3738,0.03581682
3739,0.066758335
3741,0.04838857
3742,0.03581682
3743,0.37109834
3744,0.07516155
3745,0.4923128
3747,0.03581682
3748,0.6774769
3750,0.2368406
3752,0.18094832
3753,0.19110957
3754,0.14538255
3756,0.2554995
3758,0.12563238
3759,0.16217226
3760,0.038526803
3761,0.48630846
3763,0.17151958
3764,0.09881705
3765,0.63657033
3766,0.23173487
3768,0.3282249
3770,0.7820636
3771,0.113178104
3772,0.29400867
3773,0.18094832
3774,0.09648183
3775,0.08611211
3776,0.26826757
3777,0.18094832
3778,0.17456424
3780,0.14212263
3785,0.13993922
3786,0.26962745
3787,0.08458018
3788,0.28639752
3789,0.15196025
3793,0.19744724
3795,0.66736877
3796,0.03589499
3797,0.07419419
3798,0.001784116
3800,0.8692504
3802,0.2029075
3803,0.233765
3805,0.02120173
3806,0.001784116
3807,0.09596068
3810,0.21655747
3812,0.54049623
3814,0.001784116
3815,0.10728973
3816,0.17005631
3819,0.5729796
3820,0.076914996
3821,0.10728973
3822,0.10728973
3824,0.37242448
3825,0.09593329
3826,0.58701754
3827,0.10728973
3828,0.001784116
3829,0.15021282
3830,0.21655747
3831,0.2115936
3832,0.13822585
3833,0.2402609
3834,0.14916912
3835,0.106463134
3836,0.001784116
3837,0.233765
3838,0.2933215
3839,0.061249375
3840,0.21163529
3841,0.001784116
3842,0.30571777
3845,0.051380068
3848,0.37579143
3849,0.19013
3850,0.37579143
3851,0.37579143
3853,0.3757914
3855,0.3060546
3857,0.25094008
3858,0.14729348
3859,0.29864323
3860,0.37579143
3861,0.37579143
3862,0.28582072
3864,0.19013
3866,0.37579143
3868,0.39993885
3869,0.20567816
3870,0.37579143
3873,0.12600523
3874,0.37579143
3875,0.29272154
3876,0.041066885
3877,0.71385086
3879,0.4119063
3887,0.29272154
3888,0.37579143
3889,0.4119063
3892,0.15899059
3893,0.95081365
3894,0.4119063
3895,0.9866376
3896,0.37579143
3897,0.37579143
3899,0.11311385
3900,0.1096012
3901,0.97423184
3903,0.29539537
3904,0.34592026
3905,0.9975047
3906,0.98970526
3907,0.9952489
3908,0.99936104
3911,0.97423184
3913,0.99936104
3914,0.97423184
3916,0.99936104
3917,0.12602985
3919,0.99936104
3921,0.06686315
3922,0.1454098
3923,0.12916663
3924,0.055136025
3926,0.09699753
3927,0.1750265
3932,0.13119262
3933,0.9982488
3935,0.26029855
3936,0.08775583
3937,0.99476326
3938,0.23500362
3940,0.12504023
3944,0.07904494
3945,0.15515172
3947,0.99936104
3948,0.34286922
3949,0.08483708
3950,0.3282439
3951,0.4356237
3952,0.9989518
3953,0.09205735
3954,0.9317074
3955,0.9989518
3956,0.9989518
3957,0.61679983
3958,0.9974456
3959,0.11074796
3960,0.9989518
3961,0.98350215
3962,0.9989518
3964,0.8571793
3967,0.99865377
3968,0.9989518
3969,0.29234365
3970,0.51331514
3973,0.41714033
3975,0.08757758
3977,0.9989518
3979,0.6111062
3980,0.1554785
3982,0.9989518
3983,0.9989518
3984,0.8544592
3989,0.55206305
3990,0.502426
3992,0.9989518
3993,0.91351473
3994,0.88533187
3995,0.3839759
3996,0.79844403
3997,0.3381241
3998,0.29336292
4000,0.8393579
4003,0.34724382
4005,0.035961926
4006,0.7583574
4008,0.08307555
4010,0.630318
4011,0.7900075
4012,0.31188476
4014,0.35877168
4017,0.6291624
4018,0.009377778
4019,0.44073123
4020,0.3580749
4021,0.21095711
4022,0.63450146
4024,0.67300457
4025,0.9433309
4026,0.5921236
4027,0.1338112
4028,0.26128918
4029,0.27031046
4030,0.061770916
4032,0.6681433
4033,0.16227236
4034,0.2880231
4038,0.21797636
4039,0.1951623
4041,0.55728364
4042,0.019109786
4043,0.5535815
4044,0.571305
4045,0.12135765
4046,0.7872946
4047,0.116024196
4049,0.9821753
4050,0.62946844
4051,0.60997117
4052,0.8642776
4054,0.97870326
4055,0.061346203
4057,0.6782467
4058,0.49818608
4060,0.56288624
4061,0.37816918
4062,0.92225057
4063,0.95563304
4064,0.6782467
4065,0.7372819
4068,0.5994179
4072,0.5994179
4076,0.5994179
4077,0.5994179
4078,0.21186057
4079,0.90146756
4080,0.49818608
4081,0.98771286
4083,0.37434888
4084,0.92010164
4085,0.17768571
4086,0.9821753
4087,0.8913116
4088,0.85289633
4089,0.7254724
4091,0.97870326
4092,0.4981861
4093,0.25352627
4094,0.5075034
4095,0.15008417
4096,0.7785488
4097,0.34134293
4098,0.93376416
4100,0.96109736
4101,0.918832
4103,0.6054441
4104,0.85103536
4105,0.96109736
4107,0.56666845
4108,0.6628067
4111,0.6739017
4112,0.69271374
4113,0.87105846
4114,0.87733895
4116,0.42333132
4117,0.07619977
4119,0.39618072
4121,0.49915868
4122,0.8106737
4123,0.61104304
4124,0.675178
4127,0.49035904
4128,0.48235768
4129,0.13705662
4131,0.19744164
4132,0.478725
4133,0.8107221
4135,0.7953696
4138,0.89757866
4139,0.8226234
4140,0.572686
4141,0.4794907
4142,0.61153185
4143,0.8620891
4145,0.85103536
4146,0.29625484
4147,0.18144313
4149,0.081385374
4150,0.19809338
4152,0.09429243
4153,0.016707629
4154,0.07772371
4156,0.057215422
4157,0.090771616
4158,0.13019505
4159,0.03772813
4160,0.08156419
4161,0.06402135
4163,0.15427944
4164,0.020300716
4166,0.113801
4167,0.037507713
4168,0.036253482
4170,0.12407866
4171,0.07010469
4172,0.15427944
4173,0.10946819
4175,0.17046875
4176,0.33408225
4177,0.058942974
4178,0.041593283
4180,0.11612111
4181,0.06152293
4182,0.056760997
4183,0.029595107
4184,0.71370417
4189,0.20109484
4191,0.037444443
4197,0.036761582
4198,0.03948012
4199,0.029589057
4200,0.13955888
4201,0.98656464
4202,0.4418632
4203,0.37001434
4204,0.39172757
4205,0.07406312
4206,0.07342005
4209,0.19752356
4210,0.073737085
4211,0.9937949
4212,0.9864341
4213,0.3037786
4214,0.053833872
4216,0.39172757
4218,0.9572375
4219,0.16957012
4220,0.45339322
4221,0.21822906
4224,0.18775257
4225,0.5474252
4227,0.11726385
4230,0.07214928
4232,0.017340511
4233,0.3946816
4235,0.9011021
4237,0.2728625
4238,0.7585862
4239,0.04201138
4240,0.13554433
4241,0.98656464
4242,0.19226918
4243,0.9680296
4244,0.35949397
4245,0.15963486
4246,0.14793071
4247,0.080020815
4248,0.15966517
4250,0.17650715
4251,0.17650715
4252,0.20197415
4253,0.3758321
4255,0.49784306
4256,0.061943024
4257,0.016782433
4260,0.37579143
4261,0.17650715
4262,0.334897
4264,0.26273006
4265,0.090958595
4266,0.34341064
4268,0.094423264
4269,0.14285305
4270,0.036450446
4271,0.7768101
4272,0.39887786
4273,0.45359302
4274,0.516977
4275,0.14137912
4276,0.32208747
4279,0.08261302
4281,0.17650715
4282,0.47904238
4284,0.46557337
4288,0.096610814
4289,0.21380696
4292,0.7882051
4293,0.22223833
4295,0.16721752
4296,0.030397743
4297,0.069285154
4298,0.6672514
4299,0.906289
4300,0.9403581
4301,0.8572515
4303,0.80125964
4304,0.6953577
4305,0.5917269
4306,0.9403581
4307,0.74457914
4309,0.6339326
4312,0.49480566
4313,0.13538718
4314,0.5738647
4317,0.62213767
4318,0.68735546
4320,0.93279797
4321,0.4130846
4322,0.93589556
4323,0.3592918
4324,0.40796942
4325,0.33000296
4326,0.26022497
4327,0.4630718
4328,0.67913246
4329,0.8242729
4330,0.7645653
4332,0.63587195
4333,0.84917176
4334,0.5893839
4335,0.91399837
4336,0.26072177
4337,0.3592918
4341,0.29368746
4342,0.669111
4343,0.6953577
4345,0.3592918
4348,0.8713
4349,0.9743367
4350,0.5070139
4351,0.8319464
4352,0.13797241
4353,0.9707683
4354,0.9659618
4355,0.26019657
4356,0.5064708
4357,0.89122295
4358,0.85944164
4359,0.91381264
4361,0.7212184
4362,0.94789994
4363,0.84190404
4365,0.9053248
4366,0.32405263
4368,0.36404705
4372,0.61188614
4373,0.94804144
4374,0.8084332
4375,0.6272271
4376,0.8610594
4377,0.8011317
4378,0.47385108
4379,0.558452
4381,0.7630467
4382,0.7644515
4383,0.14389622
4384,0.7727368
4385,0.76053447
4387,0.8206167
4388,0.31426674
4391,0.8206167
4392,0.9826324
4393,0.6768255
4395,0.16819382
4396,0.92751706
4397,0.41173592
4398,0.12090334
4401,0.046788216
4402,0.02826643
4403,0.034177214
4405,0.024648458
4406,0.028392285
4407,0.1058853
4408,0.055859327
4410,0.067269385
4411,0.15807611
4412,0.04213345
4413,0.1574868
4415,0.051473618
4416,0.03378898
4421,0.044441164
4423,0.0151076615
4424,0.072244376
4425,0.06190619
4426,0.026621997
4427,0.026071995
4428,0.046729058
4430,0.09572089
4432,0.023703098
4435,0.10984233
4436,0.05727172
4437,0.1330635
4438,0.09734362
4440,0.1330635
4441,0.24384165
4442,0.23077133
4444,0.035225242
4445,0.04603541
4448,0.1095871
4449,0.86228406
4450,0.08324298
4451,0.0959906
4452,0.03934464
4454,0.1743525
4455,0.092998385
4456,0.37579143
4457,0.3441851
4458,0.20315975
4459,0.8144254
4463,0.552394
4464,0.29487118
4465,0.038432807
4466,0.2504093
4468,0.08808839
4470,0.2122992
4471,0.028379947
4472,0.63836026
4476,0.14685485
4478,0.08857638
4479,0.22324166
4480,0.047082484
4482,0.21004298
4486,0.13721415
4487,0.5388175
4488,0.8879218
4489,0.120767325
4490,0.4681737
4491,0.5058294
4492,0.13082638
4493,0.09020236
4494,0.2374911
4496,0.5135973
4498,0.20962685
4499,0.27264595
4503,0.5948947
4504,0.58623785
4507,0.27264595
4508,0.37579143
4509,0.37579143
4511,0.14558324
4514,0.46247745
4515,0.07487026
4516,0.19361886
4517,0.71816117
4518,0.16483933
4519,0.37579143
4520,0.17139167
4521,0.097783536
4522,0.88437754
4523,0.63057244
4524,0.17495266
4525,0.16774598
4526,0.7148992
4527,0.080028355
4528,0.10734546
4529,0.35402143
4530,0.21656263
4531,0.11351299
4533,0.6637617
4534,0.43991923
4537,0.8430972
4538,0.023022324
4539,0.38032386
4541,0.2530855
4542,0.44504458
4543,0.3840604
4544,0.09878343
4546,0.365272
4547,0.27777833
4548,0.55812174
4549,0.38490984
4550,0.49946034
4551,0.27632648
4553,0.9625046
4556,0.29664677
4557,0.057969153
4561,0.35991085
4562,0.98958427
4563,0.97202384
4564,0.30643648
4565,0.05634308
4567,0.34777462
4568,0.85934776
4569,0.9773203
4571,0.5431845
4573,0.28597403
4575,0.34808177
4576,0.1979999
4577,0.46670526
