,elmo_net
1672,0.1404548
1673,0.6423296
1674,0.07402626
1675,0.12991327
1676,0.11032629
1677,0.103080004
1678,0.09058973
1679,0.03931153
1680,0.091183454
1681,0.11738646
1682,0.100319594
1683,0.102054
1684,0.08069354
1685,0.10469431
1686,0.112621516
1687,0.07928029
1688,0.03836015
1689,0.06836614
1690,0.35000867
1691,0.3241974
1692,0.046827257
1693,0.9919289
1694,0.111436695
1695,0.15485442
1696,0.08300254
1697,0.24883768
1698,0.07612333
1699,0.70125544
1700,0.05282569
1701,0.70541215
1702,0.03596586
1703,0.9868264
1704,0.73590195
1705,0.059889644
1706,0.24146637
1707,0.31019032
1708,0.14948049
1709,0.045630872
1710,0.9996144
1711,0.89767146
1712,0.8793982
1713,0.8757726
1714,0.99511987
1715,0.105300635
1716,0.9950218
1717,0.5341989
1718,0.13445723
1719,0.9990176
1720,0.42043608
1721,0.9799676
1722,0.12664905
1723,0.08657971
1724,0.1984042
1725,0.73590195
1726,0.98244643
1727,0.27682573
1728,0.9981766
1729,0.3101647
1730,0.991422
1731,0.17947736
1732,0.5007014
1733,0.99886537
1734,0.6266088
1735,0.97618145
1736,0.9300456
1737,0.8917318
1738,0.1128723
1739,0.9968964
1740,0.61433697
1741,0.9287389
1742,0.91297126
1743,0.9566563
1744,0.84566015
1745,0.9836167
1746,0.8373312
1747,0.4858124
1748,0.9972173
1749,0.9897524
1750,0.99804664
1751,0.99633616
1752,0.059302926
1753,0.4010507
1754,0.44366914
1755,0.77466047
1756,0.9495152
1757,0.79025406
1758,0.8917314
1759,0.38657278
1760,0.62636596
1761,0.99530387
1762,0.9659606
1763,0.956908
1764,0.9836911
1765,0.26106375
1766,0.9977356
1767,0.99835134
1768,0.9621588
1769,0.6799166
1770,0.74338895
1771,0.99537474
1772,0.87909734
1773,0.9974555
1774,0.9969873
1775,0.9443128
1776,0.36811918
1777,0.12725702
1778,0.10787448
1779,0.3490735
1780,0.060859084
1781,0.09891048
1782,0.47182146
1783,0.078498065
1784,0.21971223
1785,0.16791856
1786,0.8185463
1787,0.85864675
1788,0.6923994
1789,0.18305057
1790,0.23417804
1791,0.25483292
1792,0.9974028
1793,0.11364043
1794,0.41499722
1795,0.7726809
1796,0.5619658
1797,0.15061605
1798,0.1793645
1799,0.60246813
1800,0.08934668
1801,0.9736792
1802,0.20935199
1803,0.27653116
1804,0.18215987
1805,0.9464886
1806,0.1408734
1807,0.83764327
1808,0.9996146
1809,0.11716345
1810,0.5519759
1811,0.24719426
1812,0.99906504
1813,0.99461484
1814,0.12218037
1815,0.9770789
1816,0.99627227
1817,0.43433577
1818,0.98532903
1819,0.9857273
1820,0.3103362
1821,0.99076355
1822,0.062388152
1823,0.32472482
1824,0.20168972
1825,0.55228025
1826,0.9103477
1827,0.95393395
1828,0.88053775
1829,0.99977744
1830,0.9949701
1831,0.77098477
1832,0.9987993
1833,0.9369186
1834,0.9993707
1835,0.18271849
1836,0.14539668
1837,0.6178356
1838,0.797285
1839,0.17957586
1840,0.5525742
1841,0.98919535
1842,0.99358255
1843,0.7378299
1844,0.8951647
1845,0.01663965
1846,0.2979817
1847,0.20026639
1848,0.06699997
1849,0.0979206
1850,0.26635394
1851,0.3058456
1852,0.12865284
1853,0.13109523
1854,0.060318977
1855,0.09375748
1856,0.045985103
1857,0.09495142
1858,0.06950912
1859,0.15757164
1860,0.06613764
1861,0.19746268
1862,0.12714273
1863,0.13981608
1864,0.1292947
1865,0.13572893
1866,0.15199444
1867,0.22257197
1868,0.10766056
1869,0.11673626
1870,0.08728081
1871,0.037356228
1872,0.09454289
1873,0.6728875
1874,0.23082837
1875,0.120155096
1876,0.06640318
1877,0.11520991
1878,0.035297036
1879,0.17717016
1880,0.05329442
1881,0.3069272
1882,0.09962946
1883,0.096455425
1884,0.12929544
1885,0.06522378
1886,0.051303744
1887,0.06537533
1888,0.124390185
1889,0.06538692
1890,0.069907606
1891,0.8309037
1892,0.18686369
1893,0.08127713
1894,0.11536515
1895,0.08188075
1896,0.09648812
1897,0.108002245
1898,0.0926806
1899,0.37766138
1900,0.059815496
1901,0.13626638
1902,0.07236853
1903,0.7159303
1904,0.24264002
1905,0.33208263
1906,0.10962263
1907,0.07914615
1908,0.13116956
1909,0.022240967
1910,0.093146354
1911,0.072262734
1912,0.023087472
1913,0.194157
1914,0.98481995
1915,0.09838775
1916,0.11436167
1917,0.16282481
1918,0.32311776
1919,0.81755775
1920,0.15297905
1921,0.1497395
1922,0.11884031
1923,0.16633767
1924,0.060524225
1925,0.11502442
1926,0.1052427
1927,0.082885265
1928,0.11771864
1929,0.16769278
1930,0.2685349
1931,0.13021314
1932,0.07508716
1933,0.28077874
1934,0.13913113
1935,0.11803296
1936,0.31100577
1937,0.101202816
1938,0.16567412
1939,0.0666005
1940,0.17623317
1941,0.06410587
1942,0.056930035
1943,0.10043049
1944,0.100667834
1945,0.15396842
1946,0.09658912
1947,0.16946006
1948,0.20609245
1949,0.80646336
1950,0.5175226
1951,0.18173772
1952,0.17731777
1953,0.59929144
1954,0.97438514
1955,0.25774235
1956,0.7294798
1957,0.8733145
1958,0.7688434
1959,0.99929523
1960,0.7089559
1961,0.7925502
1962,0.9680155
1963,0.9997963
1964,0.5857084
1965,0.20724449
1966,0.31822687
1967,0.83522904
1968,0.76846385
1969,0.69891137
1970,0.842067
1971,0.7832749
1972,0.41524473
1973,0.4449413
1974,0.78874075
1975,0.9980557
1976,0.94633484
1977,0.14143574
1978,0.2535999
1979,0.98750854
1980,0.9842124
1981,0.43373877
1982,0.09700954
1983,0.087331206
1984,0.5001108
1985,0.08587682
1986,0.9476383
1987,0.30108804
1988,0.09033492
1989,0.0922173
1990,0.87888324
1991,0.105998844
1992,0.1730884
1993,0.1763373
1994,0.1772146
1995,0.9958777
1996,0.13986126
1997,0.22362092
1998,0.24062511
1999,0.5613854
2000,0.43971133
2001,0.28654778
2002,0.5695237
2003,0.7423501
2004,0.13236511
2005,0.8058557
2006,0.12629768
2007,0.95433265
2008,0.9404534
2009,0.5953998
2010,0.28953946
2011,0.12680063
2012,0.16144806
2013,0.9296428
2014,0.058369875
2015,0.5265719
2016,0.99944764
2017,0.4662915
2018,0.31909478
2019,0.11003053
2020,0.06715575
2021,0.15638712
2022,0.47855815
2023,0.18009403
2024,0.23464963
2025,0.25163105
2026,0.62164795
2027,0.109211
2028,0.98950356
2029,0.10559815
2030,0.11275667
2031,0.506931
2032,0.66087425
2033,0.41094512
2034,0.40160257
2035,0.13861096
2036,0.26537558
2037,0.25249934
2038,0.46923783
2039,0.14654061
2040,0.107480645
2041,0.13984045
2042,0.0399172
2043,0.10050762
2044,0.12190148
2045,0.17596427
2046,0.16458851
2047,0.5872183
2048,0.35229957
2049,0.20581952
2050,0.293356
2051,0.99719644
2052,0.10291764
2053,0.39185375
2054,0.2665279
2055,0.35481176
2056,0.4891879
2057,0.38464883
2058,0.20911163
2059,0.08335599
2060,0.9998461
2061,0.22105524
2062,0.09159523
2063,0.13710508
2064,0.19604105
2065,0.1280927
2066,0.52899873
2067,0.060536504
2068,0.16889593
2069,0.28795344
2070,0.08899754
2071,0.9973136
2072,0.59196097
2073,0.08824882
2074,0.2405541
2075,0.047124416
2076,0.23167622
2077,0.080331236
2078,0.080162436
2079,0.24588922
2080,0.19324991
2081,0.07274377
2082,0.9871243
2083,0.16069388
2084,0.33258757
2085,0.32544458
2086,0.15221724
2087,0.19182396
2088,0.114299685
2089,0.04699391
2090,0.18280086
2091,0.3035866
2092,0.079173505
2093,0.22644666
2094,0.90805393
2095,0.04082051
2096,0.27197045
2097,0.21588606
2098,0.29995394
2099,0.12227738
2100,0.2342121
2101,0.22353232
2102,0.33689803
2103,0.079128236
2104,0.40411025
2105,0.08717057
2106,0.063535124
2107,0.44577336
2108,0.22033527
2109,0.7665135
2110,0.055015773
2111,0.43722326
2112,0.1403031
2113,0.7130194
2114,0.9110625
2115,0.12354213
2116,0.990942
2117,0.16296965
2118,0.4960362
2119,0.16845381
2120,0.29258206
2121,0.4672997
2122,0.12125653
2123,0.2053577
2124,0.991699
2125,0.9017343
2126,0.3736868
2127,0.98595965
2128,0.53159463
2129,0.9614988
2130,0.9863592
2131,0.1291273
2132,0.98913133
2133,0.879534
2134,0.89903104
2135,0.77975994
2136,0.9588227
2137,0.7241798
2138,0.84086967
2139,0.033231556
2140,0.35406733
2141,0.74813855
2142,0.49342722
2143,0.84846926
2144,0.88830805
2145,0.6402775
2146,0.15222162
2147,0.6752003
2148,0.22722659
2149,0.8213638
2150,0.42909712
2151,0.7124826
2152,0.7943805
2153,0.7940185
2154,0.8246951
2155,0.9720932
2156,0.7266095
2157,0.97549206
2158,0.8423584
2159,0.23344025
2160,0.8820996
2161,0.76794326
2162,0.84962595
2163,0.9947851
2164,0.9991471
2165,0.96584207
2166,0.99554384
2167,0.38429633
2168,0.96460694
2169,0.9989264
2170,0.9552846
2171,0.9348189
2172,0.75130653
2173,0.948137
2174,0.9500003
2175,0.9670745
2176,0.9783691
2177,0.69963133
2178,0.97271144
2179,0.89841264
2180,0.9824481
2181,0.94846857
2182,0.9641781
2183,0.9466958
2184,0.9732393
2185,0.6042733
2186,0.9549668
2187,0.98096496
2188,0.92477906
2189,0.99891335
2190,0.8455114
2191,0.997199
2192,0.9980289
2193,0.995585
2194,0.9962809
2195,0.9823265
2196,0.96044266
2197,0.98548114
2198,0.8155
2199,0.95335865
2200,0.07162911
2201,0.1610558
2202,0.18017247
2203,0.08497271
2204,0.14641994
2205,0.09114751
2206,0.7272644
2207,0.795022
2208,0.1314739
2209,0.25992745
2210,0.19388211
2211,0.08975518
2212,0.3979699
2213,0.19887033
2214,0.07624009
2215,0.05495161
2216,0.14668348
2217,0.11258569
2218,0.1691997
2219,0.14584225
2220,0.50595087
2221,0.25995368
2222,0.24137482
2223,0.2774207
2224,0.095917046
2225,0.16253692
2226,0.36528942
2227,0.13078901
2228,0.055232435
2229,0.10547921
2230,0.029175043
2231,0.5659812
2232,0.097397834
2233,0.033158064
2234,0.071382314
2235,0.124126434
2236,0.08662954
2237,0.072218806
2238,0.32588303
2239,0.3862931
2240,0.14027107
2241,0.09710023
2242,0.20579147
2243,0.1053046
2244,0.03740555
2245,0.99336004
2246,0.046414286
2247,0.40852872
2248,0.030904979
2249,0.039589792
2250,0.07184896
2251,0.038699627
2252,0.12798521
2253,0.051196337
2254,0.111893445
2255,0.49719867
2256,0.04187131
2257,0.996293
2258,0.026844114
2259,0.051532626
2260,0.040164858
2261,0.32649505
2262,0.06927967
2263,0.04476729
2264,0.031908542
2265,0.060005963
2266,0.8983288
2267,0.056583375
2268,0.8057198
2269,0.32098126
2270,0.57466674
2271,0.38995397
2272,0.23549676
2273,0.18003857
2274,0.3968643
2275,0.33568305
2276,0.19052175
2277,0.08908215
2278,0.64591455
2279,0.49999765
2280,0.087758094
2281,0.16783503
2282,0.15709832
2283,0.10562655
2284,0.17801338
2285,0.95489657
2286,0.16725498
2287,0.22777939
2288,0.076239705
2289,0.09360129
2290,0.089010656
2291,0.89871866
2292,0.11132893
2293,0.22339603
2294,0.47288892
2295,0.11144915
2296,0.31626648
2297,0.11939746
2298,0.18302506
2299,0.13202384
2300,0.037985027
2301,0.07450315
2302,0.37205982
2303,0.07959506
2304,0.20786297
2305,0.09386408
2306,0.11567652
2307,0.08751738
2308,0.11403149
2309,0.13522232
2310,0.09360331
2311,0.118548065
2312,0.06380886
2313,0.24286097
2314,0.1038197
2315,0.08956811
2316,0.103556454
2317,0.18067881
2318,0.9230352
2319,0.117540896
2320,0.095822066
2321,0.98907125
2322,0.13719583
2323,0.22687823
2324,0.10883826
2325,0.8943516
2326,0.09494975
2327,0.531608
2328,0.09518421
2329,0.79593384
2330,0.9604834
2331,0.75557125
2332,0.11721656
2333,0.39447647
2334,0.15921089
2335,0.37397698
2336,0.54837227
2337,0.18920758
2338,0.38623315
2339,0.19294637
2340,0.8878479
2341,0.6226688
2342,0.23944476
2343,0.66319263
2344,0.17207891
2345,0.850533
2346,0.5143367
2347,0.18548185
2348,0.7748928
2349,0.15578479
2350,0.19725779
2351,0.09722325
2352,0.850533
2353,0.26906192
2354,0.22602937
2355,0.37115008
2356,0.7622584
2357,0.38925695
2358,0.18319431
2359,0.6397713
2360,0.8933295
2361,0.96431863
2362,0.900386
2363,0.53129977
2364,0.57801044
2365,0.09961957
2366,0.22381166
2367,0.9871971
2368,0.59141785
2369,0.2564547
2370,0.08917913
2371,0.09799388
2372,0.54288137
2373,0.9947017
2374,0.99630743
2375,0.47699872
2376,0.99962795
2377,0.99720275
2378,0.21005908
2379,0.542971
2380,0.55017215
2381,0.99412835
2382,0.32770777
2383,0.040569544
2384,0.27290547
2385,0.30445415
2386,0.99687594
2387,0.78365266
2388,0.12462449
2389,0.10084465
2390,0.9979911
2391,0.999744
2392,0.9907676
2393,0.10133523
2394,0.30097437
2395,0.99196607
2396,0.031348944
2397,0.12702584
2398,0.0784688
2399,0.9947055
2400,0.31812343
2401,0.84352756
2402,0.9864567
2403,0.7971418
2404,0.73550165
2405,0.5433755
2406,0.11972353
2407,0.9156435
2408,0.75875556
2409,0.6219118
2410,0.9982711
2411,0.7948798
2412,0.20790964
2413,0.07069284
2414,0.8189069
2415,0.98358274
2416,0.4734909
2417,0.764767
2418,0.96370465
2419,0.78642696
2420,0.6984184
2421,0.29172713
2422,0.81496745
2423,0.07436657
2424,0.46645534
2425,0.067582875
2426,0.99871254
2427,0.5644749
2428,0.88687885
2429,0.21913856
2430,0.10492805
2431,0.113961786
2432,0.80689263
2433,0.7531447
2434,0.7917733
2435,0.9957906
2436,0.165384
2437,0.9551711
2438,0.7081245
2439,0.9754042
2440,0.9339684
2441,0.9754042
2442,0.9910863
2443,0.99561334
2444,0.9982672
2445,0.95170677
2446,0.9955392
2447,0.96725786
2448,0.94176185
2449,0.9754042
2450,0.9993004
2451,0.99394876
2452,0.9993004
2453,0.9113501
2454,0.9754042
2455,0.95235145
2456,0.9993004
2457,0.42825606
2458,0.99398184
2459,0.9954989
2460,0.9636465
2461,0.99617326
2462,0.9779264
2463,0.9988458
2464,0.96849704
2465,0.9956159
2466,0.98956215
2467,0.99672306
2468,0.99481535
2469,0.9983394
2470,0.9971052
2471,0.9976916
2472,0.9642961
2473,0.91619205
2474,0.9880289
2475,0.9339691
2476,0.5915712
2477,0.9754042
2478,0.83308566
2479,0.14248464
2480,0.19072482
2481,0.29915258
2482,0.2446515
2483,0.41583672
2484,0.327883
2485,0.04399392
2486,0.19696537
2487,0.0973005
2488,0.8306463
2489,0.075234175
2490,0.18400636
2491,0.19768268
2492,0.11780664
2493,0.3550893
2494,0.036623806
2495,0.1386418
2496,0.06711924
2497,0.10727507
2498,0.036623806
2499,0.42161623
2500,0.10059634
2501,0.489946
2502,0.40109894
2503,0.29910818
2504,0.32374716
2505,0.055396736
2506,0.037943482
2507,0.29867435
2508,0.0860109
2509,0.21075177
2510,0.035534382
2511,0.29795742
2512,0.18645146
2513,0.10846087
2514,0.21348539
2515,0.18766275
2516,0.25509584
2517,0.021929532
2518,0.36016
2519,0.08408019
2520,0.2146067
2521,0.16620162
2522,0.13752416
2523,0.062167883
2524,0.052605927
2525,0.29524618
2526,0.17917883
2527,0.13168877
2528,0.39381808
2529,0.17192376
2530,0.41539934
2531,0.044232845
2532,0.28612316
2533,0.058684498
2534,0.2801144
2535,0.11823568
2536,0.23357207
2537,0.10081196
2538,0.6025426
2539,0.07142386
2540,0.023147166
2541,0.23888323
2542,0.1274913
2543,0.29958948
2544,0.13652831
2545,0.41494203
2546,0.0398207
2547,0.15633589
2548,0.025862962
2549,0.29024786
2550,0.16892028
2551,0.21973342
2552,0.1625149
2553,0.07593095
2554,0.27445263
2555,0.2779069
2556,0.22316071
2557,0.22094998
2558,0.03027603
2559,0.22537366
2560,0.066571414
2561,0.16559586
2562,0.024969488
2563,0.56758165
2564,0.79758686
2565,0.06941861
2566,0.04085073
2567,0.11852491
2568,0.23583245
2569,0.17352512
2570,0.1241636
2571,0.07263106
2572,0.35206485
2573,0.49513412
2574,0.22063768
2575,0.18973991
2576,0.073336095
2577,0.096301675
2578,0.09226704
2579,0.06731939
2580,0.51008284
2581,0.050048947
2582,0.13694125
2583,0.7521094
2584,0.18901101
2585,0.09788084
2586,0.0965285
2587,0.0995895
2588,0.9934795
2589,0.9974359
2590,0.13694125
2591,0.13694125
2592,0.60108364
2593,0.13694125
2594,0.4031803
2595,0.6546676
2596,0.9949002
2597,0.09998289
2598,0.13489091
2599,0.08152676
2600,0.10350931
2601,0.968965
2602,0.9963182
2603,0.718057
2604,0.14341965
2605,0.07385889
2606,0.03299436
2607,0.14341965
2608,0.023130089
2609,0.26016742
2610,0.97713256
2611,0.14341965
2612,0.8039489
2613,0.7595962
2614,0.13321814
2615,0.1676937
2616,0.07314834
2617,0.22482905
2618,0.40863067
2619,0.25339666
2620,0.07581031
2621,0.885074
2622,0.44857314
2623,0.095330745
2624,0.7950144
2625,0.4164454
2626,0.38123757
2627,0.97517025
2628,0.3169317
2629,0.52695936
2630,0.13929954
2631,0.36728632
2632,0.19638813
2633,0.33441192
2634,0.15638423
2635,0.38341096
2636,0.14757246
2637,0.4779176
2638,0.2549482
2639,0.11832887
2640,0.59334356
2641,0.049254864
2642,0.093669176
2643,0.9724021
2644,0.46180683
2645,0.120056
2646,0.33414966
2647,0.99387336
2648,0.34812343
2649,0.27639908
2650,0.07790068
2651,0.2807213
2652,0.23127392
2653,0.3430707
2654,0.97432995
2655,0.2807213
2656,0.23330924
2657,0.2322937
2658,0.936586
2659,0.08270827
2660,0.3273527
2661,0.46408388
2662,0.591378
2663,0.06700143
2664,0.99523604
2665,0.3340123
2666,0.33414966
2667,0.03486839
2668,0.23604885
2669,0.13157699
2670,0.08280799
2671,0.16651091
2672,0.32848412
2673,0.22001222
2674,0.2807213
2675,0.23629671
2676,0.91871715
2677,0.018936783
2678,0.29040688
2679,0.33414966
2680,0.47172302
2681,0.025544792
2682,0.14902174
2683,0.18849316
2684,0.20221928
2685,0.21360302
2686,0.25411046
2687,0.25510252
2688,0.3244481
2689,0.29515895
2690,0.103812754
2691,0.08645159
2692,0.36858463
2693,0.41108662
2694,0.3372862
2695,0.39097717
2696,0.33321553
2697,0.082876146
2698,0.27548876
2699,0.022978693
2700,0.14241794
2701,0.096008
2702,0.0923703
2703,0.68117374
2704,0.27973396
2705,0.19583997
2706,0.2136271
2707,0.4189703
2708,0.18848556
2709,0.9713207
2710,0.2344929
2711,0.9769535
2712,0.15838256
2713,0.14907694
2714,0.12768662
2715,0.104864836
2716,0.950539
2717,0.45164612
2718,0.5226305
2719,0.99922013
2720,0.99800867
2721,0.9871533
2722,0.99922335
2723,0.938697
2724,0.99950784
2725,0.96550477
2726,0.99967027
2727,0.06783432
2728,0.99936914
2729,0.058531612
2730,0.1283763
2731,0.119463265
2732,0.06647569
2733,0.11201158
2734,0.11548787
2735,0.076551765
2736,0.9985893
2737,0.49796286
2738,0.12252036
2739,0.99617666
2740,0.30662462
2741,0.08762929
2742,0.09701195
2743,0.07587075
2744,0.99957025
2745,0.30829602
2746,0.20954278
2747,0.62529796
2748,0.68824947
2749,0.9962386
2750,0.26691926
2751,0.9543512
2752,0.9972185
2753,0.99590313
2754,0.77561355
2755,0.9964653
2756,0.2415035
2757,0.99608505
2758,0.96047944
2759,0.995865
2760,0.9944668
2761,0.9941204
2762,0.9948411
2763,0.49358287
2764,0.2943978
2765,0.63389933
2766,0.29454458
2767,0.99720395
2768,0.92849374
2769,0.46802002
2770,0.99588406
2771,0.9945561
2772,0.9719491
2773,0.906706
2774,0.46474782
2775,0.99615884
2776,0.9277663
2777,0.9783565
2778,0.3418385
2779,0.99366164
2780,0.37742144
2781,0.12231961
2782,0.91300714
2783,0.46455556
2784,0.08771345
2785,0.9760176
2786,0.11663762
2787,0.8845296
2788,0.855326
2789,0.4546828
2790,0.35570922
2791,0.73339486
2792,0.19818246
2793,0.36568153
2794,0.88498735
2795,0.7539627
2796,0.96633255
2797,0.94128036
2798,0.9899596
2799,0.9353416
2800,0.34382153
2801,0.4235927
2802,0.26178646
2803,0.12160537
2804,0.659282
2805,0.09360847
2806,0.49890503
2807,0.3190704
2808,0.5220876
2809,0.052301764
2810,0.072920024
2811,0.9338602
2812,0.96197104
2813,0.16774228
2814,0.9376687
2815,0.16971314
2816,0.99562216
2817,0.6771717
2818,0.81303763
2819,0.9940971
2820,0.9159014
2821,0.29282832
2822,0.9732127
2823,0.5399417
2824,0.7765933
2825,0.19478413
2826,0.84635013
2827,0.996136
2828,0.9732127
2829,0.6454724
2830,0.86635005
2831,0.86635005
2832,0.86635005
2833,0.86635005
2834,0.3702882
2835,0.9996308
2836,0.61245084
2837,0.9956107
2838,0.3109809
2839,0.95374143
2840,0.0964877
2841,0.99562216
2842,0.8649826
2843,0.94409907
2844,0.9497509
2845,0.88170594
2846,0.5088775
2847,0.06137699
2848,0.85659385
2849,0.19920918
2850,0.69878715
2851,0.5287209
2852,0.9978691
2853,0.97341365
2854,0.9811057
2855,0.9363426
2856,0.9988785
2857,0.91299176
2858,0.87371016
2859,0.8054105
2860,0.93760824
2861,0.83443534
2862,0.9329952
2863,0.7481042
2864,0.7083323
2865,0.22449282
2866,0.17117062
2867,0.9382055
2868,0.87859845
2869,0.820878
2870,0.47108907
2871,0.12593752
2872,0.32495862
2873,0.75965935
2874,0.48307943
2875,0.90214545
2876,0.9965166
2877,0.9334906
2878,0.8115829
2879,0.99209505
2880,0.73201317
2881,0.26042557
2882,0.56990725
2883,0.992306
2884,0.99839973
2885,0.29424012
2886,0.093666315
2887,0.20247057
2888,0.15688711
2889,0.31742308
2890,0.060421616
2891,0.24469852
2892,0.25763017
2893,0.23455021
2894,0.109405965
2895,0.08579025
2896,0.17343283
2897,0.15739122
2898,0.19856486
2899,0.09809002
2900,0.31268442
2901,0.04305461
2902,0.13484076
2903,0.22403339
2904,0.13923165
2905,0.12800243
2906,0.047567487
2907,0.080748886
2908,0.17973629
2909,0.22704458
2910,0.055072814
2911,0.16933942
2912,0.04625708
2913,0.065042496
2914,0.2023527
2915,0.8565029
2916,0.25491425
2917,0.077772915
2918,0.13029662
2919,0.066108406
2920,0.041651577
2921,0.13063452
2922,0.9929273
2923,0.22983262
2924,0.11083302
2925,0.20062664
2926,0.16190866
2927,0.13775021
2928,0.21627128
2929,0.041627854
2930,0.9988879
2931,0.9889922
2932,0.51229346
2933,0.13844675
2934,0.5662038
2935,0.99836636
2936,0.07615414
2937,0.15061322
2938,0.12242186
2939,0.07672253
2940,0.46684423
2941,0.4735168
2942,0.08733016
2943,0.061805457
2944,0.38621196
2945,0.9823444
2946,0.13039705
2947,0.9267304
2948,0.025750399
2949,0.096081555
2950,0.99247456
2951,0.05574569
2952,0.9987434
2953,0.16193998
2954,0.08881229
2955,0.08900151
2956,0.061478943
2957,0.063026845
2958,0.12011531
2959,0.29638374
2960,0.7521101
2961,0.5525802
2962,0.8681845
2963,0.11216402
2964,0.15537754
2965,0.08839542
2966,0.37292546
2967,0.2486912
2968,0.20080587
2969,0.089808464
2970,0.22972295
2971,0.08783764
2972,0.44201598
2973,0.1330216
2974,0.4990727
2975,0.6739519
2976,0.67099065
2977,0.5142041
2978,0.06377119
2979,0.4025699
2980,0.10907486
2981,0.19000474
2982,0.3784902
2983,0.10232958
2984,0.043674916
2985,0.41562867
2986,0.31963196
2987,0.47333595
2988,0.12895283
2989,0.12638459
2990,0.14208055
2991,0.2005867
2992,0.9942466
2993,0.75269693
2994,0.9633564
2995,0.8822723
2996,0.9997552
2997,0.8133004
2998,0.6958894
2999,0.9431565
3000,0.936203
3001,0.35530508
3002,0.41441962
3003,0.4091546
3004,0.46403417
3005,0.49546817
3006,0.98377824
3007,0.7238617
3008,0.63712215
3009,0.1424335
3010,0.94005984
3011,0.09616774
3012,0.073171854
3013,0.50617874
3014,0.97203624
3015,0.8266144
3016,0.8639979
3017,0.089278996
3018,0.87946117
3019,0.16154215
3020,0.981678
3021,0.56875104
3022,0.1876719
3023,0.7110232
3024,0.18077701
3025,0.9996021
3026,0.14051273
3027,0.8896781
3028,0.9998467
3029,0.9405811
3030,0.9824561
3031,0.106839746
3032,0.9465154
3033,0.94489676
3034,0.108350664
3035,0.99234766
3036,0.9807941
3037,0.92664146
3038,0.9991728
3039,0.8080261
3040,0.9461963
3041,0.8559662
3042,0.8601228
3043,0.20536205
3044,0.96299887
3045,0.3060519
3046,0.99775517
3047,0.9748543
3048,0.6283126
3049,0.92358756
3050,0.9325533
3051,0.85665953
3052,0.09010884
3053,0.625808
3054,0.65211034
3055,0.10627368
3056,0.3709822
3057,0.21973205
3058,0.5311852
3059,0.80932105
3060,0.5311852
3061,0.9985862
3062,0.5315772
3063,0.3603115
3064,0.95694906
3065,0.7823552
3066,0.06142822
3067,0.19083586
3068,0.12930816
3069,0.12906697
3070,0.1092588
3071,0.043322325
3072,0.24468973
3073,0.08520886
3074,0.15402067
3075,0.14071372
3076,0.18347085
3077,0.35287857
3078,0.2994357
3079,0.15469804
3080,0.08882612
3081,0.12053347
3082,0.20097306
3083,0.28991756
3084,0.3273059
3085,0.084070265
3086,0.062240243
3087,0.09901133
3088,0.24619552
3089,0.16294113
3090,0.2710917
3091,0.0777286
3092,0.18357408
3093,0.08220813
3094,0.46129084
3095,0.35287857
3096,0.5756667
3097,0.22273973
3098,0.1540952
3099,0.9965702
3100,0.21974698
3101,0.28184682
3102,0.43449673
3103,0.18255752
3104,0.5552499
3105,0.31480396
3106,0.24886078
3107,0.295887
3108,0.5965351
3109,0.93795395
3110,0.4347459
3111,0.18846431
3112,0.3672564
3113,0.22620177
3114,0.19876602
3115,0.034088314
3116,0.42500135
3117,0.26608133
3118,0.10682568
3119,0.13691533
3120,0.086428106
3121,0.27925986
3122,0.2712706
3123,0.6372835
3124,0.99164385
3125,0.08134127
3126,0.6957519
3127,0.29814148
3128,0.14482126
3129,0.17324668
3130,0.079497665
3131,0.93946576
3132,0.27099055
3133,0.54160607
3134,0.7668774
3135,0.7531945
3136,0.27935004
3137,0.2100724
3138,0.042232186
3139,0.18350929
3140,0.9060643
3141,0.2495721
3142,0.5452431
3143,0.9840224
3144,0.1674568
3145,0.25202638
3146,0.07880697
3147,0.17119655
3148,0.9977844
3149,0.86396843
3150,0.12403548
3151,0.13270825
3152,0.92425025
3153,0.2858253
3154,0.20424777
3155,0.45245785
3156,0.47054657
3157,0.061279207
3158,0.48930478
3159,0.30483115
3160,0.9660075
3161,0.15953201
3162,0.90878916
3163,0.3065439
3164,0.8508134
3165,0.63789344
3166,0.17645636
3167,0.50032496
3168,0.6583303
3169,0.14507645
3170,0.7794125
3171,0.37811807
3172,0.2865041
3173,0.9804107
3174,0.720133
3175,0.10811493
3176,0.27334625
3177,0.99737036
3178,0.83315825
3179,0.3147846
3180,0.16518983
3181,0.5733168
3182,0.980363
3183,0.8243325
3184,0.36045587
3185,0.17646104
3186,0.83213735
3187,0.17077813
3188,0.15664372
3189,0.31451136
3190,0.5322925
3191,0.4270633
3192,0.4673451
3193,0.17649236
3194,0.7722597
3195,0.99650204
3196,0.93687606
3197,0.4584868
3198,0.60900164
3199,0.9866755
3200,0.69294226
3201,0.991521
3202,0.6873392
3203,0.6741361
3204,0.19923624
3205,0.7845248
3206,0.29238686
3207,0.16734365
3208,0.18477273
3209,0.6719941
3210,0.8904191
3211,0.5515918
3212,0.09077528
3213,0.06490442
3214,0.183032
3215,0.37848294
3216,0.26341748
3217,0.19518286
3218,0.19833729
3219,0.16969088
3220,0.996771
3221,0.34636378
3222,0.87948024
3223,0.2997189
3224,0.84410393
3225,0.120259374
3226,0.86863375
3227,0.0661577
3228,0.777452
3229,0.10305017
3230,0.17760721
3231,0.24766329
