,w2v_net
1638,0.112158716
1639,0.99165726
1640,0.92012894
1641,0.9975975
1642,0.01056242
1643,0.07608718
1644,0.21051645
1645,0.021507889
1646,0.020496905
1647,0.9982834
1648,0.22235152
1649,0.0792312
1650,0.22235152
1651,0.06942245
1652,0.0013179481
1653,0.07399723
1654,0.033650935
1655,0.28980604
1656,0.09184098
1657,0.111442745
1658,0.1647254
1659,0.21017769
1660,0.060838103
1661,0.98500955
1662,0.49469388
1663,0.22235152
1664,0.031680375
1665,0.038238585
1666,0.19503641
1667,0.059413075
1668,0.04094845
1669,0.042133152
1670,0.0017763674
1671,0.086794585
1672,0.06755474
1673,0.45922318
1674,0.008909941
1675,0.022669256
1676,0.0042648315
1677,0.0116223395
1678,0.0048116446
1679,0.004205346
1680,0.0003246665
1681,0.20246428
1682,0.49832937
1683,0.009616047
1684,0.014683425
1685,0.0061972737
1686,0.68956655
1687,0.014758706
1688,0.00021210313
1689,0.029500484
1690,0.1390098
1691,0.7751442
1692,0.017950118
1693,0.99999106
1694,0.07534698
1695,0.026838303
1696,0.036740184
1697,0.13753313
1698,0.09227443
1699,0.17215973
1700,0.003483504
1701,0.028699696
1702,0.055781126
1703,0.968448
1704,0.99795544
1705,0.11739975
1706,0.17223316
1707,0.031824768
1708,0.005284697
1709,0.08305615
1710,0.9999995
1711,0.999673
1712,0.99998784
1713,0.9999677
1714,0.9999976
1715,0.1120494
1716,0.9999764
1717,0.2254751
1718,0.1562956
1719,0.9999976
1720,0.28397483
1721,0.99471134
1722,0.29158443
1723,0.0048532784
1724,0.034564435
1725,0.99795544
1726,0.9989629
1727,0.07383722
1728,0.9999491
1729,0.18844652
1730,0.99998295
1731,0.09587324
1732,0.24402049
1733,0.9999976
1734,0.9955443
1735,0.9996557
1736,0.9998652
1737,0.59891516
1738,0.20238182
1739,0.9999789
1740,0.9808992
1741,0.9999544
1742,0.9998303
1743,0.9998579
1744,0.999765
1745,0.99999547
1746,0.1939334
1747,0.0029197633
1748,0.9999789
1749,0.9999988
1750,0.9999789
1751,0.99992824
1752,0.0021374822
1753,0.003317684
1754,0.003317684
1755,0.31865716
1756,0.9999963
1757,0.9994285
1758,0.99920243
1759,0.0020984113
1760,0.9281039
1761,0.99998844
1762,0.9933021
1763,0.99077654
1764,0.99995065
1765,0.54302645
1766,0.99992335
1767,0.9999933
1768,0.99995255
1769,0.19014707
1770,0.99991596
1771,0.9998372
1772,0.9997863
1773,0.99998844
1774,0.99998844
1775,0.9991151
1776,0.0059089065
1777,0.1500589
1778,0.22794542
1779,0.04701835
1780,0.015479952
1781,0.21777835
1782,0.89345133
1783,0.07322979
1784,0.678634
1785,0.0018797517
1786,0.9904978
1787,0.9999598
1788,0.91099524
1789,0.22794542
1790,0.19943535
1791,0.8836607
1792,1.0
1793,0.22060797
1794,0.07564503
1795,0.99999535
1796,0.19640064
1797,0.0037669241
1798,0.99908316
1799,0.16114512
1800,0.094180405
1801,0.99999356
1802,0.01659292
1803,0.29083702
1804,0.72898906
1805,1.0
1806,0.0419178
1807,0.9447891
1808,0.9999849
1809,0.13904896
1810,0.067055196
1811,0.001392901
1812,0.99995446
1813,0.99968636
1814,0.23354968
1815,0.9746578
1816,0.99972856
1817,0.4852218
1818,0.9999908
1819,0.9998286
1820,0.08616385
1821,0.9999383
1822,0.9835715
1823,0.6500886
1824,0.037492454
1825,0.016189992
1826,0.98733604
1827,0.99999404
1828,0.069532216
1829,0.99999845
1830,0.9999092
1831,0.7533152
1832,0.9876491
1833,0.19391945
1834,0.99920166
1835,0.0076423287
1836,0.010321319
1837,0.1361722
1838,0.2723009
1839,0.27611697
1840,0.30459917
1841,0.99999183
1842,0.9991955
1843,0.8342911
1844,0.9893645
1845,0.024115652
1846,0.0913772
1847,0.9733057
1848,0.030263841
1849,0.03026107
1850,0.032987326
1851,0.10272694
1852,0.0058860183
1853,0.61185706
1854,0.14420357
1855,0.0045797825
1856,2.3808094e-05
1857,0.00076010823
1858,1.5904412e-07
1859,0.14420357
1860,0.0021526814
1861,0.381312
1862,0.012229502
1863,0.018353283
1864,0.058723897
1865,0.014062464
1866,0.016628414
1867,0.12623218
1868,6.070018e-08
1869,0.02243346
1870,0.05876866
1871,0.0269292
1872,0.19981948
1873,0.14420357
1874,0.006118864
1875,0.14420357
1876,0.018084317
1877,0.0022676885
1878,0.01450029
1879,0.12955368
1880,0.007150054
1881,0.0061614215
1882,0.00016736984
1883,0.03050679
1884,0.23489317
1885,0.000993222
1886,0.00016736984
1887,0.00072443485
1888,0.17243361
1889,0.015170485
1890,1.2647754e-06
1891,0.98181456
1892,0.17870513
1893,0.023329109
1894,0.0086529255
1895,0.00072443485
1896,0.011884332
1897,0.009725779
1898,0.021382123
1899,0.0017944276
1900,0.00040525198
1901,0.00064623356
1902,0.00072443485
1903,0.018009126
1904,0.0017944276
1905,0.060640812
1906,0.71189654
1907,0.007093668
1908,0.25389826
1909,0.031767458
1910,0.02834171
1911,0.0016967058
1912,0.008725762
1913,4.9064176e-05
1914,0.9992772
1915,4.9064176e-05
1916,0.07120213
1917,0.0960322
1918,0.32523274
1919,0.99931395
1920,0.0113267
1921,0.035268724
1922,0.06718737
1923,0.15859985
1924,0.012056172
1925,0.17060167
1926,0.03870192
1927,0.035322547
1928,0.096208274
1929,0.16904986
1930,0.87819076
1931,0.093704075
1932,0.0013652742
1933,0.21420705
1934,0.3929909
1935,0.046191514
1936,0.094503075
1937,0.00693354
1938,0.05398947
1939,0.004350394
1940,0.38252744
1941,0.013158709
1942,0.01906833
1943,0.3947465
1944,0.10282701
1945,0.022000551
1946,0.0572775
1947,0.10244134
1948,0.025640428
1949,0.23262778
1950,0.023346603
1951,0.39682248
1952,0.027793676
1953,0.18417457
1954,0.98839474
1955,0.060963422
1956,0.95006645
1957,0.9958006
1958,0.9999778
1959,0.99901867
1960,0.49932164
1961,0.98930275
1962,0.9992156
1963,0.99996185
1964,0.94070363
1965,0.10817069
1966,0.0060833693
1967,0.9958006
1968,0.99813783
1969,0.8454602
1970,0.97557765
1971,0.71247053
1972,0.10496399
1973,0.18565199
1974,0.96508574
1975,0.99926895
1976,0.026490271
1977,0.00022614002
1978,0.03369835
1979,0.99958354
1980,0.9999731
1981,0.009278148
1982,0.012194186
1983,0.031090498
1984,0.011750877
1985,0.10244289
1986,0.99969685
1987,0.14128533
1988,0.1398974
1989,0.10259199
1990,0.99800354
1991,0.035610348
1992,0.9188664
1993,0.62147903
1994,0.18073627
1995,0.99999595
1996,0.7604207
1997,0.99350005
1998,0.008342534
1999,0.41219285
2000,0.13351387
2001,0.038975716
2002,0.597057
2003,0.99660945
2004,0.093860805
2005,0.9969915
2006,0.024242997
2007,0.99991345
2008,0.9731391
2009,0.50379694
2010,0.97939324
2011,0.1937463
2012,0.00097206235
2013,0.99993813
2014,0.048431754
2015,0.98956263
2016,0.99998355
2017,0.115765244
2018,0.09754625
2019,0.07067725
2020,0.21222928
2021,0.9740788
2022,0.99348134
2023,0.0788866
2024,0.08142665
2025,0.08658877
2026,0.25169867
2027,0.020031571
2028,0.9944203
2029,0.020031571
2030,0.24257967
2031,0.15642145
2032,0.096506745
2033,0.15373132
2034,0.06598759
2035,0.16551882
2036,0.2436148
2037,0.06535822
2038,0.12126148
2039,0.028808624
2040,0.16551882
2041,0.010763228
2042,0.001509577
2043,0.020031571
2044,0.13023996
2045,0.16551882
2046,0.12849036
2047,0.16734615
2048,0.122077584
2049,0.20134765
2050,0.5917721
2051,0.99950534
2052,0.13484561
2053,0.10766962
2054,0.18505469
2055,0.21977863
2056,0.40843052
2057,0.60282147
2058,0.08438805
2059,0.0005219281
2060,0.99999976
2061,0.004258275
2062,0.017415345
2063,0.2876585
2064,0.0012070537
2065,0.050548524
2066,0.42981637
2067,0.0046890676
2068,0.19252777
2069,0.08757511
2070,0.010073304
2071,0.9999664
2072,0.25086725
2073,0.0039357245
2074,0.00853467
2075,0.027646512
2076,0.99720174
2077,0.115841925
2078,0.00030457973
2079,0.15392253
2080,0.034187883
2081,0.032366484
2082,0.9985063
2083,0.009027511
2084,0.95694065
2085,0.9764734
2086,0.194103
2087,3.9997874e-05
2088,0.008516461
2089,0.046002537
2090,0.06666094
2091,0.95007086
2092,0.002537489
2093,0.02385524
2094,0.9902748
2095,0.003292948
2096,0.48986536
2097,0.15211925
2098,0.06658998
2099,0.054845124
2100,0.085721016
2101,0.09891787
2102,0.19101271
2103,0.07159832
2104,0.32898617
2105,0.18878186
2106,0.0077527463
2107,0.99997425
2108,0.10192683
2109,0.98089993
2110,0.0077527463
2111,0.0145228505
2112,0.042719483
2113,0.9799192
2114,0.96824735
2115,0.0055630803
2116,0.84304005
2117,0.2983927
2118,0.93077815
2119,0.2995718
2120,0.43672484
2121,0.45348763
2122,0.00034803152
2123,0.033697218
2124,0.99013627
2125,0.99405384
2126,0.12946364
2127,0.99800843
2128,0.72172105
2129,0.9360449
2130,0.99795455
2131,0.05324909
2132,0.9992039
2133,0.9951205
2134,0.99405384
2135,0.3502683
2136,0.99918115
2137,0.016085535
2138,0.60198987
2139,0.14043486
2140,0.9790851
2141,0.69956136
2142,0.9886013
2143,0.9436109
2144,0.98779285
2145,0.69956136
2146,0.039058775
2147,0.99999416
2148,0.20540842
2149,0.9793327
2150,0.42093065
2151,0.9793997
2152,0.885411
2153,0.22925565
2154,0.82482624
2155,0.99999917
2156,0.9793997
2157,0.9985119
2158,0.9876933
2159,0.05588454
2160,0.9924346
2161,0.3260939
2162,0.95802885
2163,0.9998714
2164,0.99180996
2165,0.9998938
2166,0.9999031
2167,0.99987876
2168,0.9998938
2169,0.9999439
2170,0.9998938
2171,0.9392886
2172,0.9943297
2173,0.9943297
2174,0.99386215
2175,0.9998938
2176,0.999277
2177,0.99717283
2178,0.9991816
2179,0.9767311
2180,0.9999151
2181,0.99717283
2182,0.9998938
2183,0.9930567
2184,0.9999778
2185,0.9950221
2186,0.9976938
2187,0.9999019
2188,0.9849249
2189,0.9999439
2190,0.9999658
2191,0.9999572
2192,0.9991225
2193,0.99974835
2194,0.99912
2195,0.99846405
2196,0.99999875
2197,0.99750125
2198,0.99763596
2199,0.87221205
2200,0.047478825
2201,0.16824484
2202,0.04111293
2203,0.0030844808
2204,0.049675494
2205,0.013715059
2206,0.94763285
2207,0.9277452
2208,0.002275139
2209,0.18860412
2210,0.027003974
2211,0.11286494
2212,0.078865856
2213,0.03571567
2214,0.27286136
2215,0.51322824
2216,0.013230622
2217,0.0016860962
2218,0.029245675
2219,0.023974061
2220,0.78127265
2221,0.19136858
2222,0.9626702
2223,0.17054817
2224,0.04003942
2225,0.0127693415
2226,0.1581395
2227,0.05713752
2228,0.03904593
2229,0.014937252
2230,0.041398942
2231,0.081864774
2232,0.001067251
2233,0.000975281
2234,0.0021985173
2235,0.03551808
2236,0.3335583
2237,0.0142223835
2238,0.07148799
2239,0.11117378
2240,0.07805091
2241,0.006672114
2242,0.033449292
2243,0.033756703
2244,0.012923002
2245,0.9999926
2246,0.020082682
2247,0.1171743
2248,0.011228234
2249,0.027645051
2250,0.10118362
2251,0.022337884
2252,0.07781887
2253,0.10118362
2254,0.03760463
2255,0.9989457
2256,0.014892846
2257,0.9970418
2258,0.018911093
2259,0.008590013
2260,0.07875496
2261,0.071452945
2262,0.0923723
2263,0.020308822
2264,0.011716485
2265,0.08080417
2266,0.99992263
2267,0.014842987
2268,0.99049777
2269,0.43541074
2270,0.34793413
2271,0.24890968
2272,0.06491816
2273,0.010034472
2274,0.35069227
2275,0.027824879
2276,0.036011755
2277,0.0064110756
2278,0.34793413
2279,0.34793413
2280,0.018895745
2281,0.019911021
2282,0.06257108
2283,0.017041266
2284,0.0017769933
2285,0.99992627
2286,0.1160934
2287,0.30660295
2288,0.040181756
2289,0.03269106
2290,0.021262765
2291,0.9647484
2292,0.017620921
2293,0.42802262
2294,0.2792368
2295,0.0035700202
2296,0.32739237
2297,0.16953394
2298,0.026633501
2299,0.09300214
2300,0.037418306
2301,0.027174324
2302,0.16652599
2303,0.01782924
2304,0.0027403235
2305,0.00031095743
2306,0.012527704
2307,0.09377599
2308,0.4494594
2309,0.20479897
2310,0.5635142
2311,0.9927462
2312,0.023347318
2313,0.041668028
2314,0.04922065
2315,0.029074192
2316,0.04251486
2317,0.041668028
2318,0.99988794
2319,0.52947026
2320,0.04491651
2321,0.9996162
2322,0.4335627
2323,0.041668028
2324,0.37083802
2325,0.0150383115
2326,0.08620879
2327,0.017160922
2328,0.07518247
2329,0.9967388
2330,0.9975873
2331,0.9957986
2332,0.07754016
2333,0.109742284
2334,0.0024543107
2335,0.005787164
2336,0.14017707
2337,0.02325973
2338,0.07457703
2339,0.023776859
2340,0.9194647
2341,0.9702518
2342,0.39326185
2343,0.45836556
2344,0.0013750792
2345,0.9768244
2346,0.027747184
2347,0.056664467
2348,0.9990453
2349,0.08638197
2350,0.012978017
2351,0.040579766
2352,0.9768244
2353,0.14711401
2354,0.027617604
2355,0.03891191
2356,0.9965352
2357,0.0977709
2358,0.004336983
2359,0.14825478
2360,0.30760399
2361,0.98502743
2362,0.59324306
2363,0.07321864
2364,0.04375279
2365,0.023677737
2366,0.3155988
2367,0.999945
2368,0.109609425
2369,0.3155988
2370,0.080046356
2371,0.020719498
2372,0.05116108
2373,0.99999976
2374,0.9998058
2375,0.3155988
2376,1.0
2377,0.99999976
2378,0.050429553
2379,0.9678223
2380,0.3155988
2381,0.9999994
2382,0.3155988
2383,0.00039353967
2384,0.99903107
2385,0.003785938
2386,0.99999976
2387,0.999989
2388,0.006894648
2389,0.0048981607
2390,0.99999964
2391,1.0
2392,0.99999964
2393,0.09245455
2394,0.3155988
2395,0.99980164
2396,0.010446876
2397,0.008605748
2398,0.10375208
2399,0.999945
2400,0.9341805
2401,0.99948907
2402,0.9991325
2403,0.05722478
2404,0.96422863
2405,0.83484113
2406,0.12554416
2407,0.99851906
2408,0.5812421
2409,0.93772966
2410,0.99996936
2411,0.9996138
2412,0.05604595
2413,0.014819324
2414,0.9998288
2415,0.9999851
2416,0.07432306
2417,0.9936539
2418,0.99993247
2419,0.99587846
2420,0.9995311
2421,0.41564253
2422,0.9635262
2423,0.0012539923
2424,0.399056
2425,0.089455605
2426,1.0
2427,0.9844582
2428,0.8966853
2429,0.027391106
2430,0.015745074
2431,0.101150125
2432,0.99974215
2433,0.89514804
2434,0.87032443
2435,0.9999186
2436,0.057014316
2437,0.9987078
2438,0.99999976
2439,0.999771
2440,0.999989
2441,0.999771
2442,0.99654365
2443,0.9999218
2444,0.99999964
2445,0.9998059
2446,0.999771
2447,0.99765706
2448,0.9986274
2449,0.999771
2450,0.9992845
2451,0.9999059
2452,0.9992845
2453,0.9856891
2454,0.999771
2455,0.99380696
2456,0.9992845
2457,0.42315283
2458,0.9999982
2459,0.999069
2460,0.99176717
2461,0.99994004
2462,0.9333073
2463,1.0
2464,0.9953344
2465,0.9999225
2466,0.999069
2467,1.0
2468,0.99994004
2469,0.99959445
2470,0.9999982
2471,0.9999866
2472,0.9949063
2473,0.997121
2474,0.9999995
2475,0.9986274
2476,0.9869667
2477,0.999771
2478,0.90830016
2479,0.2078748
2480,0.030775458
2481,0.005820662
2482,0.027456969
2483,0.0017668605
2484,0.21918374
2485,0.053025544
2486,0.11755854
2487,0.0054083765
2488,0.55286187
2489,0.02935794
2490,0.28026074
2491,0.96275806
2492,1.8981223e-06
2493,0.47709793
2494,8.461682e-05
2495,0.06269574
2496,2.586191e-05
2497,0.067834914
2498,9.9371595e-05
2499,0.47709793
2500,0.25030124
2501,0.058362782
2502,0.03085035
2503,0.012315899
2504,0.3551187
2505,0.030803204
2506,0.00079250336
2507,0.74496865
2508,0.289351
2509,0.045331776
2510,0.02585128
2511,0.26006693
2512,0.15227771
2513,0.00987497
2514,0.15449676
2515,0.011251688
2516,0.9498172
2517,0.060485065
2518,0.031974614
2519,0.011087418
2520,0.08154547
2521,0.009584367
2522,0.34377185
2523,0.019149005
2524,0.08116254
2525,0.50293905
2526,0.19057003
2527,0.0762521
2528,0.012825549
2529,0.13876963
2530,0.6180528
2531,0.4631525
2532,0.042663902
2533,0.040477753
2534,0.028515637
2535,0.1776816
2536,0.44500002
2537,0.0036539137
2538,0.13291863
2539,0.0009563863
2540,0.04912862
2541,0.22154665
2542,0.001648277
2543,0.07489464
2544,0.6478181
2545,0.14646581
2546,0.01919502
2547,0.055577278
2548,0.00071287155
2549,0.04963082
2550,0.0019580722
2551,0.03432122
2552,0.12945697
2553,0.0033126175
2554,0.92839694
2555,0.22848186
2556,0.113966644
2557,0.008984923
2558,0.0217295
2559,0.028170317
2560,0.10779476
2561,0.10101929
2562,0.026070356
2563,0.5114297
2564,0.30192876
2565,0.007206261
2566,0.0020790994
2567,7.818056e-05
2568,0.08587992
2569,0.9870967
2570,0.0058064163
2571,0.006301105
2572,0.1316615
2573,0.8391034
2574,0.029527128
2575,0.09326509
2576,0.0006340742
2577,0.18400952
2578,0.09202427
2579,0.108955204
2580,0.1604071
2581,0.008923024
2582,0.044627964
2583,0.13680801
2584,0.014520615
2585,0.00064748526
2586,0.00014913082
2587,0.13641697
2588,0.99937594
2589,0.99981225
2590,0.044627964
2591,0.044627964
2592,0.4737631
2593,0.044627964
2594,0.43744734
2595,0.7158708
2596,0.99972415
2597,0.00440675
2598,0.075730115
2599,0.095126
2600,0.21551484
2601,0.9781672
2602,0.99981225
2603,0.8821125
2604,0.044627964
2605,0.0068837404
2606,0.009792626
2607,0.044627964
2608,0.0002553761
2609,0.0021369457
2610,0.9753084
2611,0.044627964
2612,0.9831231
2613,0.16755015
2614,0.021455258
2615,0.0070841312
2616,0.0039660037
2617,0.36424133
2618,0.08959824
2619,0.5098157
2620,0.0014343858
2621,0.19161412
2622,0.046449125
2623,0.06574768
2624,0.9301188
2625,0.03090012
2626,0.003705442
2627,0.9997886
2628,0.13343224
2629,0.9008261
2630,0.021455258
2631,0.006254971
2632,0.18963557
2633,0.01723963
2634,0.021455258
2635,0.045530826
2636,0.027933538
2637,0.17430559
2638,0.03771639
2639,0.0037792325
2640,0.8716645
2641,0.0012307465
2642,0.0057842433
2643,0.74189866
2644,0.95476186
2645,0.009994328
2646,0.102009594
2647,0.99923444
2648,0.24529785
2649,0.24529782
2650,0.090415955
2651,0.102009594
2652,0.04570943
2653,0.15473297
2654,0.9913616
2655,0.102009594
2656,0.052904874
2657,0.10094875
2658,0.96043736
2659,0.15230718
2660,0.052904874
2661,0.052904874
2662,0.9870606
2663,0.0003285706
2664,0.9959036
2665,0.052904874
2666,0.102009594
2667,0.0027685463
2668,0.15473297
2669,0.17374808
2670,0.017994076
2671,0.15340713
2672,0.030398786
2673,0.13292092
2674,0.102009594
2675,0.41472468
2676,0.6297619
2677,0.03616938
2678,0.028920382
2679,0.102009594
2680,0.9616416
2681,0.11674917
2682,0.08835471
2683,0.12672916
2684,0.38706443
2685,0.38706443
2686,0.38706443
2687,0.44646576
2688,0.008643866
2689,0.1636037
2690,0.01575011
2691,0.52563506
2692,0.38706443
2693,0.49910465
2694,0.12672916
2695,0.4349234
2696,0.09147772
2697,0.08043936
2698,0.38706443
2699,0.0012449026
2700,0.4349234
2701,0.028825194
2702,0.00446108
2703,0.94387543
2704,0.21869305
2705,0.028825194
2706,0.060296386
2707,0.21869305
2708,0.30394697
2709,0.9973167
2710,0.21869305
2711,0.999996
2712,0.16881958
2713,0.38706443
2714,0.07603273
2715,0.42868292
2716,0.9943239
2717,0.7808776
2718,0.82668495
2719,0.9999893
2720,0.9999621
2721,0.9999913
2722,0.9999939
2723,0.9943239
2724,0.9999939
2725,0.9943239
2726,0.9999939
2727,0.0014136434
2728,0.9999939
2729,0.052371025
2730,0.1687353
2731,0.15642637
2732,0.0678609
2733,0.0060635805
2734,3.9996826e-06
2735,0.020782739
2736,0.9999925
2737,0.9899844
2738,0.17367786
2739,0.9999992
2740,0.9794196
2741,0.018720448
2742,0.0030582845
2743,0.17088753
2744,0.9999939
2745,0.9920157
2746,0.10348567
2747,0.654454
2748,0.99853396
2749,0.9987745
2750,0.0383237
2751,0.99791265
2752,0.9987745
2753,0.9987745
2754,0.9993083
2755,0.9996132
2756,0.14311442
2757,0.9987745
2758,0.9999008
2759,0.9987745
2760,0.9986249
2761,0.99915576
2762,0.9987745
2763,0.5840625
2764,0.9717755
2765,0.8947979
2766,0.14595512
2767,0.9987745
2768,0.9979702
2769,0.15819666
2770,0.9987745
2771,0.9987745
2772,0.99961364
2773,0.81484175
2774,0.95696187
2775,0.9987745
2776,0.930087
2777,0.99354064
2778,0.17959982
2779,0.88744885
2780,0.12990719
2781,0.4727193
2782,0.9876639
2783,0.022345304
2784,0.03364384
2785,0.9878371
2786,0.056752294
2787,0.96409845
2788,0.9864848
2789,0.032144934
2790,0.70296127
2791,0.96375924
2792,0.39920753
2793,0.9303322
2794,0.836327
2795,0.82272506
2796,0.9956594
2797,0.97932893
2798,0.9967135
2799,0.9888965
2800,0.018015325
2801,0.0375216
2802,0.020571917
2803,0.11572373
2804,0.109956026
2805,0.034406662
2806,0.010901481
2807,0.4939546
2808,0.10768661
2809,0.15070432
2810,0.1856189
2811,0.6519366
2812,0.9843482
2813,0.026962787
2814,0.6323242
2815,0.16949806
2816,0.99999326
2817,0.99847376
2818,0.99823153
2819,0.99997854
2820,0.9999998
2821,0.19038692
2822,0.9996532
2823,0.407649
2824,0.87089354
2825,0.11130202
2826,0.9689455
2827,0.9999697
2828,0.9996532
2829,0.9999759
2830,0.99823153
2831,0.99823153
2832,0.99823153
2833,0.99823153
2834,0.031763166
2835,0.9999825
2836,0.407649
2837,0.99999326
2838,0.049121708
2839,0.95833784
2840,0.04399383
2841,0.99999326
2842,0.9999521
2843,0.99997795
2844,0.94052005
2845,0.9999998
2846,0.407649
2847,0.86044425
2848,0.9823997
2849,0.3126747
2850,0.99989
2851,0.15452757
2852,0.99999046
2853,0.9999999
2854,0.9999999
2855,0.9802535
2856,0.99857116
2857,0.9999999
2858,0.9971985
2859,0.99967754
2860,0.99998426
2861,0.94090676
2862,0.99981236
2863,0.9996563
2864,0.16626057
2865,0.2125949
2866,0.010514945
2867,0.99568844
2868,0.98351383
2869,0.99724317
2870,0.9713249
2871,0.2119757
2872,0.99868315
2873,0.93285155
2874,0.22303608
2875,0.9454066
2876,0.9995148
2877,0.99995816
2878,0.9830339
2879,0.9999933
2880,0.99990606
2881,0.98750603
2882,0.8572582
2883,1.0
2884,0.998874
2885,0.08564901
2886,0.22721934
2887,0.26491225
2888,0.56453353
2889,0.07241517
2890,0.0066055655
2891,0.18518099
2892,0.0719198
2893,0.10138786
2894,0.0008817911
2895,0.0018986166
2896,0.017913789
2897,0.07550028
2898,0.18085152
2899,0.0038284361
2900,0.0060471296
2901,0.00014895201
2902,0.023264945
2903,0.038456768
2904,0.05877307
2905,0.18085152
2906,0.002016306
2907,0.012801915
2908,0.10856205
2909,0.013199955
2910,0.03260994
2911,0.05566457
2912,0.15524551
2913,0.003290832
2914,0.033806026
2915,0.94879794
2916,0.16496426
2917,0.005727023
2918,0.11989698
2919,0.010020047
2920,0.024022847
2921,0.32743227
2922,0.9999968
2923,0.5904267
2924,0.06315878
2925,0.03733647
2926,7.910642e-05
2927,0.04217422
2928,0.18035027
2929,3.9401995e-05
2930,0.9999976
2931,0.9999968
2932,0.24600655
2933,0.17217764
2934,0.03733647
2935,0.9999922
2936,0.007948905
2937,0.85527015
2938,0.043131918
2939,0.029291302
2940,0.797683
2941,0.20374355
2942,0.051052958
2943,0.01517719
2944,0.9989985
2945,0.99911594
2946,0.2011579
2947,0.9944569
2948,0.0024630427
2949,0.16711643
2950,0.9999968
2951,0.17390823
2952,0.9998335
2953,0.42318588
2954,0.05771023
2955,0.0069958866
2956,0.0023364425
2957,0.00022381544
2958,0.090707004
2959,0.090707004
2960,0.9703204
2961,0.9286605
2962,0.6507468
2963,0.12123498
2964,0.02062884
2965,0.70446396
2966,0.090707004
2967,0.0053780377
2968,0.15574893
2969,0.0019271672
2970,0.28984463
2971,0.08171162
2972,0.1864649
2973,0.09840441
2974,0.9973693
2975,0.77210236
2976,0.3876732
2977,0.5072753
2978,0.026126444
2979,0.059453815
2980,0.035698265
2981,0.090707004
2982,0.29804614
2983,0.0011641979
2984,0.0067366958
2985,0.1552167
2986,0.074952066
2987,0.3880483
2988,0.04636851
2989,0.08688024
2990,0.011011213
2991,0.43385553
2992,0.9975511
2993,0.90302646
2994,0.9951073
2995,0.9955158
2996,0.9999164
2997,0.3611136
2998,0.90302646
2999,0.97175515
3000,0.9665152
3001,0.55140096
3002,0.32632464
3003,0.04152569
3004,0.5972636
3005,0.75008297
3006,0.99989104
3007,0.92226434
3008,0.9998464
3009,0.02083537
3010,0.95223826
3011,0.010858774
3012,0.0028766096
3013,0.253631
3014,0.99931014
3015,0.8394634
3016,0.9497131
3017,0.14729053
3018,0.9376594
3019,0.18855551
3020,0.92652076
3021,0.9435666
3022,0.02083537
3023,0.9708626
3024,0.8871319
3025,0.9999164
3026,0.02083537
3027,0.99568874
3028,0.99988556
3029,0.9991095
3030,0.9504086
3031,0.0049081445
3032,0.9861196
3033,0.9998546
3034,0.05364549
3035,0.99805397
3036,0.96937925
3037,0.9992355
3038,0.9999893
3039,0.9990151
3040,0.9946747
3041,0.9966025
3042,0.9829185
3043,0.17665374
3044,0.9663036
3045,0.0007006824
3046,0.99996173
3047,0.95860815
3048,0.89607906
3049,0.9999068
3050,0.99992526
3051,0.9884834
3052,0.079078704
3053,0.99988985
3054,0.19320554
3055,0.021012127
3056,0.30951956
3057,0.55933505
3058,0.0019832551
3059,0.7288481
3060,0.0019832551
3061,0.999998
3062,0.95769125
3063,0.31107515
3064,0.9928389
3065,0.97977936
3066,0.0062531233
3067,0.012168229
3068,0.021671474
3069,0.034409136
3070,0.032777548
3071,0.016999781
3072,0.018459618
3073,0.053137988
3074,8.594745e-05
3075,1.6334718e-05
3076,0.04123822
3077,0.1504342
3078,0.0102650225
3079,0.04152581
3080,0.0021088421
3081,0.0074786246
3082,0.0004746616
3083,0.09259078
3084,0.064754665
3085,0.008421183
3086,0.004236996
3087,0.002940029
3088,0.0037454367
3089,5.1201528e-06
3090,0.025903642
3091,0.033983737
3092,0.050528675
3093,0.033983737
3094,0.15982348
3095,0.23984009
3096,0.07853538
3097,0.015079349
3098,0.14748713
3099,0.9993551
3100,0.013966143
3101,0.014507234
3102,0.13897347
3103,0.24686518
3104,0.052122533
3105,0.06371701
3106,0.4472987
3107,0.06912136
3108,0.21453577
3109,0.34311312
3110,0.26940155
3111,0.24779865
3112,0.8461184
3113,0.09668028
3114,0.10390332
3115,0.06733656
3116,0.98130655
3117,0.17371091
3118,0.17567575
3119,0.21957794
3120,0.2224955
3121,0.25686985
3122,0.06972489
3123,0.93510604
3124,0.9986107
3125,0.13670102
3126,0.5067178
3127,0.28534806
3128,0.059506655
3129,0.10451481
3130,0.022357643
3131,0.99994105
3132,0.007635772
3133,0.1590277
3134,0.9941652
3135,0.29320157
3136,0.1590277
3137,0.0021589994
3138,0.001144439
3139,0.019358754
3140,0.5393995
3141,0.04094678
3142,0.057015657
3143,0.99961615
3144,0.07056749
3145,0.017989308
3146,0.0025562644
3147,0.0023451746
3148,0.9998779
3149,0.759796
3150,0.000135988
3151,0.07020575
3152,0.9838369
3153,0.055841118
3154,0.14561063
3155,0.020317674
3156,0.2863181
3157,0.04565984
3158,0.99555033
3159,0.15663478
3160,0.9967703
3161,0.033573747
3162,0.0945918
3163,0.15173411
3164,0.96826583
3165,0.925557
3166,0.053773284
3167,0.13691351
3168,0.92444134
3169,0.0001873076
3170,0.8127773
3171,0.9177518
3172,0.31958416
3173,0.99214447
3174,0.21259832
3175,0.0051781833
3176,0.0031799972
3177,0.99960315
3178,0.9994873
3179,0.10231501
