,bert_net
1671,0.2760709
1672,0.07515386
1673,0.9688525
1674,0.1505796
1675,0.025470912
1676,0.23353887
1677,0.3317831
1678,0.20837149
1679,0.16142505
1680,0.10909107
1681,0.25898027
1682,0.29801816
1683,0.2735441
1684,0.2875961
1685,0.15233117
1686,0.27675033
1687,0.47188622
1688,0.13598016
1689,0.49282753
1690,0.24360284
1691,0.23430651
1692,0.22394755
1693,0.92032987
1694,0.24373299
1695,0.17097983
1696,0.13272753
1697,0.28293872
1698,0.12636754
1699,0.8844016
1700,0.048547
1701,0.6193557
1702,0.023109078
1703,0.971226
1704,0.87343794
1705,0.3429252
1706,0.40254146
1707,0.5565868
1708,0.0874289
1709,0.26232404
1710,0.9985179
1711,0.9970667
1712,0.9824953
1713,0.9775349
1714,0.99641216
1715,0.3084635
1716,0.9693109
1717,0.48078784
1718,0.40484738
1719,0.9979406
1720,0.56562555
1721,0.7534447
1722,0.340989
1723,0.018225104
1724,0.38790423
1725,0.87343794
1726,0.98862624
1727,0.10387573
1728,0.9929575
1729,0.11541495
1730,0.9930676
1731,0.24086586
1732,0.6371912
1733,0.9985777
1734,0.9323479
1735,0.9714777
1736,0.8981667
1737,0.65654874
1738,0.19398776
1739,0.99340487
1740,0.65970075
1741,0.9284495
1742,0.9699947
1743,0.9302327
1744,0.8736735
1745,0.951708
1746,0.76812816
1747,0.11019367
1748,0.99363863
1749,0.9951841
1750,0.993559
1751,0.92844933
1752,0.53596
1753,0.12083644
1754,0.096729696
1755,0.8904772
1756,0.8982972
1757,0.935743
1758,0.6780478
1759,0.22300437
1760,0.44106287
1761,0.98777544
1762,0.8668783
1763,0.5705227
1764,0.9788599
1765,0.5513558
1766,0.99569476
1767,0.9685097
1768,0.53315926
1769,0.24550465
1770,0.9119745
1771,0.9926414
1772,0.9423326
1773,0.9798859
1774,0.96896344
1775,0.8487583
1776,0.26635638
1777,0.3143292
1778,0.25874013
1779,0.15452793
1780,0.18540728
1781,0.06356409
1782,0.44218543
1783,0.04695323
1784,0.26413485
1785,0.101486444
1786,0.5610505
1787,0.925959
1788,0.38478482
1789,0.32694066
1790,0.18124342
1791,0.15685126
1792,0.91851544
1793,0.067607015
1794,0.36646402
1795,0.7814127
1796,0.54700816
1797,0.022482067
1798,0.09043658
1799,0.2165781
1800,0.10201141
1801,0.9902291
1802,0.132492
1803,0.3653478
1804,0.36985135
1805,0.9375838
1806,0.20469534
1807,0.9409305
1808,0.9280664
1809,0.07212472
1810,0.18811461
1811,0.075755745
1812,0.99828833
1813,0.9757222
1814,0.13039559
1815,0.9850619
1816,0.9968611
1817,0.40335488
1818,0.99241936
1819,0.99771273
1820,0.64260375
1821,0.9947599
1822,0.1220189
1823,0.33805898
1824,0.31445712
1825,0.46536386
1826,0.80201143
1827,0.9874848
1828,0.8002875
1829,0.99739516
1830,0.99749565
1831,0.37592626
1832,0.9940834
1833,0.845945
1834,0.99540496
1835,0.37288082
1836,0.16691756
1837,0.20740733
1838,0.41806155
1839,0.5360027
1840,0.37848544
1841,0.99170685
1842,0.99739563
1843,0.40066436
1844,0.95065355
1845,0.10437396
1846,0.19942054
1847,0.30075762
1848,0.040206224
1849,0.06467244
1850,0.33491886
1851,0.11402255
1852,0.017291635
1853,0.3248287
1854,0.12805152
1855,0.04437843
1856,0.020441353
1857,0.049990386
1858,0.0380269
1859,0.12953869
1860,0.030910045
1861,0.24089304
1862,0.06082362
1863,0.12752146
1864,0.06519526
1865,0.07898849
1866,0.030820131
1867,0.042717695
1868,0.12282562
1869,0.104748845
1870,0.028280348
1871,0.28341937
1872,0.03378275
1873,0.16826585
1874,0.09684774
1875,0.0392963
1876,0.31760055
1877,0.06585726
1878,0.06287435
1879,0.07651818
1880,0.022652984
1881,0.020386547
1882,0.032449275
1883,0.012343973
1884,0.094674885
1885,0.09514943
1886,0.08034229
1887,0.125662
1888,0.14797068
1889,0.06838414
1890,0.03649825
1891,0.7920769
1892,0.051899612
1893,0.10973781
1894,0.10656205
1895,0.1176469
1896,0.09315497
1897,0.0818117
1898,0.18837294
1899,0.1166718
1900,0.041297704
1901,0.032015413
1902,0.06639084
1903,0.35773993
1904,0.092433006
1905,0.82441616
1906,0.14576712
1907,0.1054104
1908,0.19155145
1909,0.043429673
1910,0.09006035
1911,0.1652047
1912,0.07703811
1913,0.3869731
1914,0.99314475
1915,0.11127594
1916,0.020588517
1917,0.08051363
1918,0.22111073
1919,0.9205287
1920,0.074900925
1921,0.075964004
1922,0.034786224
1923,0.15121213
1924,0.15196928
1925,0.14571702
1926,0.027305365
1927,0.040228695
1928,0.03847918
1929,0.0801636
1930,0.14069033
1931,0.21379247
1932,0.045537293
1933,0.14401421
1934,0.08864546
1935,0.4100171
1936,0.1796779
1937,0.1406866
1938,0.020959854
1939,0.3375097
1940,0.18225795
1941,0.15483364
1942,0.12332547
1943,0.1289601
1944,0.05778721
1945,0.095134825
1946,0.18169776
1947,0.11776683
1948,0.14745075
1949,0.34370524
1950,0.13971585
1951,0.2330654
1952,0.036670417
1953,0.4942822
1954,0.9685724
1955,0.3462001
1956,0.7876329
1957,0.7742118
1958,0.15137693
1959,0.9781095
1960,0.9490206
1961,0.8735934
1962,0.91697353
1963,0.9929209
1964,0.9033679
1965,0.116158634
1966,0.10384759
1967,0.86672664
1968,0.5687979
1969,0.9601709
1970,0.8142595
1971,0.07261917
1972,0.81455004
1973,0.6714045
1974,0.044579804
1975,0.99350774
1976,0.7807771
1977,0.2082437
1978,0.73762983
1979,0.9898132
1980,0.93695927
1981,0.08873263
1982,0.116276115
1983,0.10422805
1984,0.27296096
1985,0.2280626
1986,0.9232222
1987,0.19977334
1988,0.11797804
1989,0.11658049
1990,0.9617529
1991,0.1736961
1992,0.09220025
1993,0.77523106
1994,0.8778287
1995,0.9883535
1996,0.20817077
1997,0.12538025
1998,0.10415143
1999,0.33042437
2000,0.07076618
2001,0.35834217
2002,0.7062244
2003,0.89808047
2004,0.07548648
2005,0.31934127
2006,0.2399526
2007,0.9772349
2008,0.9284346
2009,0.2580881
2010,0.558216
2011,0.14888787
2012,0.1920462
2013,0.9692784
2014,0.25816453
2015,0.39906213
2016,0.9942972
2017,0.54072475
2018,0.39105815
2019,0.14953724
2020,0.14952171
2021,0.7957072
2022,0.82772565
2023,0.22376987
2024,0.160303
2025,0.44080058
2026,0.1767588
2027,0.15400058
2028,0.98600125
2029,0.3512594
2030,0.34618485
2031,0.6082381
2032,0.40923747
2033,0.6805711
2034,0.30145782
2035,0.13063845
2036,0.39728194
2037,0.16758147
2038,0.86079204
2039,0.3863451
2040,0.19550711
2041,0.31493548
2042,0.046052366
2043,0.20377791
2044,0.09573099
2045,0.16907743
2046,0.19409075
2047,0.37219962
2048,0.11878452
2049,0.1319269
2050,0.25405
2051,0.9937048
2052,0.18272543
2053,0.50505686
2054,0.3124408
2055,0.3039739
2056,0.7936343
2057,0.24224484
2058,0.08899152
2059,0.12585762
2060,0.9993372
2061,0.22442818
2062,0.025931716
2063,0.32985038
2064,0.35560447
2065,0.21841177
2066,0.5786041
2067,0.15776214
2068,0.3309731
2069,0.059951037
2070,0.14985543
2071,0.97711027
2072,0.21427959
2073,0.23154554
2074,0.19681317
2075,0.11386359
2076,0.32964253
2077,0.063260585
2078,0.17373785
2079,0.31894425
2080,0.1960201
2081,0.16904804
2082,0.98919487
2083,0.2889588
2084,0.62353015
2085,0.18752313
2086,0.13183647
2087,0.35143554
2088,0.3380255
2089,0.08961159
2090,0.20440558
2091,0.4931677
2092,0.04120204
2093,0.1526911
2094,0.8751931
2095,0.063521355
2096,0.5425196
2097,0.17335144
2098,0.5787467
2099,0.04688111
2100,0.09141666
2101,0.14681989
2102,0.59694016
2103,0.13157007
2104,0.33183318
2105,0.18114138
2106,0.29858246
2107,0.67749125
2108,0.093603045
2109,0.57876784
2110,0.27933764
2111,0.17562595
2112,0.23873529
2113,0.69458956
2114,0.97553355
2115,0.15951174
2116,0.94026303
2117,0.11455053
2118,0.82990974
2119,0.023773402
2120,0.6706327
2121,0.43172473
2122,0.13785562
2123,0.085059434
2124,0.96879494
2125,0.7902863
2126,0.13442719
2127,0.87828124
2128,0.73817337
2129,0.99168396
2130,0.9784866
2131,0.2186302
2132,0.9467828
2133,0.79358745
2134,0.82526815
2135,0.57847494
2136,0.7439549
2137,0.648287
2138,0.3607485
2139,0.12272215
2140,0.16611812
2141,0.6242937
2142,0.60900366
2143,0.84801817
2144,0.8914724
2145,0.4412732
2146,0.2506633
2147,0.94806176
2148,0.09173226
2149,0.51746976
2150,0.62724686
2151,0.56138986
2152,0.55676925
2153,0.5449754
2154,0.5320504
2155,0.93771076
2156,0.53046983
2157,0.90318227
2158,0.5737786
2159,0.18184191
2160,0.9006314
2161,0.68331397
2162,0.65082824
2163,0.98627865
2164,0.9931631
2165,0.99472666
2166,0.98285854
2167,0.8237419
2168,0.99570906
2169,0.996868
2170,0.99511015
2171,0.87722844
2172,0.98457074
2173,0.98882234
2174,0.97941387
2175,0.9930839
2176,0.9946791
2177,0.9682975
2178,0.9635681
2179,0.74375343
2180,0.9859112
2181,0.98066175
2182,0.99054205
2183,0.96440387
2184,0.99557984
2185,0.97100186
2186,0.9937635
2187,0.9569679
2188,0.9362862
2189,0.996693
2190,0.9629316
2191,0.9898331
2192,0.98480225
2193,0.9894694
2194,0.95041585
2195,0.99204564
2196,0.9881718
2197,0.96956813
2198,0.9550497
2199,0.9902698
2200,0.098266095
2201,0.18533698
2202,0.3896138
2203,0.064591855
2204,0.29499468
2205,0.028434634
2206,0.9431543
2207,0.81338835
2208,0.061354518
2209,0.42041987
2210,0.28935423
2211,0.21674219
2212,0.57938266
2213,0.55234796
2214,0.35941732
2215,0.13109004
2216,0.061809808
2217,0.37357765
2218,0.16459152
2219,0.054233134
2220,0.24254203
2221,0.19555718
2222,0.45862514
2223,0.2923222
2224,0.06611395
2225,0.23131666
2226,0.2782938
2227,0.068430305
2228,0.068027735
2229,0.05474779
2230,0.2463569
2231,0.21220157
2232,0.0794349
2233,0.5753101
2234,0.14270785
2235,0.12449229
2236,0.0991984
2237,0.05209157
2238,0.19458225
2239,0.19744244
2240,0.080462664
2241,0.2177104
2242,0.17072237
2243,0.10321301
2244,0.058935225
2245,0.9959793
2246,0.11157003
2247,0.14783257
2248,0.07649404
2249,0.056962937
2250,0.107406646
2251,0.052837938
2252,0.24704039
2253,0.07872009
2254,0.12981185
2255,0.15867034
2256,0.0541144
2257,0.9734479
2258,0.090456694
2259,0.19825453
2260,0.09490532
2261,0.09758103
2262,0.08422673
2263,0.07748908
2264,0.035710692
2265,0.08071384
2266,0.9973545
2267,0.04852122
2268,0.7075375
2269,0.153014
2270,0.7970824
2271,0.46208128
2272,0.13279337
2273,0.40593958
2274,0.5739869
2275,0.092519134
2276,0.1057114
2277,0.20735869
2278,0.78035426
2279,0.77008855
2280,0.059200227
2281,0.14361665
2282,0.057639837
2283,0.062046915
2284,0.04693052
2285,0.9509624
2286,0.47757918
2287,0.39805016
2288,0.01894641
2289,0.08832914
2290,0.050930083
2291,0.39273286
2292,0.06630778
2293,0.6738288
2294,0.87807155
2295,0.02937892
2296,0.5189513
2297,0.13892204
2298,0.04856935
2299,0.084795475
2300,0.08566913
2301,0.13724828
2302,0.24182883
2303,0.14353329
2304,0.06812465
2305,0.029047221
2306,0.36574075
2307,0.02344796
2308,0.12374365
2309,0.088686556
2310,0.26038074
2311,0.16947588
2312,0.052853376
2313,0.22917494
2314,0.06867376
2315,0.063203365
2316,0.04384756
2317,0.27838665
2318,0.7367912
2319,0.117780864
2320,0.16131979
2321,0.9852127
2322,0.12169859
2323,0.28220382
2324,0.10970232
2325,0.8272917
2326,0.05677399
2327,0.4803948
2328,0.24772647
2329,0.88535726
2330,0.70210063
2331,0.9616264
2332,0.18148711
2333,0.5098843
2334,0.38374007
2335,0.5860556
2336,0.32574278
2337,0.17325023
2338,0.67089283
2339,0.094493
2340,0.75163865
2341,0.70008045
2342,0.30396572
2343,0.7858224
2344,0.38993183
2345,0.8367017
2346,0.5271196
2347,0.19725838
2348,0.9803004
2349,0.09901005
2350,0.11667892
2351,0.11930758
2352,0.83670163
2353,0.20144916
2354,0.068944305
2355,0.3149101
2356,0.7066494
2357,0.14630896
2358,0.22437006
2359,0.97229135
2360,0.9270538
2361,0.95870835
2362,0.8628131
2363,0.57023275
2364,0.46012762
2365,0.4298397
2366,0.45929462
2367,0.9865374
2368,0.6206078
2369,0.32190198
2370,0.23849154
2371,0.28896564
2372,0.37152463
2373,0.9994513
2374,0.9622532
2375,0.57521516
2376,0.9993118
2377,0.99941266
2378,0.30692285
2379,0.7655622
2380,0.5006289
2381,0.9984635
2382,0.3284579
2383,0.14930496
2384,0.6700661
2385,0.31891254
2386,0.99956846
2387,0.96312284
2388,0.5087724
2389,0.17943531
2390,0.9969739
2391,0.9991946
2392,0.99909806
2393,0.30689192
2394,0.5410411
2395,0.9689262
2396,0.2477136
2397,0.20000744
2398,0.21019873
2399,0.9901801
2400,0.53678864
2401,0.9041379
2402,0.9432907
2403,0.8812792
2404,0.86857545
2405,0.6501715
2406,0.14508596
2407,0.86932933
2408,0.76282203
2409,0.6810054
2410,0.9900085
2411,0.9726561
2412,0.04779479
2413,0.08285591
2414,0.9587746
2415,0.9615078
2416,0.6888844
2417,0.85148335
2418,0.87259555
2419,0.8031322
2420,0.7528373
2421,0.631336
2422,0.811905
2423,0.09315473
2424,0.6964111
2425,0.1935249
2426,0.9855294
2427,0.8694565
2428,0.7639782
2429,0.2219874
2430,0.03505054
2431,0.45641544
2432,0.845068
2433,0.6041795
2434,0.7401283
2435,0.99837536
2436,0.19063047
2437,0.78998506
2438,0.96591187
2439,0.9929262
2440,0.9403303
2441,0.9929262
2442,0.97669756
2443,0.9919446
2444,0.9957533
2445,0.97803366
2446,0.9969802
2447,0.97538114
2448,0.9735781
2449,0.99292624
2450,0.991294
2451,0.9861226
2452,0.991294
2453,0.9734714
2454,0.9929261
2455,0.98730695
2456,0.991294
2457,0.43250793
2458,0.9938879
2459,0.99599826
2460,0.9108931
2461,0.9948963
2462,0.98515344
2463,0.9984782
2464,0.67365503
2465,0.9872863
2466,0.99629277
2467,0.9984695
2468,0.9954856
2469,0.9923548
2470,0.9920341
2471,0.99668896
2472,0.8049458
2473,0.8588126
2474,0.98667073
2475,0.96411103
2476,0.7204934
2477,0.9929261
2478,0.5608327
2479,0.11815727
2480,0.34438956
2481,0.25849983
2482,0.12978086
2483,0.23170564
2484,0.25644404
2485,0.10256085
2486,0.24199784
2487,0.03926006
2488,0.82486475
2489,0.10816836
2490,0.12910819
2491,0.20289958
2492,0.18181914
2493,0.6065189
2494,0.047811985
2495,0.08569065
2496,0.020883769
2497,0.1055865
2498,0.047812045
2499,0.46428147
2500,0.14865258
2501,0.4383378
2502,0.15658596
2503,0.15354699
2504,0.2521305
2505,0.10541105
2506,0.15836471
2507,0.81350756
2508,0.09014559
2509,0.1220572
2510,0.07272211
2511,0.2579644
2512,0.1677885
2513,0.1600815
2514,0.18955687
2515,0.1755772
2516,0.5214773
2517,0.06574479
2518,0.24382436
2519,0.20537314
2520,0.14825359
2521,0.057101816
2522,0.55729634
2523,0.19755402
2524,0.18489853
2525,0.2674052
2526,0.09378904
2527,0.16860741
2528,0.11857808
2529,0.44077674
2530,0.59228075
2531,0.16560483
2532,0.32973346
2533,0.053103507
2534,0.7283748
2535,0.16133091
2536,0.08116034
2537,0.17554078
2538,0.16814426
2539,0.1355733
2540,0.15483698
2541,0.33134812
2542,0.06617367
2543,0.7783611
2544,0.1804317
2545,0.54618436
2546,0.18548918
2547,0.104477644
2548,0.17483947
2549,0.4997378
2550,0.18487498
2551,0.10950926
2552,0.10567698
2553,0.19719452
2554,0.5807942
2555,0.44108653
2556,0.23633105
2557,0.20218098
2558,0.090378135
2559,0.14046285
2560,0.22445792
2561,0.06569502
2562,0.09212309
2563,0.643152
2564,0.15700665
2565,0.04494506
2566,0.18775985
2567,0.0882217
2568,0.25954852
2569,0.41145396
2570,0.08636516
2571,0.09845358
2572,0.30776846
2573,0.43537772
2574,0.20094785
2575,0.14246678
2576,0.0552375
2577,0.2612694
2578,0.17294878
2579,0.11144537
2580,0.43935698
2581,0.10002571
2582,0.17516938
2583,0.6057778
2584,0.061840862
2585,0.016303211
2586,0.16671231
2587,0.10350844
2588,0.9720433
2589,0.995607
2590,0.17516944
2591,0.17516944
2592,0.71807396
2593,0.17516947
2594,0.24235794
2595,0.63535535
2596,0.98398685
2597,0.13986364
2598,0.25025648
2599,0.069441944
2600,0.17639387
2601,0.9757226
2602,0.9945586
2603,0.76772684
2604,0.17516944
2605,0.04515037
2606,0.17224717
2607,0.17516938
2608,0.23391631
2609,0.4339939
2610,0.99711996
2611,0.17516935
2612,0.8859197
2613,0.9331138
2614,0.3639664
2615,0.17199358
2616,0.13984898
2617,0.4191934
2618,0.2775845
2619,0.26837438
2620,0.14008689
2621,0.9845654
2622,0.5482791
2623,0.02754134
2624,0.88831586
2625,0.15578783
2626,0.4693238
2627,0.97549516
2628,0.23921728
2629,0.43360052
2630,0.34288985
2631,0.11143571
2632,0.28592873
2633,0.7135243
2634,0.22595567
2635,0.44912153
2636,0.024357319
2637,0.41097012
2638,0.18189496
2639,0.054184645
2640,0.5455923
2641,0.07529226
2642,0.10795441
2643,0.9577975
2644,0.24193847
2645,0.16007319
2646,0.22239774
2647,0.97843474
2648,0.7774426
2649,0.39579827
2650,0.1934641
2651,0.12976688
2652,0.30370617
2653,0.23367044
2654,0.9829179
2655,0.12976691
2656,0.4979578
2657,0.10448477
2658,0.8747437
2659,0.16996187
2660,0.51890385
2661,0.4452805
2662,0.74321187
2663,0.07046226
2664,0.89544666
2665,0.52473366
2666,0.22239763
2667,0.057688653
2668,0.23793447
2669,0.57718366
2670,0.29373956
2671,0.20089465
2672,0.5662786
2673,0.5878645
2674,0.12976691
2675,0.2305187
2676,0.7078642
2677,0.10581365
2678,0.3585189
2679,0.22239774
2680,0.3267395
2681,0.14867195
2682,0.1802997
2683,0.5273623
2684,0.24850103
2685,0.23422927
2686,0.3715682
2687,0.2931648
2688,0.5677193
2689,0.53948414
2690,0.24535272
2691,0.22974929
2692,0.55411613
2693,0.6497046
2694,0.35151422
2695,0.45939255
2696,0.8432375
2697,0.38971552
2698,0.23280978
2699,0.061585605
2700,0.48120198
2701,0.18469727
2702,0.1406269
2703,0.8203652
2704,0.5009452
2705,0.23788413
2706,0.100658715
2707,0.6102929
2708,0.46732527
2709,0.9802705
2710,0.5027418
2711,0.9964652
2712,0.24097088
2713,0.30634192
2714,0.08755872
2715,0.10228276
2716,0.523731
2717,0.19274858
2718,0.8137667
2719,0.9639759
2720,0.9917017
2721,0.9780104
2722,0.99331415
2723,0.6755935
2724,0.99359596
2725,0.4777746
2726,0.9952098
2727,0.036167443
2728,0.9944099
2729,0.037805736
2730,0.13763613
2731,0.043028653
2732,0.06305784
2733,0.058136314
2734,0.024609387
2735,0.05990708
2736,0.98476624
2737,0.18996528
2738,0.19141224
2739,0.99314237
2740,0.060864776
2741,0.018714994
2742,0.059681743
2743,0.10567644
2744,0.9943348
2745,0.36218238
2746,0.089675605
2747,0.6689788
2748,0.6648234
2749,0.9857986
2750,0.5735982
2751,0.77155054
2752,0.96979654
2753,0.98248935
2754,0.11185011
2755,0.9826224
2756,0.18591568
2757,0.96547216
2758,0.9864954
2759,0.9853116
2760,0.9782485
2761,0.9680687
2762,0.97757506
2763,0.6679053
2764,0.4134059
2765,0.95666635
2766,0.14015329
2767,0.9829321
2768,0.85501313
2769,0.5247269
2770,0.9833213
2771,0.98264956
2772,0.95621926
2773,0.7439761
2774,0.3594961
2775,0.9803165
2776,0.61373824
2777,0.970595
2778,0.22517529
2779,0.97534096
2780,0.22205225
2781,0.15593815
2782,0.96469724
2783,0.86922127
2784,0.056485444
2785,0.9716519
2786,0.04777643
2787,0.6814302
2788,0.9773033
2789,0.32505012
2790,0.23548329
2791,0.9153046
2792,0.063189566
2793,0.6975813
2794,0.46395892
2795,0.8705039
2796,0.98127353
2797,0.739068
2798,0.9937949
2799,0.5443716
2800,0.04347381
2801,0.44505847
2802,0.21317744
2803,0.15844455
2804,0.6942786
2805,0.41749442
2806,0.17638245
2807,0.10372445
2808,0.73876864
2809,0.38665372
2810,0.066587895
2811,0.9912393
2812,0.99341
2813,0.07888937
2814,0.928457
2815,0.41490012
2816,0.98283803
2817,0.9107606
2818,0.91318715
2819,0.981058
2820,0.9491222
2821,0.1646156
2822,0.9573879
2823,0.401843
2824,0.55515754
2825,0.493105
2826,0.79212546
2827,0.99475163
2828,0.95738786
2829,0.9781289
2830,0.8809732
2831,0.88097316
2832,0.88097334
2833,0.8809732
2834,0.34572387
2835,0.99276733
2836,0.76661927
2837,0.9817271
2838,0.74598557
2839,0.91627973
2840,0.04770741
2841,0.98283803
2842,0.8551789
2843,0.968066
2844,0.84702533
2845,0.905509
2846,0.7093309
2847,0.0798423
2848,0.89929676
2849,0.366211
2850,0.96863544
2851,0.6576023
2852,0.9634868
2853,0.9661803
2854,0.96597254
2855,0.96374923
2856,0.9843028
2857,0.97954345
2858,0.8698999
2859,0.7527628
2860,0.9725472
2861,0.83086395
2862,0.8999071
2863,0.8715121
2864,0.4407198
2865,0.29654378
2866,0.07293907
2867,0.8331516
2868,0.71558744
2869,0.9409975
2870,0.5417935
2871,0.14903918
2872,0.39219344
2873,0.4963929
2874,0.612914
2875,0.72729826
2876,0.9162102
2877,0.89943856
2878,0.9844091
2879,0.9873688
2880,0.34193397
2881,0.28606218
2882,0.57785755
2883,0.9842403
2884,0.9919451
2885,0.6066175
2886,0.131975
2887,0.3813825
2888,0.20640782
2889,0.3211471
2890,0.042588532
2891,0.23669386
2892,0.13767207
2893,0.3248515
2894,0.1403012
2895,0.25442994
2896,0.0840458
2897,0.06491423
2898,0.1854532
2899,0.08111471
2900,0.25676668
2901,0.087242216
2902,0.053263575
2903,0.23472366
2904,0.054744095
2905,0.17363873
2906,0.05647263
2907,0.035988808
2908,0.24444133
2909,0.10737389
2910,0.10702309
2911,0.3150045
2912,0.23191762
2913,0.12062964
2914,0.15252498
2915,0.8523909
2916,0.15160874
2917,0.060295463
2918,0.124455124
2919,0.2278221
2920,0.094819814
2921,0.26309234
2922,0.9857855
2923,0.17463952
2924,0.053999007
2925,0.6343173
2926,0.20453
2927,0.09682745
2928,0.39039633
2929,0.039052963
2930,0.99155986
2931,0.9688127
2932,0.5658407
2933,0.17600265
2934,0.5403918
2935,0.9939084
2936,0.09673917
2937,0.34846687
2938,0.07249853
2939,0.15361261
2940,0.17190284
2941,0.14438337
2942,0.09970215
2943,0.13366231
2944,0.57587075
2945,0.92950565
2946,0.18561628
2947,0.5734668
2948,0.027362943
2949,0.21489114
2950,0.9943931
2951,0.21146098
2952,0.9884119
2953,0.13712999
2954,0.16513881
2955,0.16799152
2956,0.09322992
2957,0.0614419
2958,0.21028164
2959,0.20144793
2960,0.57251805
2961,0.48454928
2962,0.91010904
2963,0.12519735
2964,0.043288857
2965,0.082320005
2966,0.23252219
2967,0.21193162
2968,0.5711201
2969,0.05620283
2970,0.23519605
2971,0.15084666
2972,0.22462556
2973,0.11243221
2974,0.35547966
2975,0.81010437
2976,0.512088
2977,0.56795126
2978,0.13062033
2979,0.5969496
2980,0.09381667
2981,0.22102907
2982,0.18289289
2983,0.046809107
2984,0.07380533
2985,0.32129538
2986,0.13723725
2987,0.26458
2988,0.1912818
2989,0.043901056
2990,0.16662827
2991,0.8154641
2992,0.99274486
2993,0.69695604
2994,0.98730105
2995,0.8943851
2996,0.9860616
2997,0.83754236
2998,0.69565654
2999,0.95425045
3000,0.9618665
3001,0.22189188
3002,0.24691406
3003,0.6708715
3004,0.56563604
3005,0.69315815
3006,0.9641486
3007,0.7470101
3008,0.9762529
3009,0.19697434
3010,0.6767396
3011,0.0974167
3012,0.11794302
3013,0.2399
3014,0.9687228
3015,0.49002728
3016,0.5907202
3017,0.5074481
3018,0.6985603
3019,0.17628291
3020,0.9882661
3021,0.36978555
3022,0.2954948
3023,0.81228477
3024,0.15274906
3025,0.9953604
3026,0.2612628
3027,0.96422625
3028,0.99325466
3029,0.96160287
3030,0.8611307
3031,0.14584455
3032,0.9409248
3033,0.96349835
3034,0.5347549
3035,0.96107703
3036,0.9583353
3037,0.96148026
3038,0.9917085
3039,0.9475959
3040,0.89670455
3041,0.9355831
3042,0.8491606
3043,0.24062926
3044,0.92070466
3045,0.6291969
3046,0.99801135
3047,0.9828334
3048,0.47254035
3049,0.95712805
3050,0.9785927
3051,0.88515055
3052,0.6178061
3053,0.87543106
3054,0.3332711
3055,0.09214643
3056,0.74640054
3057,0.7985604
3058,0.39085183
3059,0.51077515
3060,0.3908519
3061,0.98517
3062,0.33602458
3063,0.28730676
3064,0.97258705
3065,0.8518344
3066,0.038216203
3067,0.07216191
3068,0.07514578
3069,0.08264902
3070,0.07690057
3071,0.058102608
3072,0.13512146
3073,0.032733917
3074,0.05374056
3075,0.050567
3076,0.22963169
3077,0.26924285
3078,0.22384298
3079,0.15013984
3080,0.38447574
3081,0.07740921
3082,0.094825625
3083,0.2458309
3084,0.23480251
3085,0.3822689
3086,0.25909144
3087,0.054216713
3088,0.17093739
3089,0.062475383
3090,0.21011075
3091,0.3070776
3092,0.09944871
3093,0.22321048
3094,0.41997066
3095,0.24105579
3096,0.4167364
3097,0.17344368
3098,0.10484105
3099,0.9772377
3100,0.12650421
3101,0.18918046
3102,0.5017133
3103,0.08846399
3104,0.7285015
3105,0.6861216
3106,0.37852213
3107,0.44533607
3108,0.5014754
3109,0.8672569
3110,0.5177373
3111,0.36606464
3112,0.62413055
3113,0.07332763
3114,0.6060447
3115,0.103958845
3116,0.48096097
3117,0.32971376
3118,0.12475479
3119,0.23597792
3120,0.19745341
3121,0.38687137
3122,0.034251273
3123,0.583458
3124,0.8780934
3125,0.09009406
3126,0.78286654
3127,0.24225134
3128,0.21448845
3129,0.13712734
3130,0.11375752
3131,0.9770387
3132,0.2525227
3133,0.7879666
3134,0.6821328
3135,0.8595983
3136,0.7699615
3137,0.042969197
3138,0.14200985
3139,0.15083006
3140,0.9502622
3141,0.34132373
3142,0.6460933
3143,0.9911641
3144,0.48784173
3145,0.179492
3146,0.13781679
3147,0.12395516
3148,0.98009026
3149,0.7109914
3150,0.17589244
3151,0.05489114
3152,0.8042819
3153,0.51380026
3154,0.19874072
3155,0.6476941
3156,0.39626443
3157,0.108671665
3158,0.73773795
3159,0.6763406
3160,0.9407482
3161,0.0768902
3162,0.9784527
3163,0.2749188
3164,0.7836667
3165,0.49044734
3166,0.030124575
3167,0.59431154
3168,0.8661275
3169,0.38134086
3170,0.83129096
3171,0.50343305
3172,0.08580199
3173,0.86893916
3174,0.34748757
3175,0.048499823
3176,0.31292564
3177,0.98535496
3178,0.91650504
3179,0.58099115
3180,0.052870452
3181,0.45027128
3182,0.94217485
3183,0.78654945
3184,0.43730432
3185,0.11385435
3186,0.39701837
3187,0.43348652
3188,0.7940719
3189,0.6219961
3190,0.6825813
3191,0.101141274
3192,0.7524375
3193,0.77102256
3194,0.7889254
3195,0.9841108
3196,0.9374168
3197,0.39776367
3198,0.8995101
3199,0.9928006
3200,0.83774555
3201,0.96685976
3202,0.74906945
3203,0.5250179
3204,0.29062974
3205,0.73259026
3206,0.5370475
3207,0.20896044
3208,0.48393324
3209,0.3893421
3210,0.748366
3211,0.4906685
3212,0.4728372
3213,0.066812485
3214,0.23365965
3215,0.9614603
3216,0.4378665
3217,0.21641093
3218,0.32369965
3219,0.21316394
3220,0.9922261
3221,0.48509195
3222,0.9462245
3223,0.28969705
3224,0.9219357
3225,0.81336164
3226,0.6360785
3227,0.19592452
3228,0.89470816
3229,0.21070641
3230,0.55725765
