tp_datos_id,tfidf_net_tri
2361,0.3678328
2362,0.424403
2363,0.080587745
2364,0.5108133
2366,0.24027762
2367,0.49243066
2368,0.5389483
2370,0.7120543
2372,0.12915379
2373,0.18112189
2374,0.4308909
2375,0.461662
2376,0.16406238
2377,0.8264146
2379,0.26405674
2382,0.3956273
2385,0.26405674
2386,0.09088799
2387,0.26208177
2388,0.3714785
2389,0.17873195
2390,0.26405638
2391,0.1730473
2394,0.13840574
2395,0.18327084
2396,0.20518559
2397,0.4683298
2398,0.6248465
2399,0.20041761
2400,0.26405674
2402,0.29964095
2406,0.12018895
2408,0.07358578
2409,0.06388739
2410,0.07021949
2412,0.09790161
2413,0.30884832
2414,0.28418088
2415,0.24071088
2416,0.21233097
2417,0.14174354
2418,0.088377625
2419,0.19581261
2420,0.13828662
2421,0.04695627
2422,0.026038885
2423,0.20274985
2425,0.051072568
2427,0.20633897
2428,0.07252899
2429,0.15446952
2430,0.04730931
2432,0.49915642
2435,0.0324288
2437,0.1267496
2438,0.30714428
2440,0.4504708
2441,0.24604473
2442,0.16039619
2443,0.7739686
2445,0.13000524
2446,0.23719886
2451,0.062243342
2452,0.2664973
2453,0.065859646
2454,0.37692633
2455,0.31303227
2456,0.33458915
2457,0.11787945
2458,0.662041
2459,0.4971438
2460,0.31363666
2462,0.44147658
2463,0.37733868
2464,0.1924074
2465,0.22567853
2466,0.89775044
2467,0.7240587
2468,0.8981276
2470,0.87921035
2471,0.78576255
2475,0.36709118
2476,0.79861027
2478,0.37500757
2479,0.32441807
2480,0.9433749
2482,0.2367751
2483,0.49675214
2485,0.14407626
2486,0.6188224
2487,0.2657597
2488,0.4971438
2489,0.8822706
2490,0.13762963
2491,0.6979263
2492,0.24690446
2493,0.8523128
2494,0.34259796
2496,0.5330696
2497,0.9433749
2498,0.62148404
2499,0.806759
2500,0.9294932
2501,0.38092548
2502,0.20684701
2504,0.9885218
2505,0.38294598
2506,0.83926225
2507,0.89287704
2508,0.9057614
2510,0.87844336
2512,0.90354776
2513,0.6030642
2514,0.075832754
2515,0.9885218
2516,0.92762136
2517,0.9885218
2519,0.8562343
2520,0.15210375
2521,0.1023168
2523,0.1023168
2524,0.52545595
2527,0.6920692
2528,0.7405374
2530,0.4608682
2531,0.16627082
2532,0.41812098
2534,0.9764232
2535,0.6484381
2536,0.72740895
2537,0.8080411
2538,0.18645698
2539,0.98838145
2540,0.828128
2541,0.8342165
2542,0.23344675
2543,0.8256849
2544,0.7454377
2545,0.80557835
2546,0.9764232
2547,0.97670853
2548,0.697722
2550,0.11457676
2552,0.21044382
2553,0.2544992
2554,0.33042854
2555,0.15602583
2556,0.24025747
2557,0.34575725
2559,0.33733022
2560,0.5086681
2561,0.09116268
2564,0.38363424
2565,0.87847257
2566,0.41684133
2568,0.25293833
2569,0.53507996
2570,0.5332437
2571,0.92951757
2572,0.23933876
2573,0.1378355
2575,0.48530468
2576,0.3408317
2579,0.24256799
2582,0.5271517
2585,0.196154
2587,0.37358207
2588,0.82884276
2590,0.16976169
2591,0.28793937
2592,0.4440151
2593,0.8180048
2594,0.24275091
2597,0.7307867
2598,0.9431303
2599,0.44279027
2602,0.3141452
2603,0.49397922
2604,0.76031506
2605,0.9673424
2606,0.031605035
2608,0.9720044
2609,0.98117363
2611,0.2106883
2612,0.8672503
2614,0.9805434
2616,0.22291106
2617,0.9820347
2619,0.12353706
2621,0.49513462
2622,0.1260857
2624,0.19082895
2625,0.5660603
2627,0.89008904
2628,0.43496826
2629,0.8557396
2631,0.9821528
2632,0.2159222
2633,0.72708416
2635,0.28901887
2637,0.90101504
2640,0.29385698
2641,0.09778458
2642,0.1794985
2643,0.14133787
2644,0.1026859
2645,0.36158812
2647,0.82619184
2648,0.9815501
2649,0.43488318
2651,0.6478286
2655,0.050395906
2656,0.26908576
2657,0.11833969
2658,0.0909183
2659,0.07866195
2660,0.26230824
2661,0.073901474
2663,0.15554023
2664,0.27667502
2666,0.24968693
2667,0.084245384
2668,0.061373472
2670,0.16852805
2671,0.41247642
2672,0.24968693
2673,0.14967304
2675,0.28395933
2676,0.16550478
2677,0.053640902
2679,0.0972808
2680,0.116363525
2682,0.25887457
2683,0.1546191
2684,0.29821366
2687,0.14212543
2688,0.13889804
2689,0.17954749
2691,0.1912429
2692,0.24968693
2693,0.10869661
2694,0.24968693
2695,0.3677333
2696,0.086977124
2698,0.06766912
2700,0.25584543
2701,0.042485356
2702,0.16069126
2703,0.18210846
2706,0.22633797
2707,0.2495532
2708,0.15530586
2709,0.16186175
2711,0.2634087
2714,0.11880466
2715,0.23034024
2719,0.14462262
2720,0.48669901
2723,0.21564195
2724,0.12570336
2725,0.124443114
2726,0.2634087
2727,0.06762704
2728,0.23479974
2729,0.13490131
2730,0.36143187
2731,0.066364884
2732,0.20094946
2733,0.2634087
2734,0.35643506
2736,0.36143187
2739,0.1835041
2740,0.28315014
2741,0.07295954
2743,0.063498884
2744,0.035174698
2748,0.20996925
2749,0.10830328
2752,0.20291415
2753,0.10424492
2755,0.72053933
2756,0.10784456
2757,0.17459932
2758,0.16151437
2759,0.2301845
2760,0.7056222
2761,0.1992842
2763,0.15446553
2765,0.07624331
2766,0.19848007
2767,0.39277703
2768,0.08749032
2769,0.11997387
2770,0.24805674
2771,0.17380795
2773,0.39221784
2774,0.23107365
2777,0.10397723
2778,0.096633434
2780,0.31358865
2782,0.1772938
2783,0.11653128
2784,0.22186822
2785,0.101025194
2786,0.07721743
2787,0.38897637
2788,0.2164883
2792,0.39277703
2793,0.057982057
2794,0.068692416
2795,0.10356271
2796,0.18249366
2797,0.12583941
2799,0.085907966
2801,0.28671318
2802,0.18247896
2803,0.52552414
2807,0.38606697
2808,0.3849964
2811,0.08528781
2813,0.3956478
2815,0.31113392
2817,0.6614779
2819,0.8989625
2820,0.46548787
2821,0.94912744
2822,0.6451858
2825,0.6205846
2826,0.69830155
2827,0.9741713
2828,0.2918303
2829,0.20974758
2830,0.52191925
2831,0.8989625
2832,0.59003496
2833,0.7081973
2835,0.5795648
2836,0.45075858
2838,0.327139
2839,0.29777956
2841,0.5790504
2842,0.76770973
2843,0.13984993
2844,0.30262503
2846,0.23485053
2849,0.86238325
2851,0.9587232
2852,0.1955826
2853,0.15214574
2854,0.20037332
2855,0.23531604
2856,0.08483234
2857,0.753611
2858,0.4891784
2860,0.16408968
2861,0.23882943
2863,0.7905052
2864,0.16810146
2865,0.41126364
2866,0.43571287
2867,0.059651405
2869,0.9175017
2870,0.18269816
2871,0.26912773
2872,0.527375
2873,0.08930674
2875,0.29659757
2877,0.109686494
2878,0.7109957
2879,0.4496923
2880,0.07184553
2881,0.5910497
2882,0.38873726
2883,0.83572567
2884,0.5153394
2885,0.6076742
2886,0.32272828
2887,0.2553414
2888,0.13944209
2889,0.8332714
2890,0.25376838
2891,0.56636214
2893,0.9299356
2895,0.49582407
2896,0.18190292
2898,0.17162621
2899,0.23409382
2900,0.49336436
2902,0.3702879
2905,0.12382245
2907,0.21270621
2908,0.2713997
2909,0.24719709
2910,0.082099676
2911,0.9249302
2912,0.082099676
2913,0.27261502
2915,0.07848635
2916,0.19111788
2917,0.38275874
2920,0.34364754
2921,0.23392397
2922,0.35708994
2924,0.3048777
2925,0.3219591
2927,0.107482046
2929,0.23392397
2931,0.17434174
2932,0.14852503
2933,0.082099676
2934,0.20985654
2935,0.23392397
2936,0.236828
2937,0.2044715
2939,0.07829389
2941,0.110868305
2942,0.46254265
2943,0.9282878
2944,0.1142976
2945,0.11446309
2946,0.16310638
2947,0.28221166
2948,0.23299351
2950,0.13370031
2952,0.12886947
2953,0.20013732
2954,0.93222284
2955,0.1483069
2956,0.16924128
2957,0.49627268
2959,0.20286015
2960,0.10385397
2963,0.21760881
2965,0.14802468
2969,0.22676966
2970,0.20911846
2971,0.21303114
2973,0.9516509
2974,0.087741494
2975,0.23621953
2976,0.29327467
2980,0.11834538
2982,0.7065469
2983,0.059058726
2984,0.13221186
2987,0.19093585
2988,0.35453093
2990,0.100828886
2991,0.9540913
2992,0.1731163
2993,0.7741002
2995,0.38029617
2998,0.29762506
3000,0.26809978
3001,0.19592619
3003,0.050740957
3004,0.053934366
3005,0.3324152
3006,0.16497743
3009,0.12385905
3010,0.67163885
3011,0.035181463
3012,0.22117788
3013,0.2955191
3014,0.20284688
3015,0.20421293
3016,0.0661577
3018,0.050768614
3019,0.3689291
3021,0.13405532
3022,0.35165507
3023,0.18710214
3025,0.31586987
3026,0.5243259
3027,0.2832056
3029,0.36119992
3030,0.31586987
3034,0.3835722
3036,0.25312307
3037,0.36187944
3038,0.5308389
3039,0.18655348
3042,0.33372837
3043,0.13039684
3044,0.52169424
3045,0.3041496
3047,0.3153906
3048,0.6105355
3049,0.23198488
3051,0.22769597
3052,0.79163444
3053,0.5909731
3054,0.34683186
3055,0.45659107
3056,0.5396427
3057,0.65934086
3058,0.42584908
3059,0.29877305
3060,0.71145177
3061,0.44976342
3062,0.5909731
3064,0.44368702
3066,0.67248017
3068,0.3852067
3070,0.6072618
3071,0.15708467
3072,0.5006341
3073,0.7169632
3074,0.21489415
3075,0.6078367
3077,0.60649633
3079,0.7169632
3080,0.21270525
3082,0.8844285
3083,0.18174645
3084,0.63644266
3085,0.31079325
3086,0.5114653
3089,0.6303069
3090,0.6381074
3091,0.4971899
3092,0.9632782
3093,0.5114653
3095,0.8212329
3097,0.7519406
3099,0.5011801
3100,0.8454832
3101,0.4134375
3102,0.51624244
3104,0.98769116
3105,0.89418495
3106,0.9948014
3107,0.9669231
3108,0.95694244
3109,0.9948014
3111,0.96829134
3112,0.9948014
3114,0.7543051
3115,0.8387656
3116,0.8387656
3117,0.9547421
3118,0.9948014
3119,0.9819622
3120,0.9744303
3122,0.9825485
3123,0.9382199
3124,0.96772563
3125,0.9744303
3126,0.9948014
3130,0.9782965
3131,0.9877143
3132,0.97591674
3133,0.9940921
3134,0.9806845
3136,0.9665586
3137,0.96829134
3138,0.9818365
3139,0.95389676
3140,0.9799616
3141,0.99350035
3142,0.9801805
3144,0.9815512
3145,0.97245204
3147,0.99533296
3150,0.99380064
3152,0.9128859
3153,0.12080002
3154,0.116539985
3155,0.19253561
3157,0.14934042
3158,0.2607429
3159,0.08854982
3161,0.4619856
3162,0.4295156
3163,0.09564924
3165,0.5058617
3166,0.17109424
3167,0.11130312
3168,0.41247642
3170,0.25907534
3171,0.14071867
3172,0.23650643
3173,0.15957713
3174,0.16149417
3175,0.21564665
3176,0.18259168
3177,0.4911328
3179,0.3342958
3180,0.3084513
3181,0.22381175
3182,0.22314617
3183,0.27078414
3184,0.6294856
3185,0.18594572
3186,0.043858945
3188,0.25439143
3189,0.095272034
3190,0.14991447
3191,0.09710258
3192,0.05431336
3193,0.20456803
3195,0.07448524
3196,0.14647946
3197,0.37530008
3198,0.1558311
3199,0.22929236
3200,0.14032167
3201,0.16745844
3205,0.18797606
3210,0.12803775
3211,0.012801379
3212,0.86530775
3216,0.014222503
3217,0.213195
3218,0.016080707
3219,0.024352282
3221,0.105831176
3222,0.010270685
3225,0.105523676
3227,0.105831176
3229,0.21784067
3231,0.38749477
3235,0.01079008
3236,0.76053166
3237,0.0125716925
3239,0.009771675
3240,0.016385943
3241,0.23689425
3242,0.08330536
3243,0.013635308
3244,0.017736197
3245,0.27566725
3248,0.89050496
3249,0.29492205
3252,0.28729665
3253,0.30153543
3255,0.39933962
3256,0.44994795
3259,0.20518139
3260,0.11629596
3262,0.42712754
3263,0.04677236
3264,0.09148994
3265,0.21553707
3266,0.39933962
3270,0.39933962
3274,0.30897498
3275,0.10475749
3276,0.069075525
3277,0.24951291
3278,0.24234599
3280,0.9012474
3281,0.1785641
3282,0.16421953
3283,0.13726678
3284,0.15717703
3285,0.07822025
3286,0.39800894
3287,0.17769298
3288,0.36432645
3289,0.4858948
3292,0.22097787
3295,0.06908354
3296,0.114156514
3297,0.085377276
3299,0.13741061
3300,0.120684445
3301,0.17900282
3302,0.2186647
3303,0.30694574
3304,0.12268591
3308,0.17332152
3309,0.16533855
3311,0.055430025
3312,0.14492568
3317,0.38732755
3318,0.21764466
3319,0.43393138
3320,0.16389701
3322,0.37717488
3323,0.19996288
3324,0.11793649
3328,0.31808782
3329,0.37717488
3334,0.8590126
3335,0.07931262
3336,0.2551303
3337,0.93330216
3338,0.19435555
3339,0.37717488
3340,0.4136908
3341,0.55214703
3342,0.19931158
3345,0.27754152
3346,0.1443424
3347,0.6166887
3351,0.9068136
3355,0.8548118
3356,0.09039724
3357,0.2278601
3359,0.4172872
3361,0.098104894
3362,0.3934469
3363,0.3629298
3364,0.5285794
3365,0.19709846
3367,0.79603726
3368,0.6647681
3369,0.48067236
3370,0.56838655
3372,0.41247642
3373,0.4895776
3376,0.58482665
3377,0.18320456
3379,0.7166481
3380,0.20949653
3381,0.21301836
3383,0.30914217
3387,0.4895776
3388,0.38732898
3389,0.32572028
3390,0.278804
3391,0.82341254
3393,0.35849118
3394,0.262572
3395,0.2760268
3396,0.44014278
3397,0.48679084
3398,0.45700216
3400,0.41692314
3401,0.507125
3402,0.33992022
3403,0.25701094
3404,0.90711385
3405,0.06103182
3406,0.25701094
3408,0.06941751
3410,0.35190302
3411,0.3185042
3412,0.98292994
3413,0.909719
3414,0.25701094
3415,0.90311176
3417,0.98292994
3418,0.29745364
3419,0.80171347
3421,0.25701094
3423,0.7816385
3425,0.25701094
3428,0.066189915
3429,0.52272296
3430,0.2549339
3431,0.98292994
3432,0.9452238
3433,0.43575075
3435,0.31916767
3436,0.9404106
3437,0.90311176
3439,0.91873574
3440,0.23716041
3445,0.25701094
3446,0.8763884
3447,0.11436662
3448,0.20671251
3450,0.3418965
3451,0.89973974
3452,0.50961155
3455,0.8253311
3459,0.40252376
3460,0.4780943
3462,0.6429513
3463,0.62729144
3464,0.26504356
3465,0.81070685
3466,0.3993952
3468,0.52692896
3469,0.84519136
3470,0.8886634
3471,0.40579957
3472,0.05644241
3473,0.8936169
3474,0.8376136
3475,0.40742603
3476,0.38485527
3477,0.8493099
3478,0.62290996
3480,0.6905006
3481,0.32989872
3482,0.5260655
3483,0.4807311
3484,0.49808204
3485,0.18897158
3486,0.9364108
3487,0.74769104
3489,0.8391826
3490,0.14136842
3492,0.14285454
3493,0.23494872
3494,0.47555795
3495,0.37973827
3497,0.7504513
3498,0.9236723
3499,0.20246848
3500,0.71230185
3501,0.8393755
3503,0.98934484
3504,0.91988516
3505,0.98934484
3506,0.54116803
3508,0.9892557
3509,0.9603199
3510,0.98812646
3512,0.9890865
3513,0.7451386
3514,0.6310282
3517,0.98934484
3518,0.99340516
3519,0.9832858
3520,0.99340516
3521,0.7466494
3522,0.98934484
3523,0.80095035
3524,0.99340516
3525,0.33613592
3526,0.7329101
3527,0.9633002
3528,0.7742268
3529,0.9740076
3530,0.8069627
3531,0.9751375
3532,0.54971
3533,0.97477067
3534,0.9633002
3535,0.9751375
3536,0.9740076
3537,0.8816596
3540,0.75387764
3542,0.8802111
3543,0.83873135
3544,0.7403702
3548,0.86492205
3549,0.6310282
3550,0.5615137
3552,0.98934484
3554,0.23801753
3555,0.27249295
3557,0.12489748
3560,0.35103387
3565,0.32086164
3566,0.16785923
3567,0.43810317
3568,0.09244287
3569,0.3153492
3570,0.06281492
3572,0.32501063
3573,0.19893208
3575,0.3340037
3578,0.4268493
3581,0.13380364
3582,0.4216164
3583,0.17542735
3584,0.16162112
3585,0.20746064
3587,0.23946938
3588,0.17746252
3589,0.4216164
3591,0.30665994
3592,0.20172209
3593,0.21946925
3594,0.38312805
3595,0.32535037
3596,0.06322104
3597,0.1118927
3598,0.6300616
3602,0.38991293
3603,0.053461492
3604,0.04718086
3607,0.08358586
3608,0.04691258
3609,0.038131475
3610,0.14764673
3611,0.1546931
3613,0.24836388
3617,0.063611
3618,0.05080831
3619,0.18724525
3621,0.14934576
3623,0.12240121
3625,0.088814795
3626,0.18997693
3627,0.23102662
3628,0.19089559
3629,0.11017358
3631,0.05201572
3632,0.064748675
3633,0.055375606
3634,0.22553608
3635,0.40587988
3636,0.17729795
3637,0.029589504
3638,0.25332606
3639,0.17203602
3640,0.14893383
3641,0.031012118
3642,0.13989976
3643,0.06876096
3645,0.03461519
3646,0.11316219
3647,0.12243965
3648,0.4521334
3650,0.3843047
3652,0.33141416
3653,0.24417207
3655,0.07325077
3656,0.20801777
3657,0.058466166
3658,0.11158624
3659,0.23745164
3660,0.21580464
3661,0.15318865
3662,0.28126776
3663,0.39289373
3664,0.24360856
3666,0.17984802
3667,0.14960405
3669,0.14687851
3670,0.2780334
3674,0.29048052
3675,0.16800049
3676,0.40312344
3679,0.37590688
3680,0.030653566
3681,0.14240405
3682,0.06307435
3683,0.24378103
3684,0.55868423
3685,0.28973192
3686,0.21083504
3689,0.19954127
3690,0.5300942
3691,0.18060741
3692,0.37234858
3694,0.23656332
3695,0.2239722
3696,0.1704599
3697,0.2308996
3700,0.488208
3702,0.33653998
3704,0.06881967
3705,0.118792355
3708,0.11423665
3710,0.2095125
3712,0.2582536
3713,0.13023686
3715,0.95020807
3717,0.9761847
3718,0.06881967
3719,0.06881967
3721,0.59714043
3722,0.06881967
3723,0.17365414
3724,0.41996717
3725,0.977844
3726,0.066954434
3727,0.2990814
3729,0.1882788
3730,0.17198381
3735,0.8164532
3736,0.9761847
3737,0.72386247
3738,0.06881967
3739,0.09967944
3741,0.083058685
3742,0.06881967
3743,0.41042197
3744,0.108018816
3745,0.50303555
3747,0.06881967
3748,0.67903495
3750,0.28073466
3752,0.2221793
3753,0.24343193
3754,0.19267032
3756,0.29719743
3758,0.17479599
3759,0.21143964
3760,0.077084094
3761,0.50536066
3763,0.22435275
3764,0.14179951
3765,0.634397
3766,0.28712744
3768,0.37507528
3770,0.7827309
3771,0.16160887
3772,0.34605473
3773,0.2221793
3774,0.14194354
3775,0.12462515
3776,0.3173015
3777,0.2221793
3778,0.22773296
3780,0.18071476
3785,0.19074798
3786,0.31669083
3787,0.13613325
3788,0.31737113
3789,0.18681511
3793,0.23925409
3795,0.6677552
3796,0.06728321
3797,0.120906144
3798,0.008002162
3800,0.85834765
3802,0.2528122
3803,0.28091758
3805,0.05019161
3806,0.008002162
3807,0.13801137
3810,0.26149827
3812,0.56734467
3814,0.008002192
3815,0.14699638
3816,0.21974254
3819,0.5979407
3820,0.10780594
3821,0.14699638
3822,0.14699638
3824,0.40924466
3825,0.13404042
3826,0.60694194
3827,0.14699638
3828,0.008002162
3829,0.1854941
3830,0.26149827
3831,0.2628265
3832,0.17970219
3833,0.2808007
3834,0.2031877
3835,0.13646507
3836,0.008002162
3837,0.28091758
3838,0.32456422
3839,0.10245696
3840,0.2597967
3841,0.008002162
3842,0.34371474
3845,0.08237141
3848,0.41247642
3849,0.22425488
3850,0.41247642
3851,0.41247642
3853,0.4124764
3855,0.34469718
3857,0.30012235
3858,0.20401573
3859,0.33890998
3860,0.41247642
3861,0.41247642
3862,0.3246246
3864,0.22425488
3866,0.41247642
3868,0.4490705
3869,0.24502003
3870,0.41247642
3873,0.16530162
3874,0.41247642
3875,0.33029622
3876,0.07373819
3877,0.71537596
3879,0.44252163
3887,0.33029622
3888,0.41247642
3889,0.44252163
3892,0.19238853
3893,0.9397069
3894,0.44252163
3895,0.9682353
3896,0.41247642
3897,0.41247642
3899,0.15738514
3900,0.15173641
3901,0.9518719
3903,0.34691215
3904,0.37910378
3905,0.9906023
3906,0.9757993
3907,0.98482096
3908,0.996166
3911,0.9518719
3913,0.996166
3914,0.9518719
3916,0.996166
3917,0.17304707
3919,0.996166
3921,0.101175874
3922,0.18399921
3923,0.1752491
3924,0.090967506
3926,0.13791353
3927,0.2203039
3932,0.17602888
3933,0.992469
3935,0.29904452
3936,0.12662533
3937,0.984725
3938,0.2631268
3940,0.17094257
3944,0.11914754
3945,0.19768167
3947,0.996166
3948,0.41972983
3949,0.1350666
3950,0.37074763
3951,0.47368023
3952,0.9944209
3953,0.13032928
3954,0.9068047
3955,0.9944209
3956,0.9944209
3957,0.6296074
3958,0.98886883
3959,0.1602037
3960,0.9944209
3961,0.9670943
3962,0.9944209
3964,0.83019507
3967,0.9936653
3968,0.9944209
3969,0.3321532
3970,0.548376
3973,0.4553684
3975,0.13179845
3977,0.9944209
3979,0.6191226
3980,0.2064301
3982,0.9944209
3983,0.9944209
3984,0.8488124
3989,0.5618215
3990,0.5347212
3992,0.9944209
3993,0.88749766
3994,0.8728061
3995,0.42741442
3996,0.7759615
3997,0.3807755
3998,0.33669522
4000,0.8045846
4003,0.3708088
4005,0.06432155
4006,0.7468749
4008,0.12936413
4010,0.64564145
4011,0.77525365
4012,0.35542566
4014,0.3939759
4017,0.6089274
4018,0.026747972
4019,0.46826193
4020,0.3932848
4021,0.24672392
4022,0.631063
4024,0.6752021
4025,0.91649544
4026,0.598501
4027,0.17298788
4028,0.30556047
4029,0.31656963
4030,0.09520826
4032,0.670974
4033,0.2106198
4034,0.31893826
4038,0.270091
4039,0.23439875
4041,0.56698394
4042,0.04061386
4043,0.56340206
4044,0.5776098
4045,0.1625272
4046,0.75685287
4047,0.17132694
4049,0.9617364
4050,0.6426648
4051,0.62069356
4052,0.830406
4054,0.9515501
4055,0.09664574
4057,0.67038053
4058,0.52204776
4060,0.5720576
4061,0.41237116
4062,0.8914418
4063,0.9303863
4064,0.67038053
4065,0.73366094
4068,0.61142296
4072,0.61142296
4076,0.61142296
4077,0.61142296
4078,0.2547249
4079,0.8770629
4080,0.52204776
4081,0.96858037
4083,0.4018989
4084,0.890517
4085,0.24043751
4086,0.9617364
4087,0.8547751
4088,0.82095206
4089,0.74239403
4091,0.9515501
4092,0.52204776
4093,0.3026107
4094,0.53441036
4095,0.19019815
4096,0.7697902
4097,0.3784501
4098,0.89728403
4100,0.93217266
4101,0.8888866
4103,0.6469071
4104,0.83436084
4105,0.93217266
4107,0.5896042
4108,0.66685504
4111,0.6812863
4112,0.7027368
4113,0.8492222
4114,0.8504368
4116,0.48029423
4117,0.12168121
4119,0.44594988
4121,0.5478293
4122,0.80377686
4123,0.62803835
4124,0.66486114
4127,0.5299702
4128,0.52415466
4129,0.20100382
4131,0.26199538
4132,0.49835196
4133,0.8039917
4135,0.77794945
4138,0.87014353
4139,0.8169413
4140,0.58774173
4141,0.50703794
4142,0.628571
4143,0.8326746
4145,0.83436084
4146,0.33455884
4147,0.23032242
4149,0.12924382
4150,0.2546875
4152,0.1490655
4153,0.03860107
4154,0.11724898
4156,0.09276551
4157,0.13891283
4158,0.18884388
4159,0.07228091
4160,0.13156104
4161,0.10103005
4163,0.21075842
4164,0.052024484
4166,0.16669303
4167,0.06904605
4168,0.06974769
4170,0.17283154
4171,0.12565634
4172,0.21075842
4173,0.16100878
4175,0.20720264
4176,0.38770145
4177,0.09278652
4178,0.07491988
4180,0.16855603
4181,0.100714326
4182,0.09678757
4183,0.057280153
4184,0.7146964
4189,0.25608605
4191,0.07405406
4197,0.076370835
4198,0.070082664
4199,0.060035646
4200,0.19660774
4201,0.96825314
4202,0.4820755
4203,0.40820432
4204,0.4155689
4205,0.10909298
4206,0.11559898
4209,0.24109545
4210,0.1133872
4211,0.98062867
4212,0.96824956
4213,0.35823995
4214,0.08882764
4216,0.4155689
4218,0.92112803
4219,0.21967909
4220,0.47719058
4221,0.2508014
4224,0.23970667
4225,0.55605304
4227,0.16952589
4230,0.110206455
4232,0.039741993
4233,0.4161377
4235,0.87475073
4237,0.30718172
4238,0.7593005
4239,0.07621315
4240,0.191603
4241,0.96825314
4242,0.24322516
4243,0.9454947
4244,0.3979938
4245,0.21065116
4246,0.18256718
4247,0.120262384
4248,0.1887033
4250,0.21098554
4251,0.21098554
4252,0.2538118
4253,0.40306306
4255,0.51173
4256,0.09410089
4257,0.038416624
4260,0.41247642
4261,0.21098554
4262,0.36268073
4264,0.31569257
4265,0.13648126
4266,0.38724354
4268,0.14037424
4269,0.20943221
4270,0.0750691
4271,0.7492073
4272,0.4375926
4273,0.48711255
4274,0.52467
4275,0.17329848
4276,0.3630746
4279,0.12344897
4281,0.21098554
4282,0.48597363
4284,0.46916795
4288,0.14254469
4289,0.2667011
4292,0.72238636
4293,0.27769634
4295,0.19586894
4296,0.05985698
4297,0.10470557
4298,0.6891415
4299,0.8786905
4300,0.9143567
4301,0.8310058
4303,0.7721842
4304,0.6956706
4305,0.61416554
4306,0.9143567
4307,0.74667597
4309,0.6243721
4312,0.5008691
4313,0.18413761
4314,0.5815277
4317,0.62229276
4318,0.6945221
4320,0.91009206
4321,0.45225835
4322,0.8939462
4323,0.3851857
4324,0.45881692
4325,0.36031502
4326,0.30810064
4327,0.4814199
4328,0.69314194
4329,0.7904513
4330,0.7361964
4332,0.63660514
4333,0.812817
4334,0.58685386
4335,0.8841382
4336,0.32846093
4337,0.3851857
4341,0.33851895
4342,0.66418326
4343,0.6956706
4345,0.3851857
4348,0.8372208
4349,0.9452393
4350,0.5306117
4351,0.82147443
4352,0.1821759
4353,0.951577
4354,0.9330191
4355,0.3000453
4356,0.55124134
4357,0.85409975
4358,0.82444155
4359,0.88657033
4361,0.6994506
4362,0.91163635
4363,0.8160987
4365,0.86610085
4366,0.38727105
4368,0.3953935
4372,0.6128084
4373,0.922912
4374,0.80681825
4375,0.6459975
4376,0.8237254
4377,0.77068794
4378,0.50221795
4379,0.5729593
4381,0.72761613
4382,0.74775505
4383,0.19121563
4384,0.74151903
4385,0.72730243
4387,0.7925925
4388,0.35895532
4391,0.7925925
4392,0.96101415
4393,0.68601215
4395,0.2217493
4396,0.8930384
4397,0.4657728
4398,0.18385315
4401,0.08020264
4402,0.05320841
4403,0.06686124
4405,0.050310105
4406,0.05685246
4407,0.15283167
4408,0.09099227
4410,0.106291115
4411,0.20255572
4412,0.08022177
4413,0.20166707
4415,0.08375549
4416,0.06222576
4421,0.074459136
4423,0.03439185
4424,0.10944116
4425,0.101240695
4426,0.04971379
4427,0.053149104
4428,0.07788938
4430,0.13821113
4432,0.04759696
4435,0.15315709
4436,0.09421635
4437,0.17263865
4438,0.133221
4440,0.17263865
4441,0.29499733
4442,0.28454185
4444,0.06870547
4445,0.07713637
4448,0.14767033
4449,0.8309132
4450,0.11978018
4451,0.13897157
4452,0.0691379
4454,0.22654775
4455,0.14043987
4456,0.41247642
4457,0.38513398
4458,0.25579074
4459,0.78011435
4463,0.5641285
4464,0.33477885
4465,0.075309694
4466,0.29026446
4468,0.12759203
4470,0.26083422
4471,0.0538522
4472,0.6440224
4476,0.19462118
4478,0.13091254
4479,0.27560514
4480,0.07967502
4482,0.25752816
4486,0.19361454
4487,0.535113
4488,0.8505254
4489,0.15711582
4490,0.5062003
4491,0.5237151
4492,0.18850648
4493,0.12019482
4494,0.2794164
4496,0.53319144
4498,0.2552336
4499,0.30621386
4503,0.61724925
4504,0.57793707
4507,0.30621386
4508,0.41247642
4509,0.41247642
4511,0.18749115
4514,0.48497534
4515,0.12006581
4516,0.23794046
4517,0.7161427
4518,0.19890976
4519,0.41247642
4520,0.21139422
4521,0.13871184
4522,0.863343
4523,0.6429418
4524,0.2541116
4525,0.21612114
4526,0.6959861
4527,0.11804482
4528,0.15806955
4529,0.39830607
4530,0.2643456
4531,0.16819704
4533,0.6431291
4534,0.45860547
4537,0.82047415
4538,0.048269838
4539,0.41573134
4541,0.29610294
4542,0.47036478
4543,0.4292753
4544,0.14424375
4546,0.38552347
4547,0.32784706
4548,0.5474535
4549,0.43247417
4550,0.5194993
4551,0.3415171
4553,0.93034625
4556,0.34472638
4557,0.0979847
4561,0.3896191
4562,0.9707638
4563,0.93672204
4564,0.34615618
4565,0.094509065
4567,0.38549015
4568,0.8149799
4569,0.9445516
4571,0.5471469
4573,0.32035857
4575,0.395947
4576,0.2496719
4577,0.49312204
4578,0.3030232
4579,0.42740437
4580,0.47113356
