,bert_net
1669,0.092816085
1670,0.031008214
1671,0.12694794
1672,0.22984031
1673,0.8183651
1674,0.057032883
1675,0.029983938
1676,0.1904231
1677,0.086851805
1678,0.08369252
1679,0.14006472
1680,0.08480114
1681,0.13454536
1682,0.055149496
1683,0.07860923
1684,0.09212199
1685,0.069018275
1686,0.21569368
1687,0.5407245
1688,0.07188845
1689,0.29966795
1690,0.07674682
1691,0.49071807
1692,0.17639768
1693,0.973675
1694,0.21685734
1695,0.11337438
1696,0.0492554
1697,0.43930453
1698,0.065826535
1699,0.9739021
1700,0.03050524
1701,0.4996405
1702,0.028327733
1703,0.98793733
1704,0.9529574
1705,0.1494925
1706,0.19740686
1707,0.31057554
1708,0.101436645
1709,0.14269331
1710,0.99953854
1711,0.9944486
1712,0.99388355
1713,0.9737731
1714,0.99808455
1715,0.27327308
1716,0.97404397
1717,0.55428034
1718,0.2199432
1719,0.9986924
1720,0.6225402
1721,0.9235331
1722,0.23298854
1723,0.0230999
1724,0.13161132
1725,0.9529573
1726,0.9949877
1727,0.08514038
1728,0.97849315
1729,0.5203953
1730,0.99129575
1731,0.24573469
1732,0.39667675
1733,0.9988289
1734,0.9455925
1735,0.9909734
1736,0.9394966
1737,0.8273117
1738,0.24092251
1739,0.9839076
1740,0.674705
1741,0.9646492
1742,0.980419
1743,0.98339874
1744,0.90094364
1745,0.9418948
1746,0.7840877
1747,0.10883519
1748,0.99380183
1749,0.98990834
1750,0.9897112
1751,0.9870124
1752,0.15231866
1753,0.11788821
1754,0.08121821
1755,0.826398
1756,0.97287846
1757,0.7964115
1758,0.75029314
1759,0.33532304
1760,0.543113
1761,0.98735666
1762,0.9075345
1763,0.68586713
1764,0.964478
1765,0.56254554
1766,0.9936235
1767,0.9029125
1768,0.9372232
1769,0.07808936
1770,0.92944705
1771,0.9872475
1772,0.95394903
1773,0.98606914
1774,0.96423554
1775,0.6648615
1776,0.17956737
1777,0.15512061
1778,0.11780003
1779,0.19108501
1780,0.153063
1781,0.06161025
1782,0.76646435
1783,0.035954654
1784,0.21555895
1785,0.043965906
1786,0.4957915
1787,0.9953464
1788,0.18055418
1789,0.09431988
1790,0.1896778
1791,0.22150698
1792,0.9176543
1793,0.032993585
1794,0.07886124
1795,0.4530588
1796,0.39042193
1797,0.04872197
1798,0.28097355
1799,0.24171928
1800,0.08364403
1801,0.9737315
1802,0.06785753
1803,0.564271
1804,0.20826063
1805,0.98672473
1806,0.16799104
1807,0.9102696
1808,0.98183316
1809,0.07688087
1810,0.18229535
1811,0.029656291
1812,0.99840486
1813,0.96726525
1814,0.050804287
1815,0.9535419
1816,0.9945534
1817,0.32516584
1818,0.98740906
1819,0.99312556
1820,0.3393433
1821,0.9910083
1822,0.15502441
1823,0.36412287
1824,0.09889457
1825,0.24110585
1826,0.14786673
1827,0.9949907
1828,0.6448535
1829,0.99904287
1830,0.9919914
1831,0.62166655
1832,0.99196225
1833,0.56455934
1834,0.99885094
1835,0.2535135
1836,0.040882707
1837,0.15180933
1838,0.13092244
1839,0.5087467
1840,0.29679602
1841,0.9942771
1842,0.99447536
1843,0.5435115
1844,0.97299683
1845,0.06388804
1846,0.243548
1847,0.14838552
1848,0.043318063
1849,0.051115006
1850,0.08519751
1851,0.06132424
1852,0.016725391
1853,0.07115471
1854,0.1470809
1855,0.023544103
1856,0.012184024
1857,0.061533272
1858,0.11867607
1859,0.22044846
1860,0.015699565
1861,0.13036251
1862,0.04921809
1863,0.10265687
1864,0.0105906725
1865,0.106343836
1866,0.024915695
1867,0.06342581
1868,0.36292407
1869,0.08525708
1870,0.041018993
1871,0.29633868
1872,0.049892873
1873,0.11812475
1874,0.14737257
1875,0.06096998
1876,0.095348716
1877,0.04126343
1878,0.03007704
1879,0.08877945
1880,0.025012165
1881,0.007550776
1882,0.021465898
1883,0.051869124
1884,0.018874675
1885,0.03116548
1886,0.08331549
1887,0.11292407
1888,0.21163327
1889,0.029685229
1890,0.08095792
1891,0.9756386
1892,0.04188919
1893,0.052229077
1894,0.15734628
1895,0.12952042
1896,0.08949646
1897,0.083563596
1898,0.29593682
1899,0.15932643
1900,0.031979173
1901,0.07313964
1902,0.065048665
1903,0.66763586
1904,0.11401659
1905,0.63361585
1906,0.15397236
1907,0.10313505
1908,0.42803645
1909,0.027777374
1910,0.23696214
1911,0.32263744
1912,0.06381205
1913,0.35235134
1914,0.9944682
1915,0.09415901
1916,0.046155512
1917,0.087038904
1918,0.19006538
1919,0.86099863
1920,0.07095906
1921,0.09152037
1922,0.061496884
1923,0.13753527
1924,0.239737
1925,0.19046673
1926,0.02258733
1927,0.045890868
1928,0.10219285
1929,0.10778999
1930,0.16209468
1931,0.1485644
1932,0.08160201
1933,0.05976838
1934,0.27085233
1935,0.08127162
1936,0.12688759
1937,0.075627446
1938,0.023963004
1939,0.31260267
1940,0.3379402
1941,0.18146166
1942,0.1505239
1943,0.057380766
1944,0.027273983
1945,0.06716105
1946,0.04068342
1947,0.11483294
1948,0.14233539
1949,0.54615355
1950,0.069687754
1951,0.3250782
1952,0.04261449
1953,0.46588707
1954,0.952922
1955,0.22041297
1956,0.7928626
1957,0.9045818
1958,0.35182855
1959,0.9900272
1960,0.9029194
1961,0.94805455
1962,0.9827148
1963,0.9912272
1964,0.87894446
1965,0.12805173
1966,0.10758248
1967,0.90949416
1968,0.527857
1969,0.8988229
1970,0.88201636
1971,0.055568933
1972,0.85327923
1973,0.5672926
1974,0.071133435
1975,0.9946948
1976,0.25006777
1977,0.11793101
1978,0.657172
1979,0.9896072
1980,0.9180905
1981,0.17518938
1982,0.14424679
1983,0.06172055
1984,0.47670475
1985,0.06362641
1986,0.9593593
1987,0.14271563
1988,0.044133484
1989,0.213895
1990,0.9836532
1991,0.14604536
1992,0.19276264
1993,0.7594366
1994,0.7615714
1995,0.9965668
1996,0.22695836
1997,0.06684291
1998,0.079574436
1999,0.49674428
2000,0.07063526
2001,0.37450737
2002,0.50326693
2003,0.82536423
2004,0.09801164
2005,0.3468637
2006,0.08361551
2007,0.97998524
2008,0.9320458
2009,0.5457952
2010,0.51623154
2011,0.05866763
2012,0.19338185
2013,0.9874548
2014,0.11797458
2015,0.37041128
2016,0.9958242
2017,0.54992473
2018,0.20276412
2019,0.15828905
2020,0.03887397
2021,0.5781826
2022,0.9179691
2023,0.28613335
2024,0.15373796
2025,0.38584524
2026,0.2908185
2027,0.16457403
2028,0.99182165
2029,0.38583192
2030,0.23469079
2031,0.2107965
2032,0.272152
2033,0.38687882
2034,0.2739824
2035,0.15268534
2036,0.3545784
2037,0.124206275
2038,0.7508681
2039,0.32459098
2040,0.20360604
2041,0.19899839
2042,0.017890722
2043,0.23429257
2044,0.115836024
2045,0.16472092
2046,0.19434202
2047,0.33481628
2048,0.11891943
2049,0.3362922
2050,0.22322994
2051,0.9908581
2052,0.21635035
2053,0.076559275
2054,0.13440031
2055,0.16199702
2056,0.5523669
2057,0.29632485
2058,0.11747539
2059,0.04047811
2060,0.99912626
2061,0.26546502
2062,0.05948183
2063,0.20406848
2064,0.18568388
2065,0.22377223
2066,0.7580683
2067,0.055538476
2068,0.42627388
2069,0.08361548
2070,0.10972637
2071,0.9970973
2072,0.18482
2073,0.08836284
2074,0.08489931
2075,0.04600683
2076,0.37008756
2077,0.041715115
2078,0.3371911
2079,0.12630633
2080,0.048754275
2081,0.13651562
2082,0.9940853
2083,0.24679944
2084,0.6953285
2085,0.09501475
2086,0.05379623
2087,0.3475235
2088,0.1418396
2089,0.07171893
2090,0.15734798
2091,0.3965838
2092,0.047701597
2093,0.1757198
2094,0.8920646
2095,0.024222463
2096,0.38621944
2097,0.24149278
2098,0.33872086
2099,0.017837167
2100,0.05555308
2101,0.11382866
2102,0.30285794
2103,0.11253554
2104,0.550872
2105,0.28351814
2106,0.16337723
2107,0.5176189
2108,0.12975839
2109,0.435348
2110,0.100955546
2111,0.042229205
2112,0.133318
2113,0.55037224
2114,0.98986536
2115,0.061014682
2116,0.9642211
2117,0.1299802
2118,0.57330155
2119,0.03294751
2120,0.46639684
2121,0.27991337
2122,0.030028194
2123,0.050283313
2124,0.9558253
2125,0.5209878
2126,0.18420702
2127,0.993798
2128,0.76140547
2129,0.9868333
2130,0.99033785
2131,0.8827153
2132,0.99576503
2133,0.7602139
2134,0.7467458
2135,0.6264832
2136,0.6199805
2137,0.292271
2138,0.25208583
2139,0.30170497
2140,0.5186529
2141,0.59832036
2142,0.8240459
2143,0.9347962
2144,0.90101445
2145,0.5207438
2146,0.3441549
2147,0.86696476
2148,0.22975197
2149,0.55358136
2150,0.43691275
2151,0.57047784
2152,0.9066763
2153,0.30361444
2154,0.8369523
2155,0.9368881
2156,0.6143252
2157,0.9181819
2158,0.8203644
2159,0.13453156
2160,0.8674496
2161,0.63906735
2162,0.7075858
2163,0.98355496
2164,0.9947019
2165,0.9970237
2166,0.998595
2167,0.9833534
2168,0.9981627
2169,0.99690807
2170,0.9973316
2171,0.9072513
2172,0.98553205
2173,0.99063194
2174,0.8666047
2175,0.9981429
2176,0.99662435
2177,0.99711597
2178,0.84181905
2179,0.80426
2180,0.99039966
2181,0.99480104
2182,0.99553573
2183,0.9779561
2184,0.98756856
2185,0.952927
2186,0.9952407
2187,0.9957966
2188,0.9208952
2189,0.9984797
2190,0.96144557
2191,0.99415135
2192,0.9920362
2193,0.9932891
2194,0.9666034
2195,0.9949579
2196,0.9957976
2197,0.98543704
2198,0.9826044
2199,0.9859698
2200,0.04289478
2201,0.05431962
2202,0.033537805
2203,0.026312023
2204,0.16277876
2205,0.013611287
2206,0.92954063
2207,0.9088422
2208,0.056620687
2209,0.556161
2210,0.16581893
2211,0.19526786
2212,0.7552591
2213,0.5043898
2214,0.24574682
2215,0.09359172
2216,0.049464613
2217,0.14654315
2218,0.12585247
2219,0.1486552
2220,0.4206714
2221,0.5097637
2222,0.6310052
2223,0.17217124
2224,0.044701755
2225,0.06411165
2226,0.24362853
2227,0.10006851
2228,0.09100813
2229,0.0065069795
2230,0.10184398
2231,0.082937956
2232,0.12911984
2233,0.1884627
2234,0.1380029
2235,0.077540755
2236,0.07395652
2237,0.0961211
2238,0.14223775
2239,0.15620476
2240,0.049456686
2241,0.12345776
2242,0.04097575
2243,0.18695703
2244,0.032850772
2245,0.9893333
2246,0.07620293
2247,0.11757907
2248,0.039666146
2249,0.07808012
2250,0.10127351
2251,0.07672784
2252,0.056685597
2253,0.0746142
2254,0.09651017
2255,0.10512617
2256,0.14958668
2257,0.96983355
2258,0.045001715
2259,0.105553865
2260,0.05810201
2261,0.078222156
2262,0.075978905
2263,0.07788071
2264,0.034580797
2265,0.05503282
2266,0.9952737
2267,0.029454857
2268,0.70909506
2269,0.04791096
2270,0.74523115
2271,0.28569612
2272,0.032820195
2273,0.10022187
2274,0.46861172
2275,0.050106257
2276,0.035470814
2277,0.12070516
2278,0.7442571
2279,0.60737824
2280,0.17503491
2281,0.042357445
2282,0.016329736
2283,0.03992039
2284,0.012705684
2285,0.9576956
2286,0.2791202
2287,0.44011298
2288,0.022801518
2289,0.01108399
2290,0.05411786
2291,0.44346654
2292,0.07018733
2293,0.39050788
2294,0.709886
2295,0.053851873
2296,0.4613155
2297,0.096128464
2298,0.049860388
2299,0.08149451
2300,0.038776696
2301,0.070442855
2302,0.08418617
2303,0.12050906
2304,0.01483205
2305,0.037017852
2306,0.31309074
2307,0.019399494
2308,0.1674906
2309,0.04619199
2310,0.18142423
2311,0.18684769
2312,0.040842444
2313,0.18928257
2314,0.07521933
2315,0.060978383
2316,0.0815824
2317,0.12877369
2318,0.75796556
2319,0.15639582
2320,0.094480395
2321,0.98773444
2322,0.04695517
2323,0.19699788
2324,0.057896256
2325,0.76952904
2326,0.07751143
2327,0.56686723
2328,0.113708794
2329,0.9867774
2330,0.87657845
2331,0.9598731
2332,0.062163383
2333,0.11989406
2334,0.06109491
2335,0.44380623
2336,0.311235
2337,0.021333039
2338,0.4820209
2339,0.24559498
2340,0.73342454
2341,0.74448127
2342,0.0927062
2343,0.7459774
2344,0.29335573
2345,0.8109565
2346,0.33233863
2347,0.10172716
2348,0.9913606
2349,0.08904439
2350,0.29143718
2351,0.022873819
2352,0.81095636
2353,0.19960386
2354,0.17098734
2355,0.14460686
2356,0.9140108
2357,0.18363762
2358,0.121267766
2359,0.9702759
2360,0.7194914
2361,0.96401346
2362,0.9037576
2363,0.86552024
2364,0.30314693
2365,0.48799676
2366,0.37864012
2367,0.97392
2368,0.6768962
2369,0.17008287
2370,0.1283465
2371,0.16989288
2372,0.41601768
2373,0.99918354
2374,0.9918593
2375,0.29075247
2376,0.999733
2377,0.99821675
2378,0.16049889
2379,0.770078
2380,0.4034426
2381,0.9981686
2382,0.37189633
2383,0.10241902
2384,0.56933963
2385,0.2867667
2386,0.9989625
2387,0.98223555
2388,0.6099056
2389,0.052910596
2390,0.9977257
2391,0.9991293
2392,0.9987325
2393,0.13901839
2394,0.5142361
2395,0.9967737
2396,0.140535
2397,0.11401278
2398,0.17148492
2399,0.98301446
2400,0.29958493
2401,0.87619936
2402,0.96122724
2403,0.8850312
2404,0.7388991
2405,0.8735294
2406,0.06225115
2407,0.92329824
2408,0.44417343
2409,0.7942587
2410,0.9769496
2411,0.9726504
2412,0.05863911
2413,0.08824092
2414,0.9750569
2415,0.99373853
2416,0.27468944
2417,0.9311862
2418,0.9260993
2419,0.9180839
2420,0.5025738
2421,0.63075036
2422,0.9684131
2423,0.0982461
2424,0.663497
2425,0.17089972
2426,0.99709034
2427,0.80942464
2428,0.9372437
2429,0.047774404
2430,0.026316673
2431,0.57179046
2432,0.48494476
2433,0.44410214
2434,0.96769154
2435,0.99833167
2436,0.107631564
2437,0.7199378
2438,0.988899
2439,0.9971691
2440,0.9827475
2441,0.9971691
2442,0.9934529
2443,0.9933169
2444,0.99139
2445,0.993755
2446,0.99672115
2447,0.9844382
2448,0.97740406
2449,0.9971691
2450,0.99565756
2451,0.9886
2452,0.99565756
2453,0.984548
2454,0.9971691
2455,0.7866843
2456,0.99565756
2457,0.078336
2458,0.9905802
2459,0.97617066
2460,0.8548726
2461,0.9903412
2462,0.9871737
2463,0.998543
2464,0.7146485
2465,0.97322065
2466,0.9892734
2467,0.9979687
2468,0.98660874
2469,0.9128567
2470,0.98129636
2471,0.99551105
2472,0.89954567
2473,0.85603774
2474,0.9402691
2475,0.9821669
2476,0.6202734
2477,0.9971691
2478,0.7812818
2479,0.048061997
2480,0.25575966
2481,0.23378116
2482,0.21242592
2483,0.2679761
2484,0.19538549
2485,0.10518032
2486,0.14570516
2487,0.039434433
2488,0.7656453
2489,0.050177842
2490,0.19064131
2491,0.22559243
2492,0.10396832
2493,0.3367145
2494,0.015048742
2495,0.023199439
2496,0.0027975738
2497,0.101911336
2498,0.013033211
2499,0.24069098
2500,0.309506
2501,0.38096485
2502,0.18415579
2503,0.1429779
2504,0.19892102
2505,0.08262202
2506,0.07711315
2507,0.6708503
2508,0.1129266
2509,0.10414937
2510,0.045709938
2511,0.26248372
2512,0.049192518
2513,0.020173967
2514,0.2622545
2515,0.19333857
2516,0.7777655
2517,0.03783971
2518,0.31491548
2519,0.096666574
2520,0.10720867
2521,0.052663267
2522,0.2889501
2523,0.053442568
2524,0.28126734
2525,0.26735765
2526,0.0478082
2527,0.06963825
2528,0.1457561
2529,0.14111972
2530,0.5814247
2531,0.19959256
2532,0.39932394
2533,0.019282043
2534,0.7332908
2535,0.084404856
2536,0.1286717
2537,0.083943844
2538,0.23479873
2539,0.053012878
2540,0.22682619
2541,0.19177258
2542,0.03748423
2543,0.64412844
2544,0.19346064
2545,0.4030327
2546,0.21129242
2547,0.034406394
2548,0.058631003
2549,0.30045217
2550,0.07369369
2551,0.05963683
2552,0.16392231
2553,0.05344692
2554,0.40316173
2555,0.34966016
2556,0.148188
2557,0.08659184
2558,0.07539171
2559,0.061941564
2560,0.100427836
2561,0.07103333
2562,0.117670864
2563,0.48559475
2564,0.08250514
2565,0.05945444
2566,0.20722213
2567,0.047977775
2568,0.20632431
2569,0.43724585
2570,0.03594348
2571,0.0645906
2572,0.19829339
2573,0.49976844
2574,0.11557299
2575,0.098924816
2576,0.034573585
2577,0.48463687
2578,0.1721001
2579,0.06439939
2580,0.3900669
2581,0.21972668
2582,0.08369127
2583,0.52816826
2584,0.02068615
2585,0.017812908
2586,0.1374434
2587,0.06022072
2588,0.98648655
2589,0.9981457
2590,0.08369121
2591,0.08369103
2592,0.9342151
2593,0.08369121
2594,0.15047756
2595,0.300824
2596,0.9956361
2597,0.053198606
2598,0.070877075
2599,0.0998885
2600,0.18197423
2601,0.8752272
2602,0.9982796
2603,0.67333937
2604,0.08369109
2605,0.10309601
2606,0.11488977
2607,0.08369121
2608,0.06261706
2609,0.5060777
2610,0.9813323
2611,0.08369118
2612,0.90693927
2613,0.6383672
2614,0.43381554
2615,0.08100712
2616,0.11759934
2617,0.27880502
2618,0.8029771
2619,0.25283852
2620,0.07864666
2621,0.94824827
2622,0.28061435
2623,0.011399448
2624,0.9504949
2625,0.2311317
2626,0.60315764
2627,0.9396126
2628,0.17567196
2629,0.5957636
2630,0.3100636
2631,0.06354043
2632,0.18418476
2633,0.1810562
2634,0.23841512
2635,0.4265784
2636,0.026940495
2637,0.18102103
2638,0.1356585
2639,0.07644805
2640,0.14217988
2641,0.06519109
2642,0.056318104
2643,0.9211015
2644,0.25998616
2645,0.04045379
2646,0.1753731
2647,0.97638226
2648,0.4552816
2649,0.3207032
2650,0.07800269
2651,0.124349445
2652,0.22897422
2653,0.23149958
2654,0.9835044
2655,0.124349445
2656,0.4371956
2657,0.16861588
2658,0.83873916
2659,0.075396836
2660,0.33889213
2661,0.31887162
2662,0.90255404
2663,0.18120897
2664,0.90035367
2665,0.6537875
2666,0.17537323
2667,0.08824852
2668,0.18610278
2669,0.31712174
2670,0.1736381
2671,0.15870929
2672,0.31407994
2673,0.832487
2674,0.124349505
2675,0.44790876
2676,0.5816219
2677,0.19391647
2678,0.38317573
2679,0.17537338
2680,0.32192978
2681,0.1492452
2682,0.18711999
2683,0.487355
2684,0.33987546
2685,0.32281837
2686,0.4034276
2687,0.52069736
2688,0.46463415
2689,0.3997289
2690,0.10308477
2691,0.3516997
2692,0.42996985
2693,0.41493392
2694,0.36737943
2695,0.4785732
2696,0.71972376
2697,0.24487552
2698,0.38843477
2699,0.0503546
2700,0.24315035
2701,0.08154598
2702,0.1776464
2703,0.86997145
2704,0.6299491
2705,0.21034622
2706,0.17782879
2707,0.64390886
2708,0.34374103
2709,0.97933614
2710,0.4716823
2711,0.9969759
2712,0.23864195
2713,0.47212893
2714,0.024674773
2715,0.13185555
2716,0.7012189
2717,0.1067439
2718,0.92759264
2719,0.98600996
2720,0.98979074
2721,0.9836668
2722,0.9972745
2723,0.7120914
2724,0.9968212
2725,0.4014268
2726,0.99703336
2727,0.058341414
2728,0.99757624
2729,0.04735729
2730,0.042120606
2731,0.07234475
2732,0.08433527
2733,0.07702896
2734,0.017320514
2735,0.13858932
2736,0.99485075
2737,0.22288778
2738,0.24643257
2739,0.9951998
2740,0.07786253
2741,0.015874237
2742,0.08777419
2743,0.040566742
2744,0.99854285
2745,0.3458392
2746,0.15173775
2747,0.5316347
2748,0.6208528
2749,0.99525076
2750,0.45544028
2751,0.91593254
2752,0.9833716
2753,0.9885309
2754,0.27346763
2755,0.9881532
2756,0.085155666
2757,0.9761465
2758,0.9810134
2759,0.99361145
2760,0.98460317
2761,0.98533064
2762,0.9937872
2763,0.68926215
2764,0.38937566
2765,0.9601322
2766,0.105281204
2767,0.9948009
2768,0.92967516
2769,0.3384599
2770,0.9800284
2771,0.9794457
2772,0.92539036
2773,0.82629085
2774,0.68810445
2775,0.99249077
2776,0.57307655
2777,0.94152296
2778,0.23413453
2779,0.98264515
2780,0.23669356
2781,0.06250104
2782,0.8960328
2783,0.6055614
2784,0.04071918
2785,0.946592
2786,0.023238897
2787,0.64424366
2788,0.9783978
2789,0.7620604
2790,0.08421537
2791,0.6630788
2792,0.2543816
2793,0.4751543
2794,0.44245663
2795,0.9655811
2796,0.97971535
2797,0.56536615
2798,0.9964944
2799,0.8539454
2800,0.14835754
2801,0.2659644
2802,0.11655438
2803,0.2160331
2804,0.6949689
2805,0.575462
2806,0.18398535
2807,0.62705797
2808,0.68394727
2809,0.15165606
2810,0.08336273
2811,0.9921217
2812,0.99009967
2813,0.03899327
2814,0.96873724
2815,0.22001043
2816,0.9749389
2817,0.82762706
2818,0.9671804
2819,0.957469
2820,0.9366239
2821,0.07061863
2822,0.98182786
2823,0.78467196
2824,0.5860873
2825,0.3850646
2826,0.9835646
2827,0.99624854
2828,0.98182786
2829,0.9598574
2830,0.89596677
2831,0.89596665
2832,0.89596665
2833,0.89596653
2834,0.1685135
2835,0.9961236
2836,0.88037646
2837,0.9730032
2838,0.59517324
2839,0.9839334
2840,0.056630433
2841,0.974939
2842,0.38694578
2843,0.9731934
2844,0.92997754
2845,0.8910513
2846,0.86408097
2847,0.061189383
2848,0.8746618
2849,0.7561517
2850,0.9668628
2851,0.6142011
2852,0.9668567
2853,0.9648781
2854,0.9692421
2855,0.9638823
2856,0.97696555
2857,0.98970056
2858,0.8907034
2859,0.6911027
2860,0.9345552
2861,0.8556855
2862,0.9383352
2863,0.9074092
2864,0.81872046
2865,0.2988841
2866,0.039357126
2867,0.8298839
2868,0.52925813
2869,0.9487364
2870,0.7355197
2871,0.11971331
2872,0.5894495
2873,0.52100945
2874,0.404607
2875,0.7022356
2876,0.9403763
2877,0.9617031
2878,0.94754994
2879,0.94879746
2880,0.44188446
2881,0.08984512
2882,0.7774751
2883,0.9648004
2884,0.9679535
2885,0.3003325
2886,0.25650018
2887,0.26582336
2888,0.16273364
2889,0.1654405
2890,0.052796394
2891,0.084277034
2892,0.092653066
2893,0.09096286
2894,0.027715236
2895,0.15410292
2896,0.0865857
2897,0.030941397
2898,0.12755477
2899,0.0348666
2900,0.1342552
2901,0.06292161
2902,0.05162993
2903,0.12492433
2904,0.063503325
2905,0.26569933
2906,0.021730036
2907,0.031546652
2908,0.22743362
2909,0.06332198
2910,0.12627512
2911,0.23894924
2912,0.104552925
2913,0.05819416
2914,0.054957837
2915,0.9548354
2916,0.1455602
2917,0.014311284
2918,0.049299896
2919,0.10330781
2920,0.12148616
2921,0.34461075
2922,0.99852955
2923,0.2604295
2924,0.07726154
2925,0.49423113
2926,0.22549579
2927,0.07384077
2928,0.17811805
2929,0.04208964
2930,0.9988034
2931,0.99714625
2932,0.42700502
2933,0.10837528
2934,0.31681016
2935,0.9930028
2936,0.04763934
2937,0.37694412
2938,0.06529117
2939,0.09005365
2940,0.30727708
2941,0.15831497
2942,0.09208983
2943,0.07252267
2944,0.39336723
2945,0.9909226
2946,0.14129785
2947,0.8102225
2948,0.037185162
2949,0.22588205
2950,0.99899024
2951,0.18490815
2952,0.99627393
2953,0.13043442
2954,0.116217434
2955,0.34122464
2956,0.04079327
2957,0.044413954
2958,0.08763936
2959,0.06386942
2960,0.71738416
2961,0.4756118
2962,0.838481
2963,0.14049417
2964,0.08432126
2965,0.14486828
2966,0.02780059
2967,0.16691923
2968,0.35965818
2969,0.29586804
2970,0.04713756
2971,0.04473269
2972,0.20887744
2973,0.14030805
2974,0.73213065
2975,0.81758535
2976,0.2798114
2977,0.66114485
2978,0.16282997
2979,0.5501132
2980,0.09381375
2981,0.041639358
2982,0.19190076
2983,0.028066307
2984,0.07188833
2985,0.31134093
2986,0.13424608
2987,0.45449543
2988,0.15550661
2989,0.013189852
2990,0.09872019
2991,0.8495732
2992,0.9920186
2993,0.692135
2994,0.9922451
2995,0.8956182
2996,0.99920577
2997,0.56995237
2998,0.55593216
2999,0.6969608
3000,0.9749096
3001,0.13123772
3002,0.19479477
3003,0.5464251
3004,0.3004997
3005,0.41982687
3006,0.99157083
3007,0.813678
3008,0.97898686
3009,0.0690124
3010,0.6083001
3011,0.042596072
3012,0.065514505
3013,0.38712162
3014,0.9838144
3015,0.88675785
3016,0.39766368
3017,0.5834663
3018,0.8923857
3019,0.29155648
3020,0.9935914
3021,0.51214427
3022,0.103723854
3023,0.47379538
3024,0.11527285
3025,0.9994067
3026,0.11362764
3027,0.95234966
3028,0.99948967
3029,0.9359776
3030,0.9074363
3031,0.07151207
3032,0.8247435
3033,0.9723333
3034,0.21242791
3035,0.98789656
3036,0.9449153
3037,0.99475706
3038,0.99666226
3039,0.97809255
3040,0.98611194
3041,0.9843143
3042,0.8861139
3043,0.09813082
3044,0.82591194
3045,0.4568318
3046,0.99950314
3047,0.9832405
3048,0.4974415
3049,0.98850584
3050,0.98862875
3051,0.7179247
3052,0.36810333
3053,0.919634
3054,0.42119786
3055,0.08863947
3056,0.7227412
3057,0.73001194
3058,0.49867424
3059,0.8698321
3060,0.49867404
3061,0.99285585
3062,0.29526162
3063,0.2368029
3064,0.9757315
3065,0.6077145
3066,0.019606084
3067,0.14019397
3068,0.065858275
3069,0.052795976
3070,0.13968393
3071,0.048525482
3072,0.13722458
3073,0.042056292
3074,0.027558208
3075,0.020015985
3076,0.09673479
3077,0.061602503
3078,0.18530199
3079,0.067790866
3080,0.13899338
3081,0.04904753
3082,0.09757364
3083,0.05445531
3084,0.1239126
3085,0.12006515
3086,0.14917961
3087,0.034473747
3088,0.06191972
3089,0.011328429
3090,0.14239198
3091,0.15635434
3092,0.13911599
3093,0.17379105
3094,0.10803652
3095,0.13956887
3096,0.20297173
3097,0.0505971
3098,0.3482939
3099,0.9871297
3100,0.032151878
3101,0.0995509
3102,0.336133
3103,0.07683125
3104,0.63247865
3105,0.66151714
3106,0.26910686
3107,0.561671
3108,0.31959838
3109,0.9142373
3110,0.46885505
3111,0.24360204
3112,0.6959907
3113,0.05245018
3114,0.4662996
3115,0.09429571
3116,0.8112223
3117,0.1922951
3118,0.13599226
3119,0.26837903
3120,0.09102386
3121,0.39533722
3122,0.06700152
3123,0.28368473
3124,0.9345306
3125,0.009104282
3126,0.964106
3127,0.19543412
3128,0.049123853
3129,0.035716742
3130,0.018818676
3131,0.97899204
3132,0.2192075
3133,0.6658352
3134,0.444694
3135,0.8143419
3136,0.62552214
3137,0.0103159845
3138,0.075306565
3139,0.038779855
3140,0.8488964
3141,0.33225012
3142,0.40994486
3143,0.9878037
3144,0.25674814
3145,0.06410679
3146,0.05577281
3147,0.16078639
3148,0.99545383
3149,0.7057292
3150,0.18481317
3151,0.060871243
3152,0.73366547
3153,0.30091792
3154,0.15132657
3155,0.41141042
3156,0.389809
3157,0.11131337
3158,0.5496615
3159,0.62534857
3160,0.98662376
3161,0.058677077
3162,0.9554224
3163,0.37870052
3164,0.79082596
3165,0.40946308
3166,0.009243488
3167,0.5494952
3168,0.8891189
3169,0.21353576
3170,0.84273684
3171,0.62868613
3172,0.058469743
3173,0.7882017
3174,0.26554254
3175,0.026051998
3176,0.19650024
3177,0.99644554
3178,0.9537259
3179,0.56849706
3180,0.059178323
3181,0.6058841
3182,0.9295821
3183,0.79707295
3184,0.23198375
3185,0.05216989
3186,0.8470113
3187,0.4179391
3188,0.58672345
3189,0.28436428
3190,0.76582026
3191,0.110093445
3192,0.5362547
3193,0.67022985
3194,0.6532334
3195,0.99453545
3196,0.95126355
3197,0.23944107
3198,0.75119877
3199,0.9957308
3200,0.76584613
3201,0.9559322
3202,0.6443569
3203,0.52700144
3204,0.14093617
3205,0.90704304
3206,0.790815
3207,0.1717763
3208,0.66306174
3209,0.34064656
3210,0.71769077
3211,0.29016218
3212,0.22018248
3213,0.04777971
3214,0.17419001
3215,0.7390299
3216,0.36541656
3217,0.47163287
3218,0.24768469
3219,0.073394775
3220,0.9802668
3221,0.7428698
3222,0.6012962
3223,0.34586105
3224,0.9358808
3225,0.55453473
3226,0.7211793
3227,0.16227487
3228,0.9032373
3229,0.13037622
