,bert_net
1670,0.03515309
1671,0.1934264
1672,0.20119533
1673,0.69736975
1674,0.14846456
1675,0.019568712
1676,0.18220872
1677,0.10888672
1678,0.1264948
1679,0.17160887
1680,0.054962456
1681,0.12570044
1682,0.10645217
1683,0.08867541
1684,0.23279089
1685,0.112383395
1686,0.22560638
1687,0.4399557
1688,0.07133415
1689,0.27523413
1690,0.15711382
1691,0.41872358
1692,0.11610767
1693,0.9580908
1694,0.1620208
1695,0.072176665
1696,0.11019832
1697,0.36784726
1698,0.09334993
1699,0.9568342
1700,0.048692197
1701,0.4356814
1702,0.03237328
1703,0.96481276
1704,0.9317144
1705,0.14053854
1706,0.1828753
1707,0.16751528
1708,0.13764364
1709,0.15096301
1710,0.9992565
1711,0.99041176
1712,0.99307597
1713,0.9544637
1714,0.9952861
1715,0.3300783
1716,0.9590058
1717,0.67169
1718,0.18386
1719,0.9978672
1720,0.7299031
1721,0.82901365
1722,0.20085269
1723,0.033719838
1724,0.13508707
1725,0.9317144
1726,0.989029
1727,0.107875496
1728,0.9788977
1729,0.34804356
1730,0.9769763
1731,0.18818375
1732,0.40702128
1733,0.9980128
1734,0.9347669
1735,0.9714613
1736,0.9254495
1737,0.6621402
1738,0.17919582
1739,0.9783064
1740,0.52593434
1741,0.91642606
1742,0.96814847
1743,0.98240995
1744,0.7992135
1745,0.9573804
1746,0.71983826
1747,0.08197698
1748,0.9874551
1749,0.9921957
1750,0.9859392
1751,0.9610932
1752,0.20354226
1753,0.10052192
1754,0.08839908
1755,0.7628861
1756,0.9728993
1757,0.7585841
1758,0.5943199
1759,0.20152178
1760,0.4092027
1761,0.97480536
1762,0.8009131
1763,0.6745281
1764,0.90991443
1765,0.589452
1766,0.9861652
1767,0.8199919
1768,0.8983903
1769,0.14241388
1770,0.8062161
1771,0.9810264
1772,0.8458704
1773,0.97281134
1774,0.9463992
1775,0.42242306
1776,0.14771399
1777,0.31916323
1778,0.2342534
1779,0.12119275
1780,0.16162878
1781,0.100913376
1782,0.5913824
1783,0.04761353
1784,0.25287962
1785,0.06345487
1786,0.584761
1787,0.9750873
1788,0.16517454
1789,0.16285995
1790,0.14785618
1791,0.19182146
1792,0.8979112
1793,0.048242986
1794,0.13567442
1795,0.20396543
1796,0.3467796
1797,0.065342516
1798,0.37483132
1799,0.13581797
1800,0.09846166
1801,0.96253383
1802,0.060269415
1803,0.35564837
1804,0.1733892
1805,0.96328306
1806,0.17915538
1807,0.8690915
1808,0.9629524
1809,0.12233171
1810,0.24532762
1811,0.033786267
1812,0.9955803
1813,0.92865944
1814,0.06781945
1815,0.879851
1816,0.9857706
1817,0.2953543
1818,0.9740492
1819,0.98398346
1820,0.5585243
1821,0.9747679
1822,0.12056312
1823,0.31895798
1824,0.13955557
1825,0.15721935
1826,0.22487348
1827,0.9949813
1828,0.4118764
1829,0.99792963
1830,0.9836571
1831,0.5603496
1832,0.9824102
1833,0.6501528
1834,0.997028
1835,0.18827385
1836,0.10226026
1837,0.15312818
1838,0.16180348
1839,0.4250703
1840,0.34157604
1841,0.9847078
1842,0.98875594
1843,0.4904048
1844,0.8972815
1845,0.07512003
1846,0.20031884
1847,0.13010621
1848,0.03764978
1849,0.084074646
1850,0.080844164
1851,0.0757736
1852,0.024872363
1853,0.07401055
1854,0.10235852
1855,0.026079208
1856,0.01646021
1857,0.053658426
1858,0.10450724
1859,0.13612938
1860,0.017483056
1861,0.116045
1862,0.070954144
1863,0.13079616
1864,0.017649144
1865,0.09469497
1866,0.021554917
1867,0.10915789
1868,0.18080735
1869,0.14479649
1870,0.053503364
1871,0.22080585
1872,0.040376306
1873,0.1058642
1874,0.12203282
1875,0.05411619
1876,0.09820932
1877,0.077055275
1878,0.039284796
1879,0.082374245
1880,0.027994156
1881,0.018704057
1882,0.018440515
1883,0.052011162
1884,0.025174111
1885,0.034120113
1886,0.08361879
1887,0.10371354
1888,0.1849665
1889,0.023043841
1890,0.059741437
1891,0.96105814
1892,0.05367899
1893,0.038539857
1894,0.20454234
1895,0.17512295
1896,0.075920045
1897,0.09533152
1898,0.2744645
1899,0.14660099
1900,0.040660918
1901,0.089834124
1902,0.094840646
1903,0.6406416
1904,0.08848658
1905,0.46521005
1906,0.115412295
1907,0.091891825
1908,0.36253864
1909,0.042687386
1910,0.39367375
1911,0.30650008
1912,0.07194939
1913,0.34655547
1914,0.99126494
1915,0.180459
1916,0.0776023
1917,0.083070755
1918,0.1766578
1919,0.92727757
1920,0.057923287
1921,0.07396722
1922,0.029123545
1923,0.11543256
1924,0.2055307
1925,0.14992017
1926,0.021984428
1927,0.050983995
1928,0.11621261
1929,0.12927467
1930,0.10770425
1931,0.13333288
1932,0.09108743
1933,0.1110279
1934,0.16436917
1935,0.10542187
1936,0.11779696
1937,0.08499116
1938,0.033201873
1939,0.3116454
1940,0.24361014
1941,0.16329002
1942,0.12216735
1943,0.070139885
1944,0.02712965
1945,0.048441857
1946,0.03146386
1947,0.07799408
1948,0.12953296
1949,0.6153455
1950,0.053435624
1951,0.33705258
1952,0.04064545
1953,0.36404505
1954,0.9685812
1955,0.21667016
1956,0.7664906
1957,0.7630072
1958,0.26838398
1959,0.9814175
1960,0.8181269
1961,0.9084207
1962,0.9715456
1963,0.9811982
1964,0.73372996
1965,0.17961639
1966,0.14890963
1967,0.78762174
1968,0.5760559
1969,0.8407784
1970,0.8432803
1971,0.07444331
1972,0.7238288
1973,0.5616125
1974,0.07759991
1975,0.9854664
1976,0.20690265
1977,0.17353359
1978,0.5035179
1979,0.98485386
1980,0.93747044
1981,0.12430847
1982,0.15457115
1983,0.06314421
1984,0.49590626
1985,0.057932764
1986,0.869087
1987,0.15653577
1988,0.036738157
1989,0.15213239
1990,0.95548266
1991,0.10376826
1992,0.22969896
1993,0.69354856
1994,0.7090496
1995,0.9932399
1996,0.31048495
1997,0.12046823
1998,0.10699567
1999,0.35160446
2000,0.10472342
2001,0.35242224
2002,0.5504699
2003,0.71220624
2004,0.091139495
2005,0.2392557
2006,0.14353153
2007,0.97441316
2008,0.9237251
2009,0.5415696
2010,0.42393988
2011,0.070013225
2012,0.14665216
2013,0.9780513
2014,0.12880287
2015,0.19945481
2016,0.99420476
2017,0.38047284
2018,0.27090183
2019,0.13055941
2020,0.07893053
2021,0.47890875
2022,0.91523206
2023,0.26258478
2024,0.21616808
2025,0.38623464
2026,0.17966786
2027,0.13583648
2028,0.98242444
2029,0.32899037
2030,0.21357355
2031,0.21556321
2032,0.26295322
2033,0.30122715
2034,0.17336503
2035,0.14433971
2036,0.38104734
2037,0.093526214
2038,0.7173501
2039,0.35520968
2040,0.16912466
2041,0.22114688
2042,0.0334692
2043,0.21339467
2044,0.10460624
2045,0.14743516
2046,0.172845
2047,0.27090657
2048,0.14837399
2049,0.29532245
2050,0.25463697
2051,0.98157775
2052,0.21447274
2053,0.14645568
2054,0.10697603
2055,0.22489679
2056,0.5463318
2057,0.32746714
2058,0.08570793
2059,0.053813517
2060,0.99801195
2061,0.21432948
2062,0.06427708
2063,0.16688678
2064,0.20094785
2065,0.16032964
2066,0.7793715
2067,0.06034875
2068,0.3739617
2069,0.14485934
2070,0.120250374
2071,0.9913589
2072,0.189625
2073,0.11210412
2074,0.20813844
2075,0.041438222
2076,0.26914102
2077,0.07098979
2078,0.3277202
2079,0.15534246
2080,0.09760913
2081,0.11566231
2082,0.98835444
2083,0.33202448
2084,0.6046899
2085,0.07634914
2086,0.106892675
2087,0.30372256
2088,0.22968307
2089,0.05472669
2090,0.1537017
2091,0.22858563
2092,0.048366815
2093,0.17849743
2094,0.8640246
2095,0.032613993
2096,0.29215488
2097,0.27251226
2098,0.32017142
2099,0.022254974
2100,0.04921925
2101,0.09860748
2102,0.29233506
2103,0.08170748
2104,0.43789965
2105,0.2258155
2106,0.17350319
2107,0.5002628
2108,0.13310045
2109,0.5211181
2110,0.11422339
2111,0.07481781
2112,0.1434454
2113,0.58552545
2114,0.9886043
2115,0.0933916
2116,0.9413717
2117,0.23018435
2118,0.78694177
2119,0.044520825
2120,0.45611173
2121,0.5313636
2122,0.03071785
2123,0.04204002
2124,0.92324626
2125,0.54432976
2126,0.22366402
2127,0.9898286
2128,0.59915906
2129,0.97682947
2130,0.985229
2131,0.791039
2132,0.99390006
2133,0.5790066
2134,0.8066901
2135,0.55009013
2136,0.49782294
2137,0.26163095
2138,0.23767298
2139,0.21173897
2140,0.5812347
2141,0.42753935
2142,0.81161463
2143,0.9253081
2144,0.8442882
2145,0.32126802
2146,0.28317845
2147,0.88574094
2148,0.2272599
2149,0.31906247
2150,0.36492437
2151,0.41159886
2152,0.88783133
2153,0.27430603
2154,0.77245355
2155,0.9151845
2156,0.42369556
2157,0.91879
2158,0.6487251
2159,0.14612341
2160,0.83056563
2161,0.56181383
2162,0.69579005
2163,0.9694072
2164,0.9886874
2165,0.99118996
2166,0.996401
2167,0.9474814
2168,0.99294806
2169,0.99285257
2170,0.9919259
2171,0.91598606
2172,0.98207164
2173,0.9883011
2174,0.88222593
2175,0.99439037
2176,0.98887014
2177,0.99238586
2178,0.89777017
2179,0.7006818
2180,0.9785453
2181,0.98971176
2182,0.98873085
2183,0.9550812
2184,0.96174455
2185,0.9183403
2186,0.99055475
2187,0.98834085
2188,0.8232011
2189,0.9943869
2190,0.9195818
2191,0.98183167
2192,0.98094654
2193,0.9733484
2194,0.9454328
2195,0.9863575
2196,0.99067706
2197,0.95512056
2198,0.9580275
2199,0.97556263
2200,0.060520113
2201,0.056836784
2202,0.054726988
2203,0.07879439
2204,0.14977664
2205,0.023140788
2206,0.8623263
2207,0.88318336
2208,0.08308092
2209,0.57958895
2210,0.16315156
2211,0.20846507
2212,0.59945196
2213,0.6151422
2214,0.22106546
2215,0.13955912
2216,0.06318897
2217,0.14610529
2218,0.17535794
2219,0.12185949
2220,0.24143341
2221,0.42266628
2222,0.5326356
2223,0.18648174
2224,0.036771804
2225,0.11218968
2226,0.2687982
2227,0.11797711
2228,0.11316562
2229,0.015517473
2230,0.09787542
2231,0.071720004
2232,0.11223158
2233,0.12406325
2234,0.13270411
2235,0.085262686
2236,0.068266034
2237,0.0976052
2238,0.10485527
2239,0.12738201
2240,0.058362246
2241,0.16825965
2242,0.053548753
2243,0.1927818
2244,0.04613486
2245,0.9812355
2246,0.12007728
2247,0.12143588
2248,0.057176888
2249,0.10219711
2250,0.08896747
2251,0.10461679
2252,0.102594584
2253,0.060552806
2254,0.15852758
2255,0.1878975
2256,0.18491605
2257,0.94938993
2258,0.100904256
2259,0.15124196
2260,0.07066926
2261,0.106978446
2262,0.0836449
2263,0.10596964
2264,0.054411948
2265,0.056983083
2266,0.9914758
2267,0.0532372
2268,0.63431156
2269,0.042795897
2270,0.7663394
2271,0.32828537
2272,0.048293322
2273,0.11704907
2274,0.36243546
2275,0.08353481
2276,0.043356
2277,0.1921595
2278,0.7429451
2279,0.59527194
2280,0.22157615
2281,0.05561194
2282,0.017118752
2283,0.032260954
2284,0.0374448
2285,0.9467541
2286,0.18292367
2287,0.43430132
2288,0.030707777
2289,0.030208498
2290,0.05391738
2291,0.35497764
2292,0.086084574
2293,0.45936763
2294,0.6969532
2295,0.040963113
2296,0.39563015
2297,0.15059412
2298,0.04895544
2299,0.14459872
2300,0.028943628
2301,0.06958458
2302,0.17530504
2303,0.14492002
2304,0.03257808
2305,0.05142927
2306,0.26447114
2307,0.016942978
2308,0.14483863
2309,0.04276073
2310,0.23722848
2311,0.16235036
2312,0.03166622
2313,0.23624903
2314,0.051056743
2315,0.09116301
2316,0.100565076
2317,0.14715624
2318,0.7781451
2319,0.15636367
2320,0.10497117
2321,0.9792525
2322,0.05798459
2323,0.23297071
2324,0.0689297
2325,0.6988265
2326,0.05406794
2327,0.5448988
2328,0.1759058
2329,0.96841216
2330,0.86401427
2331,0.8966012
2332,0.07725346
2333,0.110230654
2334,0.06363231
2335,0.47415167
2336,0.3031401
2337,0.040449023
2338,0.5342001
2339,0.13525593
2340,0.736042
2341,0.65808225
2342,0.09999061
2343,0.73542726
2344,0.32434976
2345,0.7281219
2346,0.21026987
2347,0.13307968
2348,0.9896517
2349,0.110627145
2350,0.26062787
2351,0.0870018
2352,0.7281219
2353,0.1755813
2354,0.17868975
2355,0.15556088
2356,0.89486295
2357,0.14576301
2358,0.1412175
2359,0.9646058
2360,0.63775086
2361,0.9455242
2362,0.87457705
2363,0.8438828
2364,0.2340824
2365,0.4738864
2366,0.32311964
2367,0.9338113
2368,0.5425383
2369,0.19135594
2370,0.15162489
2371,0.19040728
2372,0.3756684
2373,0.99895144
2374,0.98757386
2375,0.30753022
2376,0.9992519
2377,0.9976852
2378,0.13862815
2379,0.70168006
2380,0.29250416
2381,0.9955416
2382,0.3267929
2383,0.09589869
2384,0.46706468
2385,0.22572833
2386,0.9985565
2387,0.9846177
2388,0.45751202
2389,0.06108111
2390,0.9949115
2391,0.9985982
2392,0.99866045
2393,0.16609612
2394,0.5011738
2395,0.99609923
2396,0.20547578
2397,0.16416427
2398,0.30300242
2399,0.9757376
2400,0.28862596
2401,0.8879827
2402,0.9414396
2403,0.87692463
2404,0.7314881
2405,0.8809709
2406,0.062215954
2407,0.9270118
2408,0.46707386
2409,0.8221638
2410,0.9740756
2411,0.9765698
2412,0.08458167
2413,0.06830746
2414,0.98391175
2415,0.99005365
2416,0.2911179
2417,0.94276774
2418,0.89317214
2419,0.9367671
2420,0.44848174
2421,0.51573
2422,0.9458921
2423,0.11229479
2424,0.7305881
2425,0.3545643
2426,0.99684536
2427,0.8320371
2428,0.93322754
2429,0.060256332
2430,0.039153457
2431,0.44657418
2432,0.4619369
2433,0.49317357
2434,0.9644315
2435,0.99513125
2436,0.17096248
2437,0.66847885
2438,0.98737586
2439,0.9948139
2440,0.97641057
2441,0.9948139
2442,0.9908999
2443,0.9925178
2444,0.98266846
2445,0.9845915
2446,0.99471116
2447,0.96409035
2448,0.9787544
2449,0.9948139
2450,0.9946439
2451,0.98557687
2452,0.9946439
2453,0.9808625
2454,0.99481404
2455,0.6882129
2456,0.9946439
2457,0.11255336
2458,0.98171794
2459,0.9687984
2460,0.86242115
2461,0.98460865
2462,0.9776228
2463,0.9977441
2464,0.60568666
2465,0.97445107
2466,0.9852432
2467,0.99566716
2468,0.9850291
2469,0.9089538
2470,0.9769242
2471,0.99373424
2472,0.8908752
2473,0.88833714
2474,0.95070946
2475,0.9805377
2476,0.49769327
2477,0.9948139
2478,0.6417917
2479,0.12451744
2480,0.23801538
2481,0.19573444
2482,0.24444848
2483,0.33940467
2484,0.15615892
2485,0.052093625
2486,0.09536475
2487,0.040411502
2488,0.64312947
2489,0.060201585
2490,0.17792413
2491,0.26446036
2492,0.077337414
2493,0.4949431
2494,0.038476467
2495,0.026392043
2496,0.011488497
2497,0.10663691
2498,0.033978403
2499,0.34119576
2500,0.327368
2501,0.3768344
2502,0.13572642
2503,0.107433856
2504,0.17297599
2505,0.09736571
2506,0.103037685
2507,0.6529454
2508,0.14150497
2509,0.12771627
2510,0.06866863
2511,0.26565683
2512,0.065984726
2513,0.047026336
2514,0.3711645
2515,0.15746418
2516,0.71737325
2517,0.05419761
2518,0.2623273
2519,0.06787166
2520,0.094605
2521,0.043441087
2522,0.31210777
2523,0.061305344
2524,0.24207142
2525,0.39409447
2526,0.07070547
2527,0.094322115
2528,0.22456881
2529,0.18369848
2530,0.5838536
2531,0.18029603
2532,0.18030915
2533,0.04444459
2534,0.70521134
2535,0.15567702
2536,0.031184942
2537,0.100149125
2538,0.24830326
2539,0.12410167
2540,0.19058138
2541,0.17716852
2542,0.04388985
2543,0.51483685
2544,0.14074913
2545,0.49133545
2546,0.18251476
2547,0.045308948
2548,0.03853053
2549,0.39878282
2550,0.09444657
2551,0.067695916
2552,0.16975576
2553,0.10011929
2554,0.30989432
2555,0.27716404
2556,0.14674267
2557,0.109359026
2558,0.054736108
2559,0.09644556
2560,0.16604766
2561,0.06500539
2562,0.090572
2563,0.53921187
2564,0.12727106
2565,0.06605145
2566,0.16752392
2567,0.06082645
2568,0.17130888
2569,0.3969769
2570,0.04933235
2571,0.03830868
2572,0.2647147
2573,0.4625574
2574,0.1175189
2575,0.11964303
2576,0.06652063
2577,0.35666263
2578,0.15514416
2579,0.09493148
2580,0.31242475
2581,0.22497734
2582,0.09850901
2583,0.51169056
2584,0.0301086
2585,0.020801127
2586,0.20989019
2587,0.060662568
2588,0.9787792
2589,0.9969109
2590,0.098508984
2591,0.098508835
2592,0.84308285
2593,0.098508984
2594,0.21455052
2595,0.38656548
2596,0.9932691
2597,0.036607772
2598,0.06526837
2599,0.1006206
2600,0.22715089
2601,0.89400846
2602,0.99704874
2603,0.64701134
2604,0.098508984
2605,0.11052206
2606,0.08218196
2607,0.09850907
2608,0.08178669
2609,0.49926794
2610,0.9790203
2611,0.098508984
2612,0.8261152
2613,0.5401642
2614,0.30444092
2615,0.07532635
2616,0.11422345
2617,0.44442928
2618,0.73518187
2619,0.35016784
2620,0.07223356
2621,0.9557364
2622,0.36957335
2623,0.019073457
2624,0.9025567
2625,0.11683032
2626,0.46103397
2627,0.9359664
2628,0.20655927
2629,0.55955714
2630,0.2617337
2631,0.07693249
2632,0.15843233
2633,0.22964522
2634,0.20191753
2635,0.43776983
2636,0.06447062
2637,0.24916473
2638,0.08228648
2639,0.077623636
2640,0.22921589
2641,0.060137004
2642,0.059146583
2643,0.9314258
2644,0.33034593
2645,0.061682552
2646,0.19195974
2647,0.9701958
2648,0.33028948
2649,0.2177535
2650,0.12766886
2651,0.13100377
2652,0.13073263
2653,0.20121321
2654,0.95287037
2655,0.13100377
2656,0.35390264
2657,0.101403385
2658,0.77196
2659,0.090112984
2660,0.3422382
2661,0.31528407
2662,0.78657556
2663,0.1499182
2664,0.8974296
2665,0.53493506
2666,0.19195977
2667,0.11516479
2668,0.1443578
2669,0.4106682
2670,0.13237089
2671,0.12875572
2672,0.38430953
2673,0.8662237
2674,0.13100383
2675,0.3549866
2676,0.6483764
2677,0.18643293
2678,0.31908536
2679,0.1919598
2680,0.21211666
2681,0.16643253
2682,0.17123967
2683,0.52751625
2684,0.32988858
2685,0.2412841
2686,0.3681184
2687,0.39178982
2688,0.44667694
2689,0.32427692
2690,0.14819717
2691,0.21120965
2692,0.3348533
2693,0.40383762
2694,0.36660045
2695,0.42939645
2696,0.7199558
2697,0.22582546
2698,0.3348622
2699,0.07763854
2700,0.29773843
2701,0.109984934
2702,0.13427556
2703,0.8408789
2704,0.5245306
2705,0.22006348
2706,0.1270375
2707,0.6255592
2708,0.31028742
2709,0.9742869
2710,0.35544282
2711,0.9948299
2712,0.21951202
2713,0.4285573
2714,0.025973707
2715,0.08179116
2716,0.40702862
2717,0.100996375
2718,0.911156
2719,0.9709542
2720,0.9825145
2721,0.9704968
2722,0.9945823
2723,0.5079892
2724,0.99402016
2725,0.3310504
2726,0.99487174
2727,0.059897363
2728,0.99491835
2729,0.062275082
2730,0.04993558
2731,0.0778366
2732,0.14457276
2733,0.13295823
2734,0.04461822
2735,0.16601744
2736,0.9855685
2737,0.20375538
2738,0.20913023
2739,0.99044925
2740,0.088553816
2741,0.028005451
2742,0.18688583
2743,0.053329736
2744,0.9970325
2745,0.31800228
2746,0.14250344
2747,0.5623581
2748,0.70288956
2749,0.994874
2750,0.5209478
2751,0.9081203
2752,0.9833162
2753,0.9880129
2754,0.25701958
2755,0.9856663
2756,0.08709058
2757,0.9796128
2758,0.96452737
2759,0.9932871
2760,0.98105514
2761,0.98421186
2762,0.99461675
2763,0.6925591
2764,0.38062745
2765,0.96377546
2766,0.18879056
2767,0.9947461
2768,0.90549785
2769,0.43738574
2770,0.9711948
2771,0.9779564
2772,0.92308575
2773,0.84269774
2774,0.71766376
2775,0.9891642
2776,0.63273036
2777,0.924505
2778,0.30585173
2779,0.9769629
2780,0.18312818
2781,0.059524834
2782,0.89672285
2783,0.4440955
2784,0.041767776
2785,0.9341614
2786,0.032135576
2787,0.5889828
2788,0.94542575
2789,0.7598157
2790,0.10524738
2791,0.53935045
2792,0.19685644
2793,0.30246842
2794,0.362926
2795,0.9613858
2796,0.95814633
2797,0.4860771
2798,0.99241245
2799,0.85048383
2800,0.117227376
2801,0.21803719
2802,0.08450177
2803,0.2234847
2804,0.6882813
2805,0.45947525
2806,0.21476391
2807,0.48439026
2808,0.5886671
2809,0.17135501
2810,0.12012261
2811,0.9835954
2812,0.9820945
2813,0.054366946
2814,0.9574082
2815,0.21163183
2816,0.9635693
2817,0.7853017
2818,0.9392762
2819,0.9568958
2820,0.937448
2821,0.11143041
2822,0.97807765
2823,0.7929144
2824,0.5129988
2825,0.2846164
2826,0.97923946
2827,0.9934744
2828,0.9780776
2829,0.9388505
2830,0.78099585
2831,0.7809957
2832,0.78099567
2833,0.7809957
2834,0.14712846
2835,0.9949595
2836,0.8852886
2837,0.9622619
2838,0.49624744
2839,0.97997963
2840,0.0554789
2841,0.9635693
2842,0.2570521
2843,0.90574765
2844,0.8629824
2845,0.83873916
2846,0.89121926
2847,0.07163727
2848,0.836866
2849,0.75162005
2850,0.9273181
2851,0.4821597
2852,0.93016654
2853,0.92005205
2854,0.9283083
2855,0.9596828
2856,0.949299
2857,0.9645244
2858,0.77783215
2859,0.6308404
2860,0.86787057
2861,0.8260186
2862,0.8987236
2863,0.8560755
2864,0.6757115
2865,0.20880863
2866,0.054309756
2867,0.7960751
2868,0.6238425
2869,0.9366688
2870,0.7237147
2871,0.12358594
2872,0.6366166
2873,0.43393686
2874,0.4020515
2875,0.56444705
2876,0.88058597
2877,0.9053017
2878,0.9191921
2879,0.87592924
2880,0.26572293
2881,0.11714777
2882,0.63451684
2883,0.93552494
2884,0.9424765
2885,0.321056
2886,0.19917938
2887,0.29210442
2888,0.15331063
2889,0.1833891
2890,0.043482035
2891,0.094964415
2892,0.11054894
2893,0.13549453
2894,0.04904765
2895,0.13299966
2896,0.09086272
2897,0.03140253
2898,0.14891863
2899,0.039958358
2900,0.15498614
2901,0.06396583
2902,0.055764824
2903,0.13334626
2904,0.059714407
2905,0.20482439
2906,0.026496738
2907,0.043352753
2908,0.28326374
2909,0.054641247
2910,0.10199475
2911,0.20043933
2912,0.11785337
2913,0.072271526
2914,0.06582397
2915,0.91201234
2916,0.108388156
2917,0.024798006
2918,0.12933558
2919,0.07115671
2920,0.09977549
2921,0.4365855
2922,0.9954362
2923,0.264053
2924,0.09401488
2925,0.5317532
2926,0.18932813
2927,0.09901929
2928,0.22657299
2929,0.03674394
2930,0.99531776
2931,0.99067616
2932,0.5094205
2933,0.13687658
2934,0.34690744
2935,0.98769605
2936,0.06656897
2937,0.40860263
2938,0.06873062
2939,0.06463596
2940,0.21181557
2941,0.25526
2942,0.12428853
2943,0.0788753
2944,0.4370743
2945,0.9846325
2946,0.103446156
2947,0.73727447
2948,0.041810155
2949,0.17018244
2950,0.9966059
2951,0.19428119
2952,0.9916129
2953,0.11694321
2954,0.103812754
2955,0.30736297
2956,0.053962767
2957,0.044370264
2958,0.096672505
2959,0.05434367
2960,0.8204174
2961,0.45308474
2962,0.82845926
2963,0.09928924
2964,0.07045174
2965,0.13603804
2966,0.04404533
2967,0.17124167
2968,0.27748275
2969,0.19425684
2970,0.11714339
2971,0.054909945
2972,0.23278877
2973,0.14698419
2974,0.7225189
2975,0.74183345
2976,0.19263431
2977,0.5866885
2978,0.12254357
2979,0.4003523
2980,0.08128345
2981,0.06605002
2982,0.2015244
2983,0.038810134
2984,0.071912885
2985,0.3579346
2986,0.13556585
2987,0.46819514
2988,0.11723223
2989,0.01917243
2990,0.07479915
2991,0.86915153
2992,0.9907994
2993,0.6516602
2994,0.98780125
2995,0.88181794
2996,0.9973824
2997,0.55510145
2998,0.5070084
2999,0.6881877
3000,0.96940184
3001,0.16110224
3002,0.24544463
3003,0.43437544
3004,0.46201468
3005,0.5521673
3006,0.98705745
3007,0.69094527
3008,0.9783795
3009,0.074834555
3010,0.67747146
3011,0.034525275
3012,0.081845164
3013,0.28065255
3014,0.9711697
3015,0.8410232
3016,0.5390967
3017,0.5099577
3018,0.8584667
3019,0.30703443
3020,0.98819673
3021,0.4769945
3022,0.1420354
3023,0.5019631
3024,0.1342426
3025,0.9977837
3026,0.09952265
3027,0.95131856
3028,0.99820817
3029,0.9221816
3030,0.75130546
3031,0.08189702
3032,0.8189925
3033,0.948725
3034,0.23379019
3035,0.98225975
3036,0.9268799
3037,0.99102974
3038,0.99261737
3039,0.9624357
3040,0.97227865
3041,0.96497685
3042,0.8785013
3043,0.12702522
3044,0.7860434
3045,0.29127967
3046,0.9978439
3047,0.97346234
3048,0.41694462
3049,0.9826807
3050,0.9859922
3051,0.69519794
3052,0.33375186
3053,0.8538605
3054,0.30842745
3055,0.0955812
3056,0.7153386
3057,0.69573843
3058,0.3431006
3059,0.87684005
3060,0.34310025
3061,0.9896407
3062,0.33510283
3063,0.13742658
3064,0.9739776
3065,0.62374485
3066,0.02625361
3067,0.18235427
3068,0.061798662
3069,0.111144036
3070,0.12258443
3071,0.04833567
3072,0.14615947
3073,0.025559098
3074,0.046204627
3075,0.10088685
3076,0.07216278
3077,0.1392878
3078,0.13261753
3079,0.11188629
3080,0.12625244
3081,0.059963793
3082,0.08939573
3083,0.07418254
3084,0.13657415
3085,0.09429374
3086,0.1647132
3087,0.04653454
3088,0.07683906
3089,0.019642591
3090,0.15552798
3091,0.21616822
3092,0.13261196
3093,0.2076706
3094,0.13408294
3095,0.16942039
3096,0.26
3097,0.055528462
3098,0.29238486
3099,0.9739629
3100,0.07456601
3101,0.17591953
3102,0.37178895
3103,0.05310738
3104,0.7626312
3105,0.5958018
3106,0.2892506
3107,0.5466813
3108,0.34847367
3109,0.90165496
3110,0.4314407
3111,0.19900146
3112,0.67198426
3113,0.0726296
3114,0.37465242
3115,0.120091856
3116,0.78642523
3117,0.18753436
3118,0.10285422
3119,0.15378979
3120,0.08465406
3121,0.35748535
3122,0.05306536
3123,0.26864725
3124,0.913843
3125,0.0112042725
3126,0.9460412
3127,0.17433181
3128,0.12022394
3129,0.040152013
3130,0.029468268
3131,0.9693977
3132,0.23629257
3133,0.5711825
3134,0.42395297
3135,0.7450536
3136,0.47917405
3137,0.019781739
3138,0.08342886
3139,0.044157237
3140,0.79794145
3141,0.31383282
3142,0.45803022
3143,0.9777596
3144,0.3009705
3145,0.06796098
3146,0.06947765
3147,0.22375667
3148,0.9919436
3149,0.63028216
3150,0.16337758
3151,0.082497746
3152,0.57726896
3153,0.3210358
3154,0.16129717
3155,0.4428063
3156,0.25070524
3157,0.121230274
3158,0.6521226
3159,0.5281663
3160,0.97120714
3161,0.055513382
3162,0.9194671
3163,0.21797925
3164,0.7922934
3165,0.27842033
3166,0.021021634
3167,0.47766316
3168,0.8825823
3169,0.11930999
3170,0.60300803
3171,0.4917701
3172,0.08498213
3173,0.7165818
3174,0.24862906
3175,0.058575332
3176,0.1680052
3177,0.9894838
3178,0.939559
3179,0.45219222
3180,0.07716712
3181,0.49626112
3182,0.8321488
3183,0.7020006
3184,0.20361719
3185,0.0754298
3186,0.8184284
3187,0.33569747
3188,0.45909563
3189,0.21098402
3190,0.58082104
3191,0.19244689
3192,0.6273556
3193,0.593719
3194,0.6292343
3195,0.9736266
3196,0.88112396
3197,0.16531456
3198,0.694537
3199,0.98680544
3200,0.6133301
3201,0.89433354
3202,0.45650294
3203,0.47684914
3204,0.23594278
3205,0.8293172
3206,0.7583654
3207,0.14302984
3208,0.5186798
3209,0.26099306
3210,0.68259054
3211,0.27096868
3212,0.18310344
3213,0.08692595
3214,0.16461012
3215,0.5832001
3216,0.2948906
3217,0.5075867
3218,0.2073184
3219,0.095146865
3220,0.96935594
3221,0.7318027
3222,0.48528975
3223,0.21903843
3224,0.8667469
3225,0.55578727
3226,0.6637236
3227,0.16733518
3228,0.88614595
