tp_datos_id,tfidf_net_uni
2359,0.106921256
2361,0.1645926
2362,0.4552433
2363,0.03562814
2364,0.542986
2366,0.12373844
2367,0.31330577
2368,0.34133494
2370,0.8295459
2372,0.047394812
2373,0.08816776
2374,0.24028373
2375,0.20120677
2376,0.041571885
2377,0.9022348
2379,0.0905298
2382,0.38032773
2385,0.0905298
2386,0.01777193
2387,0.12816119
2388,0.16654292
2389,0.097869635
2390,0.15969005
2391,0.080767006
2394,0.06627318
2395,0.10330582
2396,0.08917135
2397,0.35594824
2398,0.3138886
2399,0.11413324
2400,0.0905298
2402,0.17494366
2406,0.08528587
2408,0.02254033
2409,0.04535836
2410,0.011018366
2412,0.038271785
2413,0.071860105
2414,0.122739166
2415,0.07986808
2416,0.21703589
2417,0.050278634
2418,0.01636976
2419,0.11671156
2420,0.04605499
2421,0.00948745
2422,0.016379952
2423,0.13188678
2425,0.028188437
2427,0.117396325
2428,0.043948114
2429,0.063614696
2430,0.0139092505
2432,0.44888642
2435,0.0043463707
2437,0.0490385
2438,0.16493705
2440,0.3239112
2441,0.11908549
2442,0.0626975
2443,0.730518
2445,0.05684364
2446,0.16188082
2451,0.027017444
2452,0.0656127
2453,0.021840304
2454,0.17144266
2455,0.32954496
2456,0.21280006
2457,0.04305798
2458,0.87851083
2459,0.6484357
2460,0.22210127
2462,0.36141008
2463,0.29630125
2464,0.08405244
2465,0.13148287
2466,0.94457346
2467,0.78604543
2468,0.9604831
2470,0.9745422
2471,0.82063174
2475,0.41343975
2476,0.9211134
2478,0.4215416
2479,0.23686358
2480,0.99354565
2482,0.116832316
2483,0.684538
2485,0.13158253
2486,0.7397437
2487,0.2070429
2488,0.6484357
2489,0.93873924
2490,0.061046332
2491,0.6475862
2492,0.14925781
2493,0.9571136
2494,0.293917
2496,0.5683201
2497,0.99354565
2498,0.87942386
2499,0.8135253
2500,0.9823171
2501,0.21568924
2502,0.16381213
2504,0.9897721
2505,0.3847124
2506,0.9377371
2507,0.87348807
2508,0.93674225
2510,0.9471628
2512,0.8552353
2513,0.7008046
2514,0.0806832
2515,0.9897721
2516,0.96989393
2517,0.9897721
2519,0.90884423
2520,0.052426785
2521,0.09473333
2523,0.09473333
2524,0.56706387
2527,0.61287105
2528,0.8802252
2530,0.36698174
2531,0.16694692
2532,0.39538324
2534,0.97790074
2535,0.5771174
2536,0.6920162
2537,0.7558512
2538,0.052912325
2539,0.9880021
2540,0.8704896
2541,0.95333314
2542,0.13520265
2543,0.91247666
2544,0.78956795
2545,0.8505404
2546,0.97790074
2547,0.9779767
2548,0.810639
2550,0.073298156
2552,0.08385378
2553,0.12856206
2554,0.14704764
2555,0.14918256
2556,0.13553703
2557,0.20525917
2559,0.19819093
2560,0.47133297
2561,0.07097462
2564,0.27415246
2565,0.93506336
2566,0.2102462
2568,0.12982401
2569,0.48044273
2570,0.49175578
2571,0.9804408
2572,0.078100234
2573,0.0841589
2575,0.50569886
2576,0.20113397
2579,0.10842496
2582,0.52614105
2585,0.1363622
2587,0.3058911
2588,0.87119377
2590,0.05587104
2591,0.12423763
2592,0.31251746
2593,0.90463793
2594,0.15713313
2597,0.8939029
2598,0.967329
2599,0.4018258
2602,0.2626229
2603,0.37880355
2604,0.8791789
2605,0.94999707
2606,0.0087148845
2608,0.9533417
2609,0.98366785
2611,0.16747224
2612,0.9311676
2614,0.9800618
2616,0.19274902
2617,0.972047
2619,0.07370481
2621,0.5659064
2622,0.05150196
2624,0.061481655
2625,0.65175086
2627,0.9382212
2628,0.21432662
2629,0.96497124
2631,0.9793371
2632,0.101371795
2633,0.8398708
2635,0.15014717
2637,0.93436575
2640,0.14580297
2641,0.056874752
2642,0.12639725
2643,0.088030875
2644,0.03624031
2645,0.40295044
2647,0.94245434
2648,0.97604215
2649,0.4510835
2651,0.7767639
2655,0.017811835
2656,0.22752589
2657,0.057022482
2658,0.024632454
2659,0.039917707
2660,0.18030632
2661,0.034638703
2663,0.06378725
2664,0.17692465
2666,0.17585689
2667,0.03774503
2668,0.013893634
2670,0.19518995
2671,0.21050909
2672,0.17585689
2673,0.100557
2675,0.099761665
2676,0.08303627
2677,0.026324928
2679,0.034872353
2680,0.0484263
2682,0.12350494
2683,0.05600241
2684,0.15208048
2687,0.15766588
2688,0.050127804
2689,0.13585204
2691,0.10221499
2692,0.17585689
2693,0.033746183
2694,0.17585689
2695,0.23069856
2696,0.036763787
2698,0.024161696
2700,0.18453303
2701,0.010568202
2702,0.10618535
2703,0.09275833
2706,0.07985464
2707,0.09744269
2708,0.04805559
2709,0.073447585
2711,0.07692647
2714,0.04565516
2715,0.120388985
2719,0.07381165
2720,0.32991862
2723,0.13757142
2724,0.0795652
2725,0.05385381
2726,0.07692647
2727,0.016493887
2728,0.117495954
2729,0.04501024
2730,0.1622619
2731,0.02382636
2732,0.08231893
2733,0.07692647
2734,0.28525215
2736,0.1622619
2739,0.11922631
2740,0.12533933
2741,0.02969873
2743,0.01518172
2744,0.010187149
2748,0.23213273
2749,0.04131344
2752,0.0912182
2753,0.06355703
2755,0.7108128
2756,0.062473923
2757,0.07391465
2758,0.06438127
2759,0.06393367
2760,0.73517907
2761,0.15669274
2763,0.062847584
2765,0.01935345
2766,0.0779303
2767,0.18490988
2768,0.05290246
2769,0.041063875
2770,0.16303688
2771,0.035938382
2773,0.28927594
2774,0.14265835
2777,0.05655697
2778,0.032278806
2780,0.19120461
2782,0.115443945
2783,0.09284571
2784,0.0996629
2785,0.033933163
2786,0.033328623
2787,0.18474695
2788,0.14015922
2792,0.18490988
2793,0.017791033
2794,0.032445908
2795,0.03004241
2796,0.08068082
2797,0.06357995
2799,0.017022938
2801,0.19255358
2802,0.09460655
2803,0.5517235
2807,0.43285286
2808,0.25419325
2811,0.038035452
2813,0.58227456
2815,0.17530373
2817,0.5517663
2819,0.9324907
2820,0.5153381
2821,0.9932102
2822,0.69674295
2825,0.7738173
2826,0.8777045
2827,0.9929352
2828,0.5169178
2829,0.26469287
2830,0.60328263
2831,0.9324907
2832,0.65022314
2833,0.7635013
2835,0.4685921
2836,0.33874112
2838,0.49116054
2839,0.25696975
2841,0.56506217
2842,0.7263362
2843,0.10625714
2844,0.26868173
2846,0.0870215
2849,0.94085294
2851,0.98785305
2852,0.21351537
2853,0.086254776
2854,0.25183642
2855,0.14792559
2856,0.033598006
2857,0.81586146
2858,0.42867532
2860,0.11003271
2861,0.33270976
2863,0.84807986
2864,0.07336873
2865,0.37814695
2866,0.64200175
2867,0.061134458
2869,0.9743402
2870,0.07608515
2871,0.21213025
2872,0.7000004
2873,0.030160308
2875,0.30099672
2877,0.044695854
2878,0.7546563
2879,0.5142919
2880,0.019009084
2881,0.5585939
2882,0.30317745
2883,0.86640894
2884,0.53133667
2885,0.34428775
2886,0.17140362
2887,0.1859318
2888,0.06584817
2889,0.92293394
2890,0.16000411
2891,0.5804701
2893,0.9718125
2895,0.25906453
2896,0.07280615
2898,0.10191628
2899,0.10661623
2900,0.5044804
2902,0.21884006
2905,0.050242066
2907,0.059802145
2908,0.112386316
2909,0.1167182
2910,0.032667458
2911,0.9691533
2912,0.032667458
2913,0.104708225
2915,0.034922272
2916,0.07710278
2917,0.39327738
2920,0.21387118
2921,0.0789724
2922,0.14044014
2924,0.23865345
2925,0.19479504
2927,0.06288329
2929,0.0789724
2931,0.12474412
2932,0.088998884
2933,0.032667458
2934,0.11749509
2935,0.0789724
2936,0.08231932
2937,0.117824644
2939,0.023754895
2941,0.03164488
2942,0.5224664
2943,0.975948
2944,0.034747064
2945,0.043862432
2946,0.09312338
2947,0.24670309
2948,0.09329361
2950,0.041067988
2952,0.13153282
2953,0.15003717
2954,0.9631225
2955,0.09873998
2956,0.080010474
2957,0.448903
2959,0.17368802
2960,0.051641136
2963,0.26860592
2965,0.13332343
2969,0.16621062
2970,0.0710569
2971,0.25669008
2973,0.9767003
2974,0.073312104
2975,0.12871745
2976,0.13489223
2980,0.07220206
2982,0.86177546
2983,0.026262462
2984,0.07895732
2987,0.066854656
2988,0.38065863
2990,0.06761572
2991,0.97944427
2992,0.06099698
2993,0.803659
2995,0.21262023
2998,0.27764142
3000,0.08515179
3001,0.095003694
3003,0.027898788
3004,0.019718915
3005,0.24664885
3006,0.09144673
3009,0.079977006
3010,0.5858695
3011,0.039697647
3012,0.14504415
3013,0.17714205
3014,0.13780475
3015,0.10201028
3016,0.043337226
3018,0.041906804
3019,0.2907175
3021,0.08225083
3022,0.22813809
3023,0.069775194
3025,0.14762494
3026,0.55698913
3027,0.27290314
3029,0.21666187
3030,0.14762497
3034,0.17594361
3036,0.14375597
3037,0.21525031
3038,0.5542888
3039,0.08320153
3042,0.16546047
3043,0.080593735
3044,0.5644058
3045,0.14915594
3047,0.31807104
3048,0.7061878
3049,0.1286574
3051,0.14305055
3052,0.7104463
3053,0.8918072
3054,0.25787616
3055,0.4619907
3056,0.3673271
3057,0.6169269
3058,0.3654073
3059,0.28083557
3060,0.46076435
3061,0.5053038
3062,0.8918072
3064,0.45174265
3066,0.7356173
3068,0.35124415
3070,0.77803284
3071,0.14180833
3072,0.4797604
3073,0.82282853
3074,0.13799787
3075,0.6952128
3077,0.7159772
3079,0.82282853
3080,0.07619694
3082,0.92536354
3083,0.09275475
3084,0.7206365
3085,0.23784634
3086,0.4319548
3089,0.8470597
3090,0.7185352
3091,0.5860416
3092,0.9898962
3093,0.4319548
3095,0.7843185
3097,0.76761115
3099,0.5020504
3100,0.9415158
3101,0.3785792
3102,0.43953893
3104,0.9930804
3105,0.9764691
3106,0.996408
3107,0.97523654
3108,0.9919703
3109,0.996408
3111,0.9937855
3112,0.996408
3114,0.79062927
3115,0.9258914
3116,0.9258914
3117,0.9592314
3118,0.996408
3119,0.9884753
3120,0.99152726
3122,0.9899132
3123,0.93605137
3124,0.97998846
3125,0.99152726
3126,0.996408
3130,0.99411154
3131,0.9946004
3132,0.9887496
3133,0.9954442
3134,0.992272
3136,0.97694206
3137,0.9937855
3138,0.9903856
3139,0.9897942
3140,0.9888623
3141,0.99484336
3142,0.9910186
3144,0.98604304
3145,0.9900187
3147,0.9970192
3150,0.99506205
3152,0.9516614
3153,0.08756268
3154,0.031567007
3155,0.07727477
3157,0.0674772
3158,0.116457164
3159,0.048894614
3161,0.6049007
3162,0.3196721
3163,0.05317402
3165,0.3734229
3166,0.11396834
3167,0.05056703
3168,0.21050909
3170,0.09701389
3171,0.11519605
3172,0.09236395
3173,0.08321154
3174,0.069652736
3175,0.075885445
3176,0.09287101
3177,0.2992813
3179,0.44912428
3180,0.33923784
3181,0.13609028
3182,0.1404407
3183,0.13220212
3184,0.6782047
3185,0.108486414
3186,0.016300708
3188,0.11181474
3189,0.027344376
3190,0.077537
3191,0.04830554
3192,0.026554883
3193,0.0958024
3195,0.056082785
3196,0.04208088
3197,0.2897479
3198,0.063850194
3199,0.08864847
3200,0.09057078
3201,0.11371285
3205,0.15909603
3210,0.0526067
3211,0.009188861
3212,0.85867584
3216,0.013287216
3217,0.10728225
3218,0.008351862
3219,0.014972687
3221,0.038110822
3222,0.010010064
3225,0.053606212
3227,0.038110822
3229,0.20100597
3231,0.35565397
3235,0.011392087
3236,0.8281983
3237,0.01068598
3239,0.013881266
3240,0.011361748
3241,0.24852395
3242,0.030532837
3243,0.012142926
3244,0.0123640895
3245,0.098162204
3248,0.89155483
3249,0.202286
3252,0.12883723
3253,0.10899082
3255,0.18328774
3256,0.2262303
3259,0.11154938
3260,0.061778218
3262,0.21993661
3263,0.026964366
3264,0.03464228
3265,0.08409628
3266,0.18328777
3270,0.18328777
3274,0.20602843
3275,0.03392154
3276,0.028571457
3277,0.12761804
3278,0.06832743
3280,0.8448461
3281,0.06725451
3282,0.0962238
3283,0.028776407
3284,0.08762264
3285,0.026668668
3286,0.25417185
3287,0.09452394
3288,0.23430535
3289,0.29472822
3292,0.10906395
3295,0.02690515
3296,0.070121825
3297,0.027927488
3299,0.07019946
3300,0.059924573
3301,0.10089204
3302,0.115180045
3303,0.12783217
3304,0.08094567
3308,0.071995914
3309,0.07780725
3311,0.013151616
3312,0.054196686
3317,0.2983912
3318,0.10435307
3319,0.41829643
3320,0.07742968
3322,0.13385773
3323,0.10211
3324,0.059485406
3328,0.14645061
3329,0.13385773
3334,0.93501216
3335,0.046813637
3336,0.15586832
3337,0.96508217
3338,0.08392751
3339,0.13385773
3340,0.19273368
3341,0.46734685
3342,0.07436034
3345,0.21863288
3346,0.043882728
3347,0.71459776
3351,0.96230996
3355,0.8741815
3356,0.05007249
3357,0.14805931
3359,0.34779477
3361,0.038068444
3362,0.26326776
3363,0.20367315
3364,0.45484793
3365,0.10714373
3367,0.7976232
3368,0.75262
3369,0.55839765
3370,0.68012744
3372,0.21050909
3373,0.40544415
3376,0.45226625
3377,0.1771014
3379,0.8790526
3380,0.07832101
3381,0.15372506
3383,0.3810837
3387,0.40544415
3388,0.47568035
3389,0.23155424
3390,0.13119766
3391,0.81742835
3393,0.15096575
3394,0.12765107
3395,0.16887432
3396,0.60676867
3397,0.48578462
3398,0.43188962
3400,0.23654675
3401,0.5583517
3402,0.33829957
3403,0.055644542
3404,0.9065758
3405,0.030845165
3406,0.055644542
3408,0.04939404
3410,0.21679115
3411,0.200436
3412,0.98516953
3413,0.9423435
3414,0.055644542
3415,0.98930097
3417,0.98516953
3418,0.22517669
3419,0.81809705
3421,0.055644542
3423,0.8972751
3425,0.055644542
3428,0.04285583
3429,0.64621675
3430,0.21269712
3431,0.98516953
3432,0.95920426
3433,0.511806
3435,0.21435791
3436,0.96964705
3437,0.98930097
3439,0.97735643
3440,0.18182555
3445,0.055644542
3446,0.8417958
3447,0.07766265
3448,0.13507321
3450,0.2092075
3451,0.90974057
3452,0.58554727
3455,0.9351996
3459,0.36085105
3460,0.36479247
3462,0.6929411
3463,0.5220094
3464,0.21954033
3465,0.9523809
3466,0.5585653
3468,0.59689796
3469,0.9048313
3470,0.9330177
3471,0.3850813
3472,0.03002122
3473,0.9622013
3474,0.9381559
3475,0.66723466
3476,0.34039646
3477,0.90149176
3478,0.6521883
3480,0.65021515
3481,0.19531357
3482,0.62523186
3483,0.48766616
3484,0.34289682
3485,0.115320295
3486,0.9849905
3487,0.7982414
3489,0.88739586
3490,0.066144645
3492,0.09075713
3493,0.26495993
3494,0.77941775
3495,0.38505626
3497,0.7642667
3498,0.9634749
3499,0.07390565
3500,0.73684734
3501,0.90267015
3503,0.99132526
3504,0.9580356
3505,0.99132526
3506,0.4021564
3508,0.9890399
3509,0.97142696
3510,0.987508
3512,0.9895631
3513,0.8635428
3514,0.86438394
3517,0.99132526
3518,0.9959004
3519,0.9914508
3520,0.9959004
3521,0.92664146
3522,0.99132526
3523,0.80241495
3524,0.9959004
3525,0.24953523
3526,0.86254406
3527,0.96881604
3528,0.80474925
3529,0.9700762
3530,0.91675913
3531,0.9912441
3532,0.6899317
3533,0.96120286
3534,0.96881604
3535,0.9912441
3536,0.9700762
3537,0.9067215
3540,0.87791383
3542,0.9711367
3543,0.8120003
3544,0.83507717
3548,0.9642467
3549,0.86438394
3550,0.6626073
3552,0.99132526
3554,0.16387966
3555,0.17195433
3557,0.05725649
3560,0.15596512
3565,0.23647183
3566,0.13292536
3567,0.53224146
3568,0.028140187
3569,0.2840807
3570,0.023729146
3572,0.23786125
3573,0.09752691
3575,0.29986036
3578,0.5000263
3581,0.08588871
3582,0.5132913
3583,0.043737054
3584,0.12469253
3585,0.10753551
3587,0.14749998
3588,0.047372013
3589,0.5132913
3591,0.10877627
3592,0.20560938
3593,0.09346491
3594,0.31251854
3595,0.12318957
3596,0.034055114
3597,0.055088818
3598,0.7681961
3602,0.12743813
3603,0.052455544
3604,0.030721754
3607,0.017278075
3608,0.04691133
3609,0.038790584
3610,0.0438115
3611,0.055018604
3613,0.04874426
3617,0.031829566
3618,0.055300653
3619,0.03321621
3621,0.028368771
3623,0.03388372
3625,0.068725824
3626,0.07616642
3627,0.09612954
3628,0.07347879
3629,0.04133171
3631,0.04232213
3632,0.036196113
3633,0.060699463
3634,0.050947845
3635,0.28171933
3636,0.06617913
3637,0.012296319
3638,0.2091507
3639,0.06705919
3640,0.045571864
3641,0.022090942
3642,0.08891815
3643,0.026779205
3645,0.03141457
3646,0.017518818
3647,0.048130363
3648,0.33384663
3650,0.18008664
3652,0.1727154
3653,0.21776938
3655,0.027583808
3656,0.07309127
3657,0.03706321
3658,0.061844677
3659,0.19007495
3660,0.087136954
3661,0.104729295
3662,0.096260816
3663,0.41073528
3664,0.13971168
3666,0.04974711
3667,0.09827873
3669,0.092324436
3670,0.19352677
3674,0.2534576
3675,0.06776968
3676,0.43060982
3679,0.28876403
3680,0.022038221
3681,0.05377552
3682,0.017972648
3683,0.10959759
3684,0.37686896
3685,0.26354906
3686,0.07269487
3689,0.1147106
3690,0.54663515
3691,0.09249535
3692,0.227703
3694,0.09269923
3695,0.10188791
3696,0.058916986
3697,0.10674989
3700,0.77019143
3702,0.19662741
3704,0.052502245
3705,0.05029741
3708,0.07408425
3710,0.12404421
3712,0.21050909
3713,0.0973351
3715,0.9702553
3717,0.9782491
3718,0.052502245
3719,0.052502245
3721,0.7114655
3722,0.052502245
3723,0.10374004
3724,0.40622362
3725,0.98156726
3726,0.05751741
3727,0.29538223
3729,0.13554907
3730,0.07618457
3735,0.8923397
3736,0.9782491
3737,0.82070374
3738,0.052502245
3739,0.17078197
3741,0.042707413
3742,0.052502245
3743,0.264615
3744,0.045073956
3745,0.81222904
3747,0.052502245
3748,0.59849554
3750,0.20084783
3752,0.06204489
3753,0.29992858
3754,0.15819559
3756,0.19662696
3758,0.0983831
3759,0.2063413
3760,0.028948814
3761,0.42826045
3763,0.107154936
3764,0.032902896
3765,0.75712293
3766,0.12015182
3768,0.23596868
3770,0.92916024
3771,0.05154258
3772,0.29455125
3773,0.06204489
3774,0.046648264
3775,0.062383145
3776,0.22881079
3777,0.06204489
3778,0.078183204
3780,0.101406634
3785,0.10152763
3786,0.22599813
3787,0.03451523
3788,0.25288385
3789,0.047082752
3793,0.13340226
3795,0.6387072
3796,0.015517712
3797,0.067079395
3798,0.01506713
3800,0.8938676
3802,0.113108814
3803,0.113108814
3805,0.01643318
3806,0.01506713
3807,0.050570786
3810,0.083108544
3812,0.6258593
3814,0.01506713
3815,0.10342929
3816,0.07285306
3819,0.6629127
3820,0.048948437
3821,0.10342929
3822,0.10342929
3824,0.41052905
3825,0.07911989
3826,0.6787591
3827,0.10342929
3828,0.01506713
3829,0.052624166
3830,0.083108544
3831,0.16588452
3832,0.08266166
3833,0.124099344
3834,0.086509615
3835,0.08300179
3836,0.01506713
3837,0.113108814
3838,0.3840871
3839,0.031601995
3840,0.124816656
3841,0.01506713
3842,0.1988892
3845,0.029832184
3848,0.21050909
3849,0.13233885
3850,0.21050909
3851,0.21050909
3853,0.21050906
3855,0.1697621
3857,0.11623281
3858,0.0947952
3859,0.26531386
3860,0.21050909
3861,0.21050909
3862,0.21204615
3864,0.13233885
3866,0.21050909
3868,0.5760037
3869,0.07017174
3870,0.21050909
3873,0.093687505
3874,0.21050909
3875,0.17014146
3876,0.027706534
3877,0.81437486
3879,0.35539556
3887,0.17014146
3888,0.21050909
3889,0.35539556
3892,0.12600401
3893,0.97967136
3894,0.35539556
3895,0.98822165
3896,0.21050909
3897,0.21050909
3899,0.053634524
3900,0.05504042
3901,0.86833334
3903,0.37514025
3904,0.41572016
3905,0.98480374
3906,0.96133375
3907,0.9822954
3908,0.993116
3911,0.86833334
3913,0.993116
3914,0.86833334
3916,0.993116
3917,0.060931772
3919,0.993116
3921,0.04025042
3922,0.10276407
3923,0.053391725
3924,0.06619704
3926,0.06998637
3927,0.26801783
3932,0.13108698
3933,0.98766994
3935,0.19837123
3936,0.08420065
3937,0.98349
3938,0.25110185
3940,0.10733172
3944,0.045332402
3945,0.13085994
3947,0.993116
3948,0.18029356
3949,0.067478746
3950,0.41762757
3951,0.31385314
3952,0.9940361
3953,0.062411666
3954,0.94088936
3955,0.9940361
3956,0.9940361
3957,0.8512462
3958,0.9912906
3959,0.13635305
3960,0.9940361
3961,0.979594
3962,0.9940361
3964,0.89918566
3967,0.9933413
3968,0.9940361
3969,0.19461596
3970,0.6001045
3973,0.5365905
3975,0.04604566
3977,0.9940361
3979,0.6822121
3980,0.19916108
3982,0.9940361
3983,0.9940361
3984,0.83520573
3989,0.7044585
3990,0.54054695
3992,0.9940361
3993,0.8847488
3994,0.96067715
3995,0.5420014
3996,0.8443277
3997,0.31119815
3998,0.52990174
4000,0.78204536
4003,0.4058041
4005,0.053773344
4006,0.85792166
4008,0.046160877
4010,0.64215994
4011,0.84661067
4012,0.39212042
4014,0.34697717
4017,0.7217051
4018,0.012284011
4019,0.7296555
4020,0.40630877
4021,0.12651256
4022,0.80187446
4024,0.82179165
4025,0.94555074
4026,0.7419886
4027,0.19205993
4028,0.18256527
4029,0.14426804
4030,0.042518437
4032,0.79868484
4033,0.19215807
4034,0.25248486
4038,0.14395556
4039,0.21459481
4041,0.50885475
4042,0.014918208
4043,0.6899605
4044,0.7342099
4045,0.095532894
4046,0.8640076
4047,0.30652976
4049,0.93794566
4050,0.69253623
4051,0.8637752
4052,0.9373173
4054,0.96061975
4055,0.05536285
4057,0.94478744
4058,0.45038444
4060,0.5232003
4061,0.333162
4062,0.7871121
4063,0.98064053
4064,0.94478744
4065,0.79860556
4068,0.8453897
4072,0.8453897
4076,0.8453897
4077,0.8453897
4078,0.19394594
4079,0.96336365
4080,0.45038444
4081,0.94680536
4083,0.41502994
4084,0.78544503
4085,0.13881522
4086,0.93794566
4087,0.93194973
4088,0.9260832
4089,0.80686927
4091,0.96061975
4092,0.45038444
4093,0.18458435
4094,0.5714254
4095,0.16588601
4096,0.8832235
4097,0.30093753
4098,0.96914625
4100,0.96897525
4101,0.9533156
4103,0.48348752
4104,0.89813906
4105,0.96897525
4107,0.6685345
4108,0.71924853
4111,0.83287084
4112,0.6921916
4113,0.9255524
4114,0.91537
4116,0.17805696
4117,0.08105227
4119,0.4458974
4121,0.6530303
4122,0.9135244
4123,0.7326094
4124,0.81824756
4127,0.6313996
4128,0.7310758
4129,0.16626135
4131,0.2386905
4132,0.5825263
4133,0.92325854
4135,0.8965979
4138,0.94503534
4139,0.9307483
4140,0.6360512
4141,0.45604002
4142,0.8244795
4143,0.9349851
4145,0.89813906
4146,0.31197134
4147,0.1699897
4149,0.046106637
4150,0.19568294
4152,0.096111625
4153,0.014841497
4154,0.058877766
4156,0.04798612
4157,0.0457983
4158,0.09809172
4159,0.023441792
4160,0.048481375
4161,0.03262192
4163,0.051261187
4164,0.013422936
4166,0.10085669
4167,0.017253965
4168,0.01904735
4170,0.06662485
4171,0.039702773
4172,0.051261187
4173,0.16802475
4175,0.12881655
4176,0.31193346
4177,0.032144517
4178,0.03177637
4180,0.105828136
4181,0.0270406
4182,0.021066666
4183,0.02755332
4184,0.817641
4189,0.1495091
4191,0.037143797
4197,0.030923784
4198,0.036553174
4199,0.024012387
4200,0.10155088
4201,0.9736272
4202,0.3459373
4203,0.1668337
4204,0.26954958
4205,0.11438063
4206,0.038292766
4209,0.099055886
4210,0.02906385
4211,0.9822796
4212,0.96933746
4213,0.20881638
4214,0.03625965
4216,0.26954958
4218,0.9561207
4219,0.098670036
4220,0.38126114
4221,0.30450523
4224,0.088228524
4225,0.5589131
4227,0.066076905
4230,0.04216844
4232,0.016545862
4233,0.27046764
4235,0.90843666
4237,0.22873044
4238,0.7872788
4239,0.01921323
4240,0.10321909
4241,0.9736272
4242,0.08127937
4243,0.9743776
4244,0.21050909
4245,0.13633499
4246,0.06060186
4247,0.04289666
4248,0.18735024
4250,0.053204566
4251,0.053204566
4252,0.25878018
4253,0.20958003
4255,0.42289513
4256,0.06115654
4257,0.012268007
4260,0.21050909
4261,0.053204566
4262,0.4031656
4264,0.19375017
4265,0.06422317
4266,0.28778404
4268,0.12469259
4269,0.18127495
4270,0.031970024
4271,0.9411758
4272,0.23875108
4273,0.45504427
4274,0.5397073
4275,0.103291065
4276,0.24417138
4279,0.12209597
4281,0.053204566
4282,0.4446131
4284,0.44938433
4288,0.045748085
4289,0.13953397
4292,0.97076
4293,0.180385
4295,0.19452181
4296,0.033729076
4297,0.17562169
4298,0.84859
4299,0.96304077
4300,0.9073477
4301,0.9243033
4303,0.8352083
4304,0.9548858
4305,0.6568404
4306,0.9073477
4307,0.8486658
4309,0.723521
4312,0.33290875
4313,0.097010374
4314,0.75665414
4317,0.86226845
4318,0.86455464
4320,0.9476975
4321,0.44562787
4322,0.95383894
4323,0.13962486
4324,0.18984663
4325,0.13264811
4326,0.21818
4327,0.52616924
4328,0.8672311
4329,0.8069917
4330,0.76729417
4332,0.6061568
4333,0.8826512
4334,0.61334753
4335,0.90369725
4336,0.38435352
4337,0.13962486
4341,0.1741541
4342,0.71707094
4343,0.9548858
4345,0.13962486
4348,0.96021485
4349,0.9869601
4350,0.91677094
4351,0.81457824
4352,0.09872326
4353,0.94545865
4354,0.9666871
4355,0.17410502
4356,0.6045709
4357,0.9500953
4358,0.9698316
4359,0.929227
4361,0.7125609
4362,0.9575056
4363,0.8929924
4365,0.88019276
4366,0.30594307
4368,0.5415619
4372,0.68747914
4373,0.9720701
4374,0.8770287
4375,0.81591713
4376,0.91939783
4377,0.89476025
4378,0.9064628
4379,0.56806797
4381,0.8455837
4382,0.8859496
4383,0.07964972
4384,0.87294704
4385,0.88005316
4387,0.94746053
4388,0.19820666
4391,0.94746053
4392,0.98618364
4393,0.8828994
4395,0.075172246
4396,0.95872366
4397,0.6925856
4398,0.11263594
4401,0.019786596
4402,0.01744616
4403,0.044806242
4405,0.017438084
4406,0.023404121
4407,0.12137008
4408,0.025404036
4410,0.050875247
4411,0.095010936
4412,0.025790334
4413,0.044002563
4415,0.052198797
4416,0.02674058
4421,0.02823317
4423,0.015141249
4424,0.026850462
4425,0.02379924
4426,0.032503694
4427,0.013926238
4428,0.027843446
4430,0.08781308
4432,0.013425291
4435,0.06847769
4436,0.02489078
4437,0.03631863
4438,0.09798649
4440,0.03631863
4441,0.1468024
4442,0.12715542
4444,0.0334318
4445,0.028291702
4448,0.07831392
4449,0.79551876
4450,0.048873127
4451,0.07710898
4452,0.028994083
4454,0.06812039
4455,0.054489166
4456,0.21050909
4457,0.24819157
4458,0.10851556
4459,0.8053337
4463,0.5487413
4464,0.11504796
4465,0.039945602
4466,0.3655846
4468,0.059473336
4470,0.12667763
4471,0.00791207
4472,0.5064204
4476,0.07538566
4478,0.052611083
4479,0.17472577
4480,0.03274259
4482,0.11077833
4486,0.09600979
4487,0.45111072
4488,0.9071933
4489,0.07067737
4490,0.5572815
4491,0.38254905
4492,0.1453577
4493,0.031883717
4494,0.10373101
4496,0.590654
4498,0.2057198
4499,0.19817829
4503,0.626576
4504,0.77615464
4507,0.19817829
4508,0.21050909
4509,0.21050909
4511,0.052184105
4514,0.46058244
4515,0.046337575
4516,0.1935628
4517,0.77847195
4518,0.13966468
4519,0.21050909
4520,0.10890469
4521,0.08912158
4522,0.9639939
4523,0.61981046
4524,0.17352548
4525,0.05199349
4526,0.741226
4527,0.11778697
4528,0.04414299
4529,0.22752458
4530,0.18798137
4531,0.051721692
4533,0.57008815
4534,0.6457068
4537,0.8415935
4538,0.14472666
4539,0.32463008
4541,0.14077038
4542,0.43137777
4543,0.27708367
4544,0.054081053
4546,0.24375468
4547,0.21490335
4548,0.21050909
4549,0.28895074
4550,0.3245157
4551,0.13882351
4553,0.9071562
4556,0.23197529
4557,0.03937903
4561,0.09506291
4562,0.9865572
4563,0.9180956
4564,0.21012193
4565,0.0355421
4567,0.09958589
4568,0.60632306
4569,0.9322587
4571,0.49354136
4573,0.25879484
4575,0.3839187
4576,0.16865525
4577,0.4693272
4578,0.11081326
4579,0.4309587
