,glove_net
1663,0.14490348
1664,0.2337794
1665,0.011993945
1666,0.009007305
1667,0.15354195
1668,0.106307685
1669,0.19074926
1670,0.063320726
1671,0.028146714
1672,0.07969305
1673,0.3424854
1674,0.07613498
1675,0.20258895
1676,0.25757068
1677,0.13517544
1678,0.051906377
1679,0.052809715
1680,0.038971603
1681,0.120337695
1682,0.09822062
1683,0.008919656
1684,0.072907925
1685,0.036403477
1686,0.32802853
1687,0.097741574
1688,0.024864674
1689,0.11410761
1690,0.3115657
1691,0.71428466
1692,0.03525445
1693,0.99402106
1694,0.07472104
1695,0.055438787
1696,0.26186603
1697,0.3062316
1698,0.17073283
1699,0.7482403
1700,0.005055219
1701,0.6084802
1702,0.017631024
1703,0.9955352
1704,0.6869397
1705,0.020866066
1706,0.45208046
1707,0.3591922
1708,0.028947443
1709,0.01218012
1710,0.99985814
1711,0.86801994
1712,0.9998771
1713,0.7554824
1714,0.9748137
1715,0.32188013
1716,0.9996569
1717,0.24735641
1718,0.16674873
1719,0.9998621
1720,0.49017504
1721,0.9360536
1722,0.092761934
1723,0.19552207
1724,0.03336644
1725,0.6869397
1726,0.9868858
1727,0.09376502
1728,0.9980867
1729,0.024665773
1730,0.9954951
1731,0.17217156
1732,0.06430006
1733,0.9998621
1734,0.7653985
1735,0.97477996
1736,0.76804805
1737,0.97662115
1738,0.17289963
1739,0.9982408
1740,0.3407587
1741,0.993158
1742,0.9996113
1743,0.99541914
1744,0.98762953
1745,0.9993613
1746,0.14157772
1747,0.075160384
1748,0.9982408
1749,0.9953588
1750,0.9982408
1751,0.9997058
1752,0.020742625
1753,0.04103741
1754,0.04103741
1755,0.022667646
1756,0.9866092
1757,0.8778635
1758,0.551251
1759,0.057893008
1760,0.703001
1761,0.999459
1762,0.92287123
1763,0.7710428
1764,0.9618982
1765,0.16522583
1766,0.9997505
1767,0.99882376
1768,0.99848014
1769,0.3058648
1770,0.7523894
1771,0.99916124
1772,0.9972044
1773,0.999459
1774,0.999459
1775,0.9072269
1776,0.021776825
1777,0.37292358
1778,0.37408626
1779,0.3752399
1780,0.08682683
1781,0.34484732
1782,0.16150731
1783,0.17250434
1784,0.44876066
1785,0.04933268
1786,0.8569237
1787,0.95924985
1788,0.3860481
1789,0.37408626
1790,0.5586485
1791,0.5103809
1792,0.9999965
1793,0.28064924
1794,0.059618086
1795,0.7226917
1796,0.30414402
1797,0.022417009
1798,0.50629085
1799,0.46825558
1800,0.01723215
1801,0.98397076
1802,0.014680475
1803,0.2747534
1804,0.32503086
1805,0.9931268
1806,0.1643916
1807,0.6938633
1808,0.99990475
1809,0.3719377
1810,0.501313
1811,0.01839903
1812,0.9308145
1813,0.9399317
1814,0.002759844
1815,0.8570849
1816,0.9792011
1817,0.25469643
1818,0.9469848
1819,0.9768635
1820,0.14922819
1821,0.9780398
1822,0.14376801
1823,0.48313603
1824,0.05429405
1825,0.26097432
1826,0.22050706
1827,0.94887453
1828,0.22461674
1829,0.98491967
1830,0.9899758
1831,0.24217513
1832,0.87105197
1833,0.45527408
1834,0.9849545
1835,0.04492545
1836,0.0033554733
1837,0.09224182
1838,0.1073249
1839,0.11512348
1840,0.2824248
1841,0.9899158
1842,0.9868889
1843,0.33717313
1844,0.9846922
1845,0.027109474
1846,0.09016934
1847,0.2294564
1848,0.12722027
1849,0.045149207
1850,0.13666722
1851,0.020668536
1852,0.045196056
1853,0.12526074
1854,0.12201533
1855,0.09530231
1856,0.0004874766
1857,0.07828003
1858,0.13360426
1859,0.12201533
1860,0.028402269
1861,0.3176955
1862,0.036150068
1863,0.01023078
1864,0.040189624
1865,0.06548482
1866,0.019331783
1867,0.081373334
1868,0.09587559
1869,0.05560857
1870,0.040214807
1871,0.048680604
1872,0.111721426
1873,0.12201533
1874,0.04461482
1875,0.12201533
1876,0.06160739
1877,0.035067976
1878,0.026892513
1879,0.13328475
1880,0.0028354824
1881,0.029118717
1882,0.21920991
1883,0.13964427
1884,0.28467697
1885,0.11839825
1886,0.21920991
1887,0.037002027
1888,0.24574474
1889,0.21622664
1890,0.028077722
1891,0.7459085
1892,0.3235286
1893,0.16032985
1894,0.07155818
1895,0.037002027
1896,0.03698173
1897,0.04355994
1898,0.06735718
1899,0.018063277
1900,0.09932542
1901,0.108315706
1902,0.037002027
1903,0.14819607
1904,0.018063277
1905,0.26462874
1906,0.21160874
1907,0.02463755
1908,0.37279147
1909,0.009180158
1910,0.29670396
1911,0.2677304
1912,0.001192689
1913,0.114880264
1914,0.9667517
1915,0.114880264
1916,0.28968883
1917,0.031582892
1918,0.27870142
1919,0.936291
1920,0.18673643
1921,0.04385823
1922,0.244438
1923,0.03664413
1924,0.008733243
1925,0.34201545
1926,0.2627495
1927,0.14720976
1928,0.36033207
1929,0.24641636
1930,0.22941849
1931,0.17263353
1932,0.37048104
1933,0.40281722
1934,0.18062496
1935,0.0778006
1936,0.22508714
1937,0.08275074
1938,0.09127694
1939,0.0028066337
1940,0.53247565
1941,0.0048588216
1942,0.008295208
1943,0.37623593
1944,0.17977783
1945,0.19196656
1946,0.23377302
1947,0.25038677
1948,0.119178
1949,0.3184176
1950,0.2889768
1951,0.63001096
1952,0.014463395
1953,0.401709
1954,0.8133657
1955,0.06752488
1956,0.72749007
1957,0.70986754
1958,0.750141
1959,0.9999896
1960,0.58396566
1961,0.8514062
1962,0.9417908
1963,0.9999992
1964,0.17011628
1965,0.03777665
1966,0.36017418
1967,0.70986754
1968,0.67582047
1969,0.93348205
1970,0.5528325
1971,0.18776292
1972,0.13166234
1973,0.14559096
1974,0.7154515
1975,0.9761968
1976,0.18304884
1977,0.16668376
1978,0.15073076
1979,0.9999533
1980,0.9796411
1981,0.032321334
1982,0.28289697
1983,0.3102063
1984,0.36619928
1985,0.00041294098
1986,0.8767205
1987,0.30979457
1988,0.21010986
1989,0.42481688
1990,0.9611727
1991,0.28257266
1992,0.54772323
1993,0.17865959
1994,0.40941352
1995,0.9972701
1996,0.35964316
1997,0.33678502
1998,0.0048547983
1999,0.3416925
2000,0.12475675
2001,0.17213836
2002,0.6628766
2003,0.7339596
2004,0.15183723
2005,0.66667575
2006,0.21543431
2007,0.80345416
2008,0.9601613
2009,0.37709135
2010,0.6319827
2011,0.19790483
2012,0.018767148
2013,0.9428526
2014,0.07779664
2015,0.42832738
2016,0.99952126
2017,0.23304936
2018,0.17669517
2019,0.20344025
2020,0.21932891
2021,0.3837291
2022,0.5095889
2023,0.11725798
2024,0.40174127
2025,0.21874905
2026,0.25382215
2027,0.22718433
2028,0.9883363
2029,0.22718433
2030,0.3066163
2031,0.022597432
2032,0.46449748
2033,0.26614505
2034,0.14370027
2035,0.35300976
2036,0.25074297
2037,0.29855615
2038,0.04400581
2039,0.37107557
2040,0.35300976
2041,0.057961285
2042,0.01033327
2043,0.22718433
2044,0.14063895
2045,0.35300976
2046,0.20639545
2047,0.3408341
2048,0.15633386
2049,0.43248463
2050,0.65194553
2051,0.9918169
2052,0.12583378
2053,0.25773752
2054,0.29250023
2055,0.47122633
2056,0.43256983
2057,0.5394454
2058,0.0801591
2059,0.1903865
2060,0.9998761
2061,0.10110277
2062,0.2381013
2063,0.15626296
2064,0.14000577
2065,0.032797247
2066,0.62919396
2067,0.052159667
2068,0.13025293
2069,0.23778245
2070,0.21132526
2071,0.99987966
2072,0.32024628
2073,0.12779018
2074,0.21352759
2075,0.019524783
2076,0.5176765
2077,0.049919337
2078,0.08574748
2079,0.13712054
2080,0.35791677
2081,0.033195555
2082,0.97732973
2083,0.17483735
2084,0.45321435
2085,0.32340157
2086,0.30979154
2087,0.0631035
2088,0.10194677
2089,0.012056828
2090,0.002747029
2091,0.5578241
2092,0.042276263
2093,0.45996195
2094,0.86300623
2095,0.026937783
2096,0.50941896
2097,0.18145752
2098,0.43524015
2099,0.25750947
2100,0.10022637
2101,0.018783718
2102,0.21396998
2103,0.11400369
2104,0.19678491
2105,0.10676664
2106,0.15937743
2107,0.83754873
2108,0.3984716
2109,0.41998687
2110,0.15937743
2111,0.18344876
2112,0.35438013
2113,0.41736197
2114,0.5396314
2115,0.15798709
2116,0.48398575
2117,0.14927888
2118,0.55995786
2119,0.43295154
2120,0.64854413
2121,0.19739607
2122,0.18443754
2123,0.45948532
2124,0.9828495
2125,0.9965975
2126,0.344985
2127,0.86147404
2128,0.29642215
2129,0.9398643
2130,0.8967303
2131,0.46887732
2132,0.996766
2133,0.6476514
2134,0.9965975
2135,0.56931436
2136,0.9172059
2137,0.4786743
2138,0.59466374
2139,0.10485473
2140,0.74250007
2141,0.56386906
2142,0.8629083
2143,0.9147647
2144,0.7904193
2145,0.56386906
2146,0.032661706
2147,0.9357922
2148,0.3405708
2149,0.7443157
2150,0.61036676
2151,0.6813254
2152,0.70630795
2153,0.6828808
2154,0.7184894
2155,0.9989064
2156,0.6813254
2157,0.98830116
2158,0.79600275
2159,0.6895697
2160,0.9501487
2161,0.30857766
2162,0.86818355
2163,0.9997531
2164,0.9997616
2165,0.9999635
2166,0.99967384
2167,0.9796411
2168,0.9999635
2169,0.99987316
2170,0.9999635
2171,0.796044
2172,0.9434328
2173,0.9434328
2174,0.99945366
2175,0.9999635
2176,0.9989654
2177,0.99766535
2178,0.9999274
2179,0.98975956
2180,0.9993537
2181,0.99766535
2182,0.9999635
2183,0.9975472
2184,0.99972624
2185,0.9793786
2186,0.99985313
2187,0.99959475
2188,0.9903672
2189,0.99987316
2190,0.99970794
2191,0.99969614
2192,0.99961376
2193,0.99997807
2194,0.99813
2195,0.9984787
2196,0.99913776
2197,0.99999475
2198,0.9999454
2199,0.97107816
2200,0.050694346
2201,0.05881211
2202,0.12839991
2203,0.018294245
2204,0.44843617
2205,0.0025803149
2206,0.9336128
2207,0.53849494
2208,0.029818445
2209,0.38909054
2210,0.118435085
2211,0.25894356
2212,0.6159109
2213,0.34035742
2214,0.2798233
2215,0.08426133
2216,0.032250226
2217,0.099709034
2218,0.11239532
2219,0.045879573
2220,0.39219
2221,0.14283502
2222,0.53732336
2223,0.044172913
2224,0.09960276
2225,0.0020557046
2226,0.12363666
2227,0.06557405
2228,0.044399798
2229,0.052997172
2230,0.018440306
2231,0.2232444
2232,0.0002656281
2233,0.00080913305
2234,0.0014139414
2235,0.09108719
2236,0.10955089
2237,0.18551388
2238,0.016611248
2239,0.3209045
2240,0.05036983
2241,0.14416099
2242,0.03860715
2243,0.07774091
2244,0.24644628
2245,0.9514062
2246,0.11406118
2247,0.3446124
2248,0.20863801
2249,0.14538783
2250,0.17257434
2251,0.13480097
2252,0.11420876
2253,0.17257434
2254,0.12618482
2255,0.31783065
2256,0.13043347
2257,0.97918403
2258,0.13749108
2259,0.069319546
2260,0.21543759
2261,0.26590824
2262,0.09946865
2263,0.07843202
2264,0.06201613
2265,0.0053667724
2266,0.99119365
2267,0.0844903
2268,0.77712816
2269,0.16143972
2270,0.21481264
2271,0.1422838
2272,0.04752457
2273,0.19492996
2274,0.5509082
2275,0.026018381
2276,0.036435544
2277,0.14202237
2278,0.21481264
2279,0.21481264
2280,0.09283322
2281,0.2150855
2282,0.08019501
2283,0.12002468
2284,0.17272946
2285,0.9045569
2286,0.16733715
2287,0.51511985
2288,0.34580606
2289,0.2715494
2290,0.29547626
2291,0.6836538
2292,0.12951082
2293,0.15294111
2294,0.042292178
2295,0.0010491908
2296,0.44963205
2297,0.054626405
2298,0.04123798
2299,0.2284315
2300,0.005970925
2301,0.06522089
2302,0.2122899
2303,0.012252778
2304,0.2184273
2305,0.0030256212
2306,0.022063255
2307,0.0667429
2308,0.037378192
2309,0.1289446
2310,0.17348003
2311,0.51786375
2312,0.019489944
2313,0.09825927
2314,0.21768185
2315,0.09465912
2316,0.13748145
2317,0.09825927
2318,0.99470806
2319,0.36219245
2320,0.10662964
2321,0.99922514
2322,0.07464686
2323,0.09825927
2324,0.201621
2325,0.34445673
2326,0.07164055
2327,0.24831426
2328,0.3372829
2329,0.9136218
2330,0.96179247
2331,0.9296584
2332,0.08419207
2333,0.0907664
2334,0.22231933
2335,0.06655806
2336,0.42510748
2337,0.08865419
2338,0.38016647
2339,0.15940547
2340,0.40374196
2341,0.8913311
2342,0.17452905
2343,0.714131
2344,0.06762406
2345,0.83068013
2346,0.16811854
2347,0.33715206
2348,0.9971508
2349,0.016412765
2350,0.18051732
2351,0.17241734
2352,0.83068013
2353,0.21058318
2354,0.19019997
2355,0.2514887
2356,0.7934127
2357,0.2675498
2358,0.15775451
2359,0.31527072
2360,0.79101264
2361,0.77453077
2362,0.51968795
2363,0.07051423
2364,0.36167878
2365,0.2739671
2366,0.22685072
2367,0.99470675
2368,0.160864
2369,0.22685072
2370,0.07110202
2371,0.09788072
2372,0.30825698
2373,0.9995629
2374,0.9974319
2375,0.22685072
2376,0.99998903
2377,0.9995629
2378,0.11229876
2379,0.61164516
2380,0.22685072
2381,0.99779665
2382,0.22685072
2383,0.039438903
2384,0.7918614
2385,0.19937882
2386,0.9995629
2387,0.90139043
2388,0.3163783
2389,0.08438462
2390,0.997115
2391,0.99998903
2392,0.9946637
2393,0.08567479
2394,0.22685072
2395,0.8639617
2396,0.2817822
2397,0.03752798
2398,0.04063651
2399,0.99470675
2400,0.31412438
2401,0.69801676
2402,0.9931916
2403,0.3976774
2404,0.83703274
2405,0.35814285
2406,0.17252249
2407,0.9904313
2408,0.5856424
2409,0.5827498
2410,0.99998724
2411,0.97920823
2412,0.045612752
2413,0.102816224
2414,0.9807248
2415,0.999557
2416,0.16446358
2417,0.9401101
2418,0.83725107
2419,0.8587259
2420,0.9230751
2421,0.39960366
2422,0.88301885
2423,0.038762778
2424,0.37396628
2425,0.3193518
2426,0.9992944
2427,0.762967
2428,0.95344293
2429,0.1539607
2430,0.13499728
2431,0.22649932
2432,0.5330079
2433,0.51773876
2434,0.84582615
2435,0.99975693
2436,0.2833925
2437,0.90125644
2438,0.9480186
2439,0.9941356
2440,0.99917525
2441,0.9941356
2442,0.9563551
2443,0.9980221
2444,0.99406224
2445,0.98985755
2446,0.9941356
2447,0.95897764
2448,0.9701257
2449,0.9941356
2450,0.9999471
2451,0.98438835
2452,0.9999471
2453,0.8961789
2454,0.9941356
2455,0.9201208
2456,0.9999471
2457,0.36036068
2458,0.92959327
2459,0.9298963
2460,0.8664193
2461,0.9666816
2462,0.9970782
2463,0.9998759
2464,0.95577663
2465,0.9806582
2466,0.9298963
2467,0.9998759
2468,0.9666816
2469,0.97135246
2470,0.92959327
2471,0.9906374
2472,0.63892615
2473,0.9885961
2474,0.8792553
2475,0.9701257
2476,0.8002135
2477,0.9941356
2478,0.7649653
2479,0.08373952
2480,0.02400297
2481,0.09067249
2482,0.01937309
2483,0.19829956
2484,0.39492399
2485,0.016024739
2486,0.10696164
2487,0.06326285
2488,0.51059973
2489,0.026531845
2490,0.18933466
2491,0.6834507
2492,0.0040858686
2493,0.4172048
2494,0.006504059
2495,0.18153405
2496,0.08687845
2497,0.21534029
2498,0.0045149624
2499,0.4172048
2500,0.34493583
2501,0.18665344
2502,0.1707412
2503,0.024698973
2504,0.38799685
2505,0.100112915
2506,0.039577097
2507,0.28567967
2508,0.3941905
2509,0.0060411394
2510,0.22909123
2511,0.17569068
2512,0.16352361
2513,0.016596466
2514,0.101385206
2515,0.14887688
2516,0.32491797
2517,0.012083232
2518,0.14644417
2519,0.16279855
2520,0.24567774
2521,0.05372265
2522,0.2763594
2523,0.022868335
2524,0.10597086
2525,0.1484747
2526,0.1820615
2527,0.05082825
2528,0.005366266
2529,0.053673208
2530,0.24846101
2531,0.15581894
2532,0.03947586
2533,0.080660254
2534,0.4935505
2535,0.40046754
2536,0.24028686
2537,0.011382043
2538,0.15796521
2539,0.010264844
2540,0.025972635
2541,0.13052362
2542,0.06496853
2543,0.28644937
2544,0.08799142
2545,0.5558284
2546,0.1763007
2547,0.17245454
2548,0.008348018
2549,0.058724523
2550,0.0022048652
2551,0.1235244
2552,0.042438745
2553,0.053580046
2554,0.42260963
2555,0.3211835
2556,0.13975352
2557,0.17295137
2558,0.014993221
2559,0.15988752
2560,0.0943571
2561,0.2016972
2562,0.0065445304
2563,0.23161319
2564,0.6329666
2565,0.013841152
2566,0.021343827
2567,0.07342604
2568,0.17022231
2569,0.3335365
2570,0.18626791
2571,0.05688408
2572,0.25717744
2573,0.55810416
2574,0.054462373
2575,0.10203174
2576,0.053510547
2577,0.35966727
2578,0.088951916
2579,0.094561934
2580,0.4057863
2581,0.024682552
2582,0.13876799
2583,0.119161606
2584,0.02000755
2585,0.14092752
2586,0.19621411
2587,0.083839655
2588,0.978099
2589,0.9979938
2590,0.13876799
2591,0.13876799
2592,0.39037326
2593,0.13876799
2594,0.19755262
2595,0.29759407
2596,0.99764216
2597,0.24070302
2598,0.1159724
2599,0.2306968
2600,0.14438438
2601,0.72967935
2602,0.9979938
2603,0.46755484
2604,0.13876799
2605,0.023081541
2606,0.0031714737
2607,0.13876799
2608,0.03372559
2609,0.32519424
2610,0.6629411
2611,0.13876799
2612,0.6440395
2613,0.45610613
2614,0.02888763
2615,0.263447
2616,0.26316428
2617,0.5125511
2618,0.5924559
2619,0.11923188
2620,0.15893263
2621,0.8119657
2622,0.3844556
2623,0.18220282
2624,0.8014232
2625,0.035216123
2626,0.4137129
2627,0.8671646
2628,0.31155694
2629,0.49262783
2630,0.02888763
2631,0.17268586
2632,0.26937646
2633,0.14308149
2634,0.02888763
2635,0.40712422
2636,0.10576293
2637,0.3113171
2638,0.29131657
2639,0.11210796
2640,0.83172464
2641,0.016695827
2642,0.41804448
2643,0.8653797
2644,0.55750376
2645,0.3031506
2646,0.23204926
2647,0.9814089
2648,0.31753135
2649,0.31753135
2650,0.26697102
2651,0.23204926
2652,0.27231425
2653,0.1886932
2654,0.81974643
2655,0.23204926
2656,0.12174043
2657,0.02771151
2658,0.9284202
2659,0.08395761
2660,0.12174043
2661,0.12174043
2662,0.6333873
2663,0.030770212
2664,0.94778967
2665,0.12174043
2666,0.23204926
2667,0.038498253
2668,0.1886932
2669,0.27213508
2670,0.067613184
2671,0.22766745
2672,0.12639743
2673,0.28884614
2674,0.23204926
2675,0.37261885
2676,0.32504106
2677,0.06545851
2678,0.3751611
2679,0.23204926
2680,0.15540129
2681,0.051351875
2682,0.055079013
2683,0.117302835
2684,0.21212095
2685,0.21212095
2686,0.21212095
2687,0.18087065
2688,0.022210628
2689,0.20803252
2690,0.023343831
2691,0.10385716
2692,0.21212095
2693,0.11828786
2694,0.117302835
2695,0.1670511
2696,0.41813284
2697,0.039394826
2698,0.21212095
2699,0.08551988
2700,0.1670511
2701,0.015542626
2702,0.06554243
2703,0.83785915
2704,0.19929525
2705,0.015542626
2706,0.025938302
2707,0.19929525
2708,0.1132302
2709,0.99190366
2710,0.19929525
2711,0.9935404
2712,0.064775825
2713,0.21212095
2714,0.066102296
2715,0.24256092
2716,0.81417847
2717,0.761091
2718,0.7926314
2719,0.9969992
2720,0.9891132
2721,0.8486204
2722,0.9959762
2723,0.81417847
2724,0.9959762
2725,0.81417847
2726,0.9959762
2727,0.12113324
2728,0.9959762
2729,0.26906863
2730,0.28632396
2731,0.110512346
2732,0.21213865
2733,0.09758139
2734,0.514576
2735,0.08519095
2736,0.9967054
2737,0.5382095
2738,0.27444986
2739,0.89205956
2740,0.7022389
2741,0.24455139
2742,0.11136776
2743,0.12374258
2744,0.9959762
2745,0.8179786
2746,0.16431704
2747,0.46281487
2748,0.7569413
2749,0.9904822
2750,0.19450009
2751,0.96856683
2752,0.9904822
2753,0.9904822
2754,0.80772984
2755,0.990556
2756,0.15621641
2757,0.9904822
2758,0.9937831
2759,0.9904822
2760,0.9994409
2761,0.9838045
2762,0.9904822
2763,0.44702977
2764,0.6357522
2765,0.93461514
2766,0.14577657
2767,0.9904822
2768,0.96748096
2769,0.22381166
2770,0.9904822
2771,0.9904822
2772,0.8692329
2773,0.7342988
2774,0.57767016
2775,0.9904822
2776,0.90128326
2777,0.9306067
2778,0.5182952
2779,0.9242956
2780,0.13257998
2781,0.26160502
2782,0.7922518
2783,0.33474004
2784,0.16238311
2785,0.60123855
2786,0.27770817
2787,0.95166594
2788,0.9958887
2789,0.5169856
2790,0.42591023
2791,0.6985486
2792,0.17886785
2793,0.54608285
2794,0.70479846
2795,0.4173764
2796,0.98743016
2797,0.8962121
2798,0.7128937
2799,0.7805092
2800,0.12588957
2801,0.36408597
2802,0.3630957
2803,0.1667338
2804,0.38602963
2805,0.21291023
2806,0.046097606
2807,0.19507882
2808,0.5568717
2809,0.20325407
2810,0.05963412
2811,0.9694396
2812,0.9787855
2813,0.24220526
2814,0.5197403
2815,0.21156684
2816,0.9994916
2817,0.9127251
2818,0.9854567
2819,0.99952376
2820,0.9879548
2821,0.22638652
2822,0.99937147
2823,0.43478355
2824,0.4384931
2825,0.16510189
2826,0.94188917
2827,0.9991705
2828,0.99937147
2829,0.9752128
2830,0.9854567
2831,0.9854567
2832,0.9854567
2833,0.9854567
2834,0.5264367
2835,0.9998522
2836,0.43478355
2837,0.9994916
2838,0.7705338
2839,0.9624241
2840,0.15233597
2841,0.9994916
2842,0.92344123
2843,0.9977586
2844,0.90677977
2845,0.9879548
2846,0.43478355
2847,0.19339025
2848,0.9500825
2849,0.35380194
2850,0.9821472
2851,0.73266166
2852,0.9893477
2853,0.981083
2854,0.981083
2855,0.95389545
2856,0.9941204
2857,0.981083
2858,0.9075331
2859,0.71300113
2860,0.8282101
2861,0.927148
2862,0.8875991
2863,0.79773116
2864,0.3533036
2865,0.3824824
2866,0.1763485
2867,0.8884967
2868,0.72387695
2869,0.96854174
2870,0.5018528
2871,0.2240262
2872,0.5920982
2873,0.52433187
2874,0.23432583
2875,0.417348
2876,0.9874823
2877,0.97323906
2878,0.5524868
2879,0.96874344
2880,0.6892645
2881,0.48214844
2882,0.8661323
2883,0.9798171
2884,0.991081
2885,0.44034848
2886,0.3155861
2887,0.41104877
2888,0.21831045
2889,0.19033372
2890,0.08626959
2891,0.1416817
2892,0.086969405
2893,0.051811486
2894,0.16447598
2895,0.104720056
2896,0.19812813
2897,0.09081429
2898,0.13812578
2899,0.12801889
2900,0.13024679
2901,0.01795432
2902,0.03659469
2903,0.1420793
2904,0.119491965
2905,0.13812578
2906,0.02315244
2907,0.09562981
2908,0.07340503
2909,0.19836503
2910,0.15277314
2911,0.10378876
2912,0.065538615
2913,0.116461694
2914,0.023211181
2915,0.89522946
2916,0.29470086
2917,0.007795304
2918,0.14629558
2919,0.018047094
2920,0.035792142
2921,0.19525471
2922,0.9995837
2923,0.27529854
2924,0.14439571
2925,0.25110483
2926,0.16798595
2927,0.15626281
2928,0.1914522
2929,0.01751402
2930,0.9999145
2931,0.9995837
2932,0.5204289
2933,0.12767303
2934,0.25110483
2935,0.9908884
2936,0.041507095
2937,0.3821386
2938,0.05172515
2939,0.12168667
2940,0.29000968
2941,0.2314345
2942,0.05338666
2943,0.01344502
2944,0.18742344
2945,0.9602343
2946,0.23144642
2947,0.7758751
2948,0.019661605
2949,0.053599983
2950,0.9995837
2951,0.16181529
2952,0.991324
2953,0.30818185
2954,0.27396822
2955,0.06119427
2956,0.02522853
2957,0.026565492
2958,0.29636768
2959,0.29636768
2960,0.4751137
2961,0.3065017
2962,0.54987794
2963,0.13883516
2964,0.026930064
2965,0.21456733
2966,0.29636768
2967,0.10357198
2968,0.16144744
2969,0.11754951
2970,0.28903311
2971,0.17321804
2972,0.16814113
2973,0.06656021
2974,0.79081225
2975,0.5837302
2976,0.22651988
2977,0.70333004
2978,0.025629044
2979,0.29271787
2980,0.2660324
2981,0.29636768
2982,0.36110646
2983,0.018758357
2984,0.02786684
2985,0.30698657
2986,0.2592711
2987,0.34641954
2988,0.106547564
2989,0.07879144
2990,0.111840576
2991,0.703771
2992,0.9877608
2993,0.82449186
2994,0.89483714
2995,0.99056756
2996,0.99866796
2997,0.37841237
2998,0.82449186
2999,0.77746665
3000,0.90544045
3001,0.4521165
3002,0.19683653
3003,0.32505864
3004,0.48641673
3005,0.75748074
3006,0.99505186
3007,0.5936454
3008,0.880751
3009,0.07190865
3010,0.8491925
3011,0.02024433
3012,0.031378
3013,0.5238456
3014,0.9963608
3015,0.6942183
3016,0.7168765
3017,0.25944853
3018,0.5843024
3019,0.27811345
3020,0.80516684
3021,0.40631747
3022,0.07190865
3023,0.57637423
3024,0.66833717
3025,0.99866796
3026,0.07190865
3027,0.9791325
3028,0.99999374
3029,0.55898714
3030,0.8061513
3031,0.09450814
3032,0.85308874
3033,0.9549597
3034,0.24630317
3035,0.64799905
3036,0.9213215
3037,0.9905197
3038,0.999987
3039,0.9223705
3040,0.9797591
3041,0.96041596
3042,0.4839557
3043,0.21948522
3044,0.93968797
3045,0.25318748
3046,0.99999
3047,0.8901386
3048,0.6701961
3049,0.9921839
3050,0.99467254
3051,0.5348818
3052,0.0074908137
3053,0.88954306
3054,0.6667771
3055,0.0291107
3056,0.38322467
3057,0.8585148
3058,0.6708284
3059,0.9233248
3060,0.6708284
3061,0.99530524
3062,0.63196677
3063,0.38532546
3064,0.9615327
3065,0.9178139
3066,0.11826792
3067,0.07544595
3068,0.100306064
3069,0.036008
3070,0.13763252
3071,0.0038979352
3072,0.044993788
3073,0.029972583
3074,0.04938373
3075,0.15459481
3076,0.062219262
3077,0.22393775
3078,0.37305582
3079,0.08846539
3080,0.011337131
3081,0.005361736
3082,0.014124036
3083,0.15189949
3084,0.030934691
3085,0.0136369765
3086,0.0045936704
3087,0.36496556
3088,0.012778819
3089,0.07378432
3090,0.15722513
3091,0.040132314
3092,0.06952837
3093,0.040132314
3094,0.42548448
3095,0.29407448
3096,0.14806378
3097,0.12063557
3098,0.08385217
3099,0.68288344
3100,0.08578196
3101,0.12103829
3102,0.09936413
3103,0.12824523
3104,0.1366513
3105,0.20638636
3106,0.39567733
3107,0.2356711
3108,0.31229982
3109,0.6849563
3110,0.16414532
3111,0.30653936
3112,0.3220299
3113,0.08174193
3114,0.22783399
3115,0.068621635
3116,0.9296583
3117,0.39248523
3118,0.17525786
3119,0.19517055
3120,0.087034166
3121,0.21279311
3122,0.2016078
3123,0.2903341
3124,0.89275277
3125,0.16034567
3126,0.5597881
3127,0.31520265
3128,0.13072044
3129,0.08458096
3130,0.13871723
3131,0.5536353
3132,0.040154725
3133,0.41261223
3134,0.40607017
3135,0.21940231
3136,0.41261223
3137,0.28607947
3138,0.0075739026
3139,0.005810708
3140,0.6050944
3141,0.33051023
3142,0.39616236
3143,0.95992845
3144,0.12199518
3145,0.3211643
3146,0.016906053
3147,0.004283935
3148,0.9918963
3149,0.4810459
3150,0.1745187
3151,0.15979514
3152,0.9279781
3153,0.0012692511
3154,0.20998687
3155,0.21228153
3156,0.6012401
3157,0.018109769
3158,0.5467248
3159,0.6178119
3160,0.9696576
3161,0.060676575
3162,0.15540263
3163,0.36468422
3164,0.49392065
3165,0.6004914
3166,0.08465245
3167,0.17145556
3168,0.30564907
3169,0.04903403
3170,0.90822196
3171,0.37756488
3172,0.30845642
3173,0.36960113
3174,0.4796739
3175,0.03899592
3176,0.05939752
3177,0.9995271
3178,0.6295121
3179,0.1193887
3180,0.0060733557
3181,0.087371945
3182,0.7628863
3183,0.7329701
3184,0.60781616
3185,0.054450274
3186,0.55335027
3187,0.43101156
3188,0.087370545
3189,0.08680788
3190,0.340933
3191,0.41333628
3192,0.5325486
3193,0.16758692
3194,0.50216866
3195,0.9996738
3196,0.94594574
3197,0.00050753355
3198,0.7051158
3199,0.9386195
3200,0.9401176
3201,0.86893034
3202,0.6552053
3203,0.5588368
3204,0.07069135
3205,0.56421936
3206,0.6903988
3207,0.0031063557
3208,0.19538826
3209,0.05706364
3210,0.18619454
3211,0.11819312
3212,0.13340902
3213,0.00079524517
3214,0.017724007
3215,0.06871855
3216,0.13263628
3217,0.10025731
3218,0.017452389
