,elmo_score
1916,0.30654366994933124
1917,0.26750020045170375
1918,0.29837478530146627
1919,0.7196009119707941
1920,0.27270284724987415
1921,0.25133451158791925
1922,0.29062344142549296
1923,0.2654559136956251
1924,0.28977974239903453
1925,0.269977951714472
1926,0.2555997207537838
1927,0.35285467779491364
1928,0.2537426124400444
1929,0.32532401681668266
1930,0.4017978086738493
1931,0.2559869158746637
1932,0.2803051576436612
1933,0.5742428551788612
1934,0.37334904222025245
1935,0.32547661795881455
1936,0.373515383659615
1937,0.2978620640422693
1938,0.23758346714360226
1939,0.2870484583095684
1940,0.2550748364570114
1941,0.27291356810364736
1942,0.3104755667587845
1943,0.24271215216035097
1944,0.2528663781477086
1945,0.24605105440201008
1946,0.2794897996257801
1947,0.3493080734367351
1948,0.2928797558728178
1949,0.2956260902984404
1950,0.3578654527542353
1951,0.55132768754388
1952,0.26243524489002934
1953,0.3713269425157436
1954,0.6927705139574345
1955,0.35600441036636987
1956,0.4909209078039516
1957,0.5579023891621662
1958,0.5143825633299591
1959,0.777473849616731
1960,0.662676177482059
1961,0.569142559211861
1962,0.6719870830891844
1963,0.7734093065615126
1964,0.5926037333706573
1965,0.32511181501650654
1966,0.2737732226032684
1967,0.649402268704034
1968,0.7296394916679289
1969,0.5253977760733062
1970,0.5475420195968816
1971,0.4117886629141488
1972,0.27206291750189515
1973,0.48294826574151395
1974,0.6069791390920803
1975,0.7075721497529941
1976,0.23814444741240895
1977,0.33651719830468885
1978,0.3216101935737119
1979,0.7092707734179992
1980,0.7267176355022367
1981,0.2647914766416504
1982,0.2632523714018015
1983,0.2402275276395509
1984,0.34291851488387726
1985,0.2803234289694
1986,0.6746866309855672
1987,0.35470356424978283
1988,0.30574810649363326
1989,0.2560838365718018
1990,0.6847569325958481
1991,0.2586217496657526
1992,0.2502982661372139
1993,0.3472818254561043
1994,0.31562624971049646
1995,0.728589404872527
1996,0.3414740735855459
1997,0.47340402821614014
1998,0.32711834997313327
1999,0.36270180346250563
2000,0.27088412575294274
2001,0.31305039315982397
2002,0.4887423472376694
2003,0.45781765256085444
2004,0.28479137757135753
2005,0.5567684969622039
2006,0.2726921933126191
2007,0.7257002857808003
2008,0.6821457251780089
2009,0.5650179419756644
2010,0.3679645808983437
2011,0.28273358147534416
2012,0.3148917345689231
2013,0.6754527763395736
2014,0.2966175807942843
2015,0.6118638291279882
2016,0.7576844015888228
2017,0.5179189812956081
2018,0.3117185195137716
2019,0.26359921945851206
2020,0.23841833095329426
2021,0.3800071749857924
2022,0.5494177365905365
2023,0.27866365642713414
2024,0.30378694934371786
2025,0.36614603767278525
2026,0.527005763722006
2027,0.28027175997063003
2028,0.7374444588179647
2029,0.2773361626693053
2030,0.2683187074215885
2031,0.3572830387922569
2032,0.39255109385498665
2033,0.42928997355996107
2034,0.298113306166066
2035,0.28241139001780957
2036,0.37338508296567086
2037,0.24013023677783307
2038,0.4368411423018637
2039,0.270614176688013
2040,0.3533059153708781
2041,0.29164970756459874
2042,0.2540503099370208
2043,0.22473439388287728
2044,0.34454279502856777
2045,0.2530598629024631
2046,0.25945987411064547
2047,0.3671190215836998
2048,0.27996022016338856
2049,0.28060272137229036
2050,0.469551240478562
2051,0.7336087277832328
2052,0.2559174898126612
2053,0.2977077541361024
2054,0.26070185198400453
2055,0.30139498969921835
2056,0.42214464751975767
2057,0.4200060446297741
2058,0.3149009225987815
2059,0.2555527750184848
2060,0.7423309987085615
2061,0.4599878271478427
2062,0.2358287954895483
2063,0.30592402687753595
2064,0.24044100941913338
2065,0.23921338019755956
2066,0.24948242912282428
2067,0.2368182810716743
2068,0.41441195468769865
2069,0.3074861908058882
2070,0.240390094325174
2071,0.6849519323068473
2072,0.32015334506025167
2073,0.27762685864028763
2074,0.3269595973034029
2075,0.3218747011747582
2076,0.45278272784652823
2077,0.2946510313355362
2078,0.3011676766375324
2079,0.3473784030190519
2080,0.28419380749933015
2081,0.24325853270432213
2082,0.674784432738002
2083,0.2679428117713357
2084,0.45674012673471587
2085,0.2673604852651463
2086,0.23857146100530707
2087,0.27774290040333244
2088,0.24108834258702166
2089,0.19916315648173777
2090,0.2274048373553951
2091,0.3043225564839832
2092,0.2700764525188027
2093,0.30398487329799295
2094,0.4969507221088117
2095,0.2268404230168001
2096,0.3308771188902848
2097,0.2665651364618799
2098,0.3179311573759901
2099,0.24329575144435464
2100,0.3445457661328994
2101,0.27096065785576817
2102,0.3221888441011541
2103,0.3275925538914717
2104,0.6070034729460829
2105,0.3465252281841118
2106,0.24088823309182988
2107,0.3923370562463122
2108,0.26452358451278435
2109,0.36261273741525485
2110,0.2325274405804338
2111,0.30979032589191596
2112,0.29799269710168413
2113,0.5326196960891305
2114,0.7021903011963012
2115,0.24084676849034975
2116,0.45090191060164225
2117,0.23784242122431035
2118,0.417515757195739
2119,0.26801469437343634
2120,0.31501304443029743
2121,0.3438896841605671
2122,0.2703729287591564
2123,0.2739431195919489
2124,0.7024388060213369
2125,0.6509388639915515
2126,0.5027122203205104
2127,0.6084741059832998
2128,0.5195854290010935
2129,0.5857508971818816
2130,0.6396253119355763
2131,0.4306088696209015
2132,0.6171782686248869
2133,0.5048622845728667
2134,0.6616196850297953
2135,0.43095923444783546
2136,0.5908693184324709
2137,0.29065293553105914
2138,0.3378017843981468
2139,0.2550378511239234
2140,0.551943473523189
2141,0.3906105967527613
2142,0.5392143646177487
2143,0.526632971201578
2144,0.6881052810235826
2145,0.2988265087741341
2146,0.27972342022956953
2147,0.6821244594169122
2148,0.33570808489121784
2149,0.6172947422175694
2150,0.26939203113745724
2151,0.5950629759845538
2152,0.5477213055859723
2153,0.4556681743885652
2154,0.5683455571004418
2155,0.6514825471370199
2156,0.5145373265447958
2157,0.7356581389161464
2158,0.5639588193357701
2159,0.32760135994543904
2160,0.6054412423175299
2161,0.6844069322276412
2162,0.652112376106858
2163,0.7111109382004167
2164,0.7692520645938115
2165,0.7128590744522821
2166,0.6519551787390602
2167,0.49299339253759955
2168,0.7402308032442234
2169,0.7465525943907313
2170,0.7457534599617393
2171,0.6066805387976405
2172,0.6440343004306177
2173,0.6566015877529884
2174,0.6415303930148507
2175,0.7462111357405826
2176,0.6823347058237578
2177,0.6173975827196683
2178,0.6175941670530081
2179,0.6486190477859904
2180,0.5621585033785588
2181,0.7449866329158101
2182,0.7607395938864683
2183,0.45793829784721957
2184,0.7870461362102452
2185,0.6103336747858378
2186,0.7446398633131578
2187,0.5824585332043374
2188,0.6221995946795646
2189,0.753737600071689
2190,0.41880498340887334
2191,0.6829607707209571
2192,0.7339509471953122
2193,0.7437240477452907
2194,0.6914977690930391
2195,0.6779277682792219
2196,0.5643280547481455
2197,0.6661558161217896
2198,0.610133849168767
2199,0.6380278649324314
2200,0.29907522749800625
2201,0.3807458147029042
2202,0.29635168098718684
2203,0.3171287702989683
2204,0.3179168708661195
2205,0.2255615063650259
2206,0.7215685380623356
2207,0.6977608794244253
2208,0.2952547886900699
2209,0.49180886508424076
2210,0.3178128684416516
2211,0.2564074095332409
2212,0.32999895975794574
2213,0.2852403611290096
2214,0.301057163306805
2215,0.3294959719503729
2216,0.23779659179157514
2217,0.45860058812044563
2218,0.33783264271447877
2219,0.29090230752929
2220,0.5084657738613225
2221,0.38907612663718677
2222,0.5846799692271819
2223,0.2951720972131355
2224,0.2560454135591943
2225,0.2829108452640218
2226,0.476638521893458
2227,0.29166037110702947
2228,0.23152356845561184
2229,0.30784141815029503
2230,0.2864546646731329
2231,0.2769135904122457
2232,0.3030602034452926
2233,0.25509548208437394
2234,0.2708928762869986
2235,0.2570064904404033
2236,0.42115024942790036
2237,0.2692715094378063
2238,0.27902593083612803
2239,0.38520961848565094
2240,0.25502065081782394
2241,0.3605714059175248
2242,0.24848468445796215
2243,0.24219791823985512
2244,0.28146039471200696
2245,0.6785961857791822
2246,0.2898353624358777
2247,0.34248804575481584
2248,0.2795267996908951
2249,0.32342453888649036
2250,0.3679980849596685
2251,0.2880858248833317
2252,0.38647416244918686
2253,0.3401091743949576
2254,0.3059822386931361
2255,0.6120588467938416
2256,0.2979944332393747
2257,0.7166971548286935
2258,0.31201780574271176
2259,0.3118735263809028
2260,0.4432548845942098
2261,0.3335435315421943
2262,0.24769879880465645
2263,0.3331750660114977
2264,0.30916187557392516
2265,0.32247369982622465
2266,0.6147166226946875
2267,0.2600580780240929
2268,0.6868621954372499
2269,0.5764624030174418
2270,0.4512820208847751
2271,0.30708340650910276
2272,0.360453032810523
2273,0.26174272628359396
2274,0.44209551625898147
2275,0.24378308192356238
2276,0.23703324498705905
2277,0.2868699845285182
2278,0.4650411292933782
2279,0.6244435525038219
2280,0.33779766239626374
2281,0.2624101763889949
2282,0.24864437915898402
2283,0.27597789683640406
2284,0.2998109809502713
2285,0.6218667084902617
2286,0.28217281972672315
2287,0.3914175216100776
2288,0.25184078976226737
2289,0.2278670325185804
2290,0.2756939800172648
2291,0.6395229044073913
2292,0.2562957250671453
2293,0.3772029484928535
2294,0.43073136046069793
2295,0.35136162491526973
2296,0.43585960262774914
2297,0.358206574644128
2298,0.23629581864739052
2299,0.39180287505608574
2300,0.24787064094713993
2301,0.23937245015231773
2302,0.5310574419032231
2303,0.2637857740917108
2304,0.2531699129346047
2305,0.2506736692744311
2306,0.2864921644699192
2307,0.2408927826935568
2308,0.40961985247962734
2309,0.24867343000593972
2310,0.34221313380731794
2311,0.6145573492646834
2312,0.2996498386261508
2313,0.2636590605761605
2314,0.2753243469744044
2315,0.21921435993216326
2316,0.2686231906398646
2317,0.26785292873720973
2318,0.6525235058551159
2319,0.27928956867130095
2320,0.25507352986839066
2321,0.6872593176618829
2322,0.3284636987525681
2323,0.29091729916026055
2324,0.3242858760045061
2325,0.3470740622074898
2326,0.2564844657978548
2327,0.4548492209309932
2328,0.3259083725980054
2329,0.49064202573238874
2330,0.648519079300921
2331,0.7311557848706907
2332,0.30865640519725923
2333,0.29613460928293267
2334,0.3446986090481766
2335,0.5096641301980519
2336,0.3481027548426247
2337,0.2879806072283676
2338,0.3481232226110145
2339,0.2935452956645316
2340,0.6981574477600085
2341,0.5683131228291016
2342,0.36927085380058655
2343,0.6080878356454045
2344,0.3050603055093507
2345,0.4251784965983269
2346,0.5841013565399941
2347,0.2887704381246748
2348,0.6115634467362392
2349,0.4129334977189754
2350,0.33833922775037734
2351,0.3320292856132944
2352,0.4251784965983269
2353,0.30730600236081196
2354,0.24143317013650978
2355,0.2938253533869989
2356,0.46629141882395136
2357,0.3032664475979243
2358,0.2842677333762491
2359,0.5517607323823291
2360,0.4826208822314825
2361,0.6933391095137401
2362,0.4165293505129359
2363,0.3430385313695532
2364,0.3193885943989212
2365,0.2572647842332222
2366,0.331479374333448
2367,0.6810429386119129
2368,0.3222758296937988
2369,0.291512981482693
2370,0.2997340693450744
2371,0.2913212551269805
2372,0.3261299436115721
2373,0.7708046061464972
2374,0.7264204704870585
2375,0.5472500099268324
2376,0.800586421036033
2377,0.7604026501105421
2378,0.2737033327172948
2379,0.4261477062551471
2380,0.42722308353798644
2381,0.7441509255203096
2382,0.28513209692836805
2383,0.2550798630454424
2384,0.45020862121812744
2385,0.5023498817998019
2386,0.7742013460301832
2387,0.6733296584254147
2388,0.37222365955555203
2389,0.30524410523759343
2390,0.7521376879733763
2391,0.7992209861006996
2392,0.7592671382986221
2393,0.4498436723810718
2394,0.290053744299759
2395,0.7423735647573302
2396,0.23025825915149753
2397,0.24312410859458886
2398,0.29266221503459794
2399,0.7094835310995992
2400,0.5423672631679998
2401,0.5870028439162615
2402,0.6134474199695079
2403,0.5296695715846258
2404,0.5548249148617491
2405,0.5935054913396975
2406,0.2889751546150724
2407,0.545884205500342
2408,0.499097238931975
2409,0.4372648087899235
2410,0.6937750285085496
2411,0.6926866260868201
2412,0.38915030912190557
2413,0.2286189358970998
2414,0.5126335379142096
2415,0.6904376919363321
2416,0.35289360084768856
2417,0.6448006242572026
2418,0.6576304148890458
2419,0.6098395523767536
2420,0.5360810478099673
2421,0.25018983397065586
2422,0.5048130523433956
2423,0.3001706759719379
2424,0.38136744543453993
2425,0.2742547374446373
2426,0.767611328179236
2427,0.6366660172993466
2428,0.6380785895513579
2429,0.24872235045521682
2430,0.4124539050231658
2431,0.3117858162020473
2432,0.45621797222613686
2433,0.627210351790523
2434,0.3543196152449273
2435,0.7244263933394244
2436,0.32270112747993723
2437,0.611901436926445
2438,0.41076489594104454
2439,0.7232094097599038
2440,0.6214003289668164
2441,0.7232094097599038
2442,0.6976308850833292
2443,0.6290176416327312
2444,0.702834002032333
2445,0.6079762091288338
2446,0.6788024686664709
2447,0.7325119625195838
2448,0.6816594253700594
2449,0.7232094097599038
2450,0.753389336948773
2451,0.7205915301328555
2452,0.753389336948773
2453,0.6527980853329114
2454,0.7232094097599038
2455,0.6122852879662369
2456,0.753389336948773
2457,0.3298362478467193
2458,0.7332345510285341
2459,0.7121350297934865
2460,0.5317282891621264
2461,0.7556342553566517
2462,0.656468624133598
2463,0.7663286779757295
2464,0.6955911746985715
2465,0.7367911722386845
2466,0.7169925491589445
2467,0.7293950406598856
2468,0.7050917471224066
2469,0.7394822838895809
2470,0.7124114199872456
2471,0.7410900496620627
2472,0.6075644228289269
2473,0.6162999482741449
2474,0.6913544392358595
2475,0.6469874837385017
2476,0.6180958272661655
2477,0.7232094097599038
2478,0.6172313054542278
2479,0.4066502868678253
2480,0.34053631492129316
2481,0.5765093603956352
2482,0.4581639145795674
2483,0.2616124696321703
2484,0.34151131783818084
2485,0.24675640984862862
2486,0.2858797784883293
2487,0.24781474789405983
2488,0.5484640798752748
2489,0.2548063799134143
2490,0.27968505121135595
2491,0.3827018880096175
2492,0.24295755116752166
2493,0.27582693236031175
2494,0.2760891261364883
2495,0.2564244793051523
2496,0.22211164998422336
2497,0.22190142772995497
2498,0.2581215812350293
2499,0.31693124154143043
2500,0.2763398463428639
2501,0.3570191864777737
2502,0.30872669763667404
2503,0.40741819526651735
2504,0.40182083659620477
2505,0.28422935215310646
2506,0.22391886387465515
2507,0.5063802048710342
2508,0.35389814138125725
2509,0.33281429577263194
2510,0.3261971731573131
2511,0.36023728717707765
2512,0.32644627195255344
2513,0.37046903150411536
2514,0.40468392719475765
2515,0.3749875792847911
2516,0.5028882425851444
2517,0.24738533136633803
2518,0.2981874742907824
2519,0.24286986609574285
2520,0.2595557118446582
2521,0.24290413374973285
2522,0.4133776789992651
2523,0.2105918384883954
2524,0.3507230927244394
2525,0.32642711197616203
2526,0.2548405256951995
2527,0.30554970556184885
2528,0.30670146327211817
2529,0.293067779899885
2530,0.4377619127731342
2531,0.45795390774671096
2532,0.40558203492314915
2533,0.2554720601555407
2534,0.36523127012634793
2535,0.24612987815258064
2536,0.5967393175154013
2537,0.2704751795316776
2538,0.43564460167707
2539,0.24546821756387907
2540,0.34912779775269104
2541,0.3418927784522029
2542,0.29092200480510993
2543,0.3679532241075514
2544,0.2884211090248872
2545,0.5184046117539469
2546,0.2573664371007411
2547,0.34490102066121886
2548,0.23084655587363087
2549,0.30021270377341364
2550,0.31191836730414824
2551,0.23191580364547626
2552,0.3530218905484867
2553,0.41844421367091433
2554,0.6054460802440105
2555,0.49941773350187113
2556,0.4098376099666499
2557,0.23413271421776538
2558,0.2721005712707419
2559,0.24985447609009506
2560,0.2655346825507264
2561,0.2414028741243283
2562,0.31073484072733487
2563,0.44867274103939075
2564,0.6268459530820099
2565,0.276069079951125
2566,0.28430290790361945
2567,0.2747583455952024
2568,0.29238211340647313
2569,0.4668746441134033
2570,0.247648662728622
2571,0.23894720730305394
2572,0.327606057528853
2573,0.5670063433635404
2574,0.4686880069630684
2575,0.30279578735463614
2576,0.24175193516130372
2577,0.28192720692543194
2578,0.24707344912643273
2579,0.2842548852797905
2580,0.45176970384720017
2581,0.23394537828709705
2582,0.24672906850471002
2583,0.46603421900410413
2584,0.32085589395056296
2585,0.236036736806872
2586,0.24113327948672597
2587,0.2799376198262149
2588,0.7416152801349727
2589,0.7477874316182083
2590,0.24672906850471002
2591,0.24672906850471002
2592,0.5082706847111114
2593,0.24672906850471002
2594,0.3584020518702579
2595,0.42985199207233116
2596,0.7661339467901114
2597,0.24730241665880448
2598,0.30822946589584604
2599,0.33680831900594965
2600,0.27365877901642
2601,0.6365392022306067
2602,0.7806370211990087
2603,0.49055569814802463
2604,0.2612378079589043
2605,0.226502617643857
2606,0.302333471408165
2607,0.2612378079589043
2608,0.24194632425283863
2609,0.3301932943194464
2610,0.7284090206759629
2611,0.2612378079589043
2612,0.7144886594188897
2613,0.45690510238385784
2614,0.3161390116067829
2615,0.33784896774927275
2616,0.2874117669014846
2617,0.4270107229271498
2618,0.35314541148035994
2619,0.28558981635114433
2620,0.2827328560468633
2621,0.5257991194995046
2622,0.2855689683781019
2623,0.277214109615371
2624,0.632269607089843
2625,0.3959349143672769
2626,0.24882595199864016
2627,0.6708784340680719
2628,0.2900700225330875
2629,0.5872841425287201
2630,0.38297613036431866
2631,0.3270869788856523
2632,0.2927614369331174
2633,0.3098048891212883
2634,0.3003373315104302
2635,0.30786006796411214
2636,0.30596751934224864
2637,0.34934437390849105
2638,0.29469412805069395
2639,0.289292673317136
2640,0.44626041161838464
2641,0.2836911755185742
2642,0.24491843012045664
2643,0.6567266838852254
2644,0.6109518362011174
2645,0.24963646442251203
2646,0.2834060127577468
2647,0.7847696086930267
2648,0.47740666152810274
2649,0.4214907918396271
2650,0.2664597309424478
2651,0.23175651062031566
2652,0.3318855833472338
2653,0.4507851415695723
2654,0.696442333062343
2655,0.23175651062031566
2656,0.2524820859096718
2657,0.22826062350239845
2658,0.7182749445355501
2659,0.23842418793601577
2660,0.2922791180695839
2661,0.2717995700830572
2662,0.5603235960737952
2663,0.23149017198834132
2664,0.6944307108210823
2665,0.41915137636319616
2666,0.2834060127577468
2667,0.28755620354308964
2668,0.28884412631675804
2669,0.2877143815349844
2670,0.23782941187739684
2671,0.3976883953584978
2672,0.3572941797764033
2673,0.4860684517754216
2674,0.23175651062031566
2675,0.5581576996372755
2676,0.4885116148802216
2677,0.32820075868251336
2678,0.33212442442878637
2679,0.2834060127577468
2680,0.5916852324922053
2681,0.25369681307824526
2682,0.3532426504444991
2683,0.4122011190491802
2684,0.5125400610585826
2685,0.2924505515364408
2686,0.5312067861564979
2687,0.4267330803793386
2688,0.4520442247710088
2689,0.3595715175060887
2690,0.30310092984331116
2691,0.5697810749028565
2692,0.47640869568529276
2693,0.401622043647203
2694,0.4199388268024055
2695,0.549712388995636
2696,0.38791379003514914
2697,0.29424919682215844
2698,0.2874481135998419
2699,0.3090144482996383
2700,0.4918509860741128
2701,0.2708088407309386
2702,0.2885864386505952
2703,0.5184150664370958
2704,0.45549521034940177
2705,0.31409726429340207
2706,0.36481025204534967
2707,0.2381720536236312
2708,0.3071408796733781
2709,0.7033751692236013
2710,0.25610069301680427
2711,0.6210510610650686
2712,0.3750348498818179
2713,0.3119685144868757
2714,0.2557712046968221
2715,0.40472404093325204
2716,0.5781453996686989
2717,0.4937471463336223
2718,0.583877496538862
2719,0.7463992367869622
2720,0.6036495109886421
2721,0.6989902304540813
2722,0.7780715755432682
2723,0.5769138107430065
2724,0.7679745780016123
2725,0.5221787695244033
2726,0.7650328665919467
2727,0.2659882985905839
2728,0.7801447625977604
2729,0.20786266718407717
2730,0.30034690841489137
2731,0.2568910720325003
2732,0.2345204703412544
2733,0.252061063209171
2734,0.2710158424485127
2735,0.2571728284452204
2736,0.7685768856570564
2737,0.4774422021983028
2738,0.3425262492314943
2739,0.7330777496512987
2740,0.28967903397336225
2741,0.24223033547527678
2742,0.26455382935187716
2743,0.260283201320359
2744,0.7507756164273776
2745,0.42689699803336334
2746,0.4475018523024299
2747,0.5558604670824874
2748,0.6194789730021817
2749,0.7654526242438168
2750,0.3435510560722335
2751,0.6064183003548189
2752,0.7503085913985748
2753,0.7564396333879372
2754,0.6927256579458345
2755,0.6856308567569253
2756,0.2902544319908794
2757,0.7697214410152462
2758,0.4979898909109828
2759,0.7657103579538476
2760,0.7707825409666624
2761,0.6978048597875912
2762,0.759889812103341
2763,0.3039493889258117
2764,0.6149371747124266
2765,0.3983763269255453
2766,0.4125693935153363
2767,0.7591153828642232
2768,0.6387269480421784
2769,0.2511147759385237
2770,0.7657103579538476
2771,0.7591153828642232
2772,0.7542607469077135
2773,0.3478634308964906
2774,0.5513059050858347
2775,0.7595452394916875
2776,0.6440205758472685
2777,0.5993780961132765
2778,0.4531429709852725
2779,0.6972529411956037
2780,0.27793690538341675
2781,0.2680248708636955
2782,0.32408527049447666
2783,0.28904755974412
2784,0.24447825779389123
2785,0.5829190916671445
2786,0.23161496478633978
2787,0.5577062815310275
2788,0.6317710823523764
2789,0.3677119403278435
2790,0.4151046243338957
2791,0.5590342457725244
2792,0.24387216345734003
2793,0.5093171752270548
2794,0.5517481000458336
2795,0.5612707563563719
2796,0.7257893003379554
2797,0.6049871885319607
2798,0.7669511014558233
2799,0.6960207809518322
2800,0.27829774207025976
2801,0.27709508421924617
2802,0.2689828925160018
2803,0.39430894211428436
2804,0.5881653152274693
2805,0.2625414574777901
2806,0.323730570855843
2807,0.41114368098334786
2808,0.43604149482358245
2809,0.29640439295924925
2810,0.2602479751829046
2811,0.7281734552660241
2812,0.720665747858073
2813,0.31602519947425245
2814,0.43289083781501825
2815,0.2935405869654954
2816,0.7181868908434907
2817,0.6452734579022649
2818,0.6938202787670023
2819,0.5682375329547764
2820,0.6049262740971371
2821,0.2557661902759383
2822,0.7350465847157419
2823,0.45044497550923096
2824,0.3866711438463416
2825,0.38926256427521305
2826,0.5708255708338583
2827,0.6787244486818038
2828,0.7350465847157419
2829,0.6203082020702855
2830,0.6384850430752066
2831,0.6384850430752066
2832,0.6384850430752066
2833,0.6384850430752066
2834,0.3450064243737295
2835,0.757975682186611
2836,0.5653147397250301
2837,0.7423058967984191
2838,0.36402571062679423
2839,0.6687717348686802
2840,0.3169297684724343
2841,0.7181868908434907
2842,0.6489985015221857
2843,0.642510680915836
2844,0.7003222099938966
2845,0.5261284490201711
2846,0.40551835658702184
2847,0.4669974384043554
2848,0.6315619229393176
2849,0.2879696586478608
2850,0.687608405856443
2851,0.349126730229557
2852,0.6756371890243233
2853,0.589527816345236
2854,0.49170650073294303
2855,0.6887946457899706
2856,0.7499848570519999
2857,0.6587964616798371
2858,0.6353058107045916
2859,0.6828909758173113
2860,0.6564480310270706
2861,0.6409703135932169
2862,0.6946829433650772
2863,0.5876611399268974
2864,0.49478932738010767
2865,0.2921417137051275
2866,0.37933214402081944
2867,0.748030546636424
2868,0.6004360315374331
2869,0.6355172177676001
2870,0.5161288764357757
2871,0.2507070584684438
2872,0.5152624316244503
2873,0.5906140976792617
2874,0.3561567970225815
2875,0.5456700863199123
2876,0.7371359681488605
2877,0.653818601774568
2878,0.6085330220864527
2879,0.7129172723263626
2880,0.56646482605414
2881,0.4425838366507719
2882,0.620413358825818
2883,0.7005476525766076
2884,0.7584331036142503
2885,0.2420488377156782
2886,0.27545703532690163
2887,0.3946031231123839
2888,0.327232671858618
2889,0.26973796410327405
2890,0.2445641829326978
2891,0.2860257357445553
2892,0.24069119943790723
2893,0.23841593497998786
2894,0.27418029890441176
2895,0.2609659767888356
2896,0.32455905158393383
2897,0.2714858657856492
2898,0.2927786605597421
2899,0.22131252744601504
2900,0.30937640226889496
2901,0.25719066479130326
2902,0.3141254766509663
2903,0.2956719975328265
2904,0.23494328466761694
2905,0.3279380881206165
2906,0.23874168020382744
2907,0.24782815934704586
2908,0.3704917839458436
2909,0.28533189852692364
2910,0.24710188309339856
2911,0.23905486522832722
2912,0.2648590279181816
2913,0.2366361914640486
2914,0.39129125103076545
2915,0.6827027473249196
2916,0.3236954224282072
2917,0.23467042950984096
2918,0.25010884706975245
2919,0.24578422849717585
2920,0.28134507168776696
2921,0.3869841180609839
2922,0.7702205898470132
2923,0.45208814596553976
2924,0.2949539162852524
2925,0.3063466829882551
2926,0.2493662948144136
2927,0.24105107626628133
2928,0.35825893736614783
2929,0.24672418739382912
2930,0.7453161127741372
2931,0.7229957544830877
2932,0.3560754719499623
2933,0.2557162749717285
2934,0.3228200105150787
2935,0.7467197439541438
2936,0.2730015705264184
2937,0.3588314764639147
2938,0.2781730927445092
2939,0.27669034519083835
2940,0.5697107389279848
2941,0.3460698590782944
2942,0.259416240236802
2943,0.2548438525781088
2944,0.4392133833583567
2945,0.7211107080291825
2946,0.36135117903221275
2947,0.6758144648488942
2948,0.22302992805278646
2949,0.2717192209394499
2950,0.769703445109442
2951,0.29373758940516204
2952,0.7329575382062616
2953,0.31751564747802324
2954,0.23132107804389435
2955,0.2607591507424928
2956,0.2230865592454554
2957,0.3523782697124136
2958,0.27814224617480254
2959,0.27467523242154257
2960,0.6540807140927779
2961,0.474304879380355
2962,0.4244594854834512
2963,0.21866362207100226
2964,0.3050633497084606
2965,0.33919600768947167
2966,0.29450491311742233
2967,0.30285201529800027
2968,0.376472097247715
2969,0.2254982659734496
2970,0.3267811072315771
2971,0.24176273730422845
2972,0.25035835112707144
2973,0.23217991168469157
2974,0.6291650955211706
2975,0.6307256201888466
2976,0.6023710575423251
2977,0.6229144497716902
2978,0.2889543270818582
2979,0.3998222892702098
2980,0.23909198640033197
2981,0.2538309302877591
2982,0.365590885530601
2983,0.2922946967393799
2984,0.31564490525571837
2985,0.3476807871277522
2986,0.39508013188582297
2987,0.4706815092467915
2988,0.3112262981952489
2989,0.27348493888523084
2990,0.2531444550170622
2991,0.2840163552907512
2992,0.6996454372749155
2993,0.5179268212714377
2994,0.6913343665505579
2995,0.6380648362931243
2996,0.7684138411733954
2997,0.604878086791896
2998,0.6625559125508039
2999,0.5289052902494784
3000,0.760089332891926
3001,0.37671511849687234
3002,0.3584255528683723
3003,0.4200293963930141
3004,0.580175522348596
3005,0.5904466229073323
3006,0.5840234198816687
3007,0.5744642555937672
3008,0.7178476527032165
3009,0.23808104546863523
3010,0.703017700935293
3011,0.30881307972039523
3012,0.306652600578837
3013,0.26577364411358917
3014,0.7021016406352004
3015,0.6544413578514041
3016,0.5916826718041357
3017,0.3092643046472145
3018,0.696308711397927
3019,0.37930969826897254
3020,0.7114349534297268
3021,0.4925434542062105
3022,0.2746120294010693
3023,0.5989328906430363
3024,0.5426582832602186
3025,0.7510884447657689
3026,0.2980141833408682
3027,0.5907645463788335
3028,0.7710273586214391
3029,0.6668141843702441
3030,0.5376139399027073
3031,0.260001911093196
3032,0.6594759305794768
3033,0.6406971830692916
3034,0.31314776451136067
3035,0.6298004594292911
3036,0.7081302904630307
3037,0.5185462162710051
3038,0.7761557047445921
3039,0.6481006332367084
3040,0.5066257945592166
3041,0.6731901815591502
3042,0.4626929556369088
3043,0.2901654552951893
3044,0.5987517389910815
3045,0.2916444688976034
3046,0.7746065937832602
3047,0.6223902523465377
3048,0.46954744716382385
3049,0.6608297134909208
3050,0.6520376630756812
3051,0.6268436333262717
3052,0.35673665751627415
3053,0.4947661437759415
3054,0.5835085725587106
3055,0.2722233515919593
3056,0.32869045677038394
3057,0.32322422838009596
3058,0.399093952362737
3059,0.6056662289314508
3060,0.399093952362737
3061,0.610552964257089
3062,0.49756003151344536
3063,0.5533183482467551
3064,0.6043554605938036
3065,0.6248190766272771
3066,0.3030931760425452
3067,0.29892952267672385
3068,0.2871321022589131
3069,0.2725417093160659
3070,0.28540249383493393
3071,0.2885648978684177
3072,0.37269925595531217
3073,0.30863826329791266
3074,0.2572925503666087
3075,0.2654763245203623
3076,0.2635754444105861
3077,0.42391495148690056
3078,0.31321396450719863
3079,0.2963355655106035
3080,0.32081934090099196
3081,0.27662814569468075
3082,0.318545654539459
3083,0.32025637400792634
3084,0.27871547692250714
3085,0.26481163335240987
3086,0.23123522842716454
3087,0.23355984275722957
3088,0.3353760724567533
