id,net
2361,0.018586606
2362,0.46098286
2363,0.018231422
2364,0.8865453
2366,0.04012814
2367,0.9900336
2368,0.79330015
2370,0.8313143
2372,0.03541735
2373,0.037610352
2374,0.36962593
2375,0.46081695
2376,0.04508558
2377,0.9953581
2379,0.100209504
2382,0.19643971
2385,0.109075695
2386,0.051599205
2387,0.09490839
2388,0.026485294
2389,0.041154712
2390,0.07284334
2391,0.03163883
2394,0.018280536
2395,0.008388042
2396,0.040474594
2397,0.051074356
2398,0.9936724
2399,0.8361206
2400,0.1160993
2402,0.011582971
2406,0.021145284
2408,0.0151331425
2409,0.023624271
2410,0.027615637
2412,0.06239271
2413,0.050766468
2414,0.0975897
2415,0.02742827
2416,0.4485187
2417,0.028395265
2418,0.028188646
2419,0.043361634
2420,0.012892276
2421,0.028119951
2422,0.014299661
2423,0.03465417
2425,0.050141245
2427,0.015359104
2428,0.023212671
2429,0.04758969
2430,0.056506008
2432,0.0679948
2435,0.02276361
2437,0.038872242
2438,0.19124424
2440,0.030708551
2441,0.62412006
2442,0.02802825
2443,0.9972868
2445,0.04077041
2446,0.036766887
2451,0.058401167
2452,0.02759114
2453,0.10705441
2454,0.1524016
2455,0.0308384
2456,0.32929045
2457,0.025536507
2458,0.9716698
2459,0.99599254
2460,0.09242058
2462,0.31736594
2463,0.1868889
2464,0.028438121
2465,0.038799554
2466,0.99859715
2467,0.9276618
2468,0.99960685
2470,0.99919724
2471,0.9962042
2475,0.020959854
2476,0.9922052
2478,0.92698944
2479,0.04155624
2480,0.99918306
2482,0.97214663
2483,0.9690559
2485,0.034124106
2486,0.025472611
2487,0.01569438
2488,0.99599254
2489,0.9991636
2490,0.10048431
2491,0.99377406
2492,0.23309317
2493,0.99093497
2494,0.1146439
2496,0.24899444
2497,0.9991369
2498,0.96684086
2499,0.9962852
2500,0.9972911
2501,0.32842994
2502,0.35512394
2504,0.9959953
2505,0.9361512
2506,0.8742163
2507,0.9971961
2508,0.99891084
2510,0.84442556
2512,0.9953113
2513,0.21435729
2514,0.10174471
2515,0.99661005
2516,0.9957303
2517,0.99584126
2519,0.9554651
2520,0.08558133
2521,0.043117166
2523,0.06844124
2524,0.40553218
2527,0.9816911
2528,0.9815794
2530,0.83419466
2531,0.06772572
2532,0.73268664
2534,0.9736048
2535,0.6797493
2536,0.99351954
2537,0.99566495
2538,0.19913799
2539,0.9952339
2540,0.98880666
2541,0.9959657
2542,0.11267516
2543,0.9943596
2544,0.993085
2545,0.9972542
2546,0.96848214
2547,0.9371538
2548,0.90806633
2550,0.11816177
2552,0.12464079
2553,0.29502273
2554,0.020393789
2555,0.036768347
2556,0.04211223
2557,0.05581674
2559,0.018229902
2560,0.13689628
2561,0.02520457
2564,0.75125575
2565,0.9989505
2566,0.12492627
2568,0.20987919
2569,0.047610164
2570,0.21057379
2571,0.99744135
2572,0.015547812
2573,0.01456669
2575,0.96857584
2576,0.08082637
2579,0.033488065
2582,0.048610598
2585,0.048469454
2587,0.069609135
2588,0.9985572
2590,0.022062331
2591,0.04049614
2592,0.0412544
2593,0.9869057
2594,0.23235074
2597,0.98037136
2598,0.99835634
2599,0.029367477
2602,0.044106245
2603,0.015924126
2604,0.9949866
2605,0.9910222
2606,0.12601823
2608,0.9811435
2609,0.99649835
2611,0.11910838
2612,0.99375
2614,0.99665403
2616,0.07316965
2617,0.997002
2619,0.05154872
2621,0.06451598
2622,0.059596926
2624,0.13259003
2625,0.85925126
2627,0.9980113
2628,0.25231045
2629,0.9988245
2631,0.9968091
2632,0.32896584
2633,0.99831367
2635,0.059855938
2637,0.9990272
2640,0.023075491
2641,0.03551829
2642,0.17121121
2643,0.020904273
2644,0.15306965
2645,0.092460394
2647,0.9978024
2648,0.9962021
2649,0.76580477
2651,0.9920026
2655,0.010790557
2656,0.16200066
2657,0.17186636
2658,0.02659154
2659,0.013838768
2660,0.024412423
2661,0.017146587
2663,0.012820929
2664,0.061743826
2666,0.035517663
2667,0.016236931
2668,0.010541081
2670,0.03931144
2671,0.017587245
2672,0.026776165
2673,0.024183929
2675,0.026077807
2676,0.015793115
2677,0.050445527
2679,0.010949671
2680,0.032146692
2682,0.020316035
2683,0.014763534
2684,0.014361292
2687,0.016166061
2688,0.020780653
2689,0.049569637
2691,0.049450874
2692,0.08919862
2693,0.0778757
2694,0.030420482
2695,0.051220804
2696,0.0370062
2698,0.024632514
2700,0.020803869
2701,0.024743736
2702,0.016213477
2703,0.098541945
2706,0.042437017
2707,0.04247719
2708,0.039605707
2709,0.022308826
2711,0.06532082
2714,0.061296463
2715,0.015858859
2719,0.01119715
2720,0.99778926
2723,0.32563376
2724,0.017677784
2725,0.012612045
2726,0.0558846
2727,0.040840298
2728,0.024374694
2729,0.12865394
2730,0.05369836
2731,0.059370548
2732,0.0790807
2733,0.047228664
2734,0.2237094
2736,0.053317726
2739,0.0873889
2740,0.19418639
2741,0.04766971
2743,0.16675514
2744,0.0138403475
2748,0.011386275
2749,0.03432852
2752,0.021668851
2753,0.06810552
2755,0.9869372
2756,0.14670667
2757,0.18455634
2758,0.08927348
2759,0.06280434
2760,0.94005
2761,0.03591609
2763,0.03356889
2765,0.06359482
2766,0.030228108
2767,0.1991713
2768,0.08332381
2769,0.03651157
2770,0.061986774
2771,0.08336657
2773,0.13180178
2774,0.2443124
2777,0.048597157
2778,0.07328203
2780,0.17803514
2782,0.20179266
2783,0.03132412
2784,0.067762315
2785,0.037753254
2786,0.15584743
2787,0.23445562
2788,0.074661106
2792,0.17861962
2793,0.06321806
2794,0.09121615
2795,0.0570243
2796,0.1071735
2797,0.06722215
2799,0.10499194
2801,0.028746367
2802,0.028714895
2803,0.030257732
2807,0.5954261
2808,0.030868351
2811,0.046699196
2813,0.98289275
2815,0.0513303
2817,0.9814436
2819,0.99497986
2820,0.9067141
2821,0.98914516
2822,0.9649396
2825,0.99083555
2826,0.99867326
2827,0.9895971
2828,0.99139166
2829,0.06374347
2830,0.12833041
2831,0.99473894
2832,0.27443328
2833,0.9971974
2835,0.50899243
2836,0.07800186
2838,0.022638798
2839,0.06299779
2841,0.08859742
2842,0.9837592
2843,0.03740266
2844,0.05938244
2846,0.17160696
2849,0.99858606
2851,0.9965979
2852,0.032773048
2853,0.1629959
2854,0.11146924
2855,0.1830031
2856,0.0325076
2857,0.9912385
2858,0.07997802
2860,0.057360083
2861,0.04685992
2863,0.99829745
2864,0.08776951
2865,0.36679864
2866,0.074233115
2867,0.1349164
2869,0.99491286
2870,0.96577775
2871,0.19100574
2872,0.058154583
2873,0.9582533
2875,0.12650996
2877,0.14891073
2878,0.9903224
2879,0.98502564
2880,0.0561319
2881,0.33113804
2882,0.045988053
2883,0.9925402
2884,0.9043718
2885,0.9794049
2886,0.47615194
2887,0.051460057
2888,0.034928024
2889,0.9975325
2890,0.026028484
2891,0.52288675
2893,0.9943094
2895,0.9565178
2896,0.05711484
2898,0.42865607
2899,0.019548386
2900,0.98123634
2902,0.981618
2905,0.023202479
2907,0.22955358
2908,0.0969834
2909,0.13216275
2910,0.03859204
2911,0.9889823
2912,0.04219216
2913,0.34953249
2915,0.1229299
2916,0.18721938
2917,0.95354444
2920,0.07424873
2921,0.07156327
2922,0.33124757
2924,0.15864605
2925,0.18246421
2927,0.12094626
2929,0.09461799
2931,0.04463622
2932,0.018811673
2933,0.04322344
2934,0.23110664
2935,0.061491102
2936,0.048646092
2937,0.18299764
2939,0.04237908
2941,0.4149179
2942,0.26227707
2943,0.99239796
2944,0.07402098
2945,0.054402858
2946,0.066562176
2947,0.42843795
2948,0.11428049
2950,0.3466303
2952,0.25933844
2953,0.042070657
2954,0.998879
2955,0.14712897
2956,0.14538425
2957,0.34850872
2959,0.09124488
2960,0.106624275
2963,0.4072069
2965,0.040430218
2969,0.51982415
2970,0.10362002
2971,0.044339955
2973,0.99932855
2974,0.4710202
2975,0.08005205
2976,0.020587265
2980,0.04468122
2982,0.120018154
2983,0.021879792
2984,0.122768074
2987,0.1273976
2988,0.053872257
2990,0.03337133
2991,0.9819846
2992,0.019825011
2993,0.8944684
2995,0.12944502
2998,0.06659433
3000,0.052776366
3001,0.02815327
3003,0.013167262
3004,0.06582919
3005,0.5253495
3006,0.02350238
3009,0.2191681
3010,0.97746825
3011,0.018377125
3012,0.76948655
3013,0.030861646
3014,0.103726745
3015,0.028195918
3016,0.03599763
3018,0.026992112
3019,0.08909857
3021,0.06552103
3022,0.09665915
3023,0.46191204
3025,0.02751571
3026,0.9510615
3027,0.10794586
3029,0.14399132
3030,0.027726948
3034,0.276695
3036,0.031424344
3037,0.16426921
3038,0.9025417
3039,0.070759475
3042,0.2985077
3043,0.17806494
3044,0.6354573
3045,0.055500865
3047,0.19030884
3048,0.08135149
3049,0.026678503
3051,0.18922517
3052,0.99829936
3053,0.98740536
3054,0.6759403
3055,0.9984379
3056,0.9069956
3057,0.97177106
3058,0.9958466
3059,0.34446546
3060,0.97803235
3061,0.971663
3062,0.99327046
3064,0.72769535
3066,0.98683923
3068,0.46044585
3070,0.055082887
3071,0.112749845
3072,0.9956981
3073,0.07980013
3074,0.99613655
3075,0.9790803
3077,0.98074937
3079,0.060491025
3080,0.028789341
3082,0.99427783
3083,0.12025595
3084,0.96806395
3085,0.6079146
3086,0.99028885
3089,0.99529123
3090,0.35806397
3091,0.9799667
3092,0.99576664
3093,0.99090075
3095,0.9902954
3097,0.89457405
3099,0.07221773
3100,0.99373806
3101,0.7736465
3102,0.9399842
3104,0.997966
3105,0.9988872
3106,0.99685013
3107,0.9978625
3108,0.99217117
3109,0.99680865
3111,0.99799305
3112,0.99615246
3114,0.9586104
3115,0.9951035
3116,0.9952517
3117,0.9976128
3118,0.99718475
3119,0.9954012
3120,0.998739
3122,0.99738216
3123,0.9857042
3124,0.998844
3125,0.9982596
3126,0.99642265
3130,0.9984423
3131,0.9981766
3132,0.9969432
3133,0.9989537
3134,0.99854726
3136,0.9987252
3137,0.998003
3138,0.99717295
3139,0.9977343
3140,0.9976905
3141,0.99889314
3142,0.99804693
3144,0.99428093
3145,0.9977417
3147,0.99902725
3150,0.99913013
3152,0.99690324
3153,0.028310478
3154,0.1677419
3155,0.023828298
3157,0.035822958
3158,0.13451612
3159,0.036645442
3161,0.9982436
3162,0.4674662
3163,0.028285086
3165,0.036158323
3166,0.2048941
3167,0.062168628
3168,0.1425981
3170,0.30135447
3171,0.027205199
3172,0.060022205
3173,0.042548507
3174,0.10958925
3175,0.1075089
3176,0.05429536
3177,0.2505049
3179,0.16701853
3180,0.23349196
3181,0.034288615
3182,0.044280022
3183,0.06855589
3184,0.057502806
3185,0.03961733
3186,0.089641154
3188,0.053408027
3189,0.09521341
3190,0.03282678
3191,0.035389096
3192,0.060983837
3193,0.023159385
3195,0.15431237
3196,0.034786195
3197,0.04706338
3198,0.051616907
3199,0.13295212
3200,0.047202528
3201,0.055939525
3205,0.04240063
3210,0.06952509
3211,0.033964604
3212,0.9970943
3216,0.06783703
3217,0.11371246
3218,0.08213669
3219,0.04479286
3221,0.018964112
3222,0.06919569
3225,0.062330395
3227,0.02067113
3229,0.017343849
3231,0.8146559
3235,0.06083712
3236,0.9951047
3237,0.07651231
3239,0.0582799
3240,0.062556684
3241,0.11505169
3242,0.017010897
3243,0.06835505
3244,0.061706364
3245,0.068478346
3248,0.99603677
3249,0.04700479
3252,0.7167771
3253,0.08657032
3255,0.14696398
3256,0.1687603
3259,0.035148144
3260,0.034758985
3262,0.23202583
3263,0.044497907
3264,0.03683421
3265,0.034863174
3266,0.14202869
3270,0.1613138
3274,0.02239132
3275,0.039950013
3276,0.042740226
3277,0.018508136
3278,0.040963054
3280,0.96248996
3281,0.07942724
3282,0.18118262
3283,0.03043297
3284,0.039922506
3285,0.026445419
3286,0.7704109
3287,0.039606035
3288,0.09571019
3289,0.15982321
3292,0.02510199
3295,0.7100046
3296,0.06684944
3297,0.040192902
3299,0.19047666
3300,0.032610714
3301,0.030897379
3302,0.517071
3303,0.061644465
3304,0.09372613
3308,0.019841373
3309,0.23704088
3311,0.02524969
3312,0.015152633
3317,0.01909098
3318,0.27252167
3319,0.4394513
3320,0.027787477
3322,0.1675106
3323,0.23481342
3324,0.044040024
3328,0.07907206
3329,0.15390843
3334,0.9478986
3335,0.096185565
3336,0.042668253
3337,0.99580014
3338,0.058235377
3339,0.15932214
3340,0.10874626
3341,0.07889825
3342,0.034322858
3345,0.2032175
3346,0.050026506
3347,0.9825319
3351,0.97706705
3355,0.92018783
3356,0.03393522
3357,0.052494913
3359,0.038442194
3361,0.060088128
3362,0.1106686
3363,0.066557825
3364,0.26365858
3365,0.10762459
3367,0.22033107
3368,0.9972559
3369,0.057350725
3370,0.43229342
3372,0.06392872
3373,0.18690765
3376,0.06879857
3377,0.037982166
3379,0.9736974
3380,0.02142924
3381,0.19499236
3383,0.19743946
3387,0.18690765
3388,0.14809835
3389,0.05867833
3390,0.038927436
3391,0.31444633
3393,0.18462908
3394,0.14168093
3395,0.5010919
3396,0.13449523
3397,0.93204105
3398,0.26564226
3400,0.15598097
3401,0.0653615
3402,0.042501867
3403,0.15200302
3404,0.9973602
3405,0.1171774
3406,0.080608845
3408,0.029184401
3410,0.17417601
3411,0.36493838
3412,0.99972534
3413,0.997388
3414,0.13594785
3415,0.99971527
3417,0.9997531
3418,0.11399335
3419,0.86337143
3421,0.14752537
3423,0.9996058
3425,0.12846693
3428,0.022978783
3429,0.9626725
3430,0.074042976
3431,0.99977195
3432,0.999635
3433,0.061106205
3435,0.06360716
3436,0.999619
3437,0.99970865
3439,0.9993607
3440,0.1364342
3445,0.15051633
3446,0.999081
3447,0.07757664
3448,0.06731239
3450,0.056916595
3451,0.9975193
3452,0.98495024
3455,0.9980575
3459,0.9976922
3460,0.42062855
3462,0.99404716
3463,0.9884467
3464,0.18054867
3465,0.9989356
3466,0.9703469
3468,0.9912149
3469,0.999479
3470,0.9982708
3471,0.035533965
3472,0.04414928
3473,0.9985576
3474,0.9970089
3475,0.05712354
3476,0.99546796
3477,0.99772763
3478,0.973987
3480,0.99745053
3481,0.093746096
3482,0.9845597
3483,0.023341179
3484,0.9925158
3485,0.06753862
3486,0.9994825
3487,0.99738824
3489,0.9900553
3490,0.05611083
3492,0.014539301
3493,0.03649354
3494,0.99508536
3495,0.8794263
3497,0.99829906
3498,0.9988682
3499,0.07087341
3500,0.9942504
3501,0.99759686
3503,0.99970764
3504,0.9979697
3505,0.99970764
3506,0.9990904
3508,0.9996673
3509,0.99595094
3510,0.9997394
3512,0.9996386
3513,0.99888515
3514,0.99733627
3517,0.99970764
3518,0.9997389
3519,0.999652
3520,0.9997389
3521,0.99829555
3522,0.99970764
3523,0.9982501
3524,0.9997389
3525,0.93891287
3526,0.99865127
3527,0.99936557
3528,0.9977098
3529,0.99454355
3530,0.999102
3531,0.99965143
3532,0.9972482
3533,0.9980891
3534,0.99927634
3535,0.99969065
3536,0.9981767
3537,0.99556714
3540,0.99849296
3542,0.99958915
3543,0.9966353
3544,0.99978316
3548,0.9955852
3549,0.9969741
3550,0.9951836
3552,0.99970764
3554,0.9902456
3555,0.05424446
3557,0.053920954
3560,0.0620628
3565,0.28813905
3566,0.10078791
3567,0.09967992
3568,0.07932511
3569,0.14972174
3570,0.029846609
3572,0.9545238
3573,0.03807783
3575,0.3638637
3578,0.72683597
3581,0.14976358
3582,0.8026639
3583,0.02784133
3584,0.051662624
3585,0.046227813
3587,0.27125967
3588,0.029692173
3589,0.29642922
3591,0.34837502
3592,0.20940593
3593,0.07122514
3594,0.06273693
3595,0.60984087
3596,0.019271165
3597,0.02498883
3598,0.19016692
3602,0.13269478
3603,0.030278802
3604,0.027211368
3607,0.18805897
3608,0.071058005
3609,0.022748798
3610,0.060378104
3611,0.03551504
3613,0.25009745
3617,0.018592
3618,0.057850927
3619,0.0584549
3621,0.104581505
3623,0.0414674
3625,0.26441696
3626,0.044641674
3627,0.098048896
3628,0.12102872
3629,0.04380834
3631,0.050595373
3632,0.10454124
3633,0.044249088
3634,0.32194245
3635,0.13845935
3636,0.056705475
3637,0.028180301
3638,0.13014597
3639,0.13674167
3640,0.14833099
3641,0.02909118
3642,0.08828673
3643,0.059622526
3645,0.032239527
3646,0.09136057
3647,0.012526423
3648,0.17336535
3650,0.053676516
3652,0.08588007
3653,0.039004326
3655,0.06496641
3656,0.021227866
3657,0.081624955
3658,0.019222349
3659,0.020632535
3660,0.10640451
3661,0.06205815
3662,0.07890546
3663,0.9591829
3664,0.04854834
3666,0.04256621
3667,0.019916683
3669,0.06423491
3670,0.022032052
3674,0.13288385
3675,0.03385222
3676,0.5011841
3679,0.43825877
3680,0.017183602
3681,0.018577665
3682,0.02633059
3683,0.045400053
3684,0.9430826
3685,0.06872824
3686,0.01747042
3689,0.29027456
3690,0.46503267
3691,0.029901534
3692,0.022465229
3694,0.03436032
3695,0.1380507
3696,0.06706861
3697,0.091162235
3700,0.19779515
3702,0.07644495
3704,0.10583252
3705,0.16440207
3708,0.03466615
3710,0.021740735
3712,0.035764903
3713,0.09668735
3715,0.9989436
3717,0.99918866
3718,0.11683673
3719,0.114671886
3721,0.13915464
3722,0.10436186
3723,0.06489807
3724,0.9358121
3725,0.9990677
3726,0.07622692
3727,0.15779033
3729,0.32094592
3730,0.3525961
3735,0.7193742
3736,0.9991667
3737,0.99116737
3738,0.109012365
3739,0.029437691
3741,0.04099047
3742,0.11313978
3743,0.11709991
3744,0.19108891
3745,0.9984884
3747,0.10690999
3748,0.94855523
3750,0.30306536
3752,0.040052563
3753,0.040772736
3754,0.073153764
3756,0.15786478
3758,0.06956011
3759,0.06087172
3760,0.01972869
3761,0.20184842
3763,0.10135338
3764,0.028148144
3765,0.8415501
3766,0.069322556
3768,0.046864897
3770,0.99703896
3771,0.25222346
3772,0.97907245
3773,0.041116536
3774,0.04641804
3775,0.13862333
3776,0.054083824
3777,0.038502455
3778,0.28667435
3780,0.0942626
3785,0.09984636
3786,0.04375997
3787,0.03064856
3788,0.24254036
3789,0.019841492
3793,0.03176391
3795,0.9801459
3796,0.65993345
3797,0.040443093
3798,0.024579644
3800,0.9936217
3802,0.8412127
3803,0.0925363
3805,0.080188185
3806,0.024117738
3807,0.2942286
3810,0.05020404
3812,0.9918259
3814,0.024117738
3815,0.06627068
3816,0.039743364
3819,0.9897053
3820,0.018692076
3821,0.058679134
3822,0.07361013
3824,0.9809756
3825,0.02145809
3826,0.9208441
3827,0.13523519
3828,0.024579644
3829,0.03242266
3830,0.059663415
3831,0.42803973
3832,0.08014381
3833,0.052253664
3834,0.08788958
3835,0.10859817
3836,0.024117738
3837,0.075068265
3838,0.89708245
3839,0.02707392
3840,0.25658953
3841,0.024579644
3842,0.04569301
3845,0.043927282
3848,0.13960591
3849,0.11595932
3850,0.1988746
3851,0.20571107
3853,0.20915774
3855,0.25041014
3857,0.02299112
3858,0.39460322
3859,0.0345909
3860,0.1834682
3861,0.22821882
3862,0.1555413
3864,0.12873766
3866,0.5532689
3868,0.10965118
3869,0.15793875
3870,0.17516196
3873,0.022539228
3874,0.33382624
3875,0.13419676
3876,0.037239045
3877,0.9898782
3879,0.048419565
3887,0.15910813
3888,0.14173836
3889,0.048194617
3892,0.1646612
3893,0.99836916
3894,0.052877992
3895,0.9978898
3896,0.14616302
3897,0.20972717
3899,0.026285708
3900,0.2953186
3901,0.99391955
3903,0.03574276
3904,0.9914117
3905,0.997025
3906,0.99639046
3907,0.9970182
3908,0.99748755
3911,0.9946512
3913,0.9974927
3914,0.9963227
3916,0.99761146
3917,0.01823768
3919,0.99742436
3921,0.04060948
3922,0.010913998
3923,0.10702786
3924,0.033781677
3926,0.012184262
3927,0.0460639
3932,0.07534224
3933,0.9974034
3935,0.41280043
3936,0.21033856
3937,0.99763066
3938,0.12639406
3940,0.01918888
3944,0.013345838
3945,0.066929996
3947,0.99743754
3948,0.92279863
3949,0.06090471
3950,0.88306123
3951,0.835176
3952,0.9963052
3953,0.08832866
3954,0.974692
3955,0.99671054
3956,0.99587274
3957,0.99748707
3958,0.9962859
3959,0.10141379
3960,0.9965657
3961,0.9973906
3962,0.9966962
3964,0.9982619
3967,0.9947257
3968,0.9965799
3969,0.27237743
3970,0.9532114
3973,0.63658935
3975,0.06864452
3977,0.9968866
3979,0.9456403
3980,0.113226265
3982,0.9958557
3983,0.99649113
3984,0.994292
3989,0.15609941
3990,0.95552385
3992,0.9969406
3993,0.9877479
3994,0.9940162
3995,0.1096493
3996,0.96421397
3997,0.1220395
3998,0.03615144
4000,0.97203
4003,0.0231615
4005,0.017373234
4006,0.9984653
4008,0.025642842
4010,0.68173736
4011,0.99476814
4012,0.04928434
4014,0.05084613
4017,0.97107476
4018,0.14461195
4019,0.9792111
4020,0.5433517
4021,0.96458596
4022,0.9679094
4024,0.97041386
4025,0.9982308
4026,0.9984424
4027,0.037196755
4028,0.010721445
4029,0.042707384
4030,0.033332407
4032,0.9590034
4033,0.091166526
4034,0.055121094
4038,0.24255893
4039,0.5686735
4041,0.051572412
4042,0.02599278
4043,0.9634738
4044,0.9499061
4045,0.26633972
4046,0.74667495
4047,0.18380666
4049,0.99297994
4050,0.9977871
4051,0.9761862
4052,0.9956752
4054,0.97777504
4055,0.03806117
4057,0.99698603
4058,0.72084624
4060,0.9926555
4061,0.1355344
4062,0.97919106
4063,0.9993595
4064,0.99698603
4065,0.83802116
4068,0.976046
4072,0.976046
4076,0.976046
4077,0.976046
4078,0.052267253
4079,0.9988333
4080,0.82501835
4081,0.9957245
4083,0.4057994
4084,0.97738755
4085,0.08887982
4086,0.99297994
4087,0.9987287
4088,0.9994699
4089,0.98113286
4091,0.9418561
4092,0.6551226
4093,0.053023517
4094,0.9800093
4095,0.22733977
4096,0.99875426
4097,0.05682397
4098,0.9939624
4100,0.99561065
4101,0.9940921
4103,0.99150074
4104,0.9946041
4105,0.9960578
4107,0.99424875
4108,0.9931349
4111,0.9980291
4112,0.9702172
4113,0.9961138
4114,0.99461865
4116,0.92436844
4117,0.4053491
4119,0.020598829
4121,0.99192643
4122,0.98584116
4123,0.9967973
4124,0.9900191
4127,0.073182076
4128,0.91917884
4129,0.951861
4131,0.27484316
4132,0.60240346
4133,0.98964745
4135,0.3152607
4138,0.9943917
4139,0.9959066
4140,0.97787774
4141,0.94532293
4142,0.9906486
4143,0.9974879
4145,0.9941082
4146,0.12001938
4147,0.5085945
4149,0.105026275
4150,0.051066875
4152,0.09849435
4153,0.04474181
4154,0.07255897
4156,0.033000678
4157,0.05387926
4158,0.02141589
4159,0.06379378
4160,0.062208384
4161,0.0972783
4163,0.10428408
4164,0.042697966
4166,0.02667737
4167,0.026815891
4168,0.018818319
4170,0.090728134
4171,0.09126851
4172,0.08334705
4173,0.01338762
4175,0.12791866
4176,0.1341806
4177,0.15638262
4178,0.20283419
4180,0.047573447
4181,0.044938147
4182,0.032993972
4183,0.04043579
4184,0.9958873
4189,0.05321735
4191,0.02771163
4197,0.016953051
4198,0.022436231
4199,0.089541584
4200,0.97068727
4201,0.99950755
4202,0.6580135
4203,0.20101592
4204,0.15078282
4205,0.039465398
4206,0.016401738
4209,0.3090262
4210,0.01792702
4211,0.9995103
4212,0.9994021
4213,0.10496095
4214,0.24795756
4216,0.12822622
4218,0.9989761
4219,0.075927585
4220,0.09983584
4221,0.1044682
4224,0.05746922
4225,0.9535657
4227,0.56602037
4230,0.045326322
4232,0.02275598
4233,0.4257411
4235,0.9986867
4237,0.44287375
4238,0.9845555
4239,0.028356224
4240,0.067828
4241,0.9995838
4242,0.21084037
4243,0.9984174
4244,0.075891465
4245,0.045812845
4246,0.20602787
4247,0.022830963
4248,0.029752135
4250,0.049351126
4251,0.04733509
4252,0.94411176
4253,0.9682591
4255,0.7969661
4256,0.021992713
4257,0.042407244
4260,0.30633894
4261,0.047408342
4262,0.057981998
4264,0.99406654
4265,0.0835323
4266,0.4572979
4268,0.15582639
4269,0.03349638
4270,0.15480396
4271,0.99615705
4272,0.8594459
4273,0.6051413
4274,0.9197758
4275,0.017419457
4276,0.35885012
4279,0.025925606
4281,0.047792703
4282,0.21212184
4284,0.033215344
4288,0.041618496
4289,0.29490107
4292,0.024885267
4293,0.23984477
4295,0.06117919
4296,0.0593915
4297,0.2831089
4298,0.6428182
4299,0.99814165
4300,0.9961933
4301,0.9927314
4303,0.9840903
4304,0.98771954
4305,0.5501579
4306,0.99498737
4307,0.9699136
4309,0.99679697
4312,0.39612567
4313,0.07941133
4314,0.20481947
4317,0.9419342
4318,0.83177674
4320,0.9926812
4321,0.9758158
4322,0.9945352
4323,0.028008342
4324,0.19592118
4325,0.016310066
4326,0.02587381
4327,0.10907668
4328,0.9954339
4329,0.979522
4330,0.9395237
4332,0.13383311
4333,0.99350524
4334,0.21461469
4335,0.98479265
4336,0.3739197
4337,0.029886931
4341,0.53207505
4342,0.75600505
4343,0.9891865
4345,0.02827102
4348,0.9969703
4349,0.99643385
4350,0.996905
4351,0.986624
4352,0.037726045
4353,0.99521494
4354,0.996457
4355,0.055199295
4356,0.9903437
4357,0.97043324
4358,0.9958167
4359,0.9982697
4361,0.99114394
4362,0.9935854
4363,0.99820167
4365,0.40278655
4366,0.025818616
4368,0.99512494
4372,0.11639586
4373,0.99694455
4374,0.99890614
4375,0.99680674
4376,0.99568725
4377,0.9965006
4378,0.98538053
4379,0.058788627
4381,0.7432298
4382,0.98643726
4383,0.024815172
4384,0.47239226
4385,0.56188416
4387,0.5625661
4388,0.95061564
4391,0.7994132
4392,0.9980892
4393,0.9957881
4395,0.9702225
4396,0.9954002
4397,0.9943434
4398,0.021670967
4401,0.056344956
4402,0.038297355
4403,0.034213394
4405,0.06347841
4406,0.025486141
4407,0.11119494
4408,0.038538307
4410,0.023961157
4411,0.01954493
4412,0.04605812
4413,0.1099554
4415,0.034469306
4416,0.056862652
4421,0.03665653
4423,0.0893341
4424,0.021144569
4425,0.16390562
4426,0.17188507
4427,0.015234232
4428,0.016685814
4430,0.0964815
4432,0.042494386
4435,0.16524684
4436,0.05442527
4437,0.021133274
4438,0.06075433
4440,0.021490842
4441,0.1640971
4442,0.2604379
4444,0.053985685
4445,0.027197897
4448,0.05099088
4449,0.9975521
4450,0.030480176
4451,0.05220434
4452,0.19555876
4454,0.015546501
4455,0.07865721
4456,0.17246744
4457,0.14089754
4458,0.04715392
4459,0.99601436
4463,0.98918754
4464,0.8133054
4465,0.11028454
4466,0.5251401
4468,0.058026195
4470,0.061533242
4471,0.0922831
4472,0.9842123
4476,0.61086863
4478,0.07570571
4479,0.39731085
4480,0.05479926
4482,0.109191865
4486,0.046859056
4487,0.36510843
4488,0.9975356
4489,0.039653897
4490,0.9966417
4491,0.35707837
4492,0.122772545
4493,0.047002286
4494,0.053036183
4496,0.99695814
4498,0.112158775
4499,0.17542729
4503,0.5015346
4504,0.61231065
4507,0.16623425
4508,0.17431366
4509,0.043962598
4511,0.034891337
4514,0.6317613
4515,0.20537847
4516,0.38179144
4517,0.99898577
4518,0.16711453
4519,0.034603387
4520,0.025731713
4521,0.05467519
4522,0.99239314
4523,0.9493296
4524,0.10940564
4525,0.041341662
4526,0.9972897
4527,0.09281385
4528,0.15192172
4529,0.34183693
4530,0.6537341
4531,0.035267115
4533,0.80089533
4534,0.39339364
4537,0.9423557
4538,0.033460855
4539,0.95705986
4541,0.051985264
4542,0.6427469
4543,0.7630132
4544,0.052140445
4546,0.21088454
4547,0.9850893
4548,0.3150558
4549,0.9796749
4550,0.8863435
4551,0.1427922
4553,0.9921044
4556,0.062187046
4557,0.03140995
4561,0.039317697
4562,0.99227524
4563,0.969094
4564,0.3615498
4565,0.09398213
4567,0.29388118
4568,0.9974178
4569,0.9544902
4571,0.6276799
4573,0.04853055
4575,0.5288278
4576,0.102912694
4577,0.68557733
4578,0.04711917
4579,0.34145725
4580,0.51468045
4582,0.5910501
